GROUP,_IND,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,5.20678,6.32965,6.91631,7.34843,7.83836,8.23594,8.55822,8.80990,8.98257,9.21166,9.46395,9.72293,9.97278,10.20227,10.42798,10.70953,10.98690,11.31054,11.60752,11.83440,12.33951,12.63343,13.00244,13.37233,13.92420,14.47866,15.11153,15.66830,16.32974,17.04528,17.76355,18.53265,19.17534,19.88904,20.58310,21.35405,22.17554,23.02163,23.85849,24.94990,26.06529,27.20577,28.52442,29.75928,31.08162,32.30870,33.47881,34.53592,35.70163,36.65965,37.72985,38.62906,39.43856,40.22581,40.94436,41.57822,42.18981,42.72274,43.18859,43.60130,43.90694,44.16642,44.30150,44.50818,44.69022,44.85290,44.98104,45.12171,45.26433,45.40479,45.56970,45.72957,45.91553,46.08996,46.29814,46.47520,46.69906,46.90038,47.13792,47.37549,47.66111,47.92904,48.27159,48.70051,49.25470,49.97825,50.82624,51.67145,52.28696,52.63719,52.91643,53.27852,53.70231,54.13495,54.62091,55.13053,55.66535,56.20580,56.73089,57.09641,57.09530
0,1,4.96483,5.68688,6.14061,6.68459,7.29233,7.83139,8.28816,8.66503,8.97086,9.26469,9.66629,10.31652,11.19666,11.97983,12.68616,13.46434,14.25353,15.03686,15.63438,16.19556,16.71233,17.11236,17.46226,17.87010,18.08741,18.41048,18.62772,18.94815,19.24009,19.55523,19.93077,20.26581,20.49766,20.94863,21.29464,21.65459,21.97866,22.36517,22.74929,23.09840,23.47807,23.83726,24.22298,24.52559,24.92538,25.29034,25.66641,25.91635,26.29679,26.66616,27.08959,27.65833,28.30474,28.98285,29.77111,30.56211,31.47978,32.54445,33.56890,34.59772,35.69690,36.70427,37.67355,38.67158,39.58222,40.34312,40.88219,41.21994,41.51796,41.76879,41.92187,42.10199,42.28188,42.44327,42.59804,42.77692,42.95926,43.12358,43.33241,43.54295,43.75026,43.99742,44.26103,44.53878,44.84628,45.11385,45.41128,45.74041,46.02868,46.35469,46.87220,47.95380,49.89417,51.88314,52.85328,53.74237,54.47213,55.39467,56.39228,57.25243,57.25870
0,1,5.84892,6.51440,6.93398,7.35521,7.79854,8.25479,8.68752,9.03486,9.32705,9.55446,9.74277,9.96271,10.19811,10.47320,10.81042,11.07961,11.46928,11.95170,12.39077,12.80390,13.21248,13.56203,13.90426,14.12251,14.36386,14.58891,14.84311,15.00804,15.21413,15.37772,15.57851,15.70522,15.90767,16.07841,16.28326,16.50059,16.73775,16.99595,17.32471,17.63867,18.02448,18.41899,18.84212,19.28912,19.78758,20.34017,20.89234,21.41255,21.99257,22.53183,23.10325,23.72171,24.41655,25.12234,25.84952,26.67248,27.60183,28.66881,29.69613,30.87534,32.03498,33.18121,34.25360,35.23998,36.14787,36.92028,37.62766,38.31623,38.92489,39.50452,40.13055,40.64751,41.20200,41.73959,42.24179,42.67140,43.06196,43.41719,43.73658,44.01965,44.26506,44.49862,44.73736,44.95082,45.17530,45.39269,45.62013,45.85570,46.06673,46.30605,46.55437,46.80892,47.22803,47.58248,47.77761,48.17203,48.81466,50.28655,51.62689,52.38394,52.43037
0,1,5.06266,5.76776,6.13925,6.63671,7.19486,7.66732,8.03915,8.34350,8.80433,9.52707,10.49518,11.51560,12.57287,13.59285,14.36115,15.16742,15.74453,16.31616,16.76829,17.05283,17.35403,17.60985,17.88857,18.19905,18.48941,18.76814,19.08581,19.49094,19.87934,20.39512,20.93766,21.54585,22.28107,23.10520,23.99647,25.03957,26.28033,27.49872,28.75870,29.98489,31.18195,32.22714,33.28358,34.19902,35.04258,35.82181,36.68067,37.28302,37.92046,38.34199,38.76225,39.13388,39.39384,39.72977,39.99290,40.27823,40.56582,40.85158,41.18710,41.52055,41.79735,42.10600,42.46076,42.80997,43.07999,43.31423,43.45368,43.64706,43.83723,44.01565,44.19037,44.39320,44.58833,44.78428,45.00855,45.24602,45.46696,45.69736,45.92062,46.16384,46.43327,46.69680,46.97718,47.32349,47.70223,48.20503,48.88386,49.73483,50.83561,52.04648,52.97564,53.37750,53.67109,54.00835,54.42548,54.89737,55.43128,56.16850,56.96253,57.23290,57.24285
0,1,5.56815,6.46139,6.82313,7.04126,7.27393,7.54363,7.80608,8.03898,8.29069,8.55072,8.81025,9.05937,9.24737,9.41602,9.54243,9.66407,9.78161,9.93566,10.06254,10.18004,10.32275,10.49247,10.77768,11.07599,11.46418,11.91603,12.37469,12.85572,13.34319,13.89946,14.41896,14.99185,15.57054,16.24130,16.94667,17.63471,18.30317,19.12405,19.88923,20.79338,21.76382,22.64930,23.76664,25.01135,26.44980,28.00618,29.39727,31.06301,32.77432,34.41337,35.90914,37.27556,38.50389,39.31047,39.91964,40.42919,40.77413,41.10122,41.39444,41.65183,41.86514,42.02991,42.14751,42.28545,42.38873,42.48785,42.65685,42.77252,42.89645,43.02856,43.16333,43.30333,43.46098,43.60882,43.73272,43.86916,44.02354,44.17463,44.32561,44.46083,44.60549,44.77069,44.89795,45.05174,45.19511,45.33941,45.52295,45.80668,46.19283,46.52039,46.92771,47.60150,48.71372,50.10932,50.64472,51.11411,51.81286,52.64721,53.05349,53.13643,53.13689
1,1,5.06447,5.83491,6.40375,7.00660,7.64607,8.23773,8.83740,9.84814,10.95309,11.99907,12.84312,13.69881,14.54893,15.22750,15.74283,16.16638,16.43559,16.65595,16.86026,17.03546,17.20421,17.33407,17.50114,17.68014,17.79962,18.01276,18.08786,18.21250,18.29649,18.45366,18.64140,18.86446,19.11693,19.35411,19.78567,20.30467,20.87740,21.47148,22.26619,23.20033,24.08082,25.22444,26.45427,27.98356,29.49340,31.10849,32.77184,34.31093,35.96779,37.33731,38.44497,39.07037,39.63378,40.03319,40.35004,40.53958,40.66314,40.79030,40.92297,41.02623,41.15546,41.31373,41.43166,41.53537,41.65912,41.83226,41.99444,42.12961,42.30972,42.47398,42.64361,42.78483,42.92605,43.07412,43.25466,43.39298,43.56131,43.71990,43.86084,43.99636,44.13471,44.29154,44.44824,44.59112,44.72635,44.88588,45.05794,45.26385,45.53695,45.99771,46.78812,48.19288,51.18131,52.63905,53.41052,54.08348,54.67458,55.43402,56.05937,56.50243,56.52283
1,1,5.68426,6.43507,6.95904,7.46178,7.91844,8.29621,8.63815,8.98156,9.55224,10.44436,12.11939,14.22939,15.74074,16.88513,17.77928,18.49119,18.90517,19.17678,19.39736,19.50815,19.57736,19.64532,19.63238,19.58721,19.49187,19.37167,19.17452,18.94668,18.76121,18.65246,18.47764,18.34891,18.38618,18.35937,18.57785,18.88193,19.29966,19.91260,20.64148,21.55676,22.80131,24.41974,26.24192,28.44754,30.64335,32.66244,34.62048,36.29079,37.26817,38.08561,38.79228,39.24649,39.74529,40.10817,40.43143,40.72065,40.95085,41.13914,41.31857,41.47041,41.63326,41.79693,41.94926,42.11885,42.22907,42.37798,42.46117,42.56767,42.68168,42.77514,42.88670,42.98924,43.08198,43.19346,43.28384,43.38162,43.49236,43.57497,43.65954,43.74652,43.79870,43.85410,43.90978,43.94121,44.02017,44.18780,44.44054,44.80744,45.31431,45.96008,47.17663,49.76958,51.65616,52.39659,52.97095,53.53816,54.08379,54.62076,55.33366,56.07274,56.13786
1,1,5.08771,5.90107,6.54459,7.28489,8.04870,8.73056,9.29865,9.74501,10.13058,10.51720,10.93565,11.51543,12.22984,12.93140,13.69184,14.34292,14.88837,15.45079,15.88673,16.24731,16.51956,16.67088,16.88389,16.97378,17.11339,17.15885,17.14898,17.17480,17.14204,17.10929,17.11134,17.05355,17.05989,16.95873,16.87445,16.81628,16.80510,16.69692,16.72068,16.74474,16.86970,17.02202,17.38792,17.81957,18.53957,19.43250,20.75344,22.53867,24.68804,27.25814,30.26168,33.00253,35.42854,37.27468,38.60509,39.49820,40.01826,40.41378,40.70780,40.88844,41.09649,41.27655,41.44460,41.60772,41.76518,41.98172,42.30214,42.59904,42.91408,43.21710,43.52587,43.83302,44.09033,44.35010,44.58950,44.86046,45.11097,45.38018,45.64569,45.94711,46.23789,46.55322,46.90290,47.31598,47.76982,48.27721,48.84147,49.38661,50.03708,50.82709,51.65596,52.21122,52.50796,52.89870,53.41593,53.92593,54.51788,55.12503,55.70630,56.27825,56.34755
1,1,5.24256,6.06355,6.78830,7.52056,8.18384,8.66318,9.01779,9.33477,9.64890,10.04024,10.56518,11.20492,12.12322,13.14823,14.00198,14.74499,15.40085,16.08023,16.59711,17.06583,17.46627,17.82684,18.16151,18.53382,18.78969,19.00600,19.21215,19.41136,19.55409,19.68772,19.77995,19.86276,19.90929,19.97248,20.04626,20.17184,20.34101,20.55207,20.79188,21.14027,21.52126,22.03849,22.69570,23.55813,24.34592,25.39217,26.67066,27.86767,29.23991,30.74645,32.40958,33.75968,35.23809,36.53877,37.53509,38.25628,39.03886,39.61221,40.04090,40.44604,40.71006,40.98842,41.25036,41.49929,41.73572,41.91944,42.10134,42.26579,42.44092,42.57836,42.73498,42.86801,43.04350,43.23017,43.40392,43.62228,43.82888,44.04562,44.25211,44.50541,44.76059,44.95887,45.17190,45.37294,45.52017,45.66584,45.81529,45.90757,46.10463,46.34309,46.79530,47.60200,49.15984,51.30982,52.54983,53.41305,54.18713,55.01356,55.94216,56.72896,56.81279
1,1,5.53087,6.51509,7.03129,7.55270,8.08957,8.55485,8.92452,9.19351,9.42175,9.75098,10.19779,10.78103,11.45261,12.23952,12.84431,13.43463,13.95706,14.51944,14.99507,15.49685,15.96611,16.44737,16.88780,17.28593,17.71010,18.06637,18.40744,18.82120,19.21232,19.60559,20.00982,20.45996,20.98135,21.55554,22.25182,23.01367,23.75208,24.74453,25.80767,27.00166,28.23824,29.62828,30.99715,32.38525,33.84987,35.30990,36.69759,37.98277,39.10735,39.99917,40.84314,41.61641,42.19420,42.62646,42.96060,43.24269,43.44697,43.64871,43.80317,43.97143,44.10041,44.23949,44.34507,44.50003,44.62123,44.72951,44.83827,44.93409,45.02663,45.13107,45.21380,45.30677,45.39592,45.52254,45.64822,45.77662,45.91248,46.04970,46.16948,46.32752,46.46155,46.61396,46.77968,46.97767,47.19063,47.47018,47.87331,48.41177,49.13408,50.19535,51.48753,52.19999,52.80797,53.38686,54.06529,54.85278,55.69731,56.46685,57.07204,57.36471,57.38553
1,1,4.54602,5.52252,6.09383,6.65619,7.26781,7.77878,8.17150,8.39466,8.57077,8.77922,9.03700,9.47746,10.10261,10.93306,11.60163,12.05765,12.54532,12.99129,13.43672,13.77934,14.03795,14.22385,14.46013,14.73294,14.95358,15.31548,15.71143,16.09920,16.54676,17.05962,17.55763,18.09226,18.63071,19.20224,19.88068,20.46859,21.11201,21.80254,22.64196,23.47708,24.35993,25.37228,26.49307,27.70621,29.07003,30.57285,32.09376,33.78851,35.46163,37.18934,38.73764,40.17049,41.48070,42.61280,43.30723,43.74373,43.97515,44.20225,44.46109,44.70159,44.95671,45.17034,45.39479,45.63726,45.80642,46.02966,46.22590,46.31818,46.46074,46.58725,46.74276,46.91088,47.06059,47.21427,47.39746,47.61753,47.83389,48.07677,48.33314,48.58196,48.93318,49.31018,49.79121,50.28995,50.89639,51.59229,52.09945,52.38507,52.58040,52.81163,53.12435,53.48198,53.85211,54.21431,54.64470,55.15772,55.62085,55.99645,56.14797,56.20879,56.20889
1,1,4.31403,5.11277,5.71269,6.45380,7.40681,8.37401,9.21078,9.79596,10.16305,10.63733,11.32977,12.25375,13.35839,14.33205,15.24107,16.00882,16.70477,17.19482,17.64545,17.97803,18.25873,18.53185,18.84580,19.08101,19.32758,19.60556,19.95536,20.30423,20.68576,21.20596,21.77346,22.43928,23.18471,24.21858,25.24363,26.64093,27.93066,29.27051,30.65285,31.80471,32.85223,33.99754,34.94159,35.80808,36.51374,37.16322,37.77860,38.22051,38.60557,38.93927,39.19769,39.47929,39.76165,39.93235,40.14946,40.44475,40.80538,41.08296,41.39066,41.70439,42.02931,42.34801,42.63692,42.86966,43.07824,43.22582,43.40769,43.55907,43.70036,43.85361,44.04698,44.23121,44.38348,44.58546,44.76415,44.95616,45.13459,45.34310,45.49349,45.68392,45.90394,46.12146,46.29681,46.51350,46.70335,46.90999,47.15732,47.42069,47.73514,48.47599,50.21445,51.98221,52.98344,53.58844,54.28534,55.06234,55.89731,56.68138,57.34431,57.75870,57.75949
1,1,4.99537,5.70534,6.19974,6.83734,7.47983,8.04043,8.49712,8.83720,9.10194,9.41531,9.76178,10.20532,10.66163,11.14813,11.66137,12.15084,12.63566,13.07487,13.46981,13.75196,14.02477,14.25522,14.41468,14.51137,14.60955,14.69448,14.75442,14.78798,14.84121,14.87423,14.95567,15.03765,15.09375,15.25061,15.43740,15.59083,15.83729,16.05993,16.37689,16.76443,17.16855,17.61057,18.07039,18.69502,19.32666,20.00087,20.80462,21.49906,22.35015,23.28841,24.33106,25.35779,26.44719,27.64851,28.90058,30.16418,31.34221,32.45238,33.48751,34.40770,35.21941,36.06577,36.88061,37.63824,38.41157,39.08863,39.67288,40.24647,40.79176,41.32117,41.83541,42.36386,42.88708,43.29658,43.64171,44.03026,44.34650,44.62115,44.90611,45.14428,45.38512,45.61996,45.86061,46.10111,46.32982,46.55138,46.76541,46.94791,47.12860,47.28321,47.40695,47.62818,48.19780,48.95821,49.68397,50.39229,51.27365,52.08963,53.01260,53.42350,53.42350
1,1,4.93581,5.63228,6.07556,6.67260,7.26280,7.78451,8.20396,8.58750,9.08004,9.82441,10.90740,11.99499,12.87286,13.61850,14.30776,14.86590,15.31570,15.66237,15.97115,16.17326,16.30411,16.37407,16.48607,16.56201,16.62167,16.62746,16.65531,16.69262,16.71738,16.74742,16.79581,16.85325,17.11376,17.33685,17.66031,18.10829,18.65667,19.45397,20.27441,21.25730,22.56837,24.15601,26.10343,28.28712,30.62535,32.94647,35.14782,37.17717,38.71176,40.01646,40.91848,41.41290,41.75270,42.01251,42.23647,42.49952,42.72871,43.07842,43.36968,43.69066,43.98959,44.27791,44.55335,44.83776,45.14031,45.37989,45.64563,45.89358,46.17789,46.40438,46.62397,46.84681,47.04951,47.30037,47.54274,47.75593,48.02142,48.29590,48.60764,48.93186,49.26540,49.61173,49.96751,50.38723,50.84407,51.30252,51.75653,52.23775,52.68495,53.11243,53.47733,53.72608,53.97918,54.26869,54.50631,54.63871,54.76942,54.99792,55.45216,55.93058,55.97200
1,1,4.77547,5.60018,6.06921,6.49579,6.90815,7.29427,7.62615,7.88076,8.12583,8.40095,8.74018,9.11634,9.52473,9.85617,10.14067,10.34393,10.57576,10.89838,11.18748,11.49509,11.74120,11.94858,12.13230,12.31732,12.49352,12.61934,12.76400,12.89513,13.15229,13.27208,13.49371,13.80303,14.07136,14.40745,14.72846,15.12234,15.64922,16.15765,16.78553,17.40959,18.21396,19.16582,20.26637,21.63428,23.06325,24.74826,26.55331,28.40610,30.26129,32.00510,33.79483,35.29970,37.01704,38.70320,40.04283,41.16534,41.86473,42.05692,42.27936,42.51049,42.70225,42.86162,42.98937,43.18152,43.35269,43.57933,43.74283,43.92931,44.07922,44.24539,44.39878,44.57099,44.72397,44.88676,45.04656,45.20472,45.38924,45.53668,45.70354,45.87835,46.04960,46.22291,46.39835,46.56247,46.73005,46.91572,47.14459,47.43118,47.88956,48.62869,49.72287,50.57612,51.02497,51.41558,51.95513,52.50074,53.07225,53.74838,54.06944,54.16041,54.16041
