A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,3,9,0.80808,0.83213,0.85208,0.86783,0.87955,0.88727,0.89118,0.89140,0.88835,0.88231,0.87350,0.86228,0.84895,0.83393,0.81758,0.79987,0.78106,0.76162,0.74169,0.72133,0.70060,0.67958,0.65829,0.63683,0.61494,0.59270,0.57002,0.54687,0.52308,0.49895,0.47406,0.44876,0.42305,0.39684,0.37032,0.34370,0.31720,0.29064,0.26434,0.23848,0.21329,0.18885,0.16538,0.14272,0.12121,0.10079,0.08161,0.06330,0.04589,0.02950,0.01378,-0.00134,-0.01601,-0.03032,-0.04431,-0.05827,-0.07217,-0.08618,-0.10013,-0.11404,-0.12788,-0.14163,-0.15506,-0.16795,-0.18009,-0.19139,-0.20145,-0.21007,-0.21693,-0.22179,-0.22434,-0.22440,-0.22182,-0.21614,-0.20749,-0.19552,-0.18023,-0.16151,-0.13947,-0.11398,-0.08500,-0.05288,-0.01767,0.02052,0.06128,0.10446,0.14989,0.19708,0.24542,0.29506,0.34526,0.39546,0.44553,0.49486,0.54272,0.58885,0.63305,0.67451,0.71315,0.74844,0.78008
0,3,10,0.69853,0.64894,0.59805,0.54593,0.49290,0.43927,0.38530,0.33154,0.27796,0.22490,0.17268,0.12154,0.07182,0.02343,-0.02327,-0.06854,-0.11194,-0.15363,-0.19352,-0.23156,-0.26807,-0.30283,-0.33609,-0.36775,-0.39778,-0.42644,-0.45359,-0.47919,-0.50309,-0.52512,-0.54535,-0.56339,-0.57918,-0.59207,-0.60211,-0.60868,-0.61158,-0.61051,-0.60493,-0.59458,-0.57936,-0.55907,-0.53335,-0.50223,-0.46553,-0.42339,-0.37601,-0.32354,-0.26613,-0.20438,-0.13865,-0.06941,0.00260,0.07673,0.15244,0.22878,0.30540,0.38123,0.45576,0.52837,0.59854,0.66561,0.72906,0.78892,0.84435,0.89552,0.94219,0.98417,1.02177,1.05510,1.08427,1.10925,1.13044,1.14834,1.16286,1.17458,1.18349,1.19005,1.19447,1.19673,1.19708,1.19548,1.19217,1.18681,1.17980,1.17065,1.15944,1.14646,1.13111,1.11345,1.09330,1.07068,1.04525,1.01722,0.98650,0.95275,0.91657,0.87761,0.83615,0.79239,0.74649
0,3,11,0.05197,0.05807,0.06352,0.06826,0.07195,0.07477,0.07653,0.07727,0.07702,0.07558,0.07321,0.06977,0.06540,0.06018,0.05439,0.04792,0.04130,0.03463,0.02832,0.02275,0.01827,0.01508,0.01361,0.01433,0.01748,0.02375,0.03302,0.04594,0.06253,0.08295,0.10732,0.13567,0.16777,0.20341,0.24246,0.28426,0.32862,0.37484,0.42240,0.47056,0.51892,0.56649,0.61281,0.65721,0.69905,0.73791,0.77323,0.80442,0.83122,0.85354,0.87106,0.88368,0.89143,0.89457,0.89257,0.88641,0.87595,0.86151,0.84336,0.82198,0.79751,0.77022,0.74094,0.70936,0.67616,0.64155,0.60589,0.56932,0.53231,0.49498,0.45758,0.42052,0.38383,0.34784,0.31275,0.27871,0.24601,0.21485,0.18526,0.15746,0.13170,0.10805,0.08678,0.06799,0.05151,0.03743,0.02597,0.01664,0.00976,0.00521,0.00249,0.00155,0.00252,0.00500,0.00870,0.01361,0.01908,0.02532,0.03198,0.03880,0.04550
0,3,12,0.17116,0.14850,0.12902,0.11284,0.10017,0.09077,0.08448,0.08143,0.08132,0.08380,0.08888,0.09624,0.10572,0.11708,0.13029,0.14516,0.16153,0.17930,0.19856,0.21945,0.24185,0.26605,0.29184,0.31927,0.34855,0.37949,0.41177,0.44555,0.48066,0.51647,0.55293,0.58956,0.62584,0.66141,0.69567,0.72765,0.75707,0.78348,0.80632,0.82501,0.83904,0.84818,0.85215,0.85076,0.84387,0.83169,0.81412,0.79152,0.76443,0.73320,0.69838,0.66058,0.62074,0.57920,0.53707,0.49509,0.45406,0.41464,0.37762,0.34381,0.31342,0.28736,0.26598,0.24950,0.23830,0.23257,0.23214,0.23697,0.24697,0.26152,0.28034,0.30283,0.32839,0.35617,0.38552,0.41559,0.44546,0.47464,0.50205,0.52700,0.54876,0.56681,0.58065,0.58984,0.59412,0.59318,0.58710,0.57615,0.56031,0.54015,0.51608,0.48847,0.45814,0.42566,0.39181,0.35716,0.32271,0.28877,0.25614,0.22542,0.19695
0,3,13,0.57840,0.58783,0.59321,0.59462,0.59242,0.58662,0.57739,0.56512,0.55001,0.53203,0.51155,0.48876,0.46395,0.43751,0.40969,0.38058,0.35057,0.31996,0.28910,0.25811,0.22714,0.19650,0.16605,0.13611,0.10668,0.07754,0.04841,0.01934,-0.01011,-0.04029,-0.07137,-0.10390,-0.13839,-0.17512,-0.21444,-0.25695,-0.30260,-0.35210,-0.40529,-0.46222,-0.52291,-0.58720,-0.65479,-0.72518,-0.79812,-0.87245,-0.94779,-1.02344,-1.09834,-1.17178,-1.24272,-1.31047,-1.37417,-1.43322,-1.48655,-1.53353,-1.57392,-1.60711,-1.63278,-1.65042,-1.66031,-1.66205,-1.65612,-1.64245,-1.62090,-1.59223,-1.55664,-1.51435,-1.46592,-1.41175,-1.35228,-1.28793,-1.21947,-1.14693,-1.07109,-0.99262,-0.91178,-0.82920,-0.74538,-0.66091,-0.57597,-0.49146,-0.40782,-0.32529,-0.24431,-0.16561,-0.08944,-0.01608,0.05373,0.12007,0.18262,0.24095,0.29493,0.34453,0.38962,0.43009,0.46615,0.49751,0.52432,0.54678,0.56488
0,3,14,0.15220,0.19549,0.23845,0.28037,0.32054,0.35838,0.39349,0.42536,0.45396,0.47926,0.50100,0.51930,0.53432,0.54638,0.55555,0.56249,0.56744,0.57086,0.57343,0.57535,0.57738,0.57988,0.58362,0.58887,0.59597,0.60524,0.61713,0.63197,0.64988,0.67088,0.69531,0.72285,0.75367,0.78771,0.82459,0.86405,0.90585,0.94986,0.99546,1.04241,1.09002,1.13792,1.18544,1.23233,1.27787,1.32147,1.36268,1.40111,1.43614,1.46757,1.49485,1.51749,1.53541,1.54844,1.55604,1.55826,1.55504,1.54609,1.53180,1.51183,1.48646,1.45553,1.41958,1.37850,1.33266,1.28233,1.22754,1.16891,1.10645,1.04073,0.97212,0.90110,0.82802,0.75355,0.67814,0.60252,0.52723,0.45298,0.38025,0.30994,0.24262,0.17886,0.11971,0.06537,0.01660,-0.02596,-0.06196,-0.09124,-0.11328,-0.12819,-0.13593,-0.13652,-0.13023,-0.11743,-0.09838,-0.07381,-0.04436,-0.01057,0.02679,0.06694,0.10904
0,4,0,0.81345,0.68853,0.56254,0.43656,0.31147,0.18864,0.06933,-0.04568,-0.15505,-0.25780,-0.35284,-0.43918,-0.51590,-0.58246,-0.63827,-0.68281,-0.71546,-0.73602,-0.74462,-0.74127,-0.72618,-0.69970,-0.66214,-0.61422,-0.55680,-0.49065,-0.41666,-0.33566,-0.24868,-0.15685,-0.06117,0.03724,0.13763,0.23898,0.34058,0.44140,0.54076,0.63807,0.73273,0.82448,0.91250,0.99682,1.07700,1.15311,1.22486,1.29215,1.35481,1.41275,1.46627,1.51506,1.55931,1.59919,1.63474,1.66616,1.69367,1.71739,1.73743,1.75427,1.76834,1.77965,1.78895,1.79672,1.80324,1.80919,1.81476,1.82059,1.82694,1.83434,1.84290,1.85293,1.86453,1.87796,1.89310,1.90953,1.92709,1.94540,1.96402,1.98231,1.99963,2.01503,2.02804,2.03764,2.04320,2.04394,2.03913,2.02781,2.00974,1.98426,1.95072,1.90918,1.85912,1.80056,1.73358,1.65846,1.57519,1.48429,1.38632,1.28176,1.17141,1.05582,0.93626
0,4,1,1.33828,1.35554,1.37109,1.38444,1.39568,1.40475,1.41120,1.41538,1.41693,1.41595,1.41246,1.40685,1.39915,1.38936,1.37784,1.36481,1.35044,1.33519,1.31955,1.30347,1.28729,1.27153,1.25646,1.24248,1.22967,1.21812,1.20781,1.19917,1.19207,1.18651,1.18225,1.17903,1.17697,1.17550,1.17444,1.17341,1.17200,1.16972,1.16642,1.16168,1.15522,1.14681,1.13630,1.12334,1.10803,1.09029,1.07035,1.04836,1.02423,0.99860,0.97169,0.94405,0.91606,0.88840,0.86127,0.83505,0.81041,0.78760,0.76688,0.74879,0.73339,0.72060,0.71070,0.70392,0.70002,0.69898,0.70071,0.70451,0.71066,0.71876,0.72860,0.73988,0.75243,0.76603,0.78046,0.79581,0.81154,0.82795,0.84473,0.86180,0.87949,0.89752,0.91609,0.93528,0.95511,0.97541,0.99642,1.01811,1.04011,1.06290,1.08630,1.10998,1.13418,1.15859,1.18312,1.20744,1.23155,1.25485,1.27734,1.29912,1.31938
0,4,2,1.31896,1.35689,1.39312,1.42797,1.46136,1.49345,1.52474,1.55473,1.58358,1.61098,1.63661,1.66045,1.68184,1.70056,1.71568,1.72727,1.73442,1.73696,1.73430,1.72598,1.71227,1.69255,1.66704,1.63557,1.59863,1.55616,1.50914,1.45774,1.40235,1.34396,1.28339,1.22117,1.15817,1.09517,1.03280,0.97184,0.91288,0.85628,0.80219,0.75120,0.70325,0.65851,0.61667,0.57759,0.54099,0.50661,0.47411,0.44272,0.41222,0.38184,0.35139,0.32033,0.28830,0.25513,0.22057,0.18475,0.14738,0.10910,0.06984,0.03012,-0.00974,-0.04916,-0.08753,-0.12440,-0.15874,-0.19023,-0.21780,-0.24103,-0.25920,-0.27181,-0.27836,-0.27834,-0.27171,-0.25811,-0.23764,-0.21010,-0.17585,-0.13510,-0.08835,-0.03585,0.02173,0.08388,0.14971,0.21874,0.29022,0.36311,0.43713,0.51112,0.58464,0.65681,0.72740,0.79562,0.86137,0.92425,0.98404,1.04075,1.09417,1.14463,1.19222,1.23690,1.27904
0,4,3,1.11522,1.06744,1.01646,0.96333,0.90894,0.85405,0.79997,0.74747,0.69764,0.65155,0.61017,0.57408,0.54436,0.52122,0.50545,0.49721,0.49676,0.50379,0.51833,0.53993,0.56794,0.60194,0.64076,0.68385,0.72979,0.77777,0.82636,0.87461,0.92134,0.96565,1.00615,1.04208,1.07266,1.09713,1.11509,1.12600,1.12982,1.12624,1.11576,1.09861,1.07526,1.04606,1.01172,0.97327,0.93140,0.88720,0.84143,0.79496,0.74899,0.70441,0.66213,0.62264,0.58680,0.55516,0.52802,0.50602,0.48896,0.47720,0.47069,0.46945,0.47321,0.48161,0.49448,0.51121,0.53149,0.55505,0.58118,0.60944,0.63963,0.67152,0.70451,0.73855,0.77333,0.80848,0.84402,0.87989,0.91578,0.95148,0.98709,1.02226,1.05706,1.09105,1.12415,1.15587,1.18610,1.21456,1.24080,1.26437,1.28464,1.30148,1.31433,1.32284,1.32646,1.32490,1.31788,1.30521,1.28702,1.26306,1.23358,1.19887,1.15923
0,4,4,-0.12856,-0.23387,-0.33329,-0.42572,-0.51012,-0.58577,-0.65221,-0.70909,-0.75634,-0.79430,-0.82278,-0.84271,-0.85478,-0.85996,-0.85899,-0.85334,-0.84392,-0.83215,-0.81953,-0.80724,-0.79642,-0.78868,-0.78491,-0.78596,-0.79301,-0.80637,-0.82672,-0.85441,-0.88938,-0.93140,-0.98057,-1.03631,-1.09787,-1.16443,-1.23486,-1.30797,-1.38288,-1.45828,-1.53265,-1.60486,-1.67375,-1.73806,-1.79649,-1.84803,-1.89155,-1.92617,-1.95137,-1.96650,-1.97081,-1.96423,-1.94662,-1.91803,-1.87838,-1.82800,-1.76689,-1.69577,-1.61529,-1.52559,-1.42757,-1.32170,-1.20893,-1.09005,-0.96601,-0.83717,-0.70478,-0.56986,-0.43298,-0.29519,-0.15733,-0.02058,0.11423,0.24597,0.37386,0.49665,0.61335,0.72307,0.82467,0.91748,1.00035,1.07246,1.13306,1.18160,1.21741,1.24008,1.24947,1.24533,1.22773,1.19687,1.15313,1.09712,1.02972,0.95143,0.86360,0.76782,0.66471,0.55592,0.44326,0.32789,0.21152,0.09583,-0.01798
0,4,5,0.03122,0.10701,0.18142,0.25402,0.32417,0.39183,0.45625,0.51731,0.57454,0.62757,0.67623,0.72053,0.75994,0.79413,0.82313,0.84672,0.86477,0.87686,0.88295,0.88255,0.87569,0.86234,0.84195,0.81452,0.78000,0.73838,0.68943,0.63348,0.57063,0.50076,0.42481,0.34293,0.25567,0.16369,0.06796,-0.03087,-0.13188,-0.23392,-0.33611,-0.43723,-0.53640,-0.63228,-0.72419,-0.81111,-0.89203,-0.96653,-1.03377,-1.09348,-1.14490,-1.18843,-1.22369,-1.25099,-1.27040,-1.28248,-1.28770,-1.28675,-1.28054,-1.26938,-1.25441,-1.23635,-1.21640,-1.19484,-1.17288,-1.15092,-1.12969,-1.10979,-1.09164,-1.07537,-1.06104,-1.04916,-1.03947,-1.03179,-1.02606,-1.02184,-1.01867,-1.01642,-1.01446,-1.01202,-1.00873,-1.00407,-0.99733,-0.98799,-0.97575,-0.95975,-0.93999,-0.91583,-0.88690,-0.85322,-0.81463,-0.77134,-0.72301,-0.67025,-0.61280,-0.55125,-0.48621,-0.41775,-0.34658,-0.27297,-0.19792,-0.12161,-0.04507
0,4,6,-1.31099,-1.25545,-1.19924,-1.14270,-1.08641,-1.03059,-0.97542,-0.92144,-0.86897,-0.81796,-0.76858,-0.72127,-0.67575,-0.63205,-0.59044,-0.55032,-0.51172,-0.47441,-0.43834,-0.40278,-0.36768,-0.33304,-0.29822,-0.26337,-0.22797,-0.19239,-0.15592,-0.11896,-0.08180,-0.04430,-0.00683,0.03009,0.06597,0.10041,0.13244,0.16179,0.18757,0.20881,0.22471,0.23476,0.23782,0.23375,0.22169,0.20107,0.17180,0.13359,0.08660,0.03055,-0.03393,-0.10682,-0.18725,-0.27457,-0.36786,-0.46606,-0.56829,-0.67335,-0.78000,-0.88716,-0.99369,-1.09834,-1.20008,-1.29806,-1.39134,-1.47902,-1.56082,-1.63588,-1.70397,-1.76519,-1.81927,-1.86616,-1.90613,-1.93932,-1.96610,-1.98709,-2.00257,-2.01291,-2.01886,-2.02090,-2.01925,-2.01446,-2.00669,-1.99636,-1.98370,-1.96864,-1.95152,-1.93221,-1.91082,-1.88734,-1.86158,-1.83355,-1.80320,-1.77042,-1.73499,-1.69704,-1.65657,-1.61355,-1.56819,-1.52045,-1.47053,-1.41887,-1.36561
0,4,7,0.65859,0.67520,0.68872,0.69882,0.70521,0.70800,0.70720,0.70252,0.69395,0.68144,0.66498,0.64465,0.62053,0.59255,0.56089,0.52554,0.48689,0.44518,0.40044,0.35280,0.30285,0.25094,0.19695,0.14173,0.08517,0.02777,-0.03021,-0.08815,-0.14585,-0.20285,-0.25883,-0.31375,-0.36692,-0.41813,-0.46717,-0.51374,-0.55794,-0.59926,-0.63742,-0.67227,-0.70401,-0.73235,-0.75737,-0.77872,-0.79640,-0.81079,-0.82169,-0.82903,-0.83298,-0.83368,-0.83108,-0.82568,-0.81746,-0.80640,-0.79309,-0.77752,-0.75987,-0.74041,-0.71937,-0.69706,-0.67354,-0.64891,-0.62343,-0.59751,-0.57099,-0.54409,-0.51687,-0.48944,-0.46168,-0.43380,-0.40536,-0.37643,-0.34719,-0.31750,-0.28707,-0.25590,-0.22399,-0.19099,-0.15717,-0.12241,-0.08649,-0.04945,-0.01137,0.02760,0.06723,0.10732,0.14799,0.18904,0.23009,0.27092,0.31129,0.35112,0.39008,0.42793,0.46436,0.49894,0.53163,0.56230,0.59045,0.61597,0.63875
0,4,8,-0.16926,-0.07649,0.01574,0.10625,0.19446,0.27964,0.36083,0.43706,0.50771,0.57211,0.62919,0.67832,0.71868,0.74951,0.77038,0.78085,0.78023,0.76816,0.74467,0.70966,0.66280,0.60442,0.53469,0.45403,0.36305,0.26248,0.15291,0.03521,-0.08915,-0.21932,-0.35409,-0.49222,-0.63231,-0.77302,-0.91307,-1.05073,-1.18529,-1.31517,-1.43909,-1.55605,-1.66484,-1.76480,-1.85512,-1.93502,-2.00393,-2.06160,-2.10794,-2.14295,-2.16679,-2.17969,-2.18195,-2.17440,-2.15765,-2.13246,-2.09971,-2.06034,-2.01546,-1.96620,-1.91370,-1.85889,-1.80286,-1.74698,-1.69202,-1.63886,-1.58820,-1.54082,-1.49733,-1.45828,-1.42380,-1.39394,-1.36874,-1.34818,-1.33210,-1.31986,-1.31091,-1.30470,-1.30056,-1.29768,-1.29544,-1.29274,-1.28876,-1.28261,-1.27383,-1.26148,-1.24506,-1.22349,-1.19680,-1.16468,-1.12672,-1.08268,-1.03250,-0.97656,-0.91461,-0.84742,-0.77500,-0.69788,-0.61659,-0.53180,-0.44401,-0.35376,-0.26194
0,4,9,-0.25699,-0.33867,-0.42565,-0.51667,-0.61061,-0.70634,-0.80255,-0.89803,-0.99153,-1.08187,-1.16765,-1.24829,-1.32251,-1.38940,-1.44849,-1.49896,-1.54030,-1.57219,-1.59453,-1.60681,-1.60935,-1.60231,-1.58566,-1.56012,-1.52615,-1.48407,-1.43436,-1.37817,-1.31615,-1.24893,-1.17771,-1.10305,-1.02596,-0.94765,-0.86901,-0.79063,-0.71372,-0.63925,-0.56810,-0.50132,-0.43955,-0.38336,-0.33369,-0.29117,-0.25599,-0.22855,-0.20911,-0.19773,-0.19458,-0.19970,-0.21243,-0.23231,-0.25886,-0.29160,-0.32944,-0.37179,-0.41738,-0.46516,-0.51409,-0.56331,-0.61169,-0.65768,-0.70070,-0.73942,-0.77312,-0.80111,-0.82269,-0.83694,-0.84341,-0.84226,-0.83308,-0.81607,-0.79152,-0.75950,-0.72081,-0.67596,-0.62573,-0.57082,-0.51208,-0.45066,-0.38745,-0.32379,-0.26050,-0.19899,-0.14012,-0.08499,-0.03462,0.01004,0.04789,0.07856,0.10104,0.11506,0.11989,0.11512,0.10075,0.07668,0.04312,0.00002,-0.05213,-0.11296,-0.18151
0,4,10,1.18164,1.21291,1.24328,1.27212,1.29895,1.32388,1.34590,1.36479,1.38000,1.39135,1.39821,1.40010,1.39679,1.38777,1.37311,1.35250,1.32551,1.29234,1.25324,1.20843,1.15823,1.10298,1.04341,0.98019,0.91441,0.84681,0.77851,0.71060,0.64411,0.58034,0.52021,0.46468,0.41473,0.37150,0.33521,0.30656,0.28618,0.27393,0.26990,0.27388,0.28569,0.30439,0.32954,0.36056,0.39609,0.43554,0.47788,0.52203,0.56703,0.61196,0.65588,0.69814,0.73800,0.77473,0.80790,0.83722,0.86245,0.88361,0.90038,0.91287,0.92148,0.92637,0.92766,0.92587,0.92111,0.91399,0.90489,0.89412,0.88202,0.86903,0.85562,0.84199,0.82859,0.81555,0.80343,0.79218,0.78224,0.77386,0.76680,0.76172,0.75876,0.75788,0.75927,0.76307,0.76934,0.77802,0.78925,0.80276,0.81876,0.83722,0.85793,0.88083,0.90559,0.93219,0.96065,0.99021,1.02089,1.05264,1.08475,1.11704,1.14945
0,4,11,-0.02481,-0.02261,-0.02663,-0.03735,-0.05474,-0.07872,-0.10897,-0.14546,-0.18765,-0.23505,-0.28708,-0.34286,-0.40181,-0.46274,-0.52507,-0.58764,-0.64964,-0.70974,-0.76752,-0.82171,-0.87141,-0.91617,-0.95492,-0.98731,-1.01254,-1.03048,-1.04041,-1.04231,-1.03631,-1.02211,-0.99987,-0.96956,-0.93190,-0.88711,-0.83560,-0.77821,-0.71519,-0.64754,-0.57582,-0.50106,-0.42398,-0.34544,-0.26625,-0.18752,-0.10999,-0.03475,0.03713,0.10514,0.16854,0.22633,0.27792,0.32288,0.36048,0.39052,0.41255,0.42641,0.43208,0.42965,0.41903,0.40093,0.37538,0.34316,0.30471,0.26082,0.21213,0.15967,0.10425,0.04679,-0.01143,-0.07012,-0.12781,-0.18384,-0.23751,-0.28777,-0.33381,-0.37544,-0.41184,-0.44224,-0.46685,-0.48543,-0.49740,-0.50327,-0.50311,-0.49677,-0.48512,-0.46829,-0.44661,-0.42084,-0.39154,-0.35930,-0.32505,-0.28929,-0.25283,-0.21668,-0.18155,-0.14810,-0.11736,-0.08975,-0.06598,-0.04706,-0.03318
0,4,12,0.31834,0.38113,0.44287,0.50317,0.56180,0.61841,0.67288,0.72493,0.77415,0.82027,0.86289,0.90171,0.93612,0.96576,0.99004,1.00862,1.02084,1.02665,1.02540,1.01682,1.00079,0.97691,0.94532,0.90581,0.85880,0.80413,0.74250,0.67397,0.59931,0.51912,0.43391,0.34465,0.25194,0.15656,0.05954,-0.03836,-0.13650,-0.23383,-0.32988,-0.42386,-0.51524,-0.60318,-0.68763,-0.76756,-0.84300,-0.91356,-0.97897,-1.03896,-1.09354,-1.14261,-1.18586,-1.22375,-1.25599,-1.28295,-1.30445,-1.32113,-1.33258,-1.33939,-1.34181,-1.34009,-1.33441,-1.32519,-1.31295,-1.29773,-1.28023,-1.26066,-1.23948,-1.21669,-1.19278,-1.16784,-1.14205,-1.11564,-1.08865,-1.06112,-1.03279,-1.00383,-0.97415,-0.94351,-0.91156,-0.87844,-0.84366,-0.80710,-0.76851,-0.72775,-0.68465,-0.63923,-0.59157,-0.54136,-0.48884,-0.43416,-0.37747,-0.31871,-0.25837,-0.19644,-0.13328,-0.06927,-0.00474,0.06025,0.12530,0.19009,0.25455
0,4,13,-0.65424,-0.71382,-0.76716,-0.81357,-0.85258,-0.88354,-0.90649,-0.92104,-0.92681,-0.92384,-0.91221,-0.89213,-0.86407,-0.82830,-0.78534,-0.73604,-0.68111,-0.62141,-0.55800,-0.49202,-0.42418,-0.35557,-0.28718,-0.22001,-0.15493,-0.09254,-0.03359,0.02151,0.07234,0.11862,0.16039,0.19777,0.23121,0.26101,0.28797,0.31266,0.33594,0.35860,0.38179,0.40619,0.43257,0.46193,0.49501,0.53246,0.57468,0.62200,0.67427,0.73182,0.79437,0.86113,0.93179,1.00540,1.08115,1.15806,1.23510,1.31108,1.38460,1.45504,1.52098,1.58134,1.63535,1.68221,1.72108,1.75161,1.77345,1.78620,1.79001,1.78516,1.77132,1.74921,1.71932,1.68194,1.63775,1.58719,1.53107,1.47001,1.40449,1.33490,1.26198,1.18617,1.10778,1.02725,0.94461,0.86056,0.77524,0.68861,0.60094,0.51238,0.42310,0.33348,0.24358,0.15338,0.06370,-0.02517,-0.11313,-0.19950,-0.28371,-0.36539,-0.44400,-0.51871,-0.58895
0,4,14,1.36373,1.38780,1.41435,1.44340,1.47452,1.50720,1.54113,1.57597,1.61084,1.64525,1.67862,1.71005,1.73930,1.76556,1.78806,1.80635,1.82007,1.82873,1.83200,1.82971,1.82134,1.80687,1.78634,1.75965,1.72704,1.68851,1.64432,1.59481,1.54044,1.48172,1.41903,1.35295,1.28389,1.21256,1.13953,1.06527,0.99061,0.91579,0.84131,0.76788,0.69595,0.62560,0.55730,0.49149,0.42823,0.36789,0.31069,0.25656,0.20567,0.15857,0.11511,0.07548,0.03984,0.00850,-0.01816,-0.04016,-0.05714,-0.06873,-0.07481,-0.07515,-0.06951,-0.05768,-0.03968,-0.01529,0.01537,0.05191,0.09433,0.14218,0.19491,0.25190,0.31256,0.37618,0.44195,0.50902,0.57661,0.64371,0.70961,0.77342,0.83436,0.89189,0.94536,0.99440,1.03865,1.07817,1.11273,1.14266,1.16788,1.18890,1.20618,1.22023,1.23169,1.24128,1.24953,1.25712,1.26486,1.27333,1.28300,1.29436,1.30788,1.32380,1.34239
1,0,15,-0.17768,-0.16613,-0.16119,-0.16216,-0.16832,-0.17802,-0.19019,-0.20352,-0.21672,-0.22862,-0.23770,-0.24300,-0.24335,-0.23817,-0.22657,-0.20840,-0.18326,-0.15100,-0.11248,-0.06790,-0.01810,0.03587,0.09283,0.15173,0.21108,0.26934,0.32523,0.37726,0.42402,0.46417,0.49673,0.52037,0.53460,0.53871,0.53238,0.51536,0.48789,0.45012,0.40273,0.34623,0.28133,0.20909,0.13069,0.04715,-0.04060,-0.13102,-0.22343,-0.31650,-0.40936,-0.50105,-0.59092,-0.67807,-0.76198,-0.84248,-0.91912,-0.99152,-1.05997,-1.12429,-1.18458,-1.24101,-1.29361,-1.34273,-1.38832,-1.43073,-1.46986,-1.50590,-1.53878,-1.56827,-1.59427,-1.61648,-1.63478,-1.64857,-1.65756,-1.66135,-1.65941,-1.65135,-1.63690,-1.61552,-1.58701,-1.55148,-1.50869,-1.45879,-1.40204,-1.33899,-1.27016,-1.19622,-1.11809,-1.03676,-0.95324,-0.86893,-0.78495,-0.70251,-0.62246,-0.54651,-0.47550,-0.41048,-0.35238,-0.30143,-0.25837,-0.22344,-0.19670
1,0,16,1.36864,1.36410,1.35796,1.35017,1.34110,1.33109,1.32057,1.30966,1.29879,1.28809,1.27792,1.26853,1.26008,1.25274,1.24668,1.24208,1.23859,1.23645,1.23553,1.23584,1.23715,1.23943,1.24227,1.24565,1.24946,1.25338,1.25724,1.26080,1.26409,1.26666,1.26870,1.27006,1.27083,1.27089,1.27007,1.26866,1.26664,1.26432,1.26168,1.25880,1.25617,1.25376,1.25206,1.25105,1.25075,1.25167,1.25400,1.25764,1.26251,1.26909,1.27706,1.28645,1.29715,1.30888,1.32146,1.33484,1.34872,1.36249,1.37602,1.38885,1.40084,1.41166,1.42071,1.42808,1.43328,1.43637,1.43693,1.43535,1.43134,1.42499,1.41684,1.40679,1.39521,1.38251,1.36914,1.35532,1.34153,1.32824,1.31592,1.30494,1.29569,1.28817,1.28279,1.27969,1.27863,1.27990,1.28311,1.28818,1.29491,1.30285,1.31189,1.32138,1.33110,1.34031,1.34892,1.35655,1.36288,1.36790,1.37089,1.37198,1.37126
1,0,17,1.18334,1.23173,1.27363,1.30872,1.33684,1.35814,1.37277,1.38086,1.38284,1.37909,1.37033,1.35707,1.34004,1.31971,1.29667,1.27180,1.24553,1.21837,1.19084,1.16320,1.13583,1.10908,1.08295,1.05783,1.03349,1.01006,0.98760,0.96594,0.94507,0.92469,0.90501,0.88571,0.86691,0.84861,0.83074,0.81360,0.79718,0.78161,0.76729,0.75406,0.74256,0.73283,0.72516,0.71984,0.71703,0.71687,0.71925,0.72441,0.73203,0.74220,0.75447,0.76838,0.78343,0.79946,0.81569,0.83144,0.84602,0.85864,0.86874,0.87555,0.87863,0.87710,0.87049,0.85883,0.84163,0.81896,0.79081,0.75746,0.71918,0.67692,0.63133,0.58282,0.53286,0.48224,0.43249,0.38448,0.33930,0.29799,0.26189,0.23228,0.20967,0.19477,0.18805,0.19027,0.20163,0.22177,0.25065,0.28783,0.33279,0.38503,0.44359,0.50738,0.57536,0.64644,0.71936,0.79271,0.86565,0.93674,1.00501,1.06942,1.12909
