code,parent_code,name,level
46531-1,,"Electric table, desk, bedside or floor standing lamp",0
46531-2,,Chandeliers,0
46532-0,,Lighting sets for Christmas trees,0
46910-1,,Starter motors and dual purpose starter generators,0
46910-2,,Generators for internal combustion engines other than dual purpose starter generators,0
46910-3,,Electrical lighting or visual signaling equipment for motor vehicles and cycles,0
46910-4,,Sparking plugs,0
46920-1,,Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),0
46920-2,,Electric burglar or fire alarms and similar apparatus,0
46930-1,,Permanent magnets,0
46950-1,,Carbon electrodes,0
47110-0,,Electrical capacitors,0
47120-0,,Electrical resistors (except heating resistors),0
47130-0,,Printed circuits,0
47140-1,,Color TV tubes,0
47140-2,,"Black and white, monochrome TV tubes",0
47140-3,,"Television camera tubes, image converters and intensifiers and other photo-cathode tubes",0
47140-4,,"Cathode-ray tubes (excl. TV tubes, television camera tubes, image converters or intensifiers, other photo-cathode tubes)",0
47140-5,,Microwave tubes excluding grid-controlled tubes and other valves and tubes,0
47150-1,,"Transistors, other than photosensitive transistors",0
47150-2,,Photosensitive semiconductor devices; light emitting diodes,0
47150-3,,"Diodes, other than photosensitive or light emitting diodes",0
47160-0,,Electronic integrated circuits and microassemblies,0
47211-1,,Transmission apparatus incorporating reception apparatus,0
47212-0,,Television cameras,0
47220-1,,"Telephones, videophones",0
47220-2,,Facsimile machines,0
47220-3,,Telephonic or telegraphic switching apparatus,0
47310-1,,Radio receivers,0
47313-1,,Video monitors,0
47313-2,,Television receivers,0
47321-1,,CD players,0
47323-1,,Video recording or reproducing apparatus,0
47323-2,,Video camera recorders and digital cameras,0
47331-1,,Amplifiers,0
47331-2,,Loudspeakers,0
47331-3,,Headphones,0
47510-1,,"Magnetic media, not recorded, except cards with a magnetic stripe",0
47600-1,,Cards incorporating an electronic integrated circuit (smart card),0
48110-1,,X-ray apparatus,0
48120-0,,"Medical electro-diagnostic apparatus, ultra-violet or infra-red ray apparatus",0
48150-1,,"Syringes, with or without needles",0
48150-2,,"Needles, catheters, cannulae and the like",0
48170-1,,Artificial joints for orthopedic purposes,0
48170-2,,Artificial parts of the body (excl. artificial teeth and dental fittings and artificial joints),0
48170-3,,Hearing aids (excl. parts and accessories),0
48170-4,,Pacemakers for stimulating heart muscles (excl. parts and accessories),0
48220-0,,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",0
48252-1,,Instruments and apparatus for measuring or checking the flow or level of liquids,0
48252-2,,Instruments and apparatus for measuring or checking pressure of liquids or gasses,0
48265-1,,Thermostats,0
48311-1,,"Optical fibres, optical fibre bundles and cables excluding optical fibre cables, made up of individually sheathed fibres",0
48311-2,,Spectacle lenses of glass or other materials,0
48311-3,,Contact lenses,0
48312-1,,Sunglasses,0
48313-0,,"Frames and mountings for spectacles, goggles or the like",0
48315-1,,"Lasers, other than laser diodes",0
48321-0,,"Objective lenses for cameras, projectors or photographic enlargers or reducers",0
48322-1,,Photographic (other than cinematographic) cameras,0
48341-0,,"Photographic plates, film, paper, paperboard or textiles, sensitised, unexposed",0
48410-0,,Watches,0
48420-0,,Clocks,0
49111-0,,Road tractors for semi-trailers,0
49112-0,,Public-transport type passenger motor vehicles,0
49113-0,,Passenger cars,0
49114-0,,Trucks,0
49115-0,,Crane lorries,0
49121-0,,"Chassis fitted with engines, for motor vehicles",0
49129-0,,"Parts and accessories of motor vehicles, other than chassis fitted with engines",0
49222-0,,"Trailers and semi-trailers of the caravan type, for housing or camping",0
49311-0,,"Ships, vessels, ferry-boats for the transport of persons",0
49312-0,,Tankers,0
49313-0,,"Refrigerated vessels (ships), except tankers",0
49510-1,,Electric locomotives,0
49510-2,,Diesel and diesel-electric locomotives,0
49520-0,,"Railway or tramway coaches, self-propelled",0
49532-0,,"Railway or tramway passenger coaches, not self-propelled",0
49533-0,,"Railway or tramway goods vans and wagons, not self-propelled",0
49610-0,,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft",0
49611-0,,"Gliders, hang gliders and other non-powered aircraft",0
49612-0,,"Balloons, dirigibles and other non-powered aircraft",0
49621-1,,"Helicopters of an unladen weight not exceeding 2,000 kg",0
49621-2,,"Helicopters of an unladen weight exceeding 2,000 kg",0
49622-0,,"Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",0
49623-1,,"Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",0
49623-2,,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",0
49910-1,,"Motorcycles, scooters, etc., other than those of a cylinder capacity not exceeding 50 cc; side-cars",0
49921-0,,"Bicycles and other cycles, not motorized",0
49922-0,,Wheelchairs,0
88111-0,,Food and beverage manufacturing services,0
88112-0,,Tobacco manufacturing services,0
88121-0,,Textile manufacturing services,0
88122-0,,Wearing apparel manufacturing services,0
88123-0,,Leather product manufacturing services,0
88130-0,,"Wood and cork, except furniture, and straw and plaiting material manufacturing services",0
88140-0,,Paper and paper product manufacturing services,0
88150-0,,"Coke, refined petroleum product and nuclear fuel manufacturing services",0
88160-0,,Chemical and chemical product manufacturing services,0
88170-0,,Rubber and plastic products manufacturing services,0
88180-0,,Non-metallic mineral product manufacturing services,0
88190-0,,"Other manufacturing services, except of metal products, machinery and equipment",0
88213-0,,Primary metal manufacturing services,0
88219-0,,Other fabricated metal product manufacturing services and metalworking services,0
88221-0,,"Motor vehicle, trailer and semi-trailer manufacturing services",0
88229-0,,Other transport equipment manufacturing services,0
88231-0,,"Office, accounting and computing machinery manufacturing services",0
88232-0,,Electrical machinery and apparatus manufacturing services,0
88233-0,,"Radio, television and communication equipment and apparatus manufacturing services",0
88234-0,,"Medical precision and optical instrument, watch and clock manufacturing services",0
88239-0,,Other machinery and equipment manufacturing services,0
