code,parent_code,name,level,alias_code,in_final_sut,comment
ai_2011_07_01_01,ai_2011_07_01,"manufacture of acyclic hydrocarbons, saturated and unsaturated",7,,,
ai_2011_07_01_02,ai_2011_07_01,"manufacture of cyclic hydrocarbons, saturated and unsaturated",7,,,
ai_2011_07_01_02_01,ai_2011_07_01_02,cyclohexane production (hydrogenation of benzene) [cyclohexane synthesis],8,,,
ai_2011_07_01_02_02,ai_2011_07_01_02,ethylbenzene production (alkylation of benzene with ethylene) [ethylbenzene synthesis],8,,,
ai_2011_07_01_02_03,ai_2011_07_01_02,Production of styrene (dehydrogenation of ethylbenzene) [styrene synthesis],8,,,
ai_2011_07_01_03,ai_2011_07_01,unsaturated hydrocarbons production,7,,,
ai_2011_07_01_03_01,ai_2011_07_01_03,Steam cracking for feedstock production (process feedstock use) [steam cracking – process feedstock use],8,,,
ai_2011_07_01_03_01_01,ai_2011_07_01_03_01,Steam cracking using butane as feedstock [steam cracking using butane],9,,,
ai_2011_07_01_03_01_02,ai_2011_07_01_03_01,Steam cracking using ethane as feedstock [steam cracking using ethane],9,,,
ai_2011_07_01_03_01_03,ai_2011_07_01_03_01,Steam cracking using gas oil as feedstock [steam cracking using gas oil],9,,,
ai_2011_07_01_03_01_04,ai_2011_07_01_03_01,Steam cracking using naphtha as feedstock [steam cracking using naphtha],9,,,
ai_2011_07_01_03_01_05,ai_2011_07_01_03_01,Steam cracking using other petroleum products as feedstock [steam cracking using other petroleum products],9,,,
ai_2011_07_01_03_01_06,ai_2011_07_01_03_01,Steam cracking using propane as feedstock [steam cracking using propane],9,,,
ai_2011_07_01_03_02,ai_2011_07_01_03,Steam cracking – supplemental fuel consumption (fuel use) [steam cracking – supplemental fuel use],8,,,
ai_2011_07_02,ai_2011_07,manufacture of acyclic and cyclic alcohols,6,,,
ai_2011_07_02_01,ai_2011_07_02,methanol production: conventional steam reforming (a) without primary reformer,7,,,
ai_2011_07_02_01_01,ai_2011_07_02_01,methanol production: conventional steam reforming (a) using natural gas,8,,,
ai_2011_07_02_01_02,ai_2011_07_02_01,methanol production: conventional steam reforming (a) using coke oven gas,8,,,
ai_2011_07_02_02,ai_2011_07_02,methanol production: conventional steam reforming (b) with primary reformer,7,,,
ai_2011_07_02_02_01,ai_2011_07_02_02,methanol production: conventional steam reforming (b) using natural gas,8,,,
ai_2011_07_02_03,ai_2011_07_02,methanol production: lurgi conventional process (c1),7,,,
ai_2011_07_02_03_01,ai_2011_07_02_03,methanol production: c1 process using natural gas,8,,,
ai_2011_07_02_03_02,ai_2011_07_02_03,methanol production: c1 process with natural gas and captured CO2,8,,,
ai_2011_07_02_04,ai_2011_07_02,methanol production: lurgi low pressure process (c2),7,,,
ai_2011_07_02_04_01,ai_2011_07_02_04,methanol production: c2 process using natural gas,8,,,
ai_2011_07_02_05,ai_2011_07_02,methanol production: c3 process using natural gas,7,,,
ai_2011_07_02_06,ai_2011_07_02,methanol production: lurgi mega methanol process (c4),7,,,
ai_2011_07_02_06_01,ai_2011_07_02_06,methanol production: lurgi mega methanol process (c4) process using natural gas,8,,,
ai_2011_07_02_07,ai_2011_07_02,methanol production: steam reforming of natural gas with integrated ammonia production,7,,,
ai_2011_07_02_08,ai_2011_07_02,methanol production: autothermal reforming,7,,,
ai_2011_07_02_08_01,ai_2011_07_02_08,methanol production: atr using naphtha,8,,,
ai_2011_07_02_08_02,ai_2011_07_02_08,methanol production: atr using natural gas,8,,,
ai_2011_07_02_08_03,ai_2011_07_02_08,methanol production: atr using liquefied natural gas,8,,,
ai_2011_07_02_09,ai_2011_07_02,methanol production: partial oxidation process (d),7,,,
ai_2011_07_02_09_01,ai_2011_07_02_09,methanol production: partial oxidation using anthracite,8,,,
ai_2011_07_02_09_02,ai_2011_07_02_09,methanol production: partial oxidation using full‑range naphtha,8,,,
ai_2011_07_02_09_03,ai_2011_07_02_09,methanol production: partial oxidation using heavy fuel oil,8,,,
ai_2011_07_02_09_04,ai_2011_07_02_09,methanol production: partial oxidation using light fuel oil,8,,,
ai_2011_07_02_09_05,ai_2011_07_02_09,methanol production: partial oxidation using light naphtha,8,,,
ai_2011_07_02_09_06,ai_2011_07_02_09,methanol production: partial oxidation using lignite,8,,,
ai_2011_07_02_09_07,ai_2011_07_02_09,methanol production: partial oxidation using oil,8,,,
ai_2011_07_02_09_10,ai_2011_07_02_09,methanol production: coal coking technology,8,,,
ai_2011_07_02_09_10_01,ai_2011_07_02_09_10,methanol production: coal coking using anthracite,9,,,
ai_2011_07_02_09_10_02,ai_2011_07_02_09_10,methanol production: coal coking using coke oven gas,9,,,
ai_2011_07_02_09_11,ai_2011_07_02_09,methanol production: coal gasification technology,8,,,
ai_2011_07_02_09_11_01,ai_2011_07_02_09_11,methanol production: coal gasification using anthracite,9,,,
ai_2011_07_02_10,ai_2011_07_02,methanol production: power to methanol,7,,,
ai_2011_07_02_11,ai_2011_07_02,methanol production: CO₂ hydrogenation using captured CO₂,7,,,
ai_2011_07_02_11_01,ai_2011_07_02_11,methanol production: CO₂ hydrogenation using CO₂ and water electrolysis,8,,,
ai_2011_07_02_12,ai_2011_07_02,methanol production: direct carbon dioxide electrolysis,7,,,
ai_2011_07_02_13,ai_2011_07_02,methanol production: biomass gasification,7,,,
ai_2011_07_02_13_01,ai_2011_07_02_13,methanol production: gasification of agricultural residues,8,,,
ai_2011_07_02_13_02,ai_2011_07_02_13,methanol production: gasification of forest residues,8,,,
ai_2011_07_02_14,ai_2011_07_02,"ethylene glycol production, thermal hydrolysis of ethylene oxide",7,,,
ai_2011_07_02_14_01,ai_2011_07_02_14,ethylene glycol monoethyl ether production,8,,,
ai_2011_07_02_14_02,ai_2011_07_02_14,ethylene glycol diethyl ether production,8,,,
ai_2011_07_02_14_03,ai_2011_07_02_14,ethylene glycol dimethyl ether production,8,,,
ai_2011_07_03,ai_2011_07,"manufacture of mono- and polycarboxylic acids, including acetic acid",6,,,
ai_2011_07_03_01,ai_2011_07_03,acetic acid production (acetic acid synthesis),7,,,
ai_2011_07_03_01_01,ai_2011_07_03_01,acetic acid production from low-pressure methanol carbonylation,8,,,
ai_2011_07_03_01_02,ai_2011_07_03_01,acetic acid production from high-pressure methanol carbonylation,8,,,
ai_2011_07_03_01_03,ai_2011_07_03_01,acetic acid production from acetaldehyde oxidation,8,,,
ai_2011_07_03_01_04,ai_2011_07_03_01,acetic acid production from n-butane oxidation,8,,,
ai_2011_07_03_01_05,ai_2011_07_03_01,acetic acid production from naphtha oxidation,8,,,
ai_2011_07_03_02,ai_2011_07_03,adipic acid production (adipic acid synthesis),7,,,
ai_2011_07_03_02_01,ai_2011_07_03_02,adipic acid production from cyclohexane oxidation,8,,,
ai_2011_07_03_02_02,ai_2011_07_03_02,adipic acid production from benzene,8,,,
ai_2011_07_03_02_03,ai_2011_07_03_02,succinic acid production,8,,,
ai_2011_07_03_02_04,ai_2011_07_03_02,2-cyclopentanone production via decarboxylative cyclization of adipic acid,8,,,
ai_2011_07_03_03,ai_2011_07_03,terephthalic acid synthesis,7,,,
ai_2011_07_03_04,ai_2011_07_03,purified terephthalic acid production,7,,,
ai_2011_07_04,ai_2011_07,"manufacture of other oxygen-function compounds, including aldehydes, ketones, quinones and dual or poly oxygen-function compounds",6,,,
ai_2011_07_04_01,ai_2011_07_04,acetone production from isopropanol,7,,,
ai_2011_07_04_02,ai_2011_07_04,bisphenol A production,7,,,
ai_2011_07_04_03,ai_2011_07_04,methyl methacrylate synthesis,7,,,
ai_2011_07_04_03_01,ai_2011_07_04_03,methyl methacrylate production using acetone cyanohydrin process with ammonium sulfate recovery,8,,,
ai_2011_07_04_03_02,ai_2011_07_04_03,methyl methacrylate production using acetone cyanohydrin process with sulfuric acid recovery,8,,,
ai_2011_07_04_04,ai_2011_07_04,phenol synthesis,7,,,
ai_2011_07_04_04_01,ai_2011_07_04_04,phenol production using cumene oxidation,8,,,
ai_2011_07_04_05,ai_2011_07_04,vinyl acetate synthesis,7,,,
ai_2011_07_04_06,ai_2011_07_04,phenolic resin production,7,,,
ai_2011_07_04_07,ai_2011_07_04,phenyl isocyanate production,7,,,
ai_2011_07_04_08,ai_2011_07_04,phenyl acetic acid production,7,,,
ai_2011_07_04_09,ai_2011_07_04,phenoxy-compound production,7,,,
ai_2011_07_04_10,ai_2011_07_04,salicylic acid production,7,,,
ai_2011_07_05,ai_2011_07,manufacture of synthetic glycerol,6,,,
ai_2011_07_06,ai_2011_07,"manufacture of nitrogen-function organic compounds, including amines",6,,,
ai_2011_07_06_01,ai_2011_07_06,adiponitrile synthesis,7,,,
ai_2011_07_06_02,ai_2011_07_06,caprolactam synthesis,7,,,
ai_2011_07_06_03,ai_2011_07_06,hexamethylenediamine production (hexamethylenediamine synthesis),7,,,
ai_2011_07_07,ai_2011_07,"fermentation of sugarcane, corn or similar to produce alcohol and esters",6,,,
ai_2011_07_08,ai_2011_07,"manufacture of other organic compounds, including wood distillation products (e.g. charcoal) etc",6,,,
ai_2011_07_08_01,ai_2011_07_08,pyrolysis,7,,,
ai_2011_07_08_02,ai_2011_07_08,liquefaction,7,,,
ai_2011_07_08_03,ai_2011_07_08,balanced process for ethylene dichloride production with integrated vinyl chloride plant,7,,,
ai_2011_07_08_04,ai_2011_07_08,oxychlorination process for ethylene dichloride production,7,,,
ai_2011_07_08_05,ai_2011_07_08,direct chlorination process for ethylene dichloride production,7,,,
ai_2011_07_08_06,ai_2011_07_08,catalytic oxidation – air process with thermal treatment (natural gas‑based),7,,,
ai_2011_07_08_07,ai_2011_07_08,catalytic oxidation – air process with oxygen (natural gas‑based),7,,,
ai_2011_07_08_08,ai_2011_07_08,direct ammoxidation with energy recovery or flaring,7,,,
ai_2011_07_08_09,ai_2011_07_08,furnace black process with thermal treatment,7,,,
ai_2011_07_08_10,ai_2011_07_08,vinyl chloride synthesis,7,,,
ai_2011_08,ai_2011,manufacture of distilled water,5,,,
ai_2011_09,ai_2011,manufacture of synthetic aromatic products,5,,,
ai_2011_10,ai_2011,roasting of iron pyrites,5,,,
ai_2011_11,ai_2011,manufacture of products of a kind used as fluorescent brightening agents or as luminophores,5,,,
ai_2011_12,ai_2011,enrichment of uranium and thorium ores and production of fuel elements for nuclear reactors,5,,,
ai_2012,ai_201,Manufacture of fertilizers and nitrogen compounds,4,,,
ai_2012_1,ai_2012,production of urea,5,,,
ai_2012_2,ai_2012,production of np fertilizers,5,,,
ai_2012_3,ai_2012,production of fertilizer n.e.c.,5,,,
ai_2012_4,ai_2012,production of othe nitrogen fertilizer,5,,,
ai_2012_5,ai_2012,production of pk compounds,5,,,
ai_2012_6,ai_2012,production of ammonium nitrate,5,,,
ai_2012_7,ai_2012,production of ammonium sulphate,5,,,
ai_2012_8,ai_2012,production of calcium ammonium nitrate and other mixtures with calcium carbonate,5,,,
ai_2012_9,ai_2012,production of other nk compound,5,,,
ai_2013,ai_201,Manufacture of plastics and synthetic rubber in primary forms,4,,,
ai_2013_01,ai_2013,Manufacture of plastics in primary forms,5,,,
ai_2013_01_01,ai_2013_01,"Manufacture of polymers, including those of ethylene, propylene, styrene, vinyl chloride, vinyl acetate and acrylics",6,,,
ai_2013_01_01_01,ai_2013_01_01,High-density polyethylene (HDPE) production (HDPE polymerization),7,,,
ai_2013_01_01_02,ai_2013_01_01,Expanded polystyrene (EPS) production (EPS polymerization),7,,,
ai_2013_01_01_03,ai_2013_01_01,General purpose polystyrene (GPPS) production (GPPS polymerization),7,,,
ai_2013_01_01_04,ai_2013_01_01,High impact polystyrene (HIPS) production (HIPS polymerization),7,,,
ai_2013_01_01_05,ai_2013_01_01,Low-density polyethylene (LDPE) production (LDPE polymerization),7,,,
ai_2013_01_01_06,ai_2013_01_01,Polymethyl methacrylate (PMMA) production (PMMA polymerization),7,,,
ai_2013_01_01_07,ai_2013_01_01,Polycarbonate (PC) production (PC polymerization),7,,,
ai_2013_01_01_08,ai_2013_01_01,Polyethylene terephthalate (PET) production (PET polymerization),7,,,
ai_2013_01_01_09,ai_2013_01_01,Polypropylene (PP) production (PP polymerization),7,,,
ai_2013_01_01_10,ai_2013_01_01,Polyvinyl chloride (PVC) production (PVC polymerization),7,,,
ai_2013_01_01_11,ai_2013_01_01,Polyvinyl acetate (PVAc) production (PVAc polymerization),7,,,
ai_2013_01_02,ai_2013_01,Manufacture of polyamides,6,,,
ai_2013_01_02_01,ai_2013_01_02,Nylon 6 polymerization (PA6 polymerization),7,,,
ai_2013_01_02_02,ai_2013_01_02,Nylon 6-6 polymerization (PA66 polymerization),7,,,
ai_2013_01_03,ai_2013_01,Manufacture of phenolic and epoxide resins and polyurethanes,6,,,
ai_2013_01_04,ai_2013_01,Manufacture of alkyd and polyester resins and polyethers,6,,,
ai_2013_01_05,ai_2013_01,Manufacture of silicones,6,,,
ai_2013_01_06,ai_2013_01,Manufacture of ion-exchangers based on polymers,6,,,
ai_2013_02,ai_2013,Manufacture of synthetic rubber in primary forms,5,,,
ai_2013_02_01,ai_2013_02,Manufacture of synthetic rubber,6,,,
ai_2013_02_01_01,ai_2013_02_01,polybutadiene production (polybutadiene polymerization),7,,,
ai_2013_02_02,ai_2013_02,Manufacture of factice,6,,,
ai_2013_03,ai_2013,Manufacture of mixtures of synthetic rubber and natural rubber or rubber-like gums (e.g. balata),5,,,
ai_2013_04,ai_2013,Manufacture of cellulose and its chemical derivatives,5,,,
ai_202,ai_20,Manufacture of other chemical products,3,,,
ai_2021,ai_202,Manufacture of pesticides and other agrochemical products,4,,,
ai_2022,ai_202,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",4,,,
ai_2023,ai_202,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",4,,,
ai_2029,ai_202,Manufacture of other chemical products n.e.c.,4,,,
ai_2029_01,ai_2029,Manufacture of Lubricating preparations and preparations,5,,,
ai_203,ai_20,Manufacture of man-made fibres,3,,,
ai_2030,ai_203,Manufacture of man-made fibres,4,,,
ai_21,ai_c,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2,,,
ai_210,ai_21,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",3,,,
ai_2100,ai_210,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4,,,
ai_22,ai_c,production of rubber and plastic products,2,,,
ai_221,ai_22,Manufacture of rubber products,3,,,
ai_2211,ai_221,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,4,,,
ai_2219,ai_221,Manufacture of other rubber products,4,,,
ai_222,ai_22,Manufacture of plastics products,3,,,
ai_2220,ai_222,Manufacture of plastics products,4,,,
ai_2220_1,ai_2220,production of mixed plastic and aluminium sheet,5,,,
ai_2220_2,ai_2220,production of plastic foil,5,,,
ai_2220_3,ai_2220,production of other plastic packaging,5,,,
ai_2220_4,ai_2220,production of PET tray in cardboard sleeve,5,,,
ai_2220_5,ai_2220,production of other plastic bottle,5,,,
ai_2220_6,ai_2220,production of PET bottlle,5,,,
ai_2220_7,ai_2220,production of plasic bags,5,,,
ai_2220_8,ai_2220,"production of mixed paper, plastic and aluminium sheet",5,,,
ai_2220_9,ai_2220,"production of tetrabrik (paper, plastic and aluminium)",5,,,
ai_2220_10,ai_2220,production of tetrabrik (paper and plastic),5,,,
ai_2220_11,ai_2220,"production of plates, sheets",5,,,
ai_2220_12,ai_2220,"production of plates, other flat shapes",5,,,
ai_23,ai_c,Manufacture of other non-metallic mineral products,2,,,
ai_231,ai_23,Manufacture of glass and glass products,3,,,
ai_2310,ai_231,production of glass and glass product,4,,,
ai_2310_1,ai_2310,"production of small container, glass",5,,,
ai_2310_2,ai_2310,"production of small jar, glass",5,,,
ai_2310_3,ai_2310,"production of bottle 0.75l, glass",5,,,
ai_2310_4,ai_2310,"production of bottle 0.33l, glass",5,,,
ai_2310_5,ai_2310,"production of jars, phials and other container",5,,,
ai_239,ai_23,Manufacture of non-metallic mineral products n.e.c.,3,,,
ai_2391,ai_239,Manufacture of refractory products,4,,,
ai_2392,ai_239,"production of bricks, tiles and construction products, in baked clay",4,,,
ai_2393,ai_239,production of ceramic good,4,,,
ai_2394,ai_239,"production of cement, lime and plaster",4,,,
ai_2394_1,ai_2394,production of cement,5,,,
ai_2394_2,ai_2394,production of lime and plaster,5,,,
ai_2394_3,ai_2394,production of plaster,5,,,
ai_2394_4,ai_2394,production of clinker,5,,,
ai_2395,ai_239,"Manufacture of articles of concrete, cement and plaster",4,,,
ai_2395_1,ai_2395,Manufacture of articles of concrete,5,,,
ai_2395_2,ai_2395,Manufacture of articles of cement,5,,,
ai_2395_3,ai_2395,Manufacture of articles of plaster,5,,,
ai_2395_4,ai_2395,Manufacture of mortars,5,,,
ai_2396,ai_239,"Cutting, shaping and finishing of stone",4,,,
ai_2399,ai_239,production of other non-metallic mineral products,4,,,
ai_24,ai_c,Manufacture of basic metals,2,,,
ai_241,ai_24,Manufacture of basic iron and steel,3,,,
ai_2410,ai_241,production of basic iron and steel and of ferro-alloy and first product thereof,4,,,
ai_2410_1,ai_2410,production of blast furnace gas,5,,,
ai_2410_2,ai_2410,production of oxygen steel furnace gas,5,,,
ai_2410_3,ai_2410,production of steel via blast oxygen furnace,5,,,
ai_2410_4,ai_2410,production of steel via electric arc furnace,5,,,
ai_242,ai_24,Manufacture of basic precious and other non-ferrous metals,3,,,
ai_2420,ai_242,Manufacture of basic precious and other non-ferrous metals,4,,,
ai_2420_1,ai_2420,production of aluminium and aluminium product,5,,,
ai_2420_1_1,ai_2420_5,production of aluminium foil,6,,,
ai_2420_1_2,ai_2420_5,production of foil other,6,,,
ai_2420_2,ai_2420,Smelting and refining of precious metals,5,,,
ai_2420_3,ai_2420,Smelting and refining of other non-ferrous metals,5,,,
ai_2420_4,ai_2420,Smelting and refining of copper,5,,,
ai_2420_5,ai_2420,"Smelting and refining of lead, zinc and tin",5,,,
ai_2420_6,ai_2420,production of precious metals,5,,,
ai_2420_7,ai_2420,production of other non-ferrous metal products,5,,,
ai_2420_8,ai_2420,production of copper product,5,,,
ai_2420_9,ai_2420,"production of lead, zinc and tin products",5,,,
ai_243,ai_24,Casting of metals,3,,,
ai_2431,ai_243,Casting of iron and steel,4,,,
ai_2432,ai_243,Casting of non-ferrous metals,4,,,
ai_25,ai_c,"production of fabricated metal product, except machinery and equipment",2,,,
ai_251,ai_25,"Manufacture of structural metal products, tanks, reservoirs and steam generators",3,,,
ai_2511,ai_251,Manufacture of structural metal products,4,,,
ai_2512,ai_251,"Manufacture of tanks, reservoirs and containers of metal",4,,,
ai_2512_1,ai_2512,"production of steel can, food",5,,,
ai_2512_2,ai_2512,"production of aluminium can, food",5,,,
ai_2512_3,ai_2512,"production of aluminium can, drink",5,,,
ai_2512_4,ai_2512,"production of tanks, casks, drums, and similar containers",5,,,
ai_2513,ai_251,"Manufacture of steam generators, except central heating hot water boilers",4,,,
ai_252,ai_25,Manufacture of weapons and ammunition,3,,,
ai_2520,ai_252,Manufacture of weapons and ammunition,4,,,
ai_259,ai_25,Manufacture of other fabricated metal products; metalworking service activities,3,,,
ai_2591,ai_259,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",4,,,
ai_2592,ai_259,Treatment and coating of metals; machining,4,,,
ai_2593,ai_259,"Manufacture of cutlery, hand tools and general hardware",4,,,
ai_2599,ai_259,Manufacture of other fabricated metal products n.e.c.,4,,,
ai_2599_1,ai_2599,Manufacture of metal springs and wire products,5,,,
ai_2599_2,ai_2599,Manufacture of metal signs,5,,,
ai_2599_9,ai_2599,Manufacture of other fabricated metal products n.e.c.,5,,,
ai_26,ai_c,"Manufacture of computer, electronic and optical products",2,,,
ai_261,ai_26,Manufacture of electronic components and boards,3,,,
ai_2610,ai_261,Manufacture of electronic components and boards,4,,,
ai_262,ai_26,Manufacture of computers and peripheral equipment,3,,,
ai_2620,ai_262,Manufacture of computers and peripheral equipment,4,,,
ai_263,ai_26,Manufacture of communication equipment,3,,,
ai_2630,ai_263,Manufacture of communication equipment,4,,,
ai_264,ai_26,Manufacture of consumer electronics,3,,,
ai_2640,ai_264,Manufacture of consumer electronics,4,,,
ai_265,ai_26,"Manufacture of measuring, testing, navigating and control equipment; watches and clocks",3,,,
ai_2651,ai_265,"Manufacture of measuring, testing, navigating and control equipment",4,,,
ai_2651_1,ai_2651,Manufacture of motion detectors and GPS equipment,5,,,
ai_2651_9,ai_2651,"Manufacture of other measuring, testing, navigating and control equipment",5,,,
ai_2652,ai_265,Manufacture of watches and clocks,4,,,
ai_266,ai_26,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",3,,,
ai_2660,ai_266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",4,,,
ai_267,ai_26,Manufacture of optical instruments and photographic equipment,3,,,
ai_2670,ai_267,Manufacture of optical instruments and photographic equipment,4,,,
ai_268,ai_26,Manufacture of magnetic and optical media,3,,,
ai_2680,ai_268,Manufacture of magnetic and optical media,4,,,
ai_27,ai_c,Manufacture of electrical equipment,2,,,
ai_271,ai_27,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",3,,,
ai_2710,ai_271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",4,,,
ai_272,ai_27,Manufacture of batteries and accumulators,3,,,
ai_2720,ai_272,Manufacture of batteries and accumulators,4,,,
ai_273,ai_27,Manufacture of wiring and wiring devices,3,,,
ai_2731,ai_273,Manufacture of fibre optic cables,4,,,
ai_2732,ai_273,Manufacture of other electronic and electric wires and cables,4,,,
ai_2733,ai_273,Manufacture of wiring devices,4,,,
ai_274,ai_27,Manufacture of electric lighting equipment,3,,,
ai_2740,ai_274,Manufacture of electric lighting equipment,4,,,
ai_275,ai_27,Manufacture of domestic appliances,3,,,
ai_2750,ai_275,Manufacture of domestic appliances,4,,,
ai_279,ai_27,Manufacture of other electrical equipment,3,,,
ai_2790,ai_279,Manufacture of other electrical equipment,4,,,
ai_28,ai_c,Manufacture of machinery and equipment n.e.c.,2,,,
ai_281,ai_28,Manufacture of general-purpose machinery,3,,,
ai_2811,ai_281,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",4,,,
ai_2812,ai_281,Manufacture of fluid power equipment,4,,,
ai_2813,ai_281,"Manufacture of other pumps, compressors, taps and valves",4,,,
ai_2814,ai_281,"Manufacture of bearings, gears, gearing and driving elements",4,,,
ai_2815,ai_281,"Manufacture of ovens, furnaces and furnace burners",4,,,
ai_2815_1,ai_2815,production of ovens and furnaces,5,,,
ai_2815_2,ai_2815,production of heat pumps,5,,,check
ai_2815_3,ai_2815,production of electric boilers,5,,,check
ai_2816,ai_281,Manufacture of lifting and handling equipment,4,,,
ai_2817,ai_281,Manufacture of office machinery and equipment (except computers and peripheral equipment),4,,,
ai_2818,ai_281,Manufacture of power-driven hand tools,4,,,
ai_2819,ai_281,Manufacture of other general-purpose machinery,4,,,
ai_282,ai_28,Manufacture of special-purpose machinery,3,,,
ai_2821,ai_282,Manufacture of agricultural and forestry machinery,4,,,
ai_2822,ai_282,Manufacture of metal-forming machinery and machine tools,4,,,
ai_2823,ai_282,Manufacture of machinery for metallurgy,4,,,
ai_2824,ai_282,"Manufacture of machinery for mining, quarrying and construction",4,,,
ai_2825,ai_282,"Manufacture of machinery for food, beverage and tobacco processing",4,,,
ai_2826,ai_282,"Manufacture of machinery for textile, apparel and leather production",4,,,
ai_2829,ai_282,Manufacture of other special-purpose machinery,4,,,
ai_2829_1,ai_2829,Manufacture of semiconductor machinery,5,,,
ai_2829_9,ai_2829,Manufacture of other special-purpose machinery,5,,,
ai_29,ai_c,"Manufacture of motor vehicles, trailers and semi-trailers",2,,,
ai_291,ai_29,Manufacture of motor vehicles,3,,,
ai_2910,ai_291,Manufacture of motor vehicles,4,,,
ai_2910_1,ai_2910,production of car,5,,,
ai_2910_2,ai_2910,production of buses,5,,,
ai_2910_3,ai_2910,production of trucks,5,,,
ai_2910_4,ai_2910,production of other vehicles,5,,,
ai_292,ai_29,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,3,,,
ai_2920,ai_292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,4,,,
ai_293,ai_29,Manufacture of parts and accessories for motor vehicles,3,,,
ai_2930,ai_293,Manufacture of parts and accessories for motor vehicles,4,,,
ai_30,ai_c,Manufacture of other transport equipment,2,,,
ai_301,ai_30,Building of ships and boats,3,,,
ai_3011,ai_301,Building of ships and floating structures,4,,,
ai_3012,ai_301,Building of pleasure and sporting boats,4,,,
ai_302,ai_30,Manufacture of railway locomotives and rolling stock,3,,,
ai_3020,ai_302,Manufacture of railway locomotives and rolling stock,4,,,
ai_303,ai_30,Manufacture of air and spacecraft and related machinery,3,,,
ai_3030,ai_303,Manufacture of air and spacecraft and related machinery,4,,,
ai_304,ai_30,Manufacture of military fighting vehicles,3,,,
ai_3040,ai_304,Manufacture of military fighting vehicles,4,,,
ai_309,ai_30,Manufacture of transport equipment n.e.c.,3,,,
ai_3091,ai_309,Manufacture of motorcycles,4,,,
ai_3092,ai_309,Manufacture of bicycles and invalid carriages,4,,,
ai_3099,ai_309,Manufacture of other transport equipment n.e.c.,4,,,
ai_31,ai_c,Manufacture of furniture,2,,,
ai_310,ai_31,Manufacture of furniture,3,,,
ai_3100,ai_310,production of furniture; other manufactured good n.e.c.,4,,,
ai_32,ai_c,Other manufacturing,2,,,
ai_321,ai_32,"Manufacture of jewellery, bijouterie and related articles",3,,,
ai_3211,ai_321,Manufacture of jewellery and related articles,4,,,
ai_3212,ai_321,Manufacture of imitation jewellery and related articles,4,,,
ai_322,ai_32,Manufacture of musical instruments,3,,,
ai_3220,ai_322,Manufacture of musical instruments,4,,,
ai_323,ai_32,Manufacture of sports goods,3,,,
ai_3230,ai_323,Manufacture of sports goods,4,,,
ai_324,ai_32,Manufacture of games and toys,3,,,
ai_3240,ai_324,Manufacture of games and toys,4,,,
ai_325,ai_32,Manufacture of medical and dental instruments and supplies,3,,,
ai_3250,ai_325,Manufacture of medical and dental instruments and supplies,4,,,
ai_329,ai_32,Other manufacturing n.e.c.,3,,,
ai_3290,ai_329,Other manufacturing n.e.c.,4,,,
ai_33,ai_c,Repair and installation of machinery and equipment,2,,,
ai_331,ai_33,"Repair of fabricated metal products, machinery and equipment",3,,,
ai_3311,ai_331,Repair of fabricated metal products,4,,,
ai_3312,ai_331,Repair of machinery,4,,,
ai_3313,ai_331,Repair of electronic and optical equipment,4,,,
ai_3314,ai_331,Repair of electrical equipment,4,,,
ai_3315,ai_331,"Repair of transport equipment, except motor vehicles",4,,,
ai_3319,ai_331,Repair of other equipment,4,,,
ai_332,ai_33,Installation of industrial machinery and equipment,3,,,
ai_3320,ai_332,Installation of industrial machinery and equipment,4,,,
ai_d,ai,"Electricity, gas, steam and air conditioning supply",1,,,
ai_35,ai_d,"Electricity, gas, steam and air conditioning supply",2,,,
ai_351,ai_35,"Electric power generation, transmission and distribution",3,,,
ai_3510,ai_351,"Electric power generation, transmission and distribution",4,,,
ai_3510_1,ai_3510,production  of electricity from combined heat and power plants,5,,,
ai_3510_2,ai_3510,production  of electricity from combined heat and power plants,5,,,
ai_3510_3,ai_3510,production  of electricity from incineration of waste,5,,,
ai_3510_4,ai_3510,production  of electricity by biomass and waste,5,,,
ai_3510_5,ai_3510,production  of electricity by coal,5,,,
ai_3510_6,ai_3510,production  of electricity by gas,5,,,
ai_3510_7,ai_3510,production  of electricity by hydro,5,,,
ai_3510_8,ai_3510,production  of electricity by geothermal,5,,,
ai_3510_9,ai_3510,production  of electricity by petroleum and other oil derivatives,5,,,
ai_3510_10,ai_3510,production  of electricity by solar photovoltaic,5,,,
ai_3510_11,ai_3510,production  of electricity by wind,5,,,
ai_3510_12,ai_3510,production  of electricity by nuclear,5,,,
ai_3510_13,ai_3510,production  of electricity nec,5,,,
