GROUP,_IND,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,-10.62537,-10.39049,-10.08858,-9.64795,-9.21232,-9.10036,-8.86902,-8.74764,-8.15245,-7.79166,-7.53505,-7.43475,-6.80737,-7.04928,-7.26213,-7.51955,-8.19281,-8.69596,-9.43931,-10.02848,-10.45101,-11.22707,-12.04051,-12.39917,-12.28295,-11.79784,-11.88042,-11.19895,-10.40519,-10.45487,-9.62295,-9.18282,-9.10646,-9.59882,-9.88993,-9.77093,-10.63606,-11.10994,-11.35441,-11.66976,-12.20412,-12.45453,-12.41995,-11.98392,-12.36497,-12.58136,-12.39398,-12.70306,-12.67207,-12.63715,-12.61133,-12.77239,-12.73206,-12.69699,-12.87063,-13.08489,-12.84289,-12.42897,-12.50425,-12.44145,-12.68455,-12.52076,-12.64552,-12.51674,-12.47668,-12.62950,-12.73749,-12.12965,-12.29536,-12.26133,-12.10200,-12.01113,-11.86351,-11.86302,-11.55794,-11.54596,-11.17119,-10.68642,-10.51120,-10.18864,-9.71459,-9.66617,-9.49443,-8.81192,-8.24159,-8.20455,-8.11464,-7.73270,-7.94423,-8.49968,-8.30148,-8.58836,-8.65340,-8.97471,-9.47125,-9.17443,-9.12754,-9.37281,-9.19868,-8.93569,-8.56199
0,1,-13.57543,-13.60541,-13.25049,-12.91232,-12.79384,-12.40345,-11.61715,-11.12811,-10.83355,-10.69846,-10.65224,-10.66540,-10.54452,-10.75624,-11.06690,-11.17787,-11.48677,-11.90532,-12.46438,-12.87147,-13.57503,-14.49983,-15.39650,-15.75330,-16.47485,-17.22631,-18.01030,-18.87750,-19.10533,-19.30011,-19.79515,-20.45938,-20.97059,-21.44626,-21.95492,-22.34322,-22.17894,-22.14902,-22.08274,-21.95367,-21.57143,-21.42397,-21.39090,-20.99250,-20.50241,-20.39980,-20.09141,-19.84482,-19.68247,-19.78440,-19.47125,-19.52630,-19.70956,-20.05536,-19.82299,-20.08458,-20.22327,-20.27329,-20.20838,-20.70116,-20.74289,-20.56107,-20.50378,-20.43536,-20.12893,-20.05395,-20.05760,-19.89998,-19.54440,-19.58971,-19.42460,-18.71058,-18.21136,-18.11091,-17.91591,-17.15982,-16.70150,-16.76673,-16.51375,-15.87944,-15.60419,-15.54267,-15.15040,-14.67824,-14.43791,-14.37831,-14.19974,-14.09147,-13.80852,-13.61866,-13.59919,-13.27144,-12.72904,-12.60869,-12.40372,-11.91955,-11.79532,-11.85045,-11.72809,-11.42541,-11.18673
0,1,-9.75395,-9.88940,-10.03076,-9.89210,-10.09829,-9.68773,-9.73874,-9.74497,-9.63532,-9.76864,-9.49357,-8.88275,-7.89483,-6.96511,-6.08686,-5.17062,-4.52207,-4.22669,-4.20651,-4.43504,-4.84748,-5.32733,-5.84892,-6.32895,-6.89993,-7.89379,-8.61017,-9.01776,-9.42347,-9.95463,-9.61659,-10.01267,-10.09552,-9.93784,-9.77626,-9.67838,-9.46769,-9.55275,-9.87941,-9.91648,-9.95442,-10.34086,-10.41422,-9.81319,-9.78672,-9.68758,-9.77432,-9.48537,-9.35790,-9.65743,-9.79040,-9.48207,-9.21931,-9.25297,-9.46620,-9.12918,-9.39212,-9.34846,-9.48207,-9.77347,-10.09255,-10.15095,-9.86723,-9.96586,-10.00971,-9.98182,-9.84078,-10.23222,-9.83254,-9.91273,-10.06096,-10.05745,-10.37894,-10.22150,-10.11374,-10.41544,-10.02285,-9.65760,-9.42836,-9.54480,-9.35383,-9.50034,-9.65219,-9.85278,-9.41438,-9.38861,-9.82132,-9.49134,-9.25485,-9.00999,-9.19869,-9.23158,-9.18846,-9.17534,-8.91205,-9.28242,-9.39516,-9.62879,-9.87307,-9.73148,-9.38610
1,1,-1.98740,-1.93278,-2.26035,-2.37358,-2.65567,-2.59981,-2.51246,-2.97546,-3.24916,-3.39982,-3.52836,-3.28061,-2.99481,-2.59694,-2.71125,-2.92958,-3.37947,-3.91486,-4.19497,-4.82614,-5.18903,-5.02061,-5.69987,-6.36365,-6.39223,-6.53977,-7.07020,-7.55533,-7.72376,-7.94975,-8.10186,-8.14694,-8.04257,-7.74923,-7.69068,-7.16723,-7.07369,-7.27671,-6.96385,-7.27365,-7.23873,-7.01790,-7.32120,-7.30292,-7.42768,-7.80668,-7.82888,-7.96971,-7.74781,-7.55061,-7.84858,-7.88931,-7.89923,-7.90887,-7.96360,-8.12645,-8.16655,-8.34329,-8.03343,-7.98619,-8.17878,-8.24501,-8.11818,-8.53018,-8.64665,-8.41133,-8.54287,-8.24155,-7.89254,-8.32088,-7.74162,-7.80564,-7.90032,-7.30939,-7.27894,-7.54318,-7.23729,-7.03947,-7.04980,-7.03929,-6.69833,-6.58527,-6.44908,-6.22020,-6.32110,-6.18851,-6.20326,-6.14981,-6.25931,-5.98725,-6.00607,-6.00360,-6.19791,-6.10291,-5.95479,-6.05960,-5.76122,-5.77090,-5.58574,-5.59921,-5.79337
1,1,-1.51068,-1.55916,-1.76960,-1.89550,-2.16268,-2.44095,-2.87805,-3.35526,-3.75026,-4.30920,-4.59093,-4.64366,-4.58971,-4.22851,-4.02480,-3.78560,-3.45713,-3.18134,-2.86836,-2.77142,-2.57498,-2.79629,-2.96158,-3.47272,-3.88389,-4.14894,-4.77506,-5.37431,-6.15633,-6.81934,-7.52458,-8.27735,-8.56259,-8.66386,-8.83189,-9.22030,-9.21267,-9.03261,-9.32103,-8.79794,-8.45973,-8.49829,-8.55867,-8.78967,-8.48247,-8.78356,-8.55268,-8.51058,-8.54097,-8.10051,-7.73029,-7.68641,-7.33341,-7.15616,-6.95682,-6.67049,-6.46745,-6.32207,-6.23874,-6.01660,-5.99481,-6.36493,-6.45898,-6.44037,-6.67605,-6.89667,-7.06199,-7.05894,-7.25206,-7.40034,-7.40759,-7.40528,-7.53065,-7.84669,-8.05901,-7.99798,-8.09896,-8.05816,-7.99914,-8.05286,-7.99775,-8.01552,-7.74073,-7.70139,-7.78807,-7.86202,-7.86263,-7.91875,-7.83956,-7.69949,-7.76812,-8.04770,-7.90851,-7.79875,-7.68925,-7.46299,-7.39836,-7.30229,-7.44072,-7.54370,-7.59760
1,1,1.52904,1.63722,1.56009,1.37425,1.24302,0.99585,0.55113,0.01112,-0.08770,-0.28913,-0.20023,0.47585,0.96123,1.22147,0.90071,0.64508,0.53745,-0.36367,-1.06909,-1.67980,-2.87270,-3.38290,-3.67147,-4.42287,-4.82643,-4.58220,-4.78694,-5.14613,-5.00233,-4.76070,-4.74727,-4.50665,-3.93894,-3.44595,-2.84479,-2.54125,-2.21440,-1.97287,-1.89063,-1.27644,-1.42175,-1.33395,-1.03240,-1.02165,-1.05660,-1.24138,-1.08183,-1.09746,-1.30939,-1.24041,-1.17186,-1.60276,-1.52659,-1.86898,-2.02973,-2.43947,-2.47262,-2.48534,-2.63757,-2.97590,-3.50707,-3.32852,-3.52567,-3.91636,-4.19487,-4.10124,-4.49022,-4.76945,-4.60352,-4.83816,-5.25289,-5.01311,-5.09359,-5.32671,-5.01480,-4.97951,-5.14880,-4.80744,-4.59845,-4.39390,-4.50116,-4.17849,-4.10251,-4.00331,-3.44189,-3.38327,-3.44184,-3.32415,-3.27968,-3.39207,-3.67160,-3.72374,-3.90041,-4.19246,-4.21219,-4.39477,-4.76373,-4.98266,-4.94165,-5.31082,-5.26254
1,1,0.15007,-0.03310,-0.18685,-0.47481,-0.65105,-1.34427,-1.92821,-2.13718,-2.75506,-3.27160,-3.56638,-3.49173,-3.03525,-2.16545,-1.70949,-1.29266,-1.63302,-1.94897,-2.06861,-2.92286,-3.48055,-3.75164,-3.99629,-4.60747,-5.66512,-6.06783,-6.76571,-7.71348,-7.95123,-8.24795,-8.33438,-8.08151,-7.64195,-6.95100,-6.60130,-6.34218,-5.75128,-5.13865,-4.78702,-4.51072,-4.41870,-4.33637,-4.11431,-4.27871,-4.49579,-4.37485,-4.64929,-4.89347,-4.71033,-4.63287,-4.81096,-5.13200,-5.34014,-5.17262,-5.01161,-5.34203,-5.74159,-5.74544,-5.34074,-5.29253,-5.83011,-6.42973,-6.16835,-6.20820,-6.53966,-6.79752,-6.51168,-6.14711,-6.42028,-6.59464,-6.79457,-6.47403,-6.19457,-6.31879,-6.33034,-6.38519,-6.09360,-5.91480,-5.68168,-6.19665,-5.75362,-5.32665,-5.40901,-5.74472,-5.78043,-5.10312,-4.91372,-5.34066,-5.39043,-5.01607,-4.63604,-4.64701,-4.80892,-5.07451,-4.93006,-4.58938,-4.39641,-4.51757,-4.78716,-4.81956,-4.46030
1,1,2.63479,2.44710,2.75720,2.73326,2.24687,2.37778,2.67911,3.20295,3.74792,4.14973,4.22972,4.54461,5.15388,5.45036,5.30688,5.23359,4.99442,4.63997,3.98775,3.10202,2.02369,1.14008,0.76508,0.53032,0.06946,-0.84255,-1.54546,-1.94667,-1.90727,-2.53011,-3.17993,-3.77171,-3.84789,-3.83593,-3.83371,-4.12109,-4.36106,-4.30252,-3.82312,-3.70978,-3.75097,-3.80780,-3.56940,-3.13406,-2.86430,-2.55414,-2.20678,-1.89881,-1.69534,-1.60738,-1.78332,-1.69255,-1.36111,-1.27276,-1.06642,-1.11278,-0.92630,-0.95073,-1.15921,-1.12062,-0.97370,-0.85071,-1.05732,-1.37270,-1.48103,-1.43847,-1.31183,-1.26434,-1.12842,-1.00568,-1.25118,-1.14061,-0.77378,-0.57419,-0.61682,-0.69773,-0.25774,-0.07584,0.06006,0.30453,0.50098,0.46282,0.56182,0.77397,1.26265,1.29858,1.51193,1.82274,1.90109,1.88511,1.82769,2.06454,2.31117,2.45714,2.66381,2.92833,3.03705,3.24517,3.56528,3.61958,3.56984
1,1,-3.73350,-3.58834,-3.81909,-4.07380,-4.05643,-4.27430,-4.58085,-4.69100,-4.80184,-5.00845,-5.37233,-5.43780,-5.68481,-5.71930,-6.10653,-6.29728,-6.49309,-6.61967,-6.93303,-7.70819,-8.37140,-8.85367,-9.38271,-9.49553,-9.70629,-10.09459,-10.10797,-10.74590,-11.49904,-11.87738,-11.77477,-11.69730,-12.03632,-11.92724,-11.82939,-11.08159,-10.62050,-10.56041,-10.44967,-10.10786,-9.64941,-9.59983,-9.94586,-9.99337,-9.92714,-10.37708,-10.45003,-10.42066,-10.34093,-10.59941,-10.97786,-10.92488,-11.55826,-11.37476,-11.50378,-11.58145,-11.87355,-11.92265,-12.13486,-12.28115,-12.45884,-12.32661,-12.31083,-12.71992,-13.14956,-13.11770,-13.10957,-12.86374,-12.74349,-12.87930,-12.42978,-12.11624,-11.71431,-11.72202,-11.77647,-11.40475,-10.84940,-10.78742,-10.69409,-10.47758,-10.18203,-10.13057,-9.77926,-9.30021,-9.04766,-8.98592,-8.70954,-8.82612,-8.74106,-8.29461,-8.12061,-8.31717,-8.38977,-8.39351,-8.53168,-8.81329,-8.94642,-8.85633,-8.90097,-8.87357,-8.94278
1,1,-12.91468,-12.83440,-12.60792,-12.43463,-12.27988,-12.30948,-11.99637,-11.97738,-12.09737,-12.12605,-11.98140,-11.79461,-11.95481,-11.99984,-11.67688,-11.54755,-11.54612,-11.73387,-12.22808,-12.43675,-12.31576,-12.25663,-12.84667,-13.42591,-13.75793,-14.00597,-14.73592,-15.84297,-16.77663,-17.33227,-17.76190,-18.57342,-19.11964,-19.62754,-20.13724,-20.33297,-20.58217,-21.01371,-20.95758,-20.76309,-20.51562,-20.56632,-20.62464,-20.30880,-20.27150,-20.25147,-19.97891,-19.81991,-19.69725,-19.83259,-19.72364,-19.51437,-19.51530,-19.54243,-19.49225,-19.63759,-19.43097,-19.11309,-19.17411,-19.20377,-19.33539,-19.23252,-19.25020,-19.35839,-19.37228,-19.57487,-19.37507,-19.04490,-18.87390,-18.74580,-18.86816,-18.40198,-18.26736,-18.42861,-18.55373,-18.47239,-18.19307,-17.85570,-17.68356,-17.49695,-17.39669,-17.47728,-17.22743,-16.83221,-16.70293,-16.60059,-16.26013,-15.79592,-15.41199,-15.35974,-15.17483,-15.01074,-14.60854,-14.29232,-14.20652,-14.19043,-14.19793,-14.01405,-13.90145,-13.80784,-13.79637
1,1,-3.46548,-3.19205,-3.07921,-3.06466,-3.18668,-3.16734,-3.00948,-3.08867,-3.05886,-3.01332,-3.17901,-3.29939,-3.28660,-3.14557,-3.31482,-3.36599,-3.29098,-3.05959,-2.92030,-2.96091,-2.77566,-2.63400,-2.79218,-3.04315,-3.52363,-4.25678,-4.83494,-5.58475,-6.24724,-7.34712,-7.97278,-8.57941,-9.24201,-9.74981,-9.99718,-10.28203,-10.64684,-10.86754,-10.94158,-10.78503,-11.00748,-11.01546,-10.88466,-10.43979,-10.27679,-10.29808,-10.47787,-10.41481,-9.97230,-9.70284,-9.77862,-10.39706,-10.43298,-9.72946,-9.45210,-9.44182,-9.95318,-9.96464,-9.37949,-8.75529,-8.65493,-8.99300,-8.70199,-8.46637,-7.82103,-7.51456,-7.89654,-7.94707,-7.55546,-6.87067,-6.70340,-6.74584,-6.83411,-6.80160,-6.24965,-6.10888,-6.04623,-5.75398,-5.64764,-5.57208,-5.55830,-5.41671,-5.24601,-4.85232,-4.87448,-5.25509,-5.10050,-4.83357,-4.54576,-4.56097,-4.74147,-4.70190,-4.53132,-4.62115,-4.85174,-4.88475,-5.01956,-4.80305,-4.80580,-5.10019,-5.51763
0,2,-5.74277,-5.41107,-4.15158,-3.00898,-2.16118,-1.96727,-1.35228,-1.22005,-1.57047,-2.86014,-4.22455,-4.71640,-5.24175,-5.88090,-6.82451,-6.56442,-6.25737,-5.66154,-6.29706,-5.73342,-5.18780,-4.63893,-3.82211,-3.45207,-3.49563,-3.09842,-3.07864,-2.84809,-2.75336,-3.06086,-3.26559,-3.31700,-2.85245,-3.09945,-2.35768,-2.42566,-2.32195,-2.29475,-1.90652,-1.88188,-2.49136,-2.40949,-2.56766,-2.83657,-2.85351,-2.34426,-2.14330,-2.23071,-1.89494,-2.09711,-1.99173,-1.86840,-1.98601,-2.05469,-2.28378,-2.02871,-2.43746,-2.71411,-2.58781,-2.69300,-2.48026,-2.88669,-2.63515,-2.61302,-3.00048,-2.83060,-3.07293,-3.29898,-2.91541,-2.95905,-3.37904,-3.56238,-3.31934,-2.93939,-3.10320,-2.85448,-2.46122,-2.82683,-2.85716,-2.53573,-2.83613,-2.09628,-2.71586,-2.53131,-2.65034,-2.66519,-2.78102,-3.12326,-3.32943,-4.08976,-4.41192,-5.05693,-5.76144,-6.09113,-6.71021,-7.68270,-8.06869,-9.10427,-10.31608,-10.87560,-11.86344
0,2,-1.41539,-1.66824,-1.21169,-1.08531,-0.58949,-0.09606,0.26577,0.79886,0.80064,0.97230,0.72020,0.58812,0.53974,-0.15646,-0.71949,-1.53534,-2.48931,-3.37533,-3.58291,-4.21049,-3.71853,-2.53779,-0.90435,0.56758,2.49586,4.21697,5.55958,6.00307,5.77047,5.29449,4.50022,3.80475,2.85170,2.42515,2.17238,1.84332,1.63692,1.97489,2.42644,2.12726,2.71253,2.87078,2.75230,3.26862,3.03277,3.05309,2.72009,2.71310,2.76511,2.47998,2.02298,1.66066,1.57909,1.02332,0.72408,0.97441,0.29111,0.77450,1.09435,0.71934,0.52361,0.77088,0.41188,0.50529,0.60437,0.50133,0.52990,0.67732,0.86655,1.01828,0.75430,0.87395,0.52958,0.95189,0.39646,0.36183,0.36964,0.01812,-0.01517,-0.40023,-0.52286,-0.97716,-1.18096,-1.11883,-1.97300,-2.56174,-2.66131,-2.98461,-3.84986,-4.53029,-5.06234,-5.51500,-6.34822,-6.50364,-7.14612,-7.46863,-8.10231,-8.98675,-10.33461,-10.78044,-11.59542
0,2,-6.94814,-7.16989,-7.39603,-6.80007,-6.48583,-5.72900,-4.97423,-4.22781,-3.33858,-2.40344,-1.45474,-0.74472,-0.48821,-1.41029,-1.60504,-2.47987,-3.37423,-3.85989,-4.14440,-3.77666,-3.15144,-2.62046,-0.22502,0.90646,2.12920,2.36478,1.98928,2.84661,3.12918,2.91606,3.22894,3.29360,2.87086,3.43488,2.66652,3.00539,2.68594,1.67917,2.25341,1.19715,1.24298,0.42434,0.34029,-0.14583,-0.14792,-0.62488,0.06566,0.28279,0.19287,0.37850,0.40078,0.24788,1.05148,-0.11330,0.76808,-0.07406,0.14778,0.21788,-0.00342,-0.47551,0.17662,-0.79574,-0.58628,-0.59787,-0.25639,-0.35013,-0.57062,-0.45257,-0.46804,-0.90978,-0.90964,-1.17527,-1.16501,-0.50271,-0.90773,-0.66752,-1.04376,-0.64915,-1.06681,-0.41008,-1.19539,-1.19283,-1.95483,-2.36799,-1.61407,-2.54943,-3.00514,-3.12949,-3.80591,-3.96846,-3.93326,-5.17843,-5.88158,-6.88136,-7.39538,-8.04493,-8.97305,-10.48705,-10.69188,-12.25110,-12.66312
0,2,-9.61691,-8.68126,-7.71281,-6.50441,-5.31914,-3.66114,-2.60189,-1.76403,-1.34950,-1.85010,-2.71888,-3.56724,-5.28352,-7.18038,-8.74830,-10.02056,-10.74435,-11.46903,-11.77577,-11.55918,-11.30545,-10.33671,-10.04741,-8.96090,-8.73084,-7.78373,-7.16606,-6.86892,-7.11177,-6.88947,-6.08375,-6.04737,-6.57546,-7.46155,-7.51769,-8.12046,-8.82393,-9.01755,-8.89846,-8.78213,-9.04076,-9.02973,-8.61900,-8.80096,-8.76577,-8.30337,-7.93549,-8.20837,-8.05725,-7.64641,-8.12800,-8.26640,-7.87055,-8.10362,-8.55648,-9.02089,-8.66267,-8.53323,-8.89715,-9.21545,-9.46081,-8.86272,-8.62403,-9.27222,-9.33506,-9.29121,-8.93616,-8.67209,-8.82753,-9.09320,-8.97287,-8.93920,-8.48294,-8.98517,-8.93211,-9.34094,-8.93136,-9.06949,-8.98680,-8.58425,-8.87907,-9.23187,-8.76683,-9.25998,-9.24634,-9.35688,-9.83439,-9.64218,-10.19196,-10.40597,-10.92162,-10.80626,-11.49146,-11.96100,-12.35500,-13.20685,-13.40607,-14.71718,-15.13839,-14.50117,-15.10037
0,2,3.61867,3.69110,3.89692,4.29300,4.86642,4.17529,3.51212,2.98917,2.57468,1.78216,2.14654,2.96945,3.17269,3.72543,4.94534,5.63289,5.70154,6.38154,6.09393,6.22704,6.05976,6.41806,6.08568,6.85093,7.15997,6.61434,6.83344,7.57616,7.64057,7.49701,7.60396,8.26820,8.60599,7.93418,7.94327,8.37193,7.91628,7.71915,7.66307,7.76059,7.30247,7.92685,7.97599,8.09555,7.90445,7.98018,7.42987,7.47407,8.01272,7.88060,7.75247,7.65936,7.31898,7.09899,7.79158,7.47739,7.23816,7.23733,7.36338,7.05827,6.50395,6.69101,6.22869,6.49492,6.57878,6.35595,6.20233,6.45657,6.23616,5.74582,5.56995,5.44723,5.54572,5.55902,5.56975,5.36841,5.21173,5.76528,5.02306,5.96231,6.39185,5.91595,5.32299,4.92666,4.66476,4.64877,4.15298,3.79660,3.75494,3.35135,2.74167,1.83091,1.35280,0.99162,0.30807,-0.48641,-0.58121,-0.94209,-2.06750,-2.22175,-2.31778
0,2,8.21884,9.57437,10.26597,11.18429,11.79135,12.16698,13.40351,12.99002,10.74422,8.21258,6.13927,4.90499,4.84171,4.14312,3.96013,3.88768,3.20329,3.74152,3.66659,3.52672,4.21691,5.41916,5.48639,4.35407,4.28849,3.74051,2.79346,4.01120,4.15725,4.68390,5.46834,5.80328,4.89098,4.10437,4.72036,4.92668,4.59721,3.75249,4.14399,4.70954,3.90042,3.88383,4.83786,5.84858,5.28803,4.89456,5.38951,4.48829,4.37874,4.63609,5.05581,5.00163,4.32944,3.92878,4.06239,2.95461,3.31079,3.64184,3.33088,3.45901,3.64173,3.51267,3.06493,3.02130,3.33845,3.67599,3.07504,4.20775,3.97164,3.19185,3.51404,3.80780,4.43754,4.22625,4.44889,4.68600,4.51289,4.31395,4.07548,4.41090,4.39780,3.38981,4.14247,4.02729,4.72202,4.24534,4.08336,4.89150,4.42482,4.37389,4.71293,4.37079,4.47813,3.78280,3.47617,3.84949,2.73499,1.50750,0.78800,-0.60056,-1.37921
0,2,-0.83652,-0.07903,0.28475,1.46513,2.65037,3.34727,4.14774,4.02260,3.50588,2.38066,2.12784,1.57866,1.01633,1.51352,1.13026,0.86907,0.63826,0.47776,0.66843,0.78168,0.83386,1.12874,0.84012,0.22374,0.14199,0.54795,1.34529,1.88713,2.28106,2.65461,3.04645,2.77490,2.91914,2.93140,2.11372,1.56853,1.89862,2.24887,1.84869,1.86388,1.75268,1.88013,1.28107,1.34074,1.43960,1.04618,0.94429,0.66900,0.12045,-0.48161,-0.19562,-0.52059,-0.55651,-0.55858,-0.71439,-0.89152,-0.79415,-0.82320,-0.64041,-0.57401,-0.24979,-0.34722,-0.81398,-0.87039,-0.30771,0.52294,0.32168,0.35649,0.70108,0.62723,0.10820,0.58571,1.21696,0.81271,0.97179,1.22812,1.39536,0.64328,0.25070,0.54138,0.30342,-0.29569,-0.76777,-1.31206,-1.78227,-2.27209,-2.82560,-3.28495,-4.17321,-4.61858,-5.12423,-6.04540,-6.79730,-7.35871,-7.90601,-8.55531,-8.51830,-8.70203,-9.31125,-9.52185,-9.46179
0,2,-5.78751,-5.36627,-5.27687,-4.62991,-3.73509,-2.27598,-1.40137,-0.63340,-0.26811,-0.63029,-1.27783,-1.74208,-2.10515,-3.12669,-3.24333,-4.09758,-6.66843,-6.40439,-7.07767,-8.28197,-7.81878,-6.22490,-6.25248,-5.81331,-4.30961,-3.55047,-2.95560,-2.30148,-2.48659,-2.00698,-1.37164,-1.14225,-0.72936,-1.40493,-1.26169,-1.61010,-1.85248,-2.44699,-3.45615,-3.47816,-3.90972,-3.66819,-4.17084,-4.48186,-4.82966,-4.95330,-5.34669,-5.36998,-4.72588,-4.67498,-5.08830,-4.67184,-3.81045,-4.32378,-5.36116,-4.24886,-3.72459,-4.76951,-5.44624,-4.39372,-4.82439,-4.51154,-3.91342,-4.30850,-4.81389,-4.88568,-3.84817,-4.48344,-4.62445,-4.56416,-4.53203,-4.22800,-4.29394,-4.31661,-4.03564,-4.56106,-3.96247,-4.35691,-4.19709,-4.22537,-4.04408,-4.00452,-3.37019,-3.84761,-4.19454,-4.82939,-4.09026,-3.79445,-3.70300,-4.26969,-4.29258,-4.21441,-4.57225,-4.87561,-5.76876,-5.92687,-6.33154,-7.55762,-7.63543,-9.06051,-10.08299
1,2,-0.60294,-0.54915,-0.08587,0.12509,-0.38900,0.19990,0.77842,0.84988,1.62638,1.48419,1.48029,1.64203,1.26811,1.37299,2.31398,2.84512,2.69414,2.21771,2.60100,2.15616,0.86976,0.96761,-0.06817,0.01038,-0.19115,0.38116,1.12568,2.02837,2.92562,3.26105,3.99248,4.48391,4.75670,4.83078,4.36089,4.39111,4.48011,3.76801,3.88990,3.29012,3.08952,3.37456,2.66494,2.99118,2.68936,2.31500,2.71761,2.85227,2.48505,1.85976,2.02378,2.27784,2.47481,2.34141,2.72227,2.48528,2.66932,2.65196,2.42469,2.49729,2.42535,2.52456,2.76911,2.87334,3.16327,3.91390,3.55785,3.81959,3.59950,3.95539,3.76044,3.63623,4.25864,4.22887,4.58173,4.54532,4.19243,4.28860,4.36336,4.17846,3.92160,3.90968,4.10129,3.67128,3.58973,3.19627,2.73158,2.83206,2.44349,1.95707,1.68679,1.32384,1.04482,0.57183,-0.66785,-0.89237,-1.47543,-2.23816,-2.72762,-3.04309,-3.60825
1,2,-3.27185,-3.20888,-2.68085,-2.21858,-1.52939,-1.16001,-0.89876,-0.86893,-0.60298,-0.24403,-0.53781,-0.49745,-0.72897,-0.93427,-1.11281,-1.13221,-0.80143,-0.74300,-0.39850,0.25874,0.83455,1.32141,1.95299,3.09555,3.72726,4.29763,5.51086,5.98845,6.46719,6.69494,6.67744,6.16622,5.55948,5.16137,4.70443,4.18652,3.65501,2.83713,2.25221,2.13993,1.95686,1.53026,1.98976,2.45267,2.30561,2.96079,3.45815,3.82028,4.16715,4.56873,4.75929,4.97773,5.29630,5.17034,4.92226,4.82952,4.64536,4.41300,3.99769,3.86404,3.41007,2.15454,2.50832,2.32286,1.67205,1.52456,1.30577,1.00532,1.18088,1.09073,0.71401,0.66192,0.62764,0.70206,1.15419,1.44842,1.93835,2.18418,2.19298,2.18909,1.94534,1.61594,1.55480,1.60424,1.55913,1.62267,1.26802,0.96684,0.63841,0.05718,-0.24205,-0.52913,-1.27935,-1.91806,-2.11881,-2.55600,-2.85616,-2.97088,-3.43042,-3.87231,-4.57125
1,2,-4.77430,-4.74544,-5.04767,-5.75214,-6.56125,-5.56923,-5.62725,-4.69930,-4.27894,-3.31472,-2.39843,-2.21284,-1.13661,0.60087,2.60989,3.72504,5.77924,7.09621,7.83842,8.45386,8.54974,7.57009,6.01639,5.08015,3.36123,2.37168,1.05199,-0.17140,-0.58100,0.26917,0.74751,0.54163,1.23375,2.57088,2.52263,2.63709,3.36145,4.32794,4.84217,5.10440,6.09145,6.31018,7.16569,7.00728,7.05046,7.17773,7.61496,8.07550,8.33054,8.75439,9.04652,9.35773,9.48124,9.79610,9.30857,9.11891,9.20445,8.44064,8.18973,7.98714,7.60399,6.80818,6.58112,6.47239,5.79906,5.06230,5.60877,4.99455,4.21304,4.44992,3.95906,3.36211,3.96963,3.76383,2.98705,3.77527,4.38749,3.65097,4.14841,4.20136,2.50748,3.49300,3.28453,2.38424,1.95337,2.12049,0.65204,-0.06163,0.15332,-0.62106,-1.33128,-1.23856,-1.64017,-2.46452,-2.27869,-2.68971,-3.10793,-3.76078,-3.86915,-4.17374,-4.57375
1,2,-12.92447,-13.23902,-13.18008,-12.79321,-12.16929,-11.59581,-10.98524,-10.77120,-10.54941,-10.29039,-10.93475,-11.15592,-11.65110,-11.29077,-10.23287,-8.53417,-6.11092,-4.07848,-3.27140,-2.23263,-2.08490,-3.22033,-4.35615,-6.06695,-7.48184,-8.52492,-9.83355,-10.95604,-11.93373,-12.33476,-12.59978,-13.14985,-13.36146,-13.30291,-13.28854,-13.13018,-12.69996,-12.46576,-12.05702,-11.48535,-10.12576,-9.19039,-9.02128,-8.33123,-7.97036,-7.63837,-7.90127,-8.70104,-8.66693,-8.72549,-9.00565,-9.97472,-10.67755,-10.79615,-11.12123,-11.36848,-12.23007,-12.28572,-11.73712,-11.65820,-11.04655,-10.62914,-10.32494,-10.18576,-10.83367,-11.02625,-10.11990,-9.56149,-9.91156,-9.89544,-9.81901,-9.27580,-9.19784,-9.28271,-9.52420,-9.84385,-9.47134,-9.28568,-9.50865,-9.40807,-8.93847,-8.55808,-8.82822,-9.56074,-9.46566,-8.65363,-8.89533,-8.70035,-9.33709,-9.82414,-9.66233,-9.69757,-10.00397,-9.94239,-10.43498,-11.21804,-11.37977,-11.64050,-12.29878,-13.04234,-13.27906
