code,parent_code,name,level,default_unit
C_HWAT,C_ELEC_GAS,"District heat, national supply only",2,TJ
C_Ice_cream,fi,Ice Cream and Edible Ice,1,tonnes
C_INCF,fi,Incineration with energy recovery of food,1,tonnes
C_INCF_no_recov,fi,Incineration of food,1,tonnes
C_INCL,fi,Incineration with energy recovery of plastic/rubber,1,tonnes
C_INCL_no_recov,fi,Incineration of plastic and rubber,1,tonnes
C_INCP,fi,Incineration with energy recovery of paper,1,tonnes
C_INCP_no_recov,fi,Incineration of paper,1,tonnes
C_INCW,fi,Incineration with energy recovery of wood,1,tonnes
C_INCW_no_recovery,fi,Incineration of wood waste,1,tonnes
C_IRON,fi,"Iron ore and concentrate, except pyrite",1,tonnes
C_Isoge,C_BAKE,Isoglucose,2,tonnes
C_JAR_GLS,C_GLAS,"Glass packaging, small jar",2,tonnes
C_Jojod,C_AGRI,Jojoba seed,2,tonnes
C_Juic_cplum,C_AGPR,"Juice of plum, concentrated",2,tonnes
C_Juic_nes,C_AGPR,Juice of citrus fruit n.e.c.,2,tonnes
C_Juic_plum,C_AGPR,Juice of plum,2,tonnes
C_Juice_appl,C_AGPR,Apple Juice,2,tonnes
C_Juice_appl_con,C_AGPR,"Apple Juice, concentrated",2,tonnes
C_Juice_frui,C_AGPR,"Fruit juice, other",2,tonnes
C_Juice_grapef,C_AGPR,"Grapefruit juice, concentrated",2,tonnes
C_Juice_grapes,C_AGPR,Grape juice,2,tonnes
C_Juice_grapfrt,C_AGPR,Grapefruit juice,2,tonnes
C_Juice_lemo,C_AGPR,Lemon Juice,2,tonnes
C_Juice_lemo_con,C_AGPR,"Lemon Juice, concentrated",2,tonnes
C_Juice_mang,C_AGPR,Mango juice,2,tonnes
C_Juice_oran,C_AGPR,Orange juice,2,tonnes
C_Juice_oran_con,C_AGPR,"Orange juice, concentrated",2,tonnes
C_Juice_pine,C_AGPR,Pineapple juice,2,tonnes
C_Juice_pine_con,C_AGPR,"Pineapple juice, concentrated",2,tonnes
C_Juice_tang,C_AGPR,Mandarin juice,2,tonnes
C_Juice_toma,C_AGPR,Tomato juice,2,tonnes
C_Juice_vege,C_AGPR,"Vegetable juice, other",2,tonnes
C_Jute,C_AGRI,"Jute, raw or retted",2,tonnes
C_Kapo_bre,C_AGRI,"Kapok fibre, raw",2,tonnes
C_Kapod,C_AGRI,"Kapokseed, shelled",2,tonnes
C_Kapol,C_AGRI,"Kapokseed, with shell",2,tonnes
C_Kapot,C_AGRI,Kapok pod,2,tonnes
C_Kari,C_AGRI,Sheanuts (shea fruit?),2,tonnes
C_KERO,fi,Kerosene,1,tonnes
C_Kfert,fi,K fertilizer,1,tonnes
C_Kiwi,C_AGRI,"Kiwi fruit, fresh",2,tonnes
C_KJET,fi,Kerosene-type jet fuel,1,tonnes
C_Kola,C_AGRI,Kola nut,2,tonnes
C_KRAFT_RES,C_PAPE,"kraft paper, other",2,tonnes
C_Lacte,C_BAKE,Lactose and lactose syrup,2,tonnes
C_LANF,fi,Landfill of food,1,tonnes
C_LANL,fi,Landfill of plastic and rubber,1,tonnes
C_LANP,fi,Landfill of paper,1,tonnes
C_LANW,fi,Landfill of wood,1,tonnes
C_Lard,fi,"Fat of pig, purified (lard)",1,tonnes
C_Lardl,C_AGPR,Lard oil and lard stearin,2,tonnes
C_Leeks,C_AGRI,Leek,2,tonnes
C_Lemos,C_AGRI,"Lemon and lime fruit, fresh",2,tonnes
C_Lents,C_AGRI,"Lentil, dry",2,tonnes
C_LETH,fi,Leather product,1,tonnes
C_Letty,C_AGRI,Lettuce and chicory,2,tonnes
C_LIBC,C_COAL,Lignite,2,tonnes
C_Linsd,C_AGRI,Flax seed,2,tonnes
C_Live_prep,C_AGPR,Liver paté,2,tonnes
C_LPGA,fi,Liquefied Petroleum Gas (LPG),1,tonnes
C_LUBR,fi,Petroleum-based lubricants,1,tonnes
C_Lupis,C_AGRI,"Lupin, dry",2,tonnes
C_LZT_INCI,fi,"Incineration with energy recovery of lead, zinc and tin",1,tonnes
C_LZT_LAND,fi,"Landfill of lead, zinc and tin",1,tonnes
C_LZTO,fi,"Lead, zinc and tin ores and concentrates",1,tonnes
C_LZTP,fi,"Lead, zinc and tin, unwrought; Semi-finished product of lead, zinc, tin, or their alloys",1,tonnes
C_LZTW,fi,"Recycling of lead, zinc and tin",1,tonnes
C_MA_INCI,fi,Incineration with energy recovery of manure,1,tonnes
C_MA_INCI_no_recov,fi,Incineration of manure,1,tonnes
C_MA_LAND,fi,Landfill of manure,1,tonnes
C_MA_OTHE,fi,Other disposal of manure,1,tonnes
C_MA_RECY,fi,Recycling of manure,1,tonnes
C_Macai,C_BAKE,"Pasta, couscous, and similar",2,tonnes
C_MACH,fi,"Machinery and equipment, other",1,tonnes
C_Maize,C_AGRI,"Maize (corn), fresh",2,tonnes
C_Maizn,C_AGRI,"Sweet corn, fresh",2,tonnes
C_Malt_ext,C_BAKE,Malt extract,2,tonnes
C_Maltt,C_BEVR,Malt,2,tonnes
C_MANA_LEGAL,fi,Legal and accounting services; services of head offices; management consultancy services,1,Meuro
C_MANC,fi,Manure (conventional treatment),1,tonnes
C_Mangp,fi,Mango Pulp,1,tonnes
C_Mangs,C_AGRI,"Mango, guava, and mangosteen, fresh",2,tonnes
C_Manila,fi,"Acab� fibre, raw, dried",1,tonnes
C_Mapl_ups,C_BAKE,Maple Sugar and Syrups,2,tonnes
C_MARE,fi,Leasing or rental service,1,Meuro
C_Margd,C_AGPR,"Margarine, liquid",2,tonnes
C_Margt,C_AGPR,"Margarine, hard or soft",2,tonnes
C_Mate,C_AGRI,Mat� leaf,2,tonnes
C_MBFG,fi,Blast Furnace Gas,1,tonnes
C_MBIO,fi,Biogas,1,tonnes
C_MDIA,fi,Printing and recording services,1,Meuro
C_Meat_ass,C_AGPR,"Meat of donkey, fresh",2,tonnes
C_Meat_beef,C_AGPR,"Meat of cattle, with bone, fresh",2,tonnes
C_Meat_buff,C_AGPR,"Meat of buffalo, fresh",2,tonnes
C_Meat_camel,C_AGPR,Meat of camels,2,tonnes
C_Meat_chic,C_AGPR,"Meat of chicken, fresh",2,tonnes
C_Meat_drie,C_AGPR,"Meat, salted, dried, or smoked, of other animals or as edible flour",2,tonnes
C_Meat_duck,C_AGPR,"Meat of duck, fresh",2,tonnes
C_Meat_extr,C_AGPR,Meat extracts,2,tonnes
C_Meat_game,C_AGPR,"Meat from hunting of mammals, fresh",2,tonnes
C_Meat_goat,C_AGPR,"Meat of goat, fresh",2,tonnes
C_Meat_goos,C_AGPR,"Meat of goose, fresh",2,tonnes
C_Meat_homo,C_BAKE,"Infant food, homogenized preparations of meat",2,tonnes
C_Meat_hors,C_AGPR,"Meat of horse, fresh",2,tonnes
C_Meat_mule,C_AGPR,"Meat of mule, fresh",2,tonnes
C_Meat_nes,C_AGPR,Prepared dishes and meals based on meat,2,tonnes
C_Meat_ocAM,C_AGPR,"Meat of camelids, fresh",2,tonnes
C_Meat_othe,C_AGPR,"Meat of other mammal, fresh",2,tonnes
C_Meat_pig,C_AGPR,"Meat of pig, with or without bone, fresh",2,tonnes
C_Meat_pig_boneless,C_AGPR,"Meat of pig boneless, fresh or chilled",2,tonnes
C_Meat_pige,C_AGPR,"Meat of pigeons and other birds n.e.c., fresh, chilled or frozen",2,tonnes
C_Meat_prnes,C_AGPR,"Meat, meat offal, or blood, of other animals, otherwise prepared or preserved",2,tonnes
C_Meat_rabb,C_AGPR,"Meat of rabbits and hares, fresh",2,tonnes
C_Meat_shee,C_AGPR,"Meat of sheep, fresh",2,tonnes
C_Meat_turk,C_AGPR,"Meat of turkey fowl, fresh",2,tonnes
C_MEIN,fi,"Medical, precision and optical instrument, watch or clock",1,tonnes
C_Melon,C_AGRI,"Melon, other",2,tonnes
C_Melonse,C_AGRI,Melon seed,2,tonnes
C_METC,fi,"Metal manufacturing service (Casting, forging, stamping, etc.)",1,Meuro
C_MGSL,fi,Motor gasoline,1,tonnes
C_MGWG,fi,Gas Works Gas,1,tonnes
C_Milk_dry,C_DAIR,Buttermilk powder (not from cultured buttermilk),2,tonnes
C_Milk_prod,C_DAIR,"Dairy products, other",2,tonnes
C_Milk_skim_buff,C_DAIR,"Buffalo milk, skimmed",2,tonnes
C_Milk_skim_cow,C_DAIR,"Cow milk, skimmed",2,tonnes
C_Milk_skim_dried,C_DAIR,Skimmed milk powder,2,tonnes
C_Milk_skim_goat,C_DAIR,Skim milk of goat,2,tonnes
C_Milk_skim_she,C_DAIR,"Sheep milk, skimmed",2,tonnes
C_Millt,C_AGRI,Millet grain,2,tonnes
C_Mixes,C_BAKE,Mix and dough for baking,2,tonnes
C_MM_INCI,fi,Incineration with energy recovery of mix metals,1,tonnes
C_MM_INCI_no_recov,fi,Incineration of mix metals,1,tonnes
C_MM_LAND,fi,Landfill of mix metals,1,tonnes
C_MM_OTHE,fi,Other disposal of mix metals,1,tonnes
C_MM_RECY,fi,Recycling of mix metals,1,tonnes
C_MNF_INCI,fi,Incineration with energy recovery of mix of non-ferrous metals,1,tonnes
C_MNF_INCI_no_recov,fi,Incineration of mix of non-ferrous metals,1,tonnes
C_MNF_LAND,fi,Landfill of mix of non-ferrous metals,1,tonnes
C_MNF_OTHE,fi,Other disposal of mix of non-ferrous metals,1,tonnes
C_MNF_RECY,fi,Recycling of mix of non-ferrous metals,1,tonnes
C_Molas,C_BAKE,Molasses,2,tonnes
C_MOSG,fi,Oxygen Steel Furnace Gas,1,tonnes
C_MOTO,fi,"Motorcycle, bicycle, or invalid carriage ",1,items
C_Mule_les,C_AGRI,Mules,2,tonnes
C_Mush_can,C_AGPR,"Mushroom, canned",2,tonnes
C_Mush_dry,C_AGPR,"Mushroom, dried",2,tonnes
C_Mushs,C_AGRI,"Mushroom, fresh",2,tonnes
C_Mustd,C_AGRI,Mustard seed,2,tonnes
C_N_AmmNit,fi,Ammonium nitrate (AN),1,tonnes
C_N_AmmSol,fi,Ammonium sulphate,1,tonnes
C_N_CaAmNit,fi,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1,tonnes
C_N_solution,fi,Nitrogen solutions,1,tonnes
C_N_urea,fi,Urea,1,tonnes
C_NAPT,fi,Naphtha,1,tonnes
C_Nat_Elec,fi,Electricity from domestic sources,1,TJ
C_NF_ENER,fi,Incineration with energy recovery of mix metals non ferrous,1,tonnes
C_NF_INCI,fi,Incineration of mix metals non ferrous,1,tonnes
C_NF_LAND,fi,Landfill of mix metals non ferrous,1,tonnes
C_NF_OTHE,fi,Other disposal of mix metals non ferrous,1,tonnes
C_NF_RECY,fi,Recycling of mix metals non ferrous,1,tonnes
C_Nfer_BIOF,fi,nitrogen nutrient from  biogasification of food,1,tonnes
C_Nfer_BIOP,fi,nitrogen nutrient from biogasification of paper,1,tonnes
C_Nfer_BIOS,fi,nitrogen nutrient from biogasification of sewage,1,tonnes
C_Nfer_MANC,fi,nitrogen nutrient from biogasification of manure,1,tonnes
C_NIKO,fi,Nickel ore and concentrate,1,tonnes
C_NK_fert,fi,Other NK compounds,1,tonnes
C_NP_fert,fi,NP fertilizer,1,tonnes
C_NPK,fi,NPK fertilizer,1,tonnes
C_NSPP,fi,"Petroleum product, other",1,tonnes
C_NUCF,fi,Nuclear fuel,1,TJ
C_Nutms,C_AGRI,"Nutmeg, mace, and cardamom, raw",2,tonnes
C_Nuts,C_AGPR,"Nut or seed, other than peanut, roasted, salted, or otherwise prepared",2,tonnes
C_Nutss,C_AGRI,"Nuts, cultivated, other",2,tonnes
C_Oatsd,C_AGRI,Oat flakes,2,tonnes
C_Oatss,C_AGRI,Oat grain,2,tonnes
C_OBIO,fi,"Biofuel, liquid, other",1,tonnes
C_OBUS,fi,"Security and investigation services; services to buildings and landscape; office administrative, office support and other business support services",1,Meuro
C_Offa_chick,C_AGPR,"Edible offal of chicken, fresh, chilled or frozen",2,tonnes
C_Offa_duck,C_AGPR,"Edible offal of duck, fresh, chilled or frozen",2,tonnes
C_Offa_geese,C_AGPR,"Edible offal of goose, fresh, chilled or frozen",2,tonnes
C_Offa_turkey,C_AGPR,"Edible offal of turkey, fresh, chilled or frozen",2,tonnes
C_Offae_cow,C_AGPR,"Edible offal of cattle, fresh, chilled or frozen",2,tonnes
C_Offae_pigs,C_AGPR,"Edible offal of pigs, fresh, chilled or frozen",2,tonnes
C_Offae_shee,C_AGPR,"Edible offal of sheep, fresh, chilled or frozen",2,tonnes
C_Offas_buff,C_AGPR,"Edible offal of buffalo, fresh, chilled or frozen",2,tonnes
C_Offas_came,C_AGPR,"Edible offal of camel, fresh, chilled or frozen",2,tonnes
C_Offas_goat,C_AGPR,"Edible offal of goat, fresh, chilled or frozen",2,tonnes
C_Offas_hors,C_AGPR,"Edible offal of horse, fresh, chilled or frozen",2,tonnes
C_oFibrs,C_AGRI,"Fibre crop, raw, other",2,tonnes
C_OFMA,fi,"Office, accounting and computing machinery",1,tonnes
C_oFru_cit,C_AGRI,"Citrus fruit, other, fresh",2,tonnes
C_oFru_fresh,C_AGRI,"Fruits, other, fresh",2,tonnes
C_oFru_pom,C_AGRI,"Pome fruit, other",2,tonnes
C_oFru_ston,C_AGRI,"Stone fruit, other",2,tonnes
C_OGPL,fi,Other Hydrocarbons,1,tonnes
C_Oil_coco,C_AGPR,Coconut oil,2,tonnes
C_Oil_cott,C_AGPR,Cottonseed oil,2,tonnes
C_Oil_grou,C_AGPR,Peanut oil,2,tonnes
C_Oil_hemp,C_AGPR,Hempseed oil,2,tonnes
C_Oil_hydr,C_AGPR,"Animal fat, hydrogenated, inter-esterified, or re-esterified",2,tonnes
C_Oil_Jojo,C_AGPR,Jojoba oil,2,tonnes
C_Oil_kapo,C_AGPR,Kapokseed oil,2,tonnes
C_Oil_lins,C_AGPR,Linseed (flax) oil,2,tonnes
C_Oil_maiz,C_AGPR,Maize oil,2,tonnes
C_Oil_must,C_AGPR,Mustard cooking oil,2,tonnes
C_Oil_olive,C_AGPR,"Olive oil, virgin",2,tonnes
C_Oil_olivres,C_AGPR,Olive pomace oil,2,tonnes
C_Oil_pal_ker,C_AGPR,Palm kernel oil,2,tonnes
C_Oil_palm,C_AGPR,Palm oil,2,tonnes
C_Oil_popp,C_AGPR,Poppy seed oil,2,tonnes
C_Oil_rape,C_AGPR,Rapeseed oil,2,tonnes
C_Oil_rice,C_AGPR,Rice bran oil,2,tonnes
C_Oil_saff,C_AGPR,Safflower oil,2,tonnes
C_Oil_sesa,C_AGPR,Sesame seed oil,2,tonnes
C_Oil_soyb,C_AGPR,Soybean oil,2,tonnes
C_Oil_sunf,C_AGPR,Sunflower oil,2,tonnes
C_Oil_tung,C_AGPR,Tung nut oil,2,tonnes
C_Oils_nes,C_AGPR,"Oil and fat, purified, of other terrestrial animals",2,tonnes
C_Oilss,C_AGRI,"Oilseed, other",2,tonnes
C_Okraa,C_AGRI,Okra,2,tonnes
C_Oliv_ved,C_AGPR,Olives preserved,2,tonnes
C_Olivs,C_AGRI,"Olive fruit, fresh",2,tonnes
C_ONF_INCI,fi,Incineration with energy recovery of other non-ferrous metals,1,tonnes
C_ONF_LAND,fi,Landfill of other non-ferrous metals,1,tonnes
C_ONFM,fi,Other non-ferrous metal product,1,tonnes
C_ONFO,fi,"Metal ores and concentrates, other",1,tonnes
C_ONFW,fi,Recycling of other non-ferrous metals,1,tonnes
C_Onion,C_AGRI,"Onion and shallot, fresh, green",2,tonnes
C_Onioy,C_AGRI,"Onion and shallot, fresh, dried",2,tonnes
C_ONMM,fi,"Non-metallic mineral product, other",1,tonnes
C_ORAN,fi,Uranium and thorium ore and concentrate,1,tonnes
C_Orans,C_AGRI,"Orange, sweet, fresh",2,tonnes
C_ORGA,fi,Services furnished by membership organisations,1,Meuro
C_OSER,fi,Other personal services,1,Meuro
C_OT_TEXT_residuals,fi,Textile waste,1,tonnes
C_OTBC,C_COAL,Thermal (steam) coal,2,tonnes
C_Oth_non_alcoh,C_BEVR,Other non-alcoholic caloric beverages,2,tonnes
C_Othanpr,C_AGRI,"Edible products of animal origin, other",2,tonnes
C_Othe_camel,C_AGRI,Other camelids,2,tonnes
C_OTRE,fi,"Vehicle, other",1,items
C_oVege_fresh,C_AGRI,"Vegetable, other, fresh",2,tonnes
C_PA_OTHE,fi,Other disposal of paper,1,tonnes
C_PACK_OPLA,fi,"Plastic packaging, other",1,tonnes
C_PADF,fi,"Public administration, physical and social security and safety service",1,Meuro
C_palm,C_AGRI,Oil palm fruit,2,tonnes
C_Palm_els,C_AGRI,Palm nuts and kernels,2,tonnes
C_Papas,C_AGRI,"Papaya, fresh",2,tonnes
C_PAPE,fi,Paper and paper products,1,tonnes
C_PAPE_01_RES,C_PAPE,Paper and paper products - Residual,2,tonnes
C_PAPR,C_PAPE,Recycled paper,2,tonnes
C_PARW,fi,Paraffin waxes,1,tonnes
C_PASHEET_RES,C_PAPE,"paper and paperboard, other",2,tonnes
C_Pasty,C_BAKE,Baker's confectionery,2,tonnes
C_PATF,fi,Patent fuel,1,tonnes
C_Peacs,C_AGRI,"Peach, fresh",2,tonnes
C_Peanr,C_AGPR,Peanut butter,2,tonnes
C_Pears,C_AGRI,"Pears, fresh",2,tonnes
C_Peasn,C_AGRI,"Pea, green, fresh",2,tonnes
C_Peasy,C_AGRI,"Pea (Pisum sativum), dry",2,tonnes
C_PEAT,fi,Peat,1,tonnes
C_Pepp,C_AGRI,"Pepper (piper ssp.), raw",2,tonnes
C_Peppt,C_AGRI,Peppermint and spearmint,2,tonnes
C_Perss,C_AGRI,"Persimmon, fresh",2,tonnes
C_PETC,fi,Petroleum coke,1,tonnes
C_Pfert,fi,Phosphatic fertilizer,1,tonnes
C_Pfert_BIOF,fi,Phosphatic fertilizers from biogasification of food,1,tonnes
C_Pfert_BIOP,fi,Phosphatic fertilizers from biogasification of paper,1,tonnes
C_Pfert_BIOS,fi,Phosphatic fertilizers from biogasification of sewage,1,tonnes
C_Pfert_MANC,fi,Phosphatic fertilizers from biogasification of manure,1,tonnes
C_PfertBIOF,fi,P fert from BIOF,1,tonnes
C_PfertBIOP,fi,P fert from BIOP,1,tonnes
C_PfertBIOS,fi,P fert from BIOS,1,tonnes
C_PfertCOMF,fi,P fert from COMF,1,tonnes
C_PfertCOMW,fi,P fert from COMW,1,tonnes
C_PfertMANC,fi,P fert from manure treat conventional,1,tonnes
C_PHAR,fi,Basic pharmaceutical products and pharmaceutical preparations,1,tonnes
C_Pig_ButFat,C_AGPR,"Pig, butcher fat",2,tonnes
C_Pige_rds,C_AGRI,Pigeons and other birds,2,tonnes
C_Piges,C_AGRI,"Pigeon pea, dry",2,tonnes
C_Pigmeat,C_AGRI,"Pig, live",2,tonnes
C_Pigs,C_AGRI,Pigs,2,tonnes
C_Pined,C_AGPR,"Pineapple, otherwise prepared or preserved",2,tonnes
C_Pines,C_AGRI,"Pineapple, fresh",2,tonnes
C_Pists,C_AGRI,"Pistachio seed, with shell",2,tonnes
C_PK_fert,fi,PK compounds,1,tonnes
C_PL_OTHE,fi,Other disposal of plastic and rubber,1,tonnes
C_Plans,C_AGRI,"Banana, cooking",2,tonnes
C_PLAS,fi,"Plastics, basic",1,tonnes
C_PLATES_RES,fi,plates n.e.c,1,tonnes
C_PLAW,fi,"Treatment of plastics scrap, recycling",1,tonnes
C_Plum,C_AGPR,"Plum, dried",2,tonnes
C_Plums,C_AGRI,"Plum and sloe, fresh",2,tonnes
C_PM_INCI,fi,Incineration with energy recovery of precious metals,1,tonnes
C_PM_LAND,fi,Landfill of precious metals,1,tonnes
C_Polmeat,C_AGRI,"Poultry, live",2,tonnes
C_Poppd,C_AGRI,Poppy seed,2,tonnes
C_Pork_chilled,C_AGPR,"Meat of pig, with bone, fresh",2,tonnes
C_Pork_ges,C_AGPR,Sausage of pork,2,tonnes
C_Pork_ham,C_AGPR,"Bacon and Ham (salted, dried, or smoked meat of pig)",2,tonnes
C_Pork_led,C_AGPR,"Meat of pig, boneless, fresh",2,tonnes
C_Pork_ons,C_AGPR,"Pig meat, meat offal, or blood, otherwise prepared or preserved",2,tonnes
C_Pork_pig,C_AGPR,Sausage of other animal meat,2,tonnes
C_Pork_saus,C_AGPR,Sausages of Pig Meat,2,tonnes
C_POST,C_PTEL,Postal and courier services,2,Meuro
C_Potan,C_AGPR,"Potatoes, frozen",2,tonnes
C_Potas,C_AGRI,"Potato, fresh",2,tonnes
C_POWD,C_ELEC_GAS,Voltage transformation and distribution service for electricity,2,Meuro
C_POWE,C_ELEC,"Electricity, from concentrated heat of solar energy",3,TJ
C_POWT,C_ELEC_GAS,Transmission service for high-voltage electricity,2,Meuro
C_PREM,fi,Basic precious metal and metal clad with precious metal,1,tonnes
C_PREO,fi,Precious metal ore and concentrate,1,tonnes
C_PREW,fi,Recycling of precious metals,1,tonnes
C_PROF,fi,"Other professional, scientific and technical services and veterinary services",1,Meuro
C_PTEL,fi,"Telecommunication, broadcasting, information supply service, and postal service",1,Meuro
C_PUBL,fi,Publishing services,1,Meuro
C_PULP,fi,Pulp,1,tonnes
C_Pulss,C_AGRI,"Leguminous crop, dry, other",2,tonnes
C_Pumps,C_AGRI,"Gourd, zucchini, pumpkin",2,tonnes
C_Pyred,C_AGRI,"Pyrethrum, dried flower",2,tonnes
C_Quina,C_AGRI,Quinoa grain,2,tonnes
C_Quins,C_AGRI,"Quince, fresh",2,tonnes
C_Rabbits,C_AGRI,Rabbits,2,tonnes
C_Raiss,C_AGPR,Raisin,2,tonnes
C_Ramie,C_AGRI,"Ramie fibre, raw, decorticated, dried and degummed, but not spun",2,tonnes
C_Raped,C_AGRI,Colza seed (rapeseed),2,tonnes
C_Rasps,C_AGRI,"Raspberry, blackberry, mulberry, and loganberry, fresh",2,tonnes
C_RATV,fi,"Radio, television and communication equipment and apparatus",1,tonnes
C_REAL,fi,Real estate service,1,Meuro
C_RECR,fi,"Recreational, cultural and sporting service",1,Meuro
C_RECR_01_RES,C_RECR,"Recreational, cultural and sporting service except streaming",2,Meuro
C_REFF,fi,Refinery feedstock,1,tonnes
C_REMS,fi,Remediation services,1,Meuro
C_REP_INST,fi,Repair services of goods except motor vehicles; installation of machinery and equipment,1,Meuro
C_RESD,fi,Reseach and development services,1,Meuro
C_RGAS,fi,Refinery Gas,1,tonnes
C_Rice_brok,C_BAKE,"Rice, broken",2,tonnes
C_Rice_husk,C_BAKE,"Rice, brown (husked)",2,tonnes
C_Rice_milhusk,C_BAKE,"Rice, milled (unsorted)",2,tonnes
C_Rice_mill,C_BAKE,"Rice, white",2,tonnes
C_Ricey,C_AGRI,"Rice, with husk",2,tonnes
C_Root_nes,C_AGPR,"Roots and Tubers, Dried nes",2,tonnes
C_Roots,C_AGRI,"Root, bulb, and tuber, other",2,tonnes
C_RUBB,fi,"Rubber, synthetic",1,tonnes
C_Rubber,C_AGRI,"Rubber, natural",2,tonnes
C_RUBP,fi,Rubber or plastics product,1,tonnes
C_Ryee,C_AGRI,Rye grain,2,tonnes
C_RYMS,fi,Collecting and sorting service of wastes for recycling,1,Meuro
C_Saffd,C_AGRI,Safflower seed,2,tonnes
C_SALT,fi,Salt and pure sodium chloride,1,tonnes
C_SDCL,fi,Sand and clay,1,tonnes
C_SE_biog,fi,Biogasification and land application,1,tonnes
C_SE_INCI,fi,Incineration with energy recovery of sewage,1,tonnes
C_SE_INCI_no_recov,fi,Incineration of sewage,1,tonnes
C_SE_LAND,fi,Landfill of sewage,1,tonnes
C_SE_OTHE,fi,Other disposal of sewage,1,tonnes
C_SE_RECY,fi,Recycling of sewage,1,tonnes
C_SE_wwater,fi,Treatment of waste water,1,tonnes
C_seed_cotton,fi,[Seed Cotton],1,tonnes
C_Sesad,C_AGRI,Sesame seed,2,tonnes
C_Sheep,C_AGRI,Sheep,2,tonnes
C_SHEET_PA,C_PAPE,Paper sheet,2,tonnes
C_SHEET_PAAL,C_SHEET_PA,"Paper sheet, with aluminium foil",3,tonnes
C_SHEET_PAPL,C_SHEET_PA,"Paper sheet, with plastic foil",3,tonnes
C_SHEET_PAPLAL,C_SHEET_PA,"Paper sheet, with plastic and aluminium foil",3,tonnes
C_SHEET_PLAL,fi,Plastic and aluminium sheet packaging,1,tonnes
C_SHEET_RES,fi,"plates and sheets, other",1,tonnes
C_Shemeat,C_AGRI,"Sheep, live",2,tonnes
C_Shemilk,C_AGRI,"Sheep milk, raw",2,tonnes
C_Silk_ree,C_AGRI,"Silk-worm cocoons, for reeling",2,tonnes
C_Silk_wool,C_AGRI,"wool, silk-worm cocoon",2,tonnes
C_Silkw,fi,"Silk, Raw",1,tonnes
C_Sisal,C_AGRI,"Sisal fibre, raw, decorticated and dried",2,tonnes
C_Skim_sed,C_DAIR,"Skim Milk, Condensed",2,tonnes
C_Skim_ted,C_DAIR,"Skim Milk, Evaporated",2,tonnes
C_Skin_goat,C_AGRI,"Goatskin, fresh",2,tonnes
C_Skin_she,C_AGRI,"Sheepskin, fresh",2,tonnes
C_Snaia,C_AGRI,"Land and freshwater snail, either fresh, frozen, dried, salted or in brine",2,tonnes
C_Softdrink,C_BEVR,Soft drinks; bottled mineral waters,2,tonnes
C_Sorgm,C_AGRI,Sorghum grain,2,tonnes
C_SOWO,fi,Residential care services; social work services without accommodation,1,Meuro
C_Soyace,C_BAKE,Soy sauce,2,tonnes
C_Soyard,C_BAKE,Soy curd,2,tonnes
C_Soyate,C_BAKE,Soy paste,2,tonnes
C_Soybs,C_AGRI,"Soybean, fresh",2,tonnes
C_Spics,C_AGRI,"Stimulant, spice and aromatic crop, fresh, other",2,tonnes
C_Spinh,C_AGRI,"Spinach, fresh",2,tonnes
C_SPORT,fi,Sporting services and amusement and recreation services,1,Meuro
C_ST_INCI,fi,Incineration with energy recovery of steel,1,tonnes
C_ST_INCI_no_recov,fi,Incineration of steel,1,tonnes
C_ST_LAND,fi,Landfill of steel,1,tonnes
C_ST_OTHE,fi,Other disposal of steel,1,tonnes
C_Starch_cass,C_BAKE,Cassava starch,2,tonnes
C_Starch_maiz,C_BAKE,Maize starch,2,tonnes
C_Starch_pota,C_BAKE,Potato starch,2,tonnes
C_Starch_rice,C_BAKE,Rice starch,2,tonnes
C_Starch_whea,C_BAKE,Wheat starch,2,tonnes
C_Steelash,fi,Ferrous metal from incineration bottom ash,1,tonnes
C_STEL,fi,Basic iron and steel and of ferro-alloys and first products thereof,1,tonnes
C_STEL_bof,C_STEL,steel from basic oxygen furnace,2,tonnes
C_STEL_eaf,C_STEL,steel from electric arc furnace,2,tonnes
C_STEW,fi,"Treatment of steel scrap, recycling in electric arc furnace",1,tonnes
C_STON,fi,"Monumental and building stone, gypsum, anhydrite, and limestone",1,tonnes
C_Stras,C_AGRI,"Strawberry, fresh",2,tonnes
C_Stream,C_RECR,Streamed audio and video content,2,Meuro
C_Stris,C_AGRI,"Bean, green, fresh, not for shelling",2,tonnes
C_SUBC,C_COAL,Sub-bituminous coal,2,tonnes
C_Suga_ned,C_BAKE,Refined sugar,2,tonnes
C_Sugacrs,C_AGRI,"Sugar crop, other",2,tonnes
C_Sugae,C_AGRI,Sugar cane,2,tonnes
C_sugar,C_BAKE,Sugar confectionery,2,tonnes
C_Sugar_nc,C_BAKE,"Sugar, unrefined (non-centrifugal)",2,tonnes
C_Sugar_rc,C_BAKE,"Sugar, refined",2,tonnes
C_Sugarn,C_BAKE,"Sugar and sugar syrup, other",2,tonnes
C_Sugat,C_AGRI,Sugar beet,2,tonnes
C_Sunfd,C_AGRI,Sunflower seed,2,tonnes
C_Sweed,C_AGPR,"Sweet corn, preserved",2,tonnes
C_Sween,C_AGPR,"Sweet corn, frozen",2,tonnes
C_Swees,C_AGRI,"Sweet potatoes, fresh",2,tonnes
C_TAIR,fi,Transport by air,1,Meuro
C_Talld,C_AGRI,Tallowtree seed,2,tonnes
