A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,5,0.64583,0.67296,0.68567,0.68350,0.66643,0.63478,0.58922,0.53059,0.46007,0.37925,0.28963,0.19307,0.09154,-0.01320,-0.11907,-0.22432,-0.32711,-0.42584,-0.51923,-0.60582,-0.68473,-0.75508,-0.81626,-0.86777,-0.90955,-0.94185,-0.96467,-0.97879,-0.98469,-0.98298,-0.97459,-0.96022,-0.94104,-0.91790,-0.89173,-0.86367,-0.83453,-0.80511,-0.77615,-0.74850,-0.72256,-0.69896,-0.67813,-0.66027,-0.64578,-0.63468,-0.62727,-0.62341,-0.62314,-0.62622,-0.63231,-0.64128,-0.65265,-0.66626,-0.68167,-0.69853,-0.71644,-0.73499,-0.75385,-0.77253,-0.79087,-0.80841,-0.82491,-0.84022,-0.85417,-0.86685,-0.87798,-0.88775,-0.89612,-0.90290,-0.90825,-0.91226,-0.91448,-0.91495,-0.91343,-0.90937,-0.90274,-0.89282,-0.87899,-0.86092,-0.83763,-0.80869,-0.77354,-0.73147,-0.68235,-0.62564,-0.56157,-0.49040,-0.41230,-0.32804,-0.23863,-0.14508,-0.04874,0.04846,0.14491,0.23892,0.32835,0.41140,0.48636,0.55131,0.60490
0,2,6,-0.35150,-0.39064,-0.42896,-0.46586,-0.50059,-0.53263,-0.56156,-0.58665,-0.60742,-0.62371,-0.63502,-0.64135,-0.64273,-0.63924,-0.63158,-0.62009,-0.60541,-0.58878,-0.57072,-0.55252,-0.53563,-0.52100,-0.51005,-0.50403,-0.50390,-0.51078,-0.52534,-0.54804,-0.57923,-0.61887,-0.66680,-0.72245,-0.78523,-0.85398,-0.92746,-1.00426,-1.08296,-1.16202,-1.23943,-1.31387,-1.38355,-1.44684,-1.50278,-1.54986,-1.58729,-1.61437,-1.63055,-1.63589,-1.63018,-1.61370,-1.58707,-1.55073,-1.50574,-1.45301,-1.39343,-1.32837,-1.25873,-1.18591,-1.11092,-1.03483,-0.95858,-0.88289,-0.80859,-0.73623,-0.66618,-0.59894,-0.53482,-0.47386,-0.41627,-0.36215,-0.31129,-0.26377,-0.21958,-0.17855,-0.14074,-0.10605,-0.07471,-0.04650,-0.02154,0.00011,0.01856,0.03357,0.04507,0.05295,0.05716,0.05774,0.05467,0.04794,0.03760,0.02379,0.00646,-0.01415,-0.03787,-0.06463,-0.09409,-0.12615,-0.16033,-0.19641,-0.23406,-0.27263,-0.31191
0,2,7,-1.63719,-1.73073,-1.82169,-1.90838,-1.98897,-2.06216,-2.12649,-2.18078,-2.22425,-2.25602,-2.27572,-2.28324,-2.27860,-2.26228,-2.23465,-2.19638,-2.14864,-2.09213,-2.02834,-1.95851,-1.88376,-1.80570,-1.72536,-1.64419,-1.56339,-1.48394,-1.40700,-1.33325,-1.26358,-1.19839,-1.13805,-1.08296,-1.03288,-0.98779,-0.94736,-0.91089,-0.87802,-0.84785,-0.81972,-0.79297,-0.76652,-0.73991,-0.71228,-0.68312,-0.65199,-0.61863,-0.58306,-0.54536,-0.50603,-0.46529,-0.42408,-0.38296,-0.34311,-0.30559,-0.27118,-0.24115,-0.21625,-0.19753,-0.18550,-0.18068,-0.18352,-0.19389,-0.21177,-0.23677,-0.26815,-0.30518,-0.34677,-0.39182,-0.43910,-0.48733,-0.53526,-0.58151,-0.62536,-0.66546,-0.70103,-0.73184,-0.75703,-0.77661,-0.79100,-0.80040,-0.80544,-0.80718,-0.80639,-0.80423,-0.80224,-0.80150,-0.80353,-0.80960,-0.82090,-0.83866,-0.86377,-0.89700,-0.93874,-0.98918,-1.04818,-1.11541,-1.19017,-1.27152,-1.35841,-1.44930,-1.54276
0,2,8,-0.00592,0.05962,0.12872,0.20174,0.27876,0.35994,0.44480,0.53303,0.62412,0.71700,0.81092,0.90457,0.99653,1.08566,1.17025,1.24911,1.32056,1.38337,1.43615,1.47774,1.50731,1.52403,1.52750,1.51712,1.49303,1.45528,1.40408,1.34030,1.26465,1.17801,1.08166,0.97671,0.86450,0.74620,0.62329,0.49696,0.36832,0.23880,0.10908,-0.01990,-0.14727,-0.27279,-0.39588,-0.51624,-0.63414,-0.74916,-0.86156,-0.97168,-1.07917,-1.18472,-1.28831,-1.38979,-1.48956,-1.58722,-1.68254,-1.77530,-1.86491,-1.95073,-2.03231,-2.10871,-2.17920,-2.24303,-2.29911,-2.34688,-2.38534,-2.41398,-2.43210,-2.43919,-2.43516,-2.41964,-2.39291,-2.35518,-2.30679,-2.24832,-2.18051,-2.10433,-2.02056,-1.93073,-1.83573,-1.73652,-1.63486,-1.53150,-1.42774,-1.32492,-1.22374,-1.12510,-1.02971,-0.93817,-0.85100,-0.76828,-0.69019,-0.61663,-0.54725,-0.48160,-0.41921,-0.35926,-0.30098,-0.24363,-0.18636,-0.12817,-0.06826
1,0,9,-1.32524,-1.33856,-1.34661,-1.35060,-1.35136,-1.35015,-1.34795,-1.34577,-1.34467,-1.34536,-1.34849,-1.35480,-1.36465,-1.37835,-1.39593,-1.41760,-1.44304,-1.47199,-1.50427,-1.53898,-1.57562,-1.61360,-1.65198,-1.68990,-1.72642,-1.76053,-1.79131,-1.81792,-1.83950,-1.85520,-1.86425,-1.86572,-1.85910,-1.84379,-1.81904,-1.78491,-1.74062,-1.68600,-1.62119,-1.54575,-1.45988,-1.36363,-1.25719,-1.14081,-1.01495,-0.88023,-0.73714,-0.58632,-0.42887,-0.26559,-0.09758,0.07358,0.24678,0.42046,0.59300,0.76281,0.92817,1.08739,1.23867,1.38040,1.51101,1.62894,1.73278,1.82150,1.89397,1.94953,1.98741,2.00741,2.00946,1.99356,1.96027,1.90998,1.84336,1.76157,1.66563,1.55679,1.43646,1.30586,1.16673,1.02034,0.86874,0.71336,0.55563,0.39743,0.23998,0.08500,-0.06616,-0.21223,-0.35178,-0.48409,-0.60807,-0.72287,-0.82807,-0.92298,-1.00760,-1.08179,-1.14555,-1.19946,-1.24358,-1.27875,-1.30568
1,0,10,0.37734,0.39590,0.41446,0.43324,0.45211,0.47123,0.49078,0.51068,0.53121,0.55240,0.57412,0.59647,0.61940,0.64256,0.66624,0.68996,0.71325,0.73599,0.75763,0.77756,0.79565,0.81119,0.82348,0.83232,0.83697,0.83736,0.83321,0.82428,0.81080,0.79273,0.77040,0.74426,0.71476,0.68242,0.64792,0.61206,0.57548,0.53902,0.50339,0.46906,0.43691,0.40704,0.37992,0.35612,0.33529,0.31777,0.30359,0.29233,0.28407,0.27832,0.27501,0.27363,0.27375,0.27528,0.27764,0.28072,0.28408,0.28745,0.29060,0.29309,0.29500,0.29610,0.29612,0.29513,0.29288,0.28928,0.28455,0.27846,0.27121,0.26292,0.25358,0.24343,0.23266,0.22152,0.21038,0.19943,0.18894,0.17916,0.17032,0.16271,0.15654,0.15204,0.14924,0.14822,0.14923,0.15220,0.15710,0.16407,0.17267,0.18283,0.19446,0.20734,0.22148,0.23671,0.25280,0.26963,0.28694,0.30455,0.32251,0.34063,0.35892
1,0,11,1.46586,1.39284,1.31202,1.22384,1.12853,1.02668,0.91851,0.80452,0.68528,0.56120,0.43288,0.30095,0.16587,0.02833,-0.11107,-0.25154,-0.39229,-0.53252,-0.67115,-0.80744,-0.94038,-1.06879,-1.19176,-1.30804,-1.41660,-1.51633,-1.60620,-1.68530,-1.75242,-1.80710,-1.84846,-1.87602,-1.88968,-1.88883,-1.87382,-1.84473,-1.80204,-1.74656,-1.67896,-1.60037,-1.51186,-1.41482,-1.31067,-1.20089,-1.08717,-0.97091,-0.85364,-0.73700,-0.62210,-0.51034,-0.40270,-0.30014,-0.20344,-0.11315,-0.02971,0.04678,0.11624,0.17915,0.23558,0.28625,0.33179,0.37282,0.41016,0.44458,0.47710,0.50852,0.53969,0.57144,0.60443,0.63933,0.67670,0.71698,0.76036,0.80695,0.85671,0.90961,0.96541,1.02362,1.08400,1.14577,1.20840,1.27113,1.33309,1.39369,1.45169,1.50667,1.55765,1.60371,1.64447,1.67877,1.70643,1.72681,1.73926,1.74362,1.73956,1.72668,1.70506,1.67473,1.63536,1.58744,1.53081
1,0,12,0.24515,0.19149,0.13325,0.07084,0.00507,-0.06338,-0.13375,-0.20506,-0.27666,-0.34740,-0.41663,-0.48361,-0.54723,-0.60721,-0.66266,-0.71291,-0.75763,-0.79608,-0.82813,-0.85345,-0.87176,-0.88317,-0.88765,-0.88515,-0.87597,-0.86017,-0.83792,-0.80978,-0.77586,-0.73674,-0.69278,-0.64425,-0.59164,-0.53532,-0.47552,-0.41269,-0.34714,-0.27919,-0.20919,-0.13741,-0.06409,0.01063,0.08615,0.16240,0.23895,0.31511,0.39070,0.46506,0.53760,0.60783,0.67506,0.73857,0.79762,0.85160,0.89982,0.94174,0.97663,1.00423,1.02422,1.03632,1.04077,1.03747,1.02678,1.00903,0.98496,0.95509,0.92028,0.88171,0.84000,0.79649,0.75219,0.70772,0.66456,0.62322,0.58475,0.54987,0.51890,0.49247,0.47057,0.45350,0.44120,0.43347,0.42990,0.43016,0.43343,0.43900,0.44628,0.45439,0.46240,0.46968,0.47525,0.47813,0.47776,0.47330,0.46428,0.45017,0.43047,0.40510,0.37382,0.33655,0.29365
1,0,13,0.55733,0.63144,0.70380,0.77282,0.83705,0.89489,0.94483,0.98586,1.01685,1.03708,1.04618,1.04395,1.03078,1.00718,0.97372,0.93178,0.88264,0.82769,0.76891,0.70785,0.64630,0.58585,0.52816,0.47471,0.42656,0.38500,0.35046,0.32351,0.30444,0.29299,0.28905,0.29203,0.30129,0.31587,0.33494,0.35752,0.38268,0.40959,0.43733,0.46523,0.49248,0.51862,0.54315,0.56557,0.58588,0.60380,0.61920,0.63227,0.64276,0.65076,0.65634,0.65947,0.66024,0.65849,0.65445,0.64783,0.63861,0.62698,0.61268,0.59602,0.57703,0.55562,0.53219,0.50664,0.47925,0.45036,0.42025,0.38909,0.35735,0.32527,0.29313,0.26113,0.22960,0.19879,0.16880,0.13988,0.11211,0.08576,0.06089,0.03756,0.01612,-0.00340,-0.02067,-0.03526,-0.04667,-0.05466,-0.05869,-0.05822,-0.05297,-0.04222,-0.02562,-0.00252,0.02708,0.06342,0.10656,0.15606,0.21192,0.27349,0.33987,0.41027,0.48315
1,0,14,0.19089,0.19109,0.19250,0.19510,0.19928,0.20566,0.21429,0.22554,0.23962,0.25663,0.27636,0.29894,0.32402,0.35106,0.37972,0.40922,0.43890,0.46826,0.49639,0.52284,0.54711,0.56840,0.58640,0.60095,0.61166,0.61855,0.62169,0.62092,0.61658,0.60896,0.59831,0.58512,0.56983,0.55283,0.53460,0.51586,0.49691,0.47830,0.46064,0.44449,0.43034,0.41862,0.41013,0.40505,0.40401,0.40764,0.41607,0.42959,0.44845,0.47266,0.50227,0.53714,0.57706,0.62155,0.67000,0.72167,0.77568,0.83109,0.88696,0.94212,0.99553,1.04598,1.09217,1.13324,1.16801,1.19586,1.21581,1.22738,1.23036,1.22418,1.20921,1.18554,1.15348,1.11386,1.06733,1.01499,0.95789,0.89716,0.83413,0.76992,0.70586,0.64312,0.58266,0.52561,0.47258,0.42422,0.38102,0.34306,0.31066,0.28324,0.26074,0.24274,0.22841,0.21765,0.20950,0.20360,0.19931,0.19614,0.19401,0.19232,0.19123
1,0,15,-1.66526,-1.62487,-1.57816,-1.52462,-1.46370,-1.39502,-1.31832,-1.23365,-1.14133,-1.04179,-0.93586,-0.82423,-0.70800,-0.58842,-0.46665,-0.34430,-0.22284,-0.10363,0.01162,0.12175,0.22539,0.32130,0.40875,0.48661,0.55442,0.61155,0.65766,0.69274,0.71674,0.72992,0.73257,0.72522,0.70825,0.68233,0.64820,0.60661,0.55826,0.50427,0.44513,0.38182,0.31522,0.24585,0.17474,0.10242,0.02964,-0.04300,-0.11479,-0.18538,-0.25440,-0.32138,-0.38641,-0.44916,-0.50967,-0.56801,-0.62424,-0.67859,-0.73126,-0.78266,-0.83313,-0.88300,-0.93282,-0.98283,-1.03324,-1.08461,-1.13672,-1.18986,-1.24423,-1.29916,-1.35484,-1.41073,-1.46630,-1.52141,-1.57504,-1.62683,-1.67614,-1.72216,-1.76469,-1.80313,-1.83699,-1.86603,-1.88995,-1.90880,-1.92264,-1.93173,-1.93643,-1.93710,-1.93416,-1.92809,-1.91952,-1.90885,-1.89663,-1.88312,-1.86862,-1.85329,-1.83693,-1.81958,-1.80085,-1.78017,-1.75690,-1.73062,-1.70033
1,0,16,1.50804,1.52039,1.52901,1.53365,1.53420,1.53094,1.52347,1.51170,1.49576,1.47516,1.44991,1.42023,1.38572,1.34654,1.30270,1.25429,1.20158,1.14494,1.08468,1.02098,0.95435,0.88501,0.81338,0.73979,0.66465,0.58834,0.51120,0.43379,0.35634,0.27963,0.20402,0.13042,0.05945,-0.00821,-0.07139,-0.12932,-0.18081,-0.22503,-0.26090,-0.28771,-0.30464,-0.31102,-0.30629,-0.29042,-0.26350,-0.22566,-0.17789,-0.12093,-0.05581,0.01571,0.09229,0.17201,0.25311,0.33375,0.41194,0.48608,0.55444,0.61576,0.66897,0.71298,0.74738,0.77175,0.78618,0.79131,0.78752,0.77591,0.75749,0.73367,0.70592,0.67587,0.64517,0.61520,0.58767,0.56395,0.54516,0.53244,0.52661,0.52822,0.53770,0.55515,0.58044,0.61306,0.65239,0.69780,0.74831,0.80282,0.86028,0.91949,0.97948,1.03920,1.09770,1.15407,1.20759,1.25763,1.30388,1.34597,1.38370,1.41715,1.44623,1.47096,1.49156
1,0,17,0.23932,0.11753,0.00164,-0.10660,-0.20546,-0.29378,-0.36994,-0.43306,-0.48247,-0.51735,-0.53792,-0.54421,-0.53669,-0.51610,-0.48329,-0.43938,-0.38544,-0.32302,-0.25361,-0.17845,-0.09905,-0.01672,0.06743,0.15243,0.23699,0.32058,0.40280,0.48279,0.56063,0.63616,0.70917,0.77990,0.84828,0.91449,0.97841,1.04027,1.10007,1.15772,1.21323,1.26635,1.31708,1.36498,1.40991,1.45158,1.48964,1.52364,1.55353,1.57896,1.59953,1.61554,1.62656,1.63255,1.63367,1.62990,1.62154,1.60888,1.59244,1.57246,1.54972,1.52475,1.49818,1.47094,1.44356,1.41698,1.39217,1.36978,1.35064,1.33559,1.32489,1.31916,1.31886,1.32390,1.33431,1.34977,1.36986,1.39398,1.42109,1.45050,1.48071,1.51040,1.53850,1.56320,1.58319,1.59698,1.60336,1.60121,1.58936,1.56714,1.53354,1.48820,1.43110,1.36221,1.28220,1.19168,1.09153,0.98280,0.86687,0.74529,0.61989,0.49247,0.36493
1,1,9,-0.69306,-0.72130,-0.75380,-0.79013,-0.83025,-0.87440,-0.92224,-0.97405,-1.02967,-1.08916,-1.15251,-1.21954,-1.29015,-1.36383,-1.44021,-1.51858,-1.59810,-1.67784,-1.75689,-1.83394,-1.90785,-1.97732,-2.04084,-2.09733,-2.14540,-2.18403,-2.21226,-2.22895,-2.23368,-2.22582,-2.20503,-2.17146,-2.12525,-2.06688,-1.99719,-1.91707,-1.82800,-1.73137,-1.62876,-1.52218,-1.41357,-1.30504,-1.19885,-1.09715,-1.00211,-0.91565,-0.83979,-0.77626,-0.72641,-0.69148,-0.67226,-0.66921,-0.68242,-0.71163,-0.75602,-0.81470,-0.88603,-0.96833,-1.05959,-1.15757,-1.25984,-1.36396,-1.46749,-1.56764,-1.66228,-1.74916,-1.82627,-1.89217,-1.94524,-1.98447,-2.00917,-2.01898,-2.01425,-1.99504,-1.96217,-1.91664,-1.85945,-1.79232,-1.71679,-1.63459,-1.54752,-1.45736,-1.36603,-1.27524,-1.18641,-1.10117,-1.02093,-0.94643,-0.87882,-0.81899,-0.76690,-0.72311,-0.68769,-0.66048,-0.64117,-0.62958,-0.62531,-0.62750,-0.63593,-0.64994,-0.66909
1,1,10,-0.89996,-0.80206,-0.69956,-0.59326,-0.48401,-0.37286,-0.26091,-0.14953,-0.03998,0.06635,0.16795,0.26354,0.35192,0.43176,0.50216,0.56215,0.61102,0.64825,0.67343,0.68658,0.68779,0.67743,0.65605,0.62440,0.58328,0.53391,0.47741,0.41500,0.34810,0.27792,0.20573,0.13290,0.06043,-0.01053,-0.07889,-0.14409,-0.20527,-0.26212,-0.31443,-0.36206,-0.40518,-0.44388,-0.47866,-0.50997,-0.53833,-0.56459,-0.58931,-0.61302,-0.63669,-0.66071,-0.68564,-0.71217,-0.74065,-0.77136,-0.80449,-0.84027,-0.87850,-0.91909,-0.96203,-1.00689,-1.05344,-1.10123,-1.14992,-1.19897,-1.24793,-1.29648,-1.34406,-1.39022,-1.43459,-1.47674,-1.51633,-1.55311,-1.58698,-1.61760,-1.64467,-1.66843,-1.68838,-1.70479,-1.71779,-1.72699,-1.73278,-1.73494,-1.73356,-1.72873,-1.72045,-1.70872,-1.69341,-1.67462,-1.65204,-1.62548,-1.59469,-1.55927,-1.51896,-1.47358,-1.42277,-1.36631,-1.30406,-1.23556,-1.16077,-1.07977,-0.99268
1,1,11,-0.45123,-0.48680,-0.52496,-0.56535,-0.60773,-0.65138,-0.69539,-0.73894,-0.78097,-0.82026,-0.85559,-0.88584,-0.90994,-0.92710,-0.93646,-0.93748,-0.92972,-0.91297,-0.88738,-0.85325,-0.81111,-0.76153,-0.70540,-0.64369,-0.57744,-0.50784,-0.43611,-0.36327,-0.29054,-0.21897,-0.14938,-0.08264,-0.01957,0.03949,0.09412,0.14411,0.18958,0.23048,0.26744,0.30037,0.33006,0.35722,0.38204,0.40550,0.42831,0.45104,0.47437,0.49892,0.52525,0.55344,0.58393,0.61708,0.65253,0.69038,0.73052,0.77218,0.81528,0.85910,0.90275,0.94584,0.98737,1.02630,1.06206,1.09382,1.12036,1.14128,1.15571,1.16279,1.16223,1.15346,1.13635,1.11076,1.07670,1.03454,0.98460,0.92753,0.86411,0.79519,0.72193,0.64517,0.56640,0.48679,0.40736,0.32975,0.25445,0.18268,0.11517,0.05234,-0.00526,-0.05755,-0.10457,-0.14674,-0.18425,-0.21807,-0.24878,-0.27727,-0.30462,-0.33149,-0.35891,-0.38765,-0.41829
1,1,12,0.33490,0.33707,0.33430,0.32633,0.31250,0.29236,0.26597,0.23272,0.19264,0.14606,0.09314,0.03424,-0.02988,-0.09857,-0.17086,-0.24584,-0.32230,-0.39900,-0.47495,-0.54880,-0.61919,-0.68503,-0.74522,-0.79866,-0.84447,-0.88207,-0.91086,-0.93017,-0.94017,-0.94052,-0.93149,-0.91336,-0.88654,-0.85162,-0.80915,-0.75992,-0.70468,-0.64436,-0.57970,-0.51161,-0.44088,-0.36838,-0.29477,-0.22098,-0.14754,-0.07519,-0.00469,0.06366,0.12899,0.19092,0.24900,0.30246,0.35105,0.39434,0.43197,0.46368,0.48920,0.50834,0.52086,0.52699,0.52676,0.52042,0.50847,0.49113,0.46896,0.44268,0.41292,0.38044,0.34628,0.31103,0.27571,0.24104,0.20766,0.17643,0.14770,0.12209,0.09985,0.08129,0.06666,0.05590,0.04911,0.04614,0.04678,0.05075,0.05790,0.06795,0.08043,0.09517,0.11166,0.12977,0.14906,0.16929,0.19021,0.21121,0.23218,0.25243,0.27167,0.28955,0.30519,0.31839,0.32854
1,1,13,-1.16331,-1.10079,-1.03426,-0.96420,-0.89100,-0.81530,-0.73767,-0.65842,-0.57834,-0.49791,-0.41746,-0.33785,-0.25939,-0.18249,-0.10776,-0.03539,0.03424,0.10071,0.16403,0.22385,0.27994,0.33221,0.38058,0.42468,0.46461,0.50019,0.53138,0.55786,0.57964,0.59665,0.60836,0.61523,0.61686,0.61338,0.60501,0.59160,0.57365,0.55121,0.52467,0.49449,0.46099,0.42490,0.38661,0.34687,0.30612,0.26480,0.22364,0.18297,0.14318,0.10468,0.06756,0.03182,-0.00228,-0.03495,-0.06651,-0.09707,-0.12704,-0.15677,-0.18658,-0.21682,-0.24802,-0.28062,-0.31476,-0.35093,-0.38920,-0.42975,-0.47269,-0.51784,-0.56548,-0.61524,-0.66699,-0.72053,-0.77534,-0.83127,-0.88770,-0.94440,-1.00076,-1.05642,-1.11082,-1.16339,-1.21385,-1.26150,-1.30595,-1.34674,-1.38337,-1.41548,-1.44293,-1.46514,-1.48203,-1.49327,-1.49852,-1.49775,-1.49094,-1.47807,-1.45897,-1.43390,-1.40270,-1.36559,-1.32281,-1.27461,-1.22136
1,1,14,-1.07170,-0.98080,-0.89036,-0.80084,-0.71277,-0.62622,-0.54150,-0.45887,-0.37851,-0.30046,-0.22492,-0.15212,-0.08199,-0.01474,0.04962,0.11105,0.16942,0.22462,0.27639,0.32484,0.36966,0.41087,0.44820,0.48153,0.51076,0.53562,0.55609,0.57208,0.58337,0.58988,0.59177,0.58886,0.58111,0.56888,0.55200,0.53069,0.50512,0.47538,0.44173,0.40410,0.36277,0.31783,0.26928,0.21741,0.16226,0.10385,0.04252,-0.02178,-0.08897,-0.15872,-0.23106,-0.30574,-0.38263,-0.46139,-0.54183,-0.62385,-0.70683,-0.79075,-0.87532,-0.96013,-1.04506,-1.12973,-1.21374,-1.29693,-1.37891,-1.45951,-1.53843,-1.61523,-1.68967,-1.76128,-1.82965,-1.89444,-1.95524,-2.01144,-2.06284,-2.10895,-2.14923,-2.18336,-2.21089,-2.23147,-2.24491,-2.25104,-2.24955,-2.24053,-2.22378,-2.19932,-2.16745,-2.12836,-2.08231,-2.02976,-1.97116,-1.90686,-1.83752,-1.76359,-1.68553,-1.60396,-1.51936,-1.43247,-1.34368,-1.25370,-1.16297
1,1,15,-1.90912,-1.82041,-1.72706,-1.62992,-1.52940,-1.42599,-1.32043,-1.21334,-1.10539,-0.99726,-0.88931,-0.78245,-0.67707,-0.57379,-0.47353,-0.37648,-0.28324,-0.19429,-0.10988,-0.03047,0.04388,0.11274,0.17631,0.23453,0.28733,0.33482,0.37710,0.41441,0.44706,0.47553,0.50020,0.52161,0.53980,0.55567,0.56949,0.58166,0.59290,0.60334,0.61339,0.62330,0.63321,0.64320,0.65363,0.66431,0.67532,0.68664,0.69778,0.70866,0.71881,0.72785,0.73524,0.74051,0.74297,0.74183,0.73651,0.72618,0.71013,0.68745,0.65746,0.61945,0.57249,0.51628,0.45027,0.37415,0.28771,0.19127,0.08483,-0.03113,-0.15572,-0.28810,-0.42701,-0.57129,-0.71934,-0.86978,-1.02084,-1.17065,-1.31780,-1.46046,-1.59720,-1.72670,-1.84750,-1.95859,-2.05907,-2.14819,-2.22556,-2.29095,-2.34415,-2.38542,-2.41458,-2.43217,-2.43849,-2.43401,-2.41921,-2.39453,-2.36076,-2.31791,-2.26718,-2.20889,-2.14318,-2.07129,-1.99295
1,1,16,0.84910,0.83132,0.81204,0.79107,0.76791,0.74235,0.71415,0.68316,0.64940,0.61290,0.57389,0.53272,0.48953,0.44485,0.39890,0.35201,0.30454,0.25671,0.20902,0.16148,0.11432,0.06779,0.02170,-0.02386,-0.06898,-0.11361,-0.15806,-0.20233,-0.24622,-0.29024,-0.33406,-0.37768,-0.42115,-0.46413,-0.50654,-0.54812,-0.58854,-0.62758,-0.66478,-0.70009,-0.73307,-0.76333,-0.79078,-0.81482,-0.83533,-0.85219,-0.86487,-0.87328,-0.87716,-0.87621,-0.87038,-0.85924,-0.84273,-0.82038,-0.79210,-0.75765,-0.71692,-0.66993,-0.61641,-0.55681,-0.49078,-0.41864,-0.34101,-0.25797,-0.17056,-0.07951,0.01457,0.11050,0.20712,0.30377,0.39891,0.49151,0.58067,0.66499,0.74367,0.81580,0.88082,0.93806,0.98720,1.02828,1.06078,1.08538,1.10240,1.11210,1.11560,1.11329,1.10581,1.09443,1.07982,1.06274,1.04433,1.02500,1.00531,0.98587,0.96697,0.94867,0.93120,0.91444,0.89814,0.88217,0.86589
1,1,17,-0.13918,-0.07958,-0.01849,0.04445,0.10953,0.17706,0.24718,0.31976,0.39468,0.47156,0.54983,0.62853,0.70696,0.78387,0.85787,0.92791,0.99239,1.04994,1.09956,1.13968,1.16960,1.18818,1.19474,1.18904,1.17058,1.13983,1.09687,1.04227,0.97691,0.90173,0.81783,0.72651,0.62907,0.52681,0.42126,0.31367,0.20532,0.09755,-0.00869,-0.11237,-0.21281,-0.30934,-0.40141,-0.48866,-0.57083,-0.64800,-0.72015,-0.78748,-0.85026,-0.90869,-0.96325,-1.01430,-1.06235,-1.10773,-1.15082,-1.19199,-1.23138,-1.26932,-1.30588,-1.34136,-1.37574,-1.40878,-1.44063,-1.47078,-1.49888,-1.52492,-1.54826,-1.56861,-1.58560,-1.59888,-1.60792,-1.61226,-1.61193,-1.60635,-1.59553,-1.57935,-1.55765,-1.53047,-1.49787,-1.46016,-1.41741,-1.37022,-1.31879,-1.26352,-1.20515,-1.14393,-1.08040,-1.01537,-0.94923,-0.88253,-0.81591,-0.74975,-0.68418,-0.61973,-0.55644,-0.49435,-0.43358,-0.37391,-0.31492,-0.25645,-0.19804
1,2,9,1.97522,1.96373,1.93645,1.89397,1.83709,1.76670,1.68406,1.59057,1.48790,1.37776,1.26198,1.14258,1.02128,0.90022,0.78134,0.66640,0.55708,0.45514,0.36188,0.27867,0.20682,0.14704,0.10007,0.06634,0.04615,0.03936,0.04592,0.06524,0.09671,0.13939,0.19206,0.25349,0.32217,0.39636,0.47450,0.55475,0.63531,0.71429,0.78996,0.86066,0.92467,0.98058,1.02744,1.06410,1.09004,1.10496,1.10850,1.10105,1.08277,1.05433,1.01691,0.97129,0.91897,0.86118,0.79916,0.73459,0.66846,0.60226,0.53699,0.47372,0.41321,0.35619,0.30344,0.25485,0.21102,0.17209,0.13791,0.10880,0.08477,0.06594,0.05226,0.04392,0.04124,0.04438,0.05379,0.07006,0.09360,0.12482,0.16415,0.21193,0.26825,0.33320,0.40683,0.48881,0.57864,0.67561,0.77862,0.88656,0.99777,1.11090,1.22428,1.33602,1.44420,1.54692,1.64223,1.72817,1.80345,1.86646,1.91589,1.95106,1.97101
1,2,10,-1.23238,-1.26376,-1.28843,-1.30613,-1.31662,-1.31967,-1.31546,-1.30416,-1.28605,-1.26126,-1.23017,-1.19319,-1.15074,-1.10326,-1.05094,-0.99417,-0.93290,-0.86744,-0.79809,-0.72487,-0.64816,-0.56804,-0.48468,-0.39845,-0.30971,-0.21883,-0.12666,-0.03384,0.05878,0.15023,0.23932,0.32498,0.40600,0.48099,0.54883,0.60831,0.65818,0.69746,0.72537,0.74126,0.74487,0.73582,0.71421,0.68039,0.63492,0.57868,0.51295,0.43881,0.35792,0.27169,0.18186,0.09024,-0.00176,-0.09231,-0.17986,-0.26313,-0.34087,-0.41204,-0.47600,-0.53215,-0.58027,-0.62007,-0.65167,-0.67531,-0.69133,-0.70054,-0.70321,-0.70023,-0.69241,-0.68017,-0.66459,-0.64652,-0.62655,-0.60556,-0.58418,-0.56319,-0.54321,-0.52497,-0.50919,-0.49648,-0.48742,-0.48262,-0.48252,-0.48752,-0.49800,-0.51417,-0.53604,-0.56375,-0.59709,-0.63572,-0.67933,-0.72714,-0.77844,-0.83226,-0.88771,-0.94363,-0.99903,-1.05297,-1.10423,-1.15190,-1.19492
