A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,0,0.06451,0.08022,0.09168,0.09898,0.10268,0.10292,0.10023,0.09490,0.08765,0.07876,0.06908,0.05861,0.04800,0.03789,0.02845,0.02020,0.01338,0.00819,0.00504,0.00390,0.00490,0.00823,0.01366,0.02107,0.03022,0.04089,0.05280,0.06568,0.07909,0.09255,0.10582,0.11817,0.12931,0.13871,0.14600,0.15075,0.15241,0.15082,0.14543,0.13628,0.12297,0.10542,0.08363,0.05714,0.02632,-0.00874,-0.04812,-0.09131,-0.13830,-0.18876,-0.24230,-0.29867,-0.35724,-0.41765,-0.47920,-0.54166,-0.60440,-0.66691,-0.72854,-0.78870,-0.84698,-0.90270,-0.95541,-1.00436,-1.04951,-1.09013,-1.12575,-1.15610,-1.18071,-1.19950,-1.21225,-1.21867,-1.21862,-1.21210,-1.19912,-1.18003,-1.15474,-1.12366,-1.08692,-1.04498,-0.99831,-0.94749,-0.89286,-0.83512,-0.77485,-0.71256,-0.64911,-0.58506,-0.52116,-0.45801,-0.39621,-0.33625,-0.27884,-0.22449,-0.17334,-0.12611,-0.08301,-0.04429,-0.01014,0.01938,0.04426
0,1,0,-0.51625,-0.51979,-0.52344,-0.52707,-0.53097,-0.53513,-0.53965,-0.54466,-0.55011,-0.55600,-0.56221,-0.56888,-0.57579,-0.58284,-0.58990,-0.59679,-0.60326,-0.60895,-0.61384,-0.61771,-0.62013,-0.62086,-0.61957,-0.61616,-0.61053,-0.60231,-0.59127,-0.57747,-0.56064,-0.54081,-0.51802,-0.49228,-0.46362,-0.43239,-0.39856,-0.36239,-0.32433,-0.28442,-0.24312,-0.20092,-0.15827,-0.11537,-0.07273,-0.03076,0.01018,0.04961,0.08711,0.12213,0.15453,0.18421,0.21067,0.23366,0.25294,0.26872,0.28071,0.28886,0.29309,0.29375,0.29077,0.28427,0.27438,0.26150,0.24573,0.22731,0.20651,0.18363,0.15898,0.13275,0.10518,0.07666,0.04728,0.01734,-0.01291,-0.04328,-0.07353,-0.10345,-0.13304,-0.16183,-0.18984,-0.21720,-0.24354,-0.26880,-0.29288,-0.31578,-0.33733,-0.35764,-0.37650,-0.39406,-0.41029,-0.42505,-0.43835,-0.45045,-0.46127,-0.47090,-0.47943,-0.48693,-0.49345,-0.49922,-0.50410,-0.50858,-0.51259
0,1,1,1.80348,1.87129,1.93010,1.97944,2.01882,2.04785,2.06614,2.07367,2.07053,2.05684,2.03272,1.99868,1.95526,1.90270,1.84190,1.77332,1.69795,1.61647,1.52983,1.43877,1.34427,1.24717,1.14840,1.04871,0.94904,0.84997,0.75244,0.65691,0.56418,0.47472,0.38905,0.30776,0.23093,0.15896,0.09188,0.03019,-0.02623,-0.07719,-0.12296,-0.16348,-0.19898,-0.22966,-0.25584,-0.27761,-0.29533,-0.30932,-0.32017,-0.32806,-0.33355,-0.33682,-0.33845,-0.33887,-0.33837,-0.33710,-0.33583,-0.33467,-0.33379,-0.33344,-0.33375,-0.33487,-0.33695,-0.33985,-0.34341,-0.34758,-0.35195,-0.35662,-0.36075,-0.36420,-0.36669,-0.36752,-0.36616,-0.36225,-0.35511,-0.34420,-0.32920,-0.30936,-0.28417,-0.25334,-0.21650,-0.17340,-0.12368,-0.06720,-0.00421,0.06529,0.14145,0.22380,0.31179,0.40508,0.50301,0.60497,0.71022,0.81774,0.92671,1.03611,1.14483,1.25201,1.35640,1.45712,1.55326,1.64354,1.72720
0,1,1,-1.50348,-1.50767,-1.50938,-1.50845,-1.50499,-1.49871,-1.48989,-1.47851,-1.46476,-1.44859,-1.43050,-1.41041,-1.38880,-1.36611,-1.34250,-1.31832,-1.29421,-1.27048,-1.24747,-1.22583,-1.20584,-1.18792,-1.17256,-1.16005,-1.15084,-1.14511,-1.14306,-1.14504,-1.15111,-1.16108,-1.17525,-1.19339,-1.21532,-1.24086,-1.26966,-1.30149,-1.33575,-1.37215,-1.41008,-1.44921,-1.48881,-1.52847,-1.56758,-1.60564,-1.64223,-1.67664,-1.70841,-1.73731,-1.76290,-1.78463,-1.80257,-1.81641,-1.82604,-1.83128,-1.83219,-1.82894,-1.82164,-1.81039,-1.79537,-1.77730,-1.75591,-1.73169,-1.70531,-1.67709,-1.64730,-1.61647,-1.58518,-1.55371,-1.52245,-1.49187,-1.46240,-1.43422,-1.40765,-1.38304,-1.36067,-1.34085,-1.32365,-1.30915,-1.29753,-1.28893,-1.28312,-1.28004,-1.27977,-1.28235,-1.28727,-1.29452,-1.30382,-1.31502,-1.32786,-1.34192,-1.35717,-1.37311,-1.38940,-1.40571,-1.42188,-1.43755,-1.45221,-1.46582,-1.47799,-1.48854,-1.49710
0,1,1,-0.15067,-0.06311,0.02363,0.10908,0.19247,0.27305,0.35042,0.42391,0.49316,0.55739,0.61603,0.66863,0.71455,0.75325,0.78467,0.80831,0.82392,0.83140,0.83052,0.82139,0.80409,0.77856,0.74534,0.70451,0.65640,0.60142,0.54022,0.47339,0.40110,0.32450,0.24395,0.16008,0.07354,-0.01513,-0.10495,-0.19549,-0.28610,-0.37632,-0.46575,-0.55385,-0.64001,-0.72392,-0.80523,-0.88365,-0.95912,-1.03134,-1.10009,-1.16543,-1.22717,-1.28534,-1.33993,-1.39103,-1.43860,-1.48278,-1.52348,-1.56107,-1.59536,-1.62661,-1.65479,-1.68010,-1.70239,-1.72196,-1.73879,-1.75283,-1.76434,-1.77308,-1.77916,-1.78250,-1.78321,-1.78114,-1.77635,-1.76892,-1.75859,-1.74542,-1.72936,-1.71042,-1.68840,-1.66331,-1.63512,-1.60389,-1.56940,-1.53169,-1.49089,-1.44665,-1.39913,-1.34833,-1.29421,-1.23679,-1.17615,-1.11217,-1.04518,-0.97515,-0.90204,-0.82622,-0.74789,-0.66722,-0.58428,-0.49967,-0.41362,-0.32632,-0.23861
0,1,1,0.94938,0.96164,0.97070,0.97638,0.97884,0.97811,0.97382,0.96647,0.95597,0.94239,0.92615,0.90731,0.88628,0.86325,0.83845,0.81227,0.78495,0.75691,0.72845,0.69988,0.67151,0.64367,0.61662,0.59060,0.56588,0.54265,0.52103,0.50127,0.48360,0.46802,0.45465,0.44328,0.43431,0.42762,0.42307,0.42054,0.42030,0.42189,0.42532,0.43051,0.43717,0.44516,0.45438,0.46446,0.47533,0.48661,0.49804,0.50960,0.52088,0.53173,0.54189,0.55114,0.55926,0.56618,0.57176,0.57583,0.57840,0.57933,0.57850,0.57597,0.57182,0.56617,0.55914,0.55083,0.54153,0.53147,0.52073,0.50974,0.49867,0.48789,0.47757,0.46809,0.45972,0.45283,0.44763,0.44432,0.44311,0.44425,0.44778,0.45382,0.46263,0.47400,0.48812,0.50470,0.52369,0.54493,0.56818,0.59342,0.62010,0.64806,0.67689,0.70627,0.73578,0.76516,0.79395,0.82171,0.84818,0.87306,0.89587,0.91628,0.93422
0,1,1,-1.84041,-1.92605,-2.01233,-2.09848,-2.18370,-2.26739,-2.34871,-2.42692,-2.50168,-2.57224,-2.63823,-2.69940,-2.75551,-2.80618,-2.85146,-2.89137,-2.92593,-2.95539,-2.97962,-2.99913,-3.01438,-3.02548,-3.03293,-3.03705,-3.03816,-3.03668,-3.03308,-3.02746,-3.02031,-3.01190,-3.00238,-2.99194,-2.98100,-2.96940,-2.95733,-2.94475,-2.93173,-2.91829,-2.90425,-2.88967,-2.87448,-2.85848,-2.84146,-2.82345,-2.80429,-2.78373,-2.76185,-2.73846,-2.71362,-2.68712,-2.65878,-2.62867,-2.59680,-2.56297,-2.52737,-2.48988,-2.45059,-2.40917,-2.36603,-2.32102,-2.27439,-2.22587,-2.17570,-2.12399,-2.07080,-2.01630,-1.96072,-1.90424,-1.84686,-1.78886,-1.73066,-1.67254,-1.61481,-1.55779,-1.50204,-1.44793,-1.39583,-1.34622,-1.29973,-1.25678,-1.21806,-1.18393,-1.15478,-1.13135,-1.11399,-1.10298,-1.09877,-1.10180,-1.11180,-1.12942,-1.15439,-1.18678,-1.22634,-1.27289,-1.32605,-1.38547,-1.45066,-1.52074,-1.59570,-1.67455,-1.75634
0,1,2,0.22275,0.20127,0.18166,0.16379,0.14798,0.13397,0.12180,0.11126,0.10235,0.09473,0.08799,0.08198,0.07649,0.07113,0.06526,0.05900,0.05166,0.04307,0.03300,0.02104,0.00722,-0.00873,-0.02685,-0.04730,-0.06996,-0.09491,-0.12188,-0.15081,-0.18155,-0.21368,-0.24731,-0.28186,-0.31711,-0.35264,-0.38823,-0.42332,-0.45781,-0.49128,-0.52340,-0.55383,-0.58221,-0.60828,-0.63198,-0.65299,-0.67100,-0.68594,-0.69752,-0.70569,-0.71031,-0.71120,-0.70848,-0.70196,-0.69166,-0.67748,-0.65967,-0.63809,-0.61279,-0.58391,-0.55156,-0.51608,-0.47728,-0.43574,-0.39147,-0.34468,-0.29587,-0.24524,-0.19316,-0.14019,-0.08649,-0.03268,0.02095,0.07388,0.12580,0.17609,0.22444,0.27007,0.31270,0.35218,0.38811,0.41996,0.44773,0.47117,0.49000,0.50418,0.51378,0.51888,0.51936,0.51566,0.50799,0.49660,0.48191,0.46424,0.44397,0.42153,0.39762,0.37253,0.34674,0.32085,0.29509,0.26996,0.24567
0,1,2,-0.50392,-0.46070,-0.41776,-0.37531,-0.33393,-0.29413,-0.25600,-0.21968,-0.18582,-0.15437,-0.12557,-0.09939,-0.07597,-0.05525,-0.03709,-0.02136,-0.00773,0.00369,0.01341,0.02184,0.02895,0.03526,0.04118,0.04675,0.05230,0.05806,0.06442,0.07133,0.07907,0.08762,0.09712,0.10745,0.11861,0.13030,0.14264,0.15541,0.16818,0.18079,0.19317,0.20486,0.21541,0.22470,0.23252,0.23857,0.24255,0.24418,0.24332,0.23993,0.23369,0.22449,0.21244,0.19735,0.17917,0.15810,0.13416,0.10759,0.07828,0.04656,0.01252,-0.02351,-0.06158,-0.10132,-0.14263,-0.18504,-0.22841,-0.27264,-0.31730,-0.36201,-0.40677,-0.45117,-0.49495,-0.53792,-0.57982,-0.62033,-0.65915,-0.69610,-0.73083,-0.76312,-0.79284,-0.81957,-0.84325,-0.86356,-0.88032,-0.89347,-0.90271,-0.90804,-0.90934,-0.90656,-0.89963,-0.88860,-0.87353,-0.85451,-0.83168,-0.80552,-0.77593,-0.74317,-0.70776,-0.67022,-0.63057,-0.58933,-0.54692
0,1,2,0.61086,0.60042,0.58101,0.55228,0.51442,0.46736,0.41160,0.34687,0.27379,0.19283,0.10425,0.00846,-0.09389,-0.20212,-0.31572,-0.43408,-0.55632,-0.68185,-0.80984,-0.93970,-1.07066,-1.20195,-1.33298,-1.46300,-1.59129,-1.71761,-1.84092,-1.96100,-2.07728,-2.18922,-2.29660,-2.39902,-2.49620,-2.58777,-2.67342,-2.75321,-2.82690,-2.89431,-2.95546,-3.01025,-3.05852,-3.10017,-3.13529,-3.16406,-3.18637,-3.20214,-3.21163,-3.21489,-3.21182,-3.20252,-3.18728,-3.16609,-3.13907,-3.10629,-3.06795,-3.02416,-2.97525,-2.92110,-2.86205,-2.79833,-2.73003,-2.65742,-2.58076,-2.50019,-2.41603,-2.32827,-2.23741,-2.14345,-2.04685,-1.94781,-1.84649,-1.74343,-1.63846,-1.53212,-1.42451,-1.31627,-1.20733,-1.09823,-0.98923,-0.88062,-0.77272,-0.66588,-0.56037,-0.45679,-0.35555,-0.25683,-0.16115,-0.06901,0.01923,0.10309,0.18215,0.25602,0.32408,0.38594,0.44118,0.48927,0.53016,0.56314,0.58800,0.60446,0.61205
0,1,2,1.56189,1.52369,1.47963,1.42979,1.37436,1.31324,1.24698,1.17557,1.09948,1.01901,0.93448,0.84649,0.75519,0.66124,0.56503,0.46706,0.36771,0.26765,0.16730,0.06711,-0.03260,-0.13109,-0.22809,-0.32307,-0.41567,-0.50567,-0.59264,-0.67614,-0.75609,-0.83230,-0.90449,-0.97217,-1.03561,-1.09433,-1.14835,-1.19727,-1.24134,-1.28006,-1.31373,-1.34203,-1.36495,-1.38241,-1.39428,-1.40066,-1.40131,-1.39629,-1.38551,-1.36897,-1.34676,-1.31879,-1.28496,-1.24566,-1.20075,-1.15049,-1.09505,-1.03464,-0.96940,-0.89949,-0.82540,-0.74744,-0.66590,-0.58128,-0.49371,-0.40388,-0.31209,-0.21882,-0.12432,-0.02927,0.06624,0.16141,0.25608,0.34979,0.44214,0.53292,0.62170,0.70821,0.79231,0.87358,0.95190,1.02711,1.09875,1.16699,1.23144,1.29203,1.34867,1.40115,1.44930,1.49298,1.53207,1.56653,1.59604,1.62070,1.64014,1.65426,1.66296,1.66601,1.66342,1.65508,1.64057,1.62032,1.59406
0,1,2,-1.32040,-1.36719,-1.40845,-1.44381,-1.47305,-1.49610,-1.51254,-1.52267,-1.52623,-1.52322,-1.51383,-1.49825,-1.47658,-1.44913,-1.41612,-1.37779,-1.33460,-1.28678,-1.23455,-1.17847,-1.11902,-1.05624,-0.99081,-0.92283,-0.85281,-0.78098,-0.70762,-0.63302,-0.55778,-0.48176,-0.40530,-0.32875,-0.25236,-0.17638,-0.10090,-0.02610,0.04753,0.12010,0.19136,0.26102,0.32881,0.39460,0.45818,0.51941,0.57779,0.63323,0.68577,0.73497,0.78068,0.82280,0.86126,0.89571,0.92618,0.95247,0.97451,0.99226,1.00557,1.01469,1.01956,1.01997,1.01615,1.00820,0.99615,0.98011,0.96008,0.93634,0.90894,0.87797,0.84350,0.80587,0.76504,0.72117,0.67435,0.62466,0.57226,0.51726,0.45965,0.39944,0.33688,0.27196,0.20473,0.13537,0.06399,-0.00933,-0.08434,-0.16083,-0.23868,-0.31766,-0.39730,-0.47738,-0.55749,-0.63727,-0.71646,-0.79429,-0.87063,-0.94495,-1.01664,-1.08524,-1.15043,-1.21166,-1.26837
0,1,3,-0.27514,-0.28031,-0.28781,-0.29721,-0.30815,-0.32012,-0.33253,-0.34506,-0.35753,-0.36936,-0.38064,-0.39089,-0.40013,-0.40839,-0.41546,-0.42154,-0.42678,-0.43141,-0.43557,-0.43975,-0.44416,-0.44921,-0.45529,-0.46284,-0.47213,-0.48360,-0.49766,-0.51471,-0.53492,-0.55855,-0.58584,-0.61683,-0.65155,-0.69016,-0.73247,-0.77844,-0.82797,-0.88076,-0.93619,-0.99424,-1.05427,-1.11604,-1.17889,-1.24230,-1.30579,-1.36887,-1.43096,-1.49158,-1.55009,-1.60614,-1.65915,-1.70859,-1.75421,-1.79562,-1.83251,-1.86457,-1.89140,-1.91289,-1.92901,-1.93963,-1.94458,-1.94395,-1.93775,-1.92581,-1.90845,-1.88565,-1.85756,-1.82441,-1.78654,-1.74402,-1.69713,-1.64627,-1.59166,-1.53374,-1.47292,-1.40949,-1.34380,-1.27643,-1.20798,-1.13866,-1.06929,-1.00014,-0.93184,-0.86482,-0.79963,-0.73682,-0.67677,-0.62002,-0.56672,-0.51741,-0.47226,-0.43159,-0.39565,-0.36450,-0.33805,-0.31634,-0.29930,-0.28665,-0.27824,-0.27371,-0.27287
0,1,3,0.32150,0.28198,0.24168,0.20057,0.15906,0.11708,0.07468,0.03210,-0.01076,-0.05382,-0.09687,-0.14009,-0.18327,-0.22643,-0.26974,-0.31313,-0.35635,-0.39948,-0.44235,-0.48495,-0.52705,-0.56853,-0.60915,-0.64875,-0.68707,-0.72371,-0.75874,-0.79163,-0.82215,-0.85000,-0.87510,-0.89708,-0.91584,-0.93101,-0.94261,-0.95052,-0.95453,-0.95463,-0.95095,-0.94346,-0.93233,-0.91767,-0.89965,-0.87853,-0.85410,-0.82681,-0.79707,-0.76479,-0.73052,-0.69424,-0.65631,-0.61691,-0.57628,-0.53448,-0.49160,-0.44813,-0.40378,-0.35907,-0.31388,-0.26823,-0.22226,-0.17612,-0.12975,-0.08343,-0.03707,0.00924,0.05537,0.10102,0.14632,0.19099,0.23485,0.27782,0.31967,0.36012,0.39896,0.43587,0.47083,0.50339,0.53350,0.56079,0.58520,0.60636,0.62425,0.63849,0.64913,0.65615,0.65941,0.65890,0.65464,0.64661,0.63499,0.61990,0.60145,0.57993,0.55548,0.52826,0.49848,0.46654,0.43276,0.39711,0.35996
0,1,3,0.82283,0.80583,0.78871,0.77122,0.75324,0.73436,0.71433,0.69305,0.67040,0.64601,0.61976,0.59153,0.56123,0.52880,0.49402,0.45725,0.41815,0.37716,0.33430,0.28967,0.24358,0.19596,0.14754,0.09839,0.04880,-0.00074,-0.04987,-0.09832,-0.14542,-0.19099,-0.23442,-0.27552,-0.31377,-0.34867,-0.37988,-0.40687,-0.42945,-0.44738,-0.46013,-0.46758,-0.46931,-0.46533,-0.45532,-0.43936,-0.41720,-0.38909,-0.35484,-0.31491,-0.26934,-0.21835,-0.16230,-0.10139,-0.03630,0.03251,0.10459,0.17928,0.25595,0.33410,0.41284,0.49164,0.56981,0.64689,0.72188,0.79425,0.86340,0.92881,0.99008,1.04666,1.09811,1.14416,1.18461,1.21925,1.24810,1.27124,1.28867,1.30044,1.30693,1.30837,1.30516,1.29748,1.28600,1.27091,1.25284,1.23228,1.20961,1.18536,1.15996,1.13382,1.10737,1.08088,1.05473,1.02902,1.00423,0.98032,0.95738,0.93545,0.91455,0.89468,0.87571,0.85753,0.84001
0,1,3,-1.09041,-1.13152,-1.17158,-1.21036,-1.24758,-1.28324,-1.31693,-1.34870,-1.37820,-1.40538,-1.42990,-1.45171,-1.47077,-1.48683,-1.49986,-1.50959,-1.51614,-1.51942,-1.51940,-1.51624,-1.51004,-1.50072,-1.48827,-1.47289,-1.45483,-1.43439,-1.41159,-1.38657,-1.35966,-1.33131,-1.30167,-1.27088,-1.23948,-1.20760,-1.17552,-1.14351,-1.11184,-1.08084,-1.05062,-1.02122,-0.99300,-0.96588,-0.94005,-0.91549,-0.89209,-0.87003,-0.84900,-0.82913,-0.81008,-0.79179,-0.77404,-0.75667,-0.73972,-0.72282,-0.70583,-0.68851,-0.67089,-0.65282,-0.63428,-0.61514,-0.59556,-0.57560,-0.55531,-0.53468,-0.51421,-0.49383,-0.47390,-0.45459,-0.43622,-0.41910,-0.40349,-0.38955,-0.37763,-0.36788,-0.36071,-0.35616,-0.35439,-0.35565,-0.35992,-0.36726,-0.37767,-0.39124,-0.40791,-0.42735,-0.44969,-0.47459,-0.50219,-0.53232,-0.56458,-0.59901,-0.63512,-0.67280,-0.71191,-0.75228,-0.79356,-0.83552,-0.87797,-0.92061,-0.96346,-1.00629,-1.04859
0,1,3,0.07768,0.03427,-0.00834,-0.05031,-0.09187,-0.13321,-0.17460,-0.21630,-0.25853,-0.30140,-0.34525,-0.39012,-0.43615,-0.48327,-0.53165,-0.58105,-0.63136,-0.68256,-0.73421,-0.78619,-0.83812,-0.88969,-0.94043,-0.98978,-1.03756,-1.08322,-1.12606,-1.16576,-1.20188,-1.23386,-1.26146,-1.28410,-1.30155,-1.31326,-1.31913,-1.31914,-1.31276,-1.30008,-1.28101,-1.25553,-1.22355,-1.18540,-1.14094,-1.09046,-1.03426,-0.97257,-0.90571,-0.83414,-0.75810,-0.67813,-0.59464,-0.50794,-0.41884,-0.32782,-0.23530,-0.14186,-0.04809,0.04542,0.13806,0.22930,0.31874,0.40557,0.48936,0.56959,0.64566,0.71731,0.78392,0.84522,0.90065,0.95007,0.99327,1.02988,1.05973,1.08288,1.09916,1.10865,1.11148,1.10784,1.09781,1.08185,1.06014,1.03304,1.00123,0.96499,0.92466,0.88102,0.83436,0.78529,0.73444,0.68204,0.62881,0.57515,0.52147,0.46804,0.41522,0.36343,0.31269,0.26308,0.21479,0.16787,0.12213
0,2,0,0.29907,0.28049,0.26245,0.24532,0.22901,0.21384,0.19971,0.18687,0.17509,0.16451,0.15486,0.14583,0.13748,0.12939,0.12139,0.11330,0.10442,0.09469,0.08355,0.07078,0.05587,0.03862,0.01884,-0.00401,-0.02973,-0.05888,-0.09160,-0.12763,-0.16713,-0.21000,-0.25610,-0.30514,-0.35702,-0.41123,-0.46740,-0.52502,-0.58358,-0.64266,-0.70155,-0.75963,-0.81622,-0.87058,-0.92233,-0.97068,-1.01523,-1.05526,-1.09019,-1.11974,-1.14342,-1.16097,-1.17202,-1.17650,-1.17444,-1.16549,-1.15012,-1.12806,-1.09965,-1.06536,-1.02531,-0.98013,-0.92995,-0.87550,-0.81700,-0.75533,-0.69081,-0.62413,-0.55579,-0.48655,-0.41675,-0.34715,-0.27816,-0.21030,-0.14405,-0.07980,-0.01804,0.04087,0.09652,0.14881,0.19728,0.24187,0.28238,0.31858,0.35059,0.37815,0.40140,0.42022,0.43479,0.44533,0.45171,0.45452,0.45364,0.44955,0.44238,0.43263,0.42050,0.40630,0.39051,0.37354,0.35548,0.33684,0.31799
0,2,0,0.71070,0.73084,0.74689,0.75861,0.76573,0.76836,0.76630,0.75974,0.74861,0.73309,0.71339,0.68964,0.66232,0.63162,0.59784,0.56136,0.52235,0.48157,0.43938,0.39588,0.35194,0.30760,0.26353,0.21984,0.17694,0.13518,0.09479,0.05605,0.01907,-0.01601,-0.04917,-0.08048,-0.10966,-0.13703,-0.16224,-0.18580,-0.20770,-0.22822,-0.24737,-0.26541,-0.28267,-0.29903,-0.31486,-0.33026,-0.34538,-0.36012,-0.37471,-0.38921,-0.40364,-0.41784,-0.43203,-0.44607,-0.45972,-0.47291,-0.48565,-0.49771,-0.50892,-0.51917,-0.52823,-0.53591,-0.54223,-0.54670,-0.54952,-0.55030,-0.54908,-0.54557,-0.53967,-0.53136,-0.52061,-0.50724,-0.49111,-0.47247,-0.45102,-0.42719,-0.40064,-0.37161,-0.34009,-0.30617,-0.27000,-0.23168,-0.19124,-0.14881,-0.10470,-0.05928,-0.01232,0.03562,0.08437,0.13381,0.18348,0.23310,0.28270,0.33143,0.37932,0.42573,0.47051,0.51340,0.55391,0.59184,0.62685,0.65850,0.68648
0,2,0,-0.37197,-0.36106,-0.34932,-0.33742,-0.32589,-0.31533,-0.30637,-0.29946,-0.29489,-0.29320,-0.29426,-0.29850,-0.30576,-0.31622,-0.32940,-0.34527,-0.36364,-0.38395,-0.40586,-0.42882,-0.45226,-0.47547,-0.49806,-0.51926,-0.53848,-0.55495,-0.56813,-0.57764,-0.58281,-0.58295,-0.57811,-0.56767,-0.55144,-0.52903,-0.50041,-0.46571,-0.42494,-0.37806,-0.32543,-0.26736,-0.20422,-0.13645,-0.06444,0.01111,0.08947,0.17028,0.25270,0.33589,0.41926,0.50196,0.58333,0.66262,0.73915,0.81219,0.88092,0.94481,1.00326,1.05573,1.10178,1.14079,1.17266,1.19700,1.21348,1.22184,1.22211,1.21437,1.19868,1.17503,1.14394,1.10562,1.06025,1.00853,0.95087,0.88805,0.82069,0.74919,0.67466,0.59783,0.51941,0.44030,0.36129,0.28316,0.20678,0.13269,0.06202,-0.00504,-0.06777,-0.12552,-0.17810,-0.22495,-0.26600,-0.30114,-0.33048,-0.35384,-0.37157,-0.38392,-0.39136,-0.39426,-0.39320,-0.38867,-0.38143
0,2,0,-0.67409,-0.73474,-0.79148,-0.84400,-0.89223,-0.93620,-0.97548,-1.01020,-1.04030,-1.06589,-1.08733,-1.10454,-1.11776,-1.12749,-1.13359,-1.13667,-1.13679,-1.13443,-1.12996,-1.12342,-1.11521,-1.10570,-1.09508,-1.08359,-1.07127,-1.05837,-1.04492,-1.03119,-1.01693,-1.00207,-0.98670,-0.97069,-0.95391,-0.93628,-0.91743,-0.89728,-0.87563,-0.85232,-0.82711,-0.79991,-0.77012,-0.73816,-0.70355,-0.66627,-0.62637,-0.58361,-0.53822,-0.49007,-0.43930,-0.38616,-0.33083,-0.27326,-0.21392,-0.15295,-0.09105,-0.02822,0.03499,0.09842,0.16146,0.22374,0.28487,0.34431,0.40162,0.45645,0.50841,0.55731,0.60229,0.64339,0.68006,0.71208,0.73914,0.76108,0.77743,0.78829,0.79328,0.79246,0.78577,0.77303,0.75438,0.72980,0.69950,0.66350,0.62208,0.57541,0.52406,0.46801,0.40769,0.34349,0.27591,0.20553,0.13260,0.05794,-0.01808,-0.09484,-0.17204,-0.24903,-0.32500,-0.39963,-0.47216,-0.54231,-0.60988
0,2,0,-1.30836,-1.27576,-1.23953,-1.19981,-1.15686,-1.11076,-1.06202,-1.01102,-0.95779,-0.90278,-0.84637,-0.78876,-0.73038,-0.67136,-0.61222,-0.55315,-0.49474,-0.43677,-0.37966,-0.32356,-0.26867,-0.21507,-0.16293,-0.11241,-0.06371,-0.01669,0.02862,0.07191,0.11336,0.15294,0.19048,0.22613,0.25966,0.29113,0.32042,0.34756,0.37235,0.39479,0.41462,0.43177,0.44607,0.45759,0.46600,0.47110,0.47295,0.47136,0.46637,0.45758,0.44499,0.42862,0.40850,0.38445,0.35674,0.32529,0.29032,0.25187,0.20996,0.16509,0.11723,0.06672,0.01395,-0.04104,-0.09776,-0.15606,-0.21553,-0.27601,-0.33698,-0.39805,-0.45926,-0.52011,-0.58042,-0.63999,-0.69854,-0.75586,-0.81166,-0.86591,-0.91861,-0.96936,-1.01796,-1.06453,-1.10893,-1.15081,-1.19033,-1.22722,-1.26131,-1.29266,-1.32105,-1.34626,-1.36822,-1.38679,-1.40187,-1.41330,-1.42097,-1.42480,-1.42455,-1.42024,-1.41187,-1.39953,-1.38277,-1.36193,-1.33705
0,2,1,0.93452,0.88735,0.84124,0.79664,0.75382,0.71291,0.67444,0.63866,0.60605,0.57668,0.55104,0.52926,0.51168,0.49856,0.49006,0.48645,0.48780,0.49415,0.50551,0.52203,0.54357,0.56997,0.60111,0.63691,0.67697,0.72089,0.76832,0.81901,0.87215,0.92752,0.98473,1.04289,1.10168,1.16029,1.21833,1.27534,1.33057,1.38372,1.43420,1.48189,1.52627,1.56718,1.60422,1.63742,1.66675,1.69208,1.71354,1.73138,1.74545,1.75627,1.76410,1.76920,1.77182,1.77225,1.77121,1.76887,1.76570,1.76191,1.75798,1.75408,1.75029,1.74710,1.74457,1.74284,1.74180,1.74143,1.74202,1.74303,1.74444,1.74597,1.74753,1.74886,1.74979,1.74993,1.74893,1.74663,1.74286,1.73718,1.72963,1.71977,1.70743,1.69264,1.67525,1.65531,1.63255,1.60703,1.57877,1.54787,1.51441,1.47863,1.44054,1.40039,1.35826,1.31457,1.26945,1.22307,1.17568,1.12775,1.07928,1.03084,0.98248
