A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,1,3,1.94403,2.01598,2.08330,2.13272,2.15326,2.13670,2.07958,1.98378,1.85388,1.69776,1.52275,1.33559,1.14136,0.94417,0.74827,0.55882,0.38444,0.23454,0.12094,0.05369,0.04120,0.08687,0.18857,0.33864,0.52482,0.73246,0.94766,1.15678,1.35001,1.52039,1.66437,1.78231,1.87621,1.95049,2.01078,2.06260,2.11078,2.15837,2.20607,2.25076,2.28684,2.30578,2.29819,2.25555,2.17192,2.04507,1.87805,1.67825,1.45742,1.23142,1.01641,0.82925,0.68410,0.59143,0.55578,0.57613,0.64418,0.74590,0.86415,0.97791,1.06749,1.11539,1.10887,1.04223,0.91683,0.74075,0.52829,0.29644,0.06455,-0.15072,-0.33566,-0.48195,-0.58702,-0.65274,-0.68427,-0.68692,-0.66512,-0.61951,-0.54798,-0.44493,-0.30418,-0.12184,0.10232,0.36201,0.64531,0.93549,1.21323,1.46061,1.66334,1.81343,1.90944,1.95585,1.96187,1.93942,1.90084,1.85870,1.82316,1.80348,1.80537,1.83100,1.87918
1,1,4,0.48731,0.53503,0.62351,0.75326,0.91980,1.11359,1.32033,1.52288,1.70346,1.84499,1.93344,1.96019,1.92156,1.81981,1.66187,1.45936,1.22688,0.98086,0.73884,0.51831,0.33467,0.20102,0.12529,0.10987,0.15043,0.23631,0.35187,0.47839,0.59678,0.69086,0.75020,0.77134,0.75824,0.72089,0.67277,0.62811,0.59874,0.59285,0.61401,0.66273,0.73662,0.83322,0.95044,1.08759,1.24506,1.42329,1.62051,1.83224,2.05112,2.26539,2.46074,2.62200,2.73412,2.78499,2.76642,2.67684,2.52001,2.30638,2.05118,1.77317,1.49326,1.23232,1.00879,0.83753,0.72817,0.68385,0.70133,0.77186,0.88124,1.01262,1.14858,1.27284,1.37206,1.43780,1.46636,1.45941,1.42262,1.36416,1.29399,1.22184,1.15566,1.10089,1.06062,1.03425,1.01954,1.01255,1.00917,1.00565,0.99862,0.98507,0.96379,0.93368,0.89380,0.84483,0.78817,0.72524,0.65906,0.59465,0.53796,0.49588,0.47653
1,2,0,3.26554,3.46003,3.57509,3.61402,3.58486,3.49858,3.36761,3.20470,3.02203,2.82897,2.63385,2.44122,2.25342,2.07040,1.88998,1.70861,1.52321,1.33158,1.13276,0.92945,0.72637,0.53190,0.35455,0.20361,0.08609,0.00592,-0.03834,-0.05240,-0.04550,-0.02954,-0.01516,-0.01110,-0.02172,-0.04621,-0.08000,-0.11590,-0.14687,-0.16829,-0.17908,-0.18177,-0.18279,-0.19014,-0.21001,-0.24655,-0.29860,-0.36015,-0.42166,-0.47039,-0.49386,-0.48160,-0.42734,-0.33053,-0.19524,-0.02947,0.15469,0.34434,0.52668,0.69019,0.82521,0.92541,0.98644,1.00745,0.98997,0.93798,0.85629,0.75085,0.62750,0.49196,0.34855,0.20178,0.05571,-0.08517,-0.21684,-0.33538,-0.43780,-0.52248,-0.58957,-0.64172,-0.68233,-0.71597,-0.74660,-0.77815,-0.81227,-0.84880,-0.88511,-0.91669,-0.93614,-0.93362,-0.89856,-0.81931,-0.68571,-0.49004,-0.22823,0.09779,0.48044,0.90645,1.35786,1.81365,2.25172,2.65096,2.99303
1,2,1,-0.38622,-0.32118,-0.30673,-0.34961,-0.44785,-0.59325,-0.77050,-0.95969,-1.13960,-1.29091,-1.39952,-1.45640,-1.45889,-1.40970,-1.31539,-1.18273,-1.01926,-0.83209,-0.62711,-0.41003,-0.18808,0.03036,0.23528,0.41539,0.56024,0.66266,0.71933,0.73285,0.71138,0.66662,0.61113,0.55613,0.50758,0.46482,0.42103,0.36463,0.28138,0.15919,-0.00993,-0.22621,-0.48240,-0.76423,-1.05230,-1.32538,-1.56276,-1.74820,-1.87104,-1.92742,-1.92075,-1.86092,-1.76144,-1.63870,-1.50898,-1.38654,-1.28060,-1.19574,-1.13079,-1.07992,-1.03387,-0.98234,-0.91686,-0.83278,-0.73023,-0.61436,-0.49502,-0.38409,-0.29349,-0.23172,-0.20311,-0.20660,-0.23451,-0.27562,-0.31667,-0.34474,-0.34867,-0.32260,-0.26562,-0.18163,-0.07942,0.02902,0.13008,0.21009,0.25730,0.26258,0.22153,0.13430,0.00581,-0.15419,-0.33321,-0.51667,-0.68921,-0.83800,-0.95200,-1.02370,-1.04902,-1.02883,-0.96628,-0.86904,-0.74734,-0.61547,-0.48943
1,2,2,-0.46134,-0.37414,-0.26549,-0.13366,0.02293,0.20393,0.40739,0.62914,0.86302,1.10071,1.33299,1.55098,1.74589,1.91184,2.04458,2.14232,2.20560,2.23605,2.23598,2.20704,2.15127,2.06853,1.95908,1.82244,1.65955,1.47218,1.26369,1.03900,0.80419,0.56557,0.33044,0.10633,-0.09886,-0.27749,-0.42295,-0.53071,-0.59843,-0.62867,-0.62725,-0.60433,-0.57102,-0.54032,-0.52245,-0.52330,-0.54574,-0.58764,-0.64302,-0.70472,-0.76486,-0.81664,-0.85472,-0.87520,-0.87565,-0.85475,-0.81320,-0.75321,-0.67891,-0.59774,-0.51889,-0.45288,-0.41063,-0.40136,-0.42996,-0.49718,-0.59795,-0.72303,-0.85884,-0.99041,-1.10426,-1.18953,-1.23927,-1.25334,-1.23559,-1.19414,-1.13873,-1.07835,-1.01946,-0.96523,-0.91428,-0.86244,-0.80540,-0.73920,-0.66211,-0.57661,-0.48861,-0.40476,-0.33392,-0.28372,-0.25913,-0.26195,-0.28988,-0.33762,-0.39791,-0.46193,-0.52157,-0.56973,-0.60119,-0.61307,-0.60483,-0.57625,-0.52847
1,2,3,1.29873,1.39305,1.47861,1.54733,1.59237,1.60886,1.59525,1.55343,1.48843,1.40688,1.31521,1.21863,1.11973,1.01817,0.91122,0.79500,0.66638,0.52363,0.36932,0.21002,0.05689,-0.07524,-0.17040,-0.21394,-0.19517,-0.11077,0.03424,0.22506,0.44001,0.65210,0.83402,0.96224,1.01980,1.00055,0.90846,0.75746,0.56879,0.36778,0.17940,0.02510,-0.07990,-0.12831,-0.12101,-0.06564,0.02577,0.13903,0.26150,0.38235,0.49573,0.59986,0.69652,0.78859,0.87941,0.97011,1.05893,1.14173,1.21128,1.25964,1.28012,1.26824,1.22420,1.15190,1.05860,0.95457,0.84959,0.75203,0.66825,0.60040,0.54777,0.50629,0.47028,0.43303,0.38782,0.33038,0.25774,0.17065,0.07336,-0.02606,-0.11676,-0.18668,-0.22470,-0.22284,-0.17857,-0.09466,0.02013,0.15301,0.28975,0.41736,0.52647,0.61245,0.67545,0.71973,0.75274,0.78116,0.81181,0.84942,0.89716,0.95667,1.02836,1.11118,1.20274
1,2,4,-0.79135,-1.14326,-1.45342,-1.71048,-1.91091,-2.05799,-2.16289,-2.24034,-2.30667,-2.37562,-2.45531,-2.54670,-2.64135,-2.72454,-2.77751,-2.78037,-2.71621,-2.57482,-2.35576,-2.06841,-1.73183,-1.37264,-1.02159,-0.70924,-0.46210,-0.29871,-0.22779,-0.24758,-0.34706,-0.50764,-0.70734,-0.92363,-1.13661,-1.33138,-1.49779,-1.63031,-1.72764,-1.79083,-1.82288,-1.82689,-1.80698,-1.76699,-1.71289,-1.64961,-1.58434,-1.52373,-1.47464,-1.44077,-1.42433,-1.42350,-1.43316,-1.44494,-1.44915,-1.43717,-1.40133,-1.33783,-1.24806,-1.13749,-1.01450,-0.88899,-0.77175,-0.67200,-0.59711,-0.55164,-0.53882,-0.55912,-0.61133,-0.69224,-0.79622,-0.91539,-1.04060,-1.16026,-1.26297,-1.33754,-1.37389,-1.36507,-1.30706,-1.19906,-1.04398,-0.84834,-0.62111,-0.37320,-0.11676,0.13802,0.38156,0.60716,0.81076,0.99031,1.14416,1.27104,1.36753,1.42833,1.44606,1.41268,1.32085,1.16547,0.94543,0.66495,0.33439,-0.03161,-0.41394
2,0,0,-0.80110,-0.84217,-0.84687,-0.81929,-0.76221,-0.67789,-0.56712,-0.43065,-0.27032,-0.08930,0.10745,0.31192,0.51616,0.71108,0.88824,1.04089,1.16370,1.25331,1.30853,1.32929,1.31673,1.27296,1.20049,1.10146,0.97888,0.83643,0.67822,0.50983,0.33780,0.16976,0.01249,-0.12703,-0.24457,-0.33893,-0.41087,-0.46338,-0.50024,-0.52449,-0.53793,-0.54101,-0.53383,-0.51667,-0.48977,-0.45464,-0.41351,-0.36839,-0.32045,-0.27050,-0.21892,-0.16575,-0.11388,-0.06703,-0.03125,-0.01449,-0.02312,-0.06207,-0.13161,-0.22694,-0.33794,-0.45140,-0.55043,-0.61993,-0.64803,-0.62801,-0.55994,-0.45110,-0.31409,-0.16411,-0.01732,0.11326,0.21862,0.29671,0.35088,0.38994,0.42635,0.47230,0.54015,0.63758,0.76780,0.92860,1.11280,1.30921,1.50404,1.68256,1.83124,1.93820,1.99416,1.99337,1.93322,1.81459,1.64191,1.42280,1.16653,0.88560,0.59359,0.30396,0.03025,-0.21607,-0.42636,-0.59498,-0.71952
2,0,1,-0.55674,-0.28513,0.00557,0.30513,0.60356,0.89086,1.15472,1.38256,1.56099,1.67813,1.72595,1.70201,1.61049,1.46200,1.27222,1.05879,0.83850,0.62440,0.42418,0.23977,0.06958,-0.09003,-0.24246,-0.38718,-0.52051,-0.63497,-0.72204,-0.77282,-0.78048,-0.74167,-0.65649,-0.52856,-0.36304,-0.16740,0.04957,0.27832,0.50768,0.72527,0.91879,1.07721,1.19162,1.25785,1.27700,1.25480,1.20064,1.12563,1.04005,0.95205,0.86660,0.78519,0.70738,0.63182,0.55762,0.48579,0.41851,0.35927,0.31098,0.27546,0.25259,0.24007,0.23419,0.23049,0.22514,0.21607,0.20230,0.18434,0.16333,0.14009,0.11418,0.08398,0.04682,0.00056,-0.05662,-0.12425,-0.19989,-0.27831,-0.35312,-0.41666,-0.46189,-0.48417,-0.48086,-0.45343,-0.40710,-0.35060,-0.29527,-0.25381,-0.23803,-0.25761,-0.31790,-0.41931,-0.55561,-0.71533,-0.88302,-1.04060,-1.16961,-1.25445,-1.28356,-1.25093,-1.15566,-1.00249,-0.79948
2,0,2,1.45267,1.64200,1.82146,1.97647,2.09299,2.15857,2.16478,2.10778,1.98894,1.81508,1.59682,1.34678,1.07871,0.80451,0.53414,0.27364,0.02658,-0.20737,-0.42916,-0.64133,-0.84422,-1.03762,-1.21731,-1.37776,-1.51173,-1.61200,-1.67315,-1.69329,-1.67487,-1.62500,-1.55461,-1.47722,-1.40695,-1.35756,-1.33864,-1.35495,-1.40644,-1.48696,-1.58629,-1.69155,-1.78914,-1.86930,-1.92603,-1.95853,-1.97152,-1.97324,-1.97336,-1.98025,-1.99957,-2.03229,-2.07463,-2.11813,-2.15303,-2.16762,-2.15216,-2.10052,-2.01060,-1.88660,-1.73611,-1.57199,-1.40817,-1.25902,-1.13584,-1.04670,-0.99366,-0.97309,-0.97735,-0.99546,-1.01493,-1.02442,-1.01601,-0.98451,-0.92963,-0.85387,-0.76188,-0.65935,-0.55090,-0.43910,-0.32568,-0.21076,-0.09475,0.02148,0.13601,0.24558,0.34601,0.43337,0.50412,0.55613,0.58899,0.60501,0.60832,0.60438,0.59989,0.60312,0.62098,0.65991,0.72510,0.81925,0.94291,1.09369,1.26624
2,0,3,2.20220,2.24409,2.23492,2.17396,2.06577,1.91859,1.74432,1.55712,1.37062,1.19756,1.04731,0.92452,0.82932,0.75616,0.69697,0.64082,0.57639,0.49466,0.38858,0.25583,0.09827,-0.07780,-0.26287,-0.44429,-0.60960,-0.74689,-0.84789,-0.90818,-0.92867,-0.91510,-0.87603,-0.82126,-0.76009,-0.69865,-0.64026,-0.58501,-0.53117,-0.47777,-0.42560,-0.37824,-0.34212,-0.32588,-0.33834,-0.38485,-0.46711,-0.58162,-0.71987,-0.86881,-1.01380,-1.14093,-1.24000,-1.30478,-1.33506,-1.33477,-1.31056,-1.26995,-1.21747,-1.15394,-1.07529,-0.97367,-0.83941,-0.66490,-0.44667,-0.18887,0.09606,0.38909,0.66706,0.90682,1.08975,1.20549,1.25361,1.24339,1.19165,1.11965,1.04775,0.99292,0.96539,0.96804,0.99763,1.04529,1.10059,1.15248,1.19317,1.21743,1.22325,1.21235,1.18872,1.15813,1.12633,1.10042,1.08707,1.09287,1.12309,1.18201,1.27072,1.38834,1.52920,1.68461,1.84318,1.99109,2.11485
2,0,4,-1.49425,-1.62743,-1.72674,-1.79462,-1.83388,-1.84687,-1.83544,-1.79988,-1.73975,-1.65444,-1.54461,-1.41127,-1.25608,-1.08118,-0.89061,-0.68761,-0.47748,-0.26695,-0.06545,0.11524,0.26249,0.36342,0.40773,0.38958,0.31003,0.17784,0.00872,-0.17610,-0.35204,-0.49380,-0.58029,-0.59628,-0.53425,-0.39653,-0.19446,0.05249,0.31850,0.57596,0.79756,0.96105,1.05197,1.06659,1.01166,0.90540,0.77273,0.64232,0.54223,0.49524,0.51483,0.60361,0.75304,0.94629,1.15933,1.36694,1.54554,1.67740,1.75134,1.76477,1.72275,1.63726,1.52334,1.39759,1.27600,1.17041,1.08756,1.02770,0.98545,0.95043,0.91012,0.85178,0.76646,0.65181,0.51210,0.35907,0.21097,0.08753,0.00750,-0.01536,0.02354,0.12112,0.26453,0.43477,0.61050,0.77176,0.90203,0.99134,1.03594,1.03646,0.99708,0.92211,0.81491,0.67799,0.51191,0.31812,0.09871,-0.14133,-0.39420,-0.64963,-0.89666,-1.12489,-1.32595
2,1,0,0.82175,0.47978,0.13331,-0.19890,-0.50091,-0.76095,-0.97146,-1.12891,-1.23272,-1.28410,-1.28481,-1.23758,-1.14554,-1.01349,-0.84733,-0.65576,-0.44891,-0.23828,-0.03466,0.15250,0.31679,0.45495,0.56672,0.65363,0.71826,0.76263,0.78743,0.79219,0.77646,0.74025,0.68644,0.61983,0.54798,0.47906,0.42150,0.38005,0.35557,0.34439,0.33799,0.32438,0.29062,0.22448,0.11736,-0.03496,-0.23136,-0.46533,-0.72573,-0.99814,-1.26633,-1.51354,-1.72459,-1.88630,-1.98930,-2.02892,-2.00441,-1.92068,-1.78620,-1.61458,-1.42173,-1.22490,-1.04084,-0.88392,-0.76345,-0.68333,-0.64178,-0.63156,-0.64336,-0.66628,-0.69234,-0.71704,-0.74029,-0.76625,-0.80006,-0.84662,-0.90746,-0.98039,-1.05790,-1.12906,-1.18162,-1.20274,-1.18205,-1.11248,-0.99133,-0.81946,-0.60219,-0.34724,-0.06496,0.23328,0.53550,0.83015,1.10639,1.35413,1.56442,1.72952,1.84136,1.89276,1.87797,1.79302,1.63789,1.41718,1.14024
2,1,1,0.31701,0.11738,-0.08733,-0.28330,-0.45494,-0.58721,-0.66708,-0.68652,-0.64252,-0.53826,-0.38224,-0.18641,0.03399,0.26445,0.48982,0.69724,0.87527,1.01498,1.10976,1.15485,1.14796,1.08806,0.97569,0.81313,0.60339,0.35120,0.06383,-0.24950,-0.57598,-0.90065,-1.20577,-1.47331,-1.68644,-1.83031,-1.89545,-1.87764,-1.77900,-1.60779,-1.37739,-1.10509,-0.80993,-0.51175,-0.22850,0.02393,0.23341,0.39288,0.49924,0.55371,0.56110,0.52883,0.46612,0.38248,0.28795,0.19076,0.09821,0.01641,-0.05043,-0.09891,-0.12634,-0.13223,-0.11619,-0.08002,-0.02752,0.03565,0.10153,0.16154,0.20795,0.23503,0.24164,0.23097,0.21209,0.19624,0.19696,0.22482,0.28631,0.38187,0.50599,0.64815,0.79563,0.93556,1.05775,1.15579,1.22769,1.27425,1.30001,1.30965,1.30787,1.29877,1.28508,1.26872,1.24969,1.22731,1.20070,1.16730,1.12510,1.07072,1.00070,0.91133,0.79939,0.66256,0.50084
2,1,2,0.80021,0.79977,0.80728,0.82202,0.84124,0.86185,0.88094,0.89633,0.90814,0.91673,0.92269,0.92680,0.92959,0.92997,0.92714,0.91962,0.90630,0.88632,0.85975,0.82722,0.78963,0.74765,0.70046,0.64536,0.57928,0.49679,0.39368,0.26644,0.11510,-0.05581,-0.23658,-0.41234,-0.56556,-0.67833,-0.73579,-0.72991,-0.66141,-0.54108,-0.38770,-0.22652,-0.08410,0.01612,0.05728,0.03176,-0.05761,-0.19929,-0.37448,-0.56046,-0.73481,-0.87714,-0.97224,-1.01051,-0.98798,-0.90619,-0.77012,-0.58793,-0.36773,-0.11898,0.14945,0.42845,0.70976,0.98339,1.24092,1.47376,1.67542,1.84144,1.97077,2.06614,2.13261,2.17618,2.20275,2.21642,2.21776,2.20484,2.17289,2.11602,2.02865,1.90696,1.75004,1.55989,1.34153,1.10269,0.85400,0.60891,0.38211,0.18877,0.04353,-0.04324,-0.06647,-0.02784,0.06348,0.19208,0.33896,0.48438,0.61210,0.71096,0.77678,0.81153,0.82204,0.81761,0.80796
2,1,3,-0.01535,-0.30076,-0.57584,-0.81744,-1.00890,-1.14058,-1.21088,-1.22478,-1.19233,-1.12637,-1.04005,-0.94628,-0.85475,-0.77249,-0.70398,-0.65069,-0.61290,-0.58917,-0.57847,-0.58019,-0.59411,-0.62178,-0.66411,-0.72238,-0.79561,-0.87969,-0.96741,-1.04745,-1.10700,-1.13278,-1.11406,-1.04564,-0.92850,-0.77172,-0.58942,-0.39944,-0.21905,-0.06081,0.06914,0.17262,0.25741,0.33422,0.41266,0.49786,0.58812,0.67428,0.74109,0.77214,0.75235,0.67329,0.53325,0.33940,0.10513,-0.15269,-0.41669,-0.67123,-0.90498,-1.10921,-1.27802,-1.40554,-1.48514,-1.50917,-1.46802,-1.35405,-1.16199,-0.89272,-0.55383,-0.16024,0.26520,0.69613,1.10284,1.45781,1.73629,1.91897,1.99392,1.95619,1.80895,1.56264,1.23446,0.84814,0.43119,0.01473,-0.37083,-0.69712,-0.94158,-1.09005,-1.13648,-1.08441,-0.94584,-0.73802,-0.48326,-0.20491,0.07278,0.32722,0.53737,0.68559,0.75851,0.74871,0.65536,0.48601,0.25532
2,1,4,-0.30757,-0.24146,-0.15689,-0.04868,0.08551,0.24441,0.42231,0.60921,0.79138,0.95399,1.08257,1.16427,1.19054,1.15773,1.06803,0.92792,0.74785,0.54151,0.32220,0.10295,-0.10573,-0.29726,-0.46759,-0.61600,-0.74391,-0.85375,-0.94801,-1.02942,-1.09969,-1.15934,-1.20921,-1.24933,-1.27895,-1.29809,-1.30514,-1.29840,-1.27568,-1.23413,-1.17248,-1.08985,-0.98793,-0.87175,-0.74856,-0.62786,-0.52028,-0.43550,-0.38012,-0.35615,-0.36058,-0.38411,-0.41348,-0.43315,-0.42738,-0.38287,-0.29181,-0.15272,0.02984,0.24371,0.47240,0.69723,0.89884,1.06091,1.17239,1.22902,1.23429,1.19962,1.14165,1.08061,1.03685,1.02726,1.06232,1.14595,1.27382,1.43544,1.61654,1.79959,1.96876,2.10927,2.20921,2.25928,2.25215,2.18495,2.05686,1.87099,1.63426,1.35827,1.05751,0.74916,0.45067,0.17827,-0.05547,-0.24231,-0.37912,-0.46756,-0.51381,-0.52611,-0.51356,-0.48571,-0.44908,-0.40742,-0.36123
2,2,0,-0.49863,-0.67881,-0.80064,-0.85612,-0.84359,-0.76920,-0.64523,-0.48901,-0.31907,-0.15520,-0.01355,0.09292,0.15675,0.17669,0.15690,0.10719,0.04064,-0.02650,-0.07859,-0.10049,-0.08165,-0.01613,0.09509,0.24478,0.41926,0.60084,0.76991,0.90807,1.00065,1.03888,1.01971,0.94738,0.82975,0.67776,0.50303,0.31644,0.12680,-0.05945,-0.23862,-0.40929,-0.57219,-0.72963,-0.88601,-1.04587,-1.21270,-1.38889,-1.57227,-1.75689,-1.93182,-2.08377,-2.19754,-2.25966,-2.25979,-2.19444,-2.06542,-1.88168,-1.65651,-1.40470,-1.14185,-0.88077,-0.63196,-0.40228,-0.19639,-0.01673,0.13469,0.25605,0.34560,0.40147,0.42230,0.40929,0.36510,0.29555,0.20960,0.11873,0.03501,-0.02930,-0.06384,-0.06214,-0.02165,0.05490,0.16116,0.28735,0.42315,0.55864,0.68587,0.79902,0.89562,0.97471,1.03671,1.08187,1.10980,1.11777,1.10087,1.05300,0.96811,0.84138,0.67207,0.46367,0.22570,-0.02681,-0.27490
2,2,1,1.10999,1.13562,1.11601,1.06273,0.99136,0.91902,0.86098,0.82822,0.82637,0.85474,0.90787,0.97625,1.04784,1.10994,1.14960,1.15468,1.11526,1.02285,0.87419,0.66961,0.41561,0.12376,-0.18904,-0.50224,-0.79350,-1.04116,-1.22716,-1.33842,-1.36854,-1.31810,-1.19545,-1.01399,-0.79296,-0.55307,-0.31445,-0.09540,0.09136,0.23780,0.34320,0.41114,0.44757,0.45989,0.45411,0.43408,0.40107,0.35500,0.29401,0.21706,0.12395,0.01551,-0.10520,-0.23439,-0.36596,-0.49356,-0.60993,-0.70739,-0.77900,-0.81942,-0.82496,-0.79615,-0.73645,-0.65290,-0.55550,-0.45607,-0.36755,-0.30138,-0.26657,-0.26756,-0.30285,-0.36620,-0.44521,-0.52474,-0.58913,-0.62473,-0.62326,-0.58291,-0.50819,-0.40945,-0.30027,-0.19473,-0.10544,-0.04068,-0.00427,0.00461,-0.00976,-0.04106,-0.08141,-0.12349,-0.15979,-0.18421,-0.18983,-0.17136,-0.12329,-0.04195,0.07415,0.22185,0.39334,0.57666,0.75596,0.91351,1.03495
2,2,2,0.28781,0.60321,0.86567,1.06523,1.19592,1.25559,1.24630,1.17441,1.05082,0.89026,0.71003,0.52821,0.36211,0.22439,0.12275,0.05953,0.03005,0.02545,0.03307,0.03907,0.03010,-0.00534,-0.07606,-0.18639,-0.33603,-0.52058,-0.72974,-0.95086,-1.16750,-1.36398,-1.52590,-1.64162,-1.70482,-1.71357,-1.67029,-1.58097,-1.45358,-1.29619,-1.11722,-0.92431,-0.72563,-0.52829,-0.33893,-0.16402,-0.00777,0.12874,0.24711,0.35300,0.45373,0.55726,0.67014,0.79523,0.93077,1.07020,1.20363,1.32009,1.40887,1.46266,1.47873,1.45990,1.41335,1.34911,1.27967,1.21715,1.17146,1.14915,1.15314,1.18200,1.23170,1.29497,1.36443,1.43173,1.48875,1.52837,1.54393,1.52852,1.47561,1.37918,1.23355,1.03551,0.78446,0.48403,0.14243,-0.22819,-0.61216,-0.99127,-1.34837,-1.66662,-1.93268,-2.13626,-2.26991,-2.33000,-2.31438,-2.22306,-2.05890,-1.82682,-1.53594,-1.19793,-0.82826,-0.44513,-0.06713
2,2,3,-1.35969,-1.40548,-1.42193,-1.41293,-1.38244,-1.33502,-1.27477,-1.20677,-1.13538,-1.06554,-1.00173,-0.94701,-0.90319,-0.87019,-0.84512,-0.82412,-0.80175,-0.77282,-0.73333,-0.68125,-0.61579,-0.53895,-0.45263,-0.35991,-0.26355,-0.16733,-0.07526,0.00599,0.06932,0.10510,0.10443,0.05987,-0.03204,-0.16943,-0.34527,-0.54678,-0.75795,-0.96034,-1.13657,-1.27102,-1.35285,-1.37563,-1.33872,-1.24712,-1.11120,-0.94495,-0.76521,-0.58986,-0.43562,-0.31621,-0.23975,-0.20679,-0.21208,-0.24276,-0.28141,-0.30908,-0.30620,-0.25832,-0.15795,-0.00490,0.19111,0.41459,0.64526,0.86153,1.04435,1.17900,1.25651,1.27484,1.23731,1.15238,1.03168,0.88894,0.73840,0.59535,0.47404,0.38794,0.34705,0.35807,0.42174,0.53351,0.68192,0.85142,1.02257,1.17551,1.29242,1.35991,1.36874,1.31723,1.20777,1.04768,0.84633,0.61465,0.36332,0.10310,-0.15629,-0.40608,-0.63783,-0.84567,-1.02418,-1.17010,-1.28198
2,2,4,-1.46098,-1.32930,-1.20512,-1.08857,-0.97797,-0.87090,-0.76543,-0.66053,-0.55669,-0.45493,-0.35714,-0.26441,-0.17804,-0.09818,-0.02453,0.04431,0.10856,0.16944,0.22661,0.27877,0.32241,0.35400,0.36872,0.36192,0.33094,0.27604,0.20010,0.11058,0.01701,-0.06939,-0.13804,-0.17955,-0.18863,-0.16376,-0.10825,-0.02860,0.06641,0.16659,0.26312,0.34854,0.41792,0.46969,0.50496,0.52751,0.54229,0.55522,0.57194,0.59667,0.63147,0.67540,0.72498,0.77449,0.81692,0.84677,0.85858,0.84993,0.82024,0.77102,0.70445,0.62173,0.52382,0.41008,0.27928,0.13014,-0.03717,-0.22099,-0.41682,-0.61734,-0.81305,-0.99325,-1.14604,-1.26092,-1.33046,-1.34937,-1.31723,-1.23751,-1.11622,-0.96222,-0.78509,-0.59583,-0.40511,-0.22523,-0.06936,0.04825,0.11389,0.11556,0.04605,-0.09626,-0.30442,-0.56394,-0.85323,-1.14703,-1.41955,-1.64817,-1.81651,-1.91578,-1.94635,-1.91556,-1.83649,-1.72503,-1.59551
