A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,2,1.64823,1.74583,1.78512,1.76483,1.68653,1.55586,1.38025,1.16961,0.93476,0.68631,0.43517,0.19025,-0.04055,-0.25133,-0.43824,-0.59989,-0.73654,-0.84978,-0.94288,-1.01898,-1.08131,-1.13289,-1.17495,-1.20778,-1.22995,-1.23926,-1.23274,-1.20776,-1.16239,-1.09632,-1.01119,-0.91049,-0.79959,-0.68531,-0.57489,-0.47532,-0.39257,-0.33092,-0.29189,-0.27489,-0.27659,-0.29248,-0.31638,-0.34178,-0.36316,-0.37619,-0.37855,-0.36994,-0.35258,-0.32935,-0.30567,-0.28653,-0.27644,-0.27987,-0.29917,-0.33544,-0.38847,-0.45581,-0.53452,-0.61948,-0.70545,-0.78680,-0.85725,-0.91138,-0.94481,-0.95422,-0.93767,-0.89633,-0.83308,-0.75301,-0.66352,-0.57288,-0.48993,-0.42307,-0.37989,-0.36513,-0.38189,-0.42975,-0.50582,-0.60455,-0.71815,-0.83754,-0.95313,-1.05540,-1.13574,-1.18692,-1.20387,-1.18248,-1.12155,-1.02091,-0.88221,-0.70785,-0.50111,-0.26713,-0.01148,0.25886,0.53524,0.80805,1.06686,1.30011,1.49701
0,2,-0.15019,-0.15289,-0.16861,-0.20252,-0.25770,-0.33449,-0.43096,-0.54237,-0.66192,-0.78156,-0.89250,-0.98642,-1.05555,-1.09386,-1.09675,-1.06156,-0.98835,-0.87946,-0.73922,-0.57443,-0.39325,-0.20547,-0.02179,0.14730,0.29184,0.40327,0.47497,0.50282,0.48520,0.42299,0.31989,0.18137,0.01386,-0.17458,-0.37675,-0.58521,-0.79346,-0.99584,-1.18797,-1.36642,-1.52870,-1.67161,-1.79370,-1.89344,-1.96823,-2.01607,-2.03534,-2.02402,-1.98128,-1.90692,-1.80236,-1.67085,-1.51698,-1.34753,-1.16989,-0.99265,-0.82388,-0.67074,-0.53896,-0.43180,-0.35047,-0.29368,-0.25849,-0.24026,-0.23386,-0.23485,-0.23822,-0.24040,-0.23849,-0.23044,-0.21541,-0.19277,-0.16299,-0.12649,-0.08455,-0.03909,0.00801,0.05471,0.09865,0.13876,0.17369,0.20264,0.22569,0.24276,0.25391,0.25892,0.25741,0.24798,0.22982,0.20213,0.16520,0.11970,0.06778,0.01352,-0.03857,-0.08487,-0.12101,-0.14505,-0.15675,-0.15837,-0.15417
0,2,-1.24727,-1.51565,-1.76887,-1.99657,-2.18989,-2.34307,-2.45294,-2.51868,-2.54266,-2.52886,-2.48295,-2.41166,-2.32161,-2.21971,-2.11137,-2.00111,-1.89189,-1.78487,-1.68064,-1.57804,-1.47571,-1.37127,-1.26347,-1.15114,-1.03390,-0.91254,-0.78885,-0.66630,-0.54876,-0.44147,-0.34922,-0.27700,-0.22870,-0.20714,-0.21361,-0.24671,-0.30395,-0.38130,-0.47302,-0.57261,-0.67314,-0.76843,-0.85287,-0.92039,-0.96685,-0.98825,-0.98203,-0.94593,-0.87844,-0.78073,-0.65409,-0.50188,-0.32959,-0.14398,0.04617,0.23122,0.40112,0.54623,0.65768,0.72834,0.75355,0.73096,0.66140,0.54855,0.39869,0.22021,0.02326,-0.18191,-0.38439,-0.57469,-0.74464,-0.88877,-1.00351,-1.08758,-1.14162,-1.16814,-1.17050,-1.15189,-1.11588,-1.06469,-1.00020,-0.92379,-0.83577,-0.73709,-0.62797,-0.51049,-0.38728,-0.26203,-0.13969,-0.02694,0.06916,0.14070,0.18110,0.18349,0.14265,0.05593,-0.07672,-0.25274,-0.46705,-0.71126,-0.97502
0,2,-0.37005,-0.37946,-0.36805,-0.33614,-0.28494,-0.21654,-0.13167,-0.03127,0.08441,0.21555,0.36191,0.52309,0.69720,0.88111,1.07095,1.26035,1.44271,1.61117,1.75890,1.87978,1.96954,2.02466,2.04486,2.03040,1.98354,1.90735,1.80520,1.68092,1.53826,1.37977,1.20824,1.02617,0.83550,0.63892,0.43964,0.24114,0.04869,-0.13285,-0.29773,-0.44062,-0.55781,-0.64650,-0.70723,-0.74137,-0.75393,-0.75095,-0.74005,-0.72878,-0.72455,-0.73303,-0.75783,-0.80104,-0.86307,-0.94182,-1.03593,-1.14246,-1.25903,-1.38433,-1.51668,-1.65472,-1.79648,-1.93958,-2.08024,-2.21341,-2.33380,-2.43515,-2.51118,-2.55721,-2.56976,-2.54773,-2.49213,-2.40583,-2.29434,-2.16392,-2.02103,-1.87265,-1.72353,-1.57785,-1.43812,-1.30459,-1.17625,-1.05142,-0.92800,-0.80383,-0.67849,-0.55208,-0.42698,-0.30690,-0.19643,-0.10123,-0.02630,0.02425,0.04814,0.04526,0.01723,-0.03096,-0.09365,-0.16310,-0.23198,-0.29288,-0.34028
0,2,-1.23767,-1.15089,-1.06829,-0.99337,-0.92876,-0.87462,-0.83122,-0.79708,-0.77021,-0.74905,-0.73202,-0.71815,-0.70787,-0.70154,-0.70160,-0.71029,-0.73031,-0.76400,-0.81322,-0.87905,-0.96040,-1.05507,-1.16004,-1.27022,-1.38058,-1.48576,-1.58112,-1.66233,-1.72712,-1.77374,-1.80237,-1.81438,-1.81192,-1.79706,-1.77204,-1.73858,-1.69808,-1.65097,-1.59703,-1.53607,-1.46775,-1.39260,-1.31021,-1.22203,-1.12863,-1.03073,-0.92846,-0.82127,-0.70716,-0.58359,-0.44658,-0.29293,-0.11945,0.07558,0.29262,0.52998,0.78312,1.04645,1.31149,1.56950,1.81152,2.02839,2.21344,2.36023,2.46522,2.52737,2.54703,2.52671,2.47042,2.38329,2.27106,2.13899,1.99313,1.83881,1.67995,1.52080,1.36356,1.20985,1.05998,0.91301,0.76688,0.61888,0.46643,0.30639,0.13664,-0.04353,-0.23299,-0.42892,-0.62668,-0.82028,-1.00276,-1.16679,-1.30598,-1.41526,-1.49114,-1.53246,-1.54049,-1.51834,-1.47081,-1.40371,-1.32388
0,2,0.22716,0.25902,0.29971,0.34566,0.39233,0.43491,0.46849,0.48859,0.49232,0.47878,0.44869,0.40552,0.35500,0.30394,0.26085,0.23384,0.22988,0.25447,0.30941,0.39410,0.50495,0.63435,0.77306,0.91062,1.03564,1.13775,1.20763,1.23958,1.22956,1.17772,1.08660,0.96269,0.81401,0.65044,0.48263,0.32158,0.17645,0.05586,-0.03523,-0.09423,-0.12108,-0.11911,-0.09350,-0.04998,0.00402,0.06183,0.11763,0.16666,0.20580,0.23405,0.25099,0.25822,0.25678,0.24921,0.23778,0.22497,0.21251,0.20246,0.19623,0.19505,0.19943,0.21011,0.22619,0.24681,0.27015,0.29377,0.31532,0.33188,0.34157,0.34271,0.33359,0.31419,0.28513,0.24738,0.20260,0.15299,0.10144,0.05019,0.00206,-0.03988,-0.07329,-0.09546,-0.10545,-0.10171,-0.08456,-0.05524,-0.01617,0.02933,0.07681,0.12273,0.16292,0.19446,0.21591,0.22662,0.22747,0.22104,0.21077,0.20034,0.19402,0.19503,0.20567
0,2,1.41720,1.33778,1.25012,1.15586,1.05648,0.95416,0.84981,0.74545,0.64200,0.53977,0.43969,0.34056,0.24167,0.14134,0.03752,-0.07117,-0.18701,-0.31107,-0.44367,-0.58398,-0.73100,-0.88240,-1.03561,-1.18801,-1.33724,-1.48139,-1.61867,-1.74767,-1.86711,-1.97538,-2.07019,-2.14830,-2.20645,-2.24071,-2.24698,-2.22251,-2.16513,-2.07454,-1.95200,-1.80059,-1.62482,-1.43004,-1.22278,-1.00970,-0.79702,-0.59069,-0.39537,-0.21499,-0.05254,0.08996,0.21151,0.31202,0.39211,0.45281,0.49555,0.52190,0.53400,0.53367,0.52264,0.50293,0.47614,0.44368,0.40754,0.36928,0.33069,0.29367,0.25980,0.23149,0.21050,0.19840,0.19667,0.20722,0.23040,0.26674,0.31651,0.37884,0.45326,0.53761,0.63072,0.73013,0.83401,0.93947,1.04423,1.14612,1.24251,1.33170,1.41208,1.48257,1.54244,1.59170,1.63048,1.65908,1.67785,1.68746,1.68807,1.67958,1.66175,1.63394,1.59558,1.54662,1.48695
1,3,0.55559,0.47270,0.37591,0.26821,0.15322,0.03500,-0.08286,-0.19703,-0.30458,-0.40398,-0.49405,-0.57415,-0.64494,-0.70746,-0.76258,-0.81156,-0.85537,-0.89446,-0.92883,-0.95842,-0.98214,-0.99867,-1.00647,-1.00409,-0.99022,-0.96379,-0.92480,-0.87356,-0.81146,-0.74041,-0.66254,-0.58072,-0.49779,-0.41697,-0.34061,-0.27066,-0.20937,-0.15746,-0.11508,-0.08161,-0.05546,-0.03399,-0.01454,0.00681,0.03374,0.06987,0.11855,0.18219,0.26184,0.35849,0.46997,0.59415,0.72610,0.86058,0.99151,1.11235,1.21703,1.30044,1.35840,1.38833,1.38983,1.36316,1.31061,1.23552,1.14206,1.03404,0.91615,0.79240,0.66642,0.54233,0.42316,0.31207,0.21179,0.12455,0.05239,-0.00335,-0.04219,-0.06374,-0.06878,-0.05813,-0.03370,0.00245,0.04779,0.10060,0.15805,0.21832,0.27922,0.33998,0.39907,0.45570,0.50951,0.55945,0.60509,0.64549,0.67861,0.70331,0.71684,0.71720,0.70268,0.67121,0.62216
1,3,0.06518,0.27587,0.50547,0.74556,0.98700,1.22026,1.43465,1.62018,1.76722,1.86836,1.91711,1.91102,1.84943,1.73518,1.57326,1.37112,1.13795,0.88343,0.61893,0.35542,0.10345,-0.12637,-0.32531,-0.48560,-0.60088,-0.66750,-0.68342,-0.64985,-0.57063,-0.45245,-0.30395,-0.13564,0.04050,0.21311,0.37183,0.50784,0.61496,0.68957,0.73121,0.74195,0.72556,0.68831,0.63667,0.57765,0.51737,0.46175,0.41540,0.38188,0.36299,0.35975,0.37167,0.39760,0.43447,0.47966,0.52954,0.58019,0.62714,0.66691,0.69580,0.71099,0.71016,0.69239,0.65683,0.60447,0.53698,0.45750,0.36969,0.27840,0.18876,0.10544,0.03335,-0.02389,-0.06390,-0.08522,-0.08886,-0.07673,-0.05206,-0.01920,0.01736,0.05309,0.08393,0.10549,0.11546,0.11176,0.09282,0.05842,0.00881,-0.05434,-0.12835,-0.21010,-0.29454,-0.37617,-0.44937,-0.50799,-0.54559,-0.55713,-0.53807,-0.48590,-0.39844,-0.27614,-0.12040
1,3,0.55297,0.41774,0.25535,0.07925,-0.09584,-0.25451,-0.38287,-0.46983,-0.50759,-0.49282,-0.42652,-0.31435,-0.16527,0.00859,0.19336,0.37615,0.54440,0.68733,0.79738,0.87064,0.90649,0.90699,0.87740,0.82457,0.75601,0.68021,0.60443,0.53472,0.47584,0.43019,0.39875,0.38046,0.37280,0.37284,0.37735,0.38302,0.38636,0.38547,0.37824,0.36343,0.34052,0.30925,0.27037,0.22428,0.17217,0.11652,0.05967,0.00523,-0.04264,-0.07882,-0.09871,-0.09767,-0.07210,-0.01974,0.05997,0.16541,0.29253,0.43606,0.58926,0.74464,0.89519,1.03476,1.15840,1.26359,1.34914,1.41592,1.46406,1.49604,1.51331,1.51613,1.50430,1.47628,1.43037,1.36423,1.27634,1.16607,1.03375,0.88160,0.71361,0.53426,0.35039,0.16862,-0.00298,-0.15689,-0.28586,-0.38403,-0.44570,-0.46761,-0.44847,-0.38898,-0.29269,-0.16570,-0.01690,0.14345,0.30349,0.45081,0.57345,0.66089,0.70545,0.70219,0.65013
1,3,-1.44688,-1.55939,-1.65972,-1.73949,-1.79133,-1.80937,-1.78954,-1.72921,-1.62753,-1.48590,-1.30763,-1.09777,-0.86318,-0.61274,-0.35539,-0.10178,0.13910,0.35818,0.54898,0.70703,0.83056,0.92042,0.97994,1.01397,1.02762,1.02706,1.01748,1.00230,0.98403,0.96316,0.93945,0.91096,0.87580,0.83171,0.77759,0.71286,0.63839,0.55554,0.46694,0.37556,0.28414,0.19525,0.11062,0.03097,-0.04337,-0.11354,-0.18110,-0.24777,-0.31495,-0.38329,-0.45269,-0.52234,-0.58936,-0.65088,-0.70305,-0.74238,-0.76552,-0.77058,-0.75765,-0.72844,-0.68658,-0.63767,-0.58878,-0.54714,-0.52045,-0.51469,-0.53473,-0.58304,-0.65934,-0.76140,-0.88468,-1.02299,-1.16920,-1.31634,-1.45694,-1.58445,-1.69454,-1.78297,-1.84761,-1.88744,-1.90308,-1.89570,-1.86729,-1.82011,-1.75686,-1.68030,-1.59362,-1.49936,-1.40125,-1.30301,-1.20880,-1.12366,-1.05239,-0.99967,-0.97049,-0.96753,-0.99287,-1.04548,-1.12277,-1.22021,-1.33094
1,3,0.83480,0.82739,0.85874,0.92469,1.01800,1.12854,1.24557,1.35716,1.45358,1.52537,1.56665,1.57397,1.54689,1.48667,1.39659,1.28191,1.14903,1.00492,0.85674,0.71224,0.57806,0.46063,0.36549,0.29584,0.25355,0.23854,0.24748,0.27512,0.31393,0.35463,0.38696,0.40057,0.38562,0.33461,0.24306,0.10947,-0.06345,-0.26821,-0.49440,-0.72742,-0.95094,-1.14799,-1.30239,-1.40013,-1.43082,-1.38884,-1.27328,-1.08904,-0.84574,-0.55693,-0.23872,0.09041,0.41241,0.71062,0.97102,1.18327,1.34053,1.44130,1.48725,1.48457,1.44178,1.36857,1.27447,1.16841,1.05770,0.94682,0.83752,0.72941,0.62069,0.50867,0.39123,0.26784,0.13911,0.00879,-0.11754,-0.23288,-0.32908,-0.39774,-0.43120,-0.42424,-0.37319,-0.27769,-0.14026,0.03405,0.23678,0.45748,0.68519,0.90711,1.11122,1.28651,1.42306,1.51453,1.55731,1.55231,1.50331,1.41867,1.30884,1.18676,1.06635,0.96071,0.88076
1,3,0.09531,-0.14033,-0.37903,-0.61442,-0.83956,-1.04617,-1.22642,-1.37210,-1.47638,-1.53346,-1.54002,-1.49509,-1.39980,-1.25867,-1.07829,-0.86771,-0.63749,-0.39875,-0.16355,0.05729,0.25427,0.42041,0.54991,0.64091,0.69326,0.71028,0.69754,0.66188,0.61155,0.55583,0.50387,0.46371,0.44265,0.44548,0.47488,0.53150,0.61263,0.71409,0.82966,0.95190,1.07282,1.18522,1.28254,1.35986,1.41498,1.44768,1.45989,1.45532,1.43869,1.41528,1.38970,1.36700,1.35005,1.33967,1.33671,1.33942,1.34517,1.35049,1.35105,1.34293,1.32190,1.28547,1.23090,1.15727,1.06522,0.95713,0.83729,0.71161,0.58780,0.47475,0.38138,0.31607,0.28644,0.29763,0.35190,0.44849,0.58209,0.74539,0.92861,1.12040,1.30893,1.48345,1.63541,1.75782,1.84803,1.90448,1.92897,1.92455,1.89499,1.84440,1.77663,1.69404,1.59855,1.49055,1.36979,1.23512,1.08528,0.91902,0.73608,0.53653,0.32210
1,3,-0.71996,-0.75604,-0.76570,-0.75015,-0.71242,-0.65784,-0.59289,-0.52542,-0.46356,-0.41543,-0.38864,-0.38931,-0.42082,-0.48591,-0.58371,-0.71062,-0.86197,-1.03157,-1.21202,-1.39535,-1.57481,-1.74444,-1.89905,-2.03559,-2.15170,-2.24639,-2.31890,-2.36918,-2.39764,-2.40424,-2.38950,-2.35362,-2.29719,-2.22105,-2.12621,-2.01407,-1.88584,-1.74252,-1.58509,-1.41420,-1.22997,-1.03311,-0.82468,-0.60666,-0.38228,-0.15543,0.06745,0.27882,0.46985,0.63096,0.75365,0.82908,0.85038,0.81306,0.71485,0.55714,0.34403,0.08294,-0.21595,-0.54025,-0.87628,-1.20918,-1.52559,-1.81276,-2.06010,-2.26055,-2.41069,-2.50900,-2.55791,-2.56202,-2.52817,-2.46236,-2.37196,-2.26266,-2.13907,-2.00432,-1.86042,-1.70827,-1.54833,-1.38042,-1.20578,-1.02574,-0.84295,-0.66132,-0.48527,-0.32038,-0.17193,-0.04591,0.05314,0.12148,0.15641,0.15744,0.12580,0.06475,-0.02063,-0.12436,-0.23947,-0.35793,-0.47200,-0.57400,-0.65820
1,3,-1.19265,-1.10491,-0.99230,-0.85558,-0.69713,-0.52049,-0.32977,-0.13004,0.07347,0.27468,0.46829,0.64923,0.81241,0.95424,1.07134,1.16185,1.22455,1.25955,1.26785,1.25159,1.21301,1.15514,1.08052,0.99157,0.89011,0.77715,0.65378,0.52104,0.37962,0.23096,0.07789,-0.07567,-0.22544,-0.36606,-0.49152,-0.59650,-0.67661,-0.72891,-0.75198,-0.74708,-0.71686,-0.66642,-0.60152,-0.52883,-0.45466,-0.38522,-0.32535,-0.27856,-0.24664,-0.23056,-0.22943,-0.24145,-0.26553,-0.29962,-0.34251,-0.39295,-0.44976,-0.51238,-0.57995,-0.65118,-0.72434,-0.79805,-0.86990,-0.93802,-1.00045,-1.05599,-1.10388,-1.14442,-1.17870,-1.20853,-1.23613,-1.26371,-1.29272,-1.32429,-1.35838,-1.39341,-1.42718,-1.45685,-1.47891,-1.48974,-1.48696,-1.46986,-1.43876,-1.39586,-1.34494,-1.29106,-1.23938,-1.19468,-1.16128,-1.14178,-1.13723,-1.14698,-1.16847,-1.19837,-1.23238,-1.26557,-1.29292,-1.30963,-1.31149,-1.29437,-1.25532
1,3,0.41841,0.41808,0.36450,0.25946,0.10870,-0.07850,-0.29124,-0.51660,-0.74107,-0.95301,-1.14068,-1.29583,-1.41198,-1.48618,-1.51772,-1.50829,-1.46241,-1.38504,-1.28281,-1.16230,-1.03015,-0.89161,-0.75138,-0.61320,-0.47946,-0.35095,-0.22879,-0.11311,-0.00358,0.09953,0.19543,0.28366,0.36261,0.43110,0.48682,0.52798,0.55301,0.56046,0.54892,0.51912,0.47303,0.41283,0.34273,0.26799,0.19486,0.12975,0.07836,0.04591,0.03561,0.04881,0.08472,0.14054,0.21196,0.29388,0.38025,0.46615,0.54697,0.62058,0.68539,0.74231,0.79340,0.84129,0.88945,0.94093,0.99825,1.06163,1.13106,1.20372,1.27510,1.34028,1.39277,1.42638,1.43515,1.41499,1.36352,1.27992,1.16617,1.02606,0.86447,0.68749,0.50139,0.31232,0.12591,-0.05344,-0.22134,-0.37374,-0.50735,-0.61846,-0.70244,-0.75547,-0.77459,-0.75707,-0.70189,-0.61052,-0.48732,-0.33980,-0.17755,-0.01268,0.14163,0.27241,0.36780
1,3,0.28770,0.35627,0.43077,0.50651,0.57804,0.63943,0.68516,0.71000,0.71035,0.68428,0.63115,0.55173,0.44850,0.32469,0.18433,0.03113,-0.13053,-0.29665,-0.46323,-0.62592,-0.78125,-0.92442,-1.05178,-1.15985,-1.24498,-1.30526,-1.33941,-1.34732,-1.33026,-1.28971,-1.22894,-1.15089,-1.05900,-0.95714,-0.84863,-0.73681,-0.62471,-0.51566,-0.41211,-0.31626,-0.22984,-0.15423,-0.08909,-0.03398,0.01231,0.05210,0.08777,0.12183,0.15657,0.19453,0.23795,0.28792,0.34569,0.41159,0.48487,0.56415,0.64604,0.72681,0.80089,0.86242,0.90454,0.92182,0.90939,0.86461,0.78736,0.68046,0.54982,0.40310,0.24994,0.10012,-0.03671,-0.15261,-0.24213,-0.30194,-0.33195,-0.33456,-0.31392,-0.27561,-0.22552,-0.16964,-0.11332,-0.06025,-0.01348,0.02536,0.05614,0.07923,0.09520,0.10543,0.11116,0.11296,0.11194,0.10896,0.10510,0.10109,0.09884,0.09987,0.10660,0.12078,0.14516,0.18097,0.22873
1,4,-1.03560,-1.00267,-0.96693,-0.92355,-0.86964,-0.80160,-0.71745,-0.61702,-0.50180,-0.37563,-0.24348,-0.11136,0.01427,0.12683,0.22096,0.29316,0.34176,0.36715,0.37262,0.36308,0.34485,0.32464,0.30895,0.30409,0.31430,0.34169,0.38609,0.44533,0.51502,0.59007,0.66400,0.73045,0.78423,0.82164,0.83944,0.83663,0.81365,0.77181,0.71331,0.64094,0.55706,0.46497,0.36688,0.26566,0.16422,0.06511,-0.02822,-0.11207,-0.18287,-0.23760,-0.27357,-0.28903,-0.28405,-0.26042,-0.22109,-0.17050,-0.11447,-0.05895,-0.01029,0.02684,0.04828,0.05166,0.03648,0.00358,-0.04372,-0.10224,-0.16781,-0.23638,-0.30451,-0.36981,-0.43129,-0.48815,-0.54098,-0.59099,-0.64026,-0.68999,-0.74154,-0.79547,-0.85202,-0.91110,-0.97218,-1.03396,-1.09541,-1.15557,-1.21334,-1.26661,-1.31431,-1.35461,-1.38557,-1.40581,-1.41386,-1.40922,-1.39228,-1.36403,-1.32693,-1.28343,-1.23672,-1.18984,-1.14555,-1.10528,-1.06882
1,4,-0.71019,-0.63111,-0.55700,-0.48716,-0.42008,-0.35519,-0.29150,-0.22836,-0.16593,-0.10468,-0.04490,0.01218,0.06588,0.11523,0.15959,0.19845,0.23175,0.25987,0.28421,0.30631,0.32848,0.35320,0.38303,0.42073,0.46697,0.52166,0.58308,0.64702,0.70849,0.76033,0.79623,0.81003,0.79742,0.75698,0.69048,0.60317,0.50288,0.39928,0.30316,0.22388,0.16818,0.13921,0.13629,0.15490,0.18703,0.22261,0.25061,0.26171,0.24804,0.20555,0.13357,0.03495,-0.08432,-0.21610,-0.35194,-0.48336,-0.60318,-0.70685,-0.79195,-0.85789,-0.90736,-0.94362,-0.97151,-0.99566,-1.02102,-1.05129,-1.08938,-1.13714,-1.19549,-1.26428,-1.34266,-1.42876,-1.52027,-1.61459,-1.70862,-1.79803,-1.87972,-1.95001,-2.00598,-2.04555,-2.06788,-2.07332,-2.06310,-2.03967,-2.00558,-1.96363,-1.91617,-1.86438,-1.80890,-1.75001,-1.68650,-1.61737,-1.54136,-1.45853,-1.36926,-1.27473,-1.17670,-1.07746,-0.97955,-0.88465,-0.79478
1,4,-1.59456,-1.52018,-1.44535,-1.36864,-1.28806,-1.20123,-1.10637,-1.00205,-0.88769,-0.76465,-0.63415,-0.49958,-0.36500,-0.23464,-0.11351,-0.00516,0.08750,0.16352,0.22290,0.26836,0.30350,0.33202,0.35896,0.38773,0.42037,0.45776,0.49784,0.53765,0.57295,0.59870,0.61030,0.60501,0.58168,0.54166,0.48814,0.42708,0.36546,0.30957,0.26656,0.24142,0.23759,0.25564,0.29428,0.34900,0.41454,0.48397,0.55079,0.60783,0.65048,0.67511,0.68099,0.66939,0.64486,0.61238,0.57937,0.55250,0.53879,0.54315,0.56872,0.61619,0.68284,0.76293,0.84831,0.92839,0.99106,1.02415,1.01538,0.95496,0.83611,0.65596,0.41679,0.12545,-0.20509,-0.55935,-0.91821,-1.26201,-1.57330,-1.83670,-2.04329,-2.18896,-2.27548,-2.31011,-2.30431,-2.27127,-2.22418,-2.17479,-2.13233,-2.10131,-2.08277,-2.07495,-2.07369,-2.07307,-2.06844,-2.05466,-2.02920,-1.99094,-1.94104,-1.88133,-1.81416,-1.74276,-1.66900
1,4,0.70906,0.78967,0.86064,0.91654,0.95319,0.96687,0.95571,0.91834,0.85526,0.76868,0.66241,0.54174,0.41386,0.28548,0.16406,0.05668,-0.03162,-0.09712,-0.13796,-0.15501,-0.15086,-0.12988,-0.09780,-0.06035,-0.02366,0.00643,0.02567,0.03041,0.01909,-0.00922,-0.05347,-0.11211,-0.18199,-0.26023,-0.34302,-0.42682,-0.50850,-0.58480,-0.65365,-0.71336,-0.76242,-0.80006,-0.82582,-0.83932,-0.84101,-0.83252,-0.81457,-0.78982,-0.76125,-0.73220,-0.70598,-0.68569,-0.67446,-0.67347,-0.68338,-0.70346,-0.73065,-0.76194,-0.79156,-0.81387,-0.82285,-0.81245,-0.77756,-0.71469,-0.62094,-0.49693,-0.34465,-0.16860,0.02482,0.22761,0.43128,0.62742,0.80878,0.96895,1.10393,1.21135,1.29135,1.34469,1.37362,1.38056,1.36780,1.33747,1.29082,1.22917,1.15388,1.06613,0.96884,0.86439,0.75707,0.65196,0.55400,0.46865,0.40071,0.35375,0.33016,0.33123,0.35581,0.40156,0.46469,0.54075,0.62414
1,4,0.04054,-0.00477,-0.06295,-0.12926,-0.19706,-0.25861,-0.30538,-0.32829,-0.31905,-0.27118,-0.18015,-0.04483,0.13194,0.34413,0.58242,0.83454,1.08699,1.32578,1.53759,1.71165,1.83955,1.91627,1.94004,1.91311,1.83965,1.72666,1.58194,1.41415,1.23161,1.04144,0.84984,0.66206,0.48183,0.31160,0.15300,0.00749,-0.12450,-0.24273,-0.34654,-0.43683,-0.51385,-0.57852,-0.63276,-0.67799,-0.71574,-0.74796,-0.77583,-0.80031,-0.82078,-0.83777,-0.85040,-0.85816,-0.86048,-0.85783,-0.85104,-0.84225,-0.83409,-0.82961,-0.83249,-0.84562,-0.87099,-0.91022,-0.96268,-1.02656,-1.09913,-1.17634,-1.25350,-1.32581,-1.38912,-1.43975,-1.47599,-1.49673,-1.50217,-1.49382,-1.47420,-1.44563,-1.41129,-1.37333,-1.33394,-1.29375,-1.25284,-1.21038,-1.16542,-1.11604,-1.06025,-0.99663,-0.92408,-0.84204,-0.75122,-0.65297,-0.54951,-0.44412,-0.33999,-0.24061,-0.14977,-0.07099,-0.00634,0.04125,0.07022,0.07945,0.06919
1,4,2.50552,2.45760,2.37524,2.26207,2.12233,1.96100,1.78295,1.59339,1.39723,1.19924,1.00276,0.81084,0.62563,0.44863,0.28069,0.12225,-0.02633,-0.16454,-0.29135,-0.40532,-0.50538,-0.58925,-0.65575,-0.70321,-0.73009,-0.73573,-0.71952,-0.68038,-0.61917,-0.53610,-0.43299,-0.31124,-0.17300,-0.02107,0.14187,0.31286,0.48959,0.66915,0.84883,1.02641,1.19789,1.35952,1.50606,1.63206,1.73039,1.79458,1.81786,1.79486,1.72238,1.60087,1.43330,1.22629,0.99017,0.73770,0.48293,0.24008,0.02290,-0.15680,-0.29055,-0.37364,-0.40510,-0.38810,-0.32937,-0.23912,-0.12860,-0.01089,0.10194,0.19847,0.26997,0.30916,0.31357,0.28271,0.21969,0.13031,0.02210,-0.09619,-0.21458,-0.32483,-0.41840,-0.48851,-0.52928,-0.53697,-0.50954,-0.44597,-0.34669,-0.21316,-0.04827,0.14458,0.36091,0.59511,0.84128,1.09271,1.34225,1.58265,1.80661,2.00792,2.18054,2.32041,2.42436,2.49011,2.51689
1,4,-1.60749,-1.67958,-1.70650,-1.68821,-1.62794,-1.53165,-1.40781,-1.26688,-1.11991,-0.97784,-0.85052,-0.74570,-0.66892,-0.62233,-0.60492,-0.61258,-0.63893,-0.67589,-0.71490,-0.74730,-0.76514,-0.76280,-0.73665,-0.68471,-0.60806,-0.50891,-0.39191,-0.26125,-0.12144,0.02308,0.16884,0.31382,0.45656,0.59671,0.73418,0.86910,1.00048,1.12634,1.24363,1.34780,1.43269,1.49088,1.51499,1.49858,1.43621,1.32468,1.16425,0.95847,0.71412,0.44129,0.15289,-0.13622,-0.41153,-0.65846,-0.86487,-1.02147,-1.12369,-1.17041,-1.16570,-1.11697,-1.03507,-0.93221,-0.82141,-0.71373,-0.61918,-0.54404,-0.49180,-0.46229,-0.45238,-0.45693,-0.47004,-0.48561,-0.49781,-0.50290,-0.49823,-0.48305,-0.45707,-0.42162,-0.37845,-0.32941,-0.27560,-0.21875,-0.16014,-0.10144,-0.04467,0.00731,0.05077,0.08181,0.09522,0.08598,0.04939,-0.01757,-0.11577,-0.24529,-0.40266,-0.58221,-0.77618,-0.97509,-1.16817,-1.34449,-1.49365
