location_from,location_to,classification_from,classification_to,comment,skos_uri
TR,TR,bonsai_v2_0,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TM,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
TC,WL,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
TV,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
UG,WF,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
UA,WE,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
AE,WM,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
GB,GB,bonsai_v2_0,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
US,US,bonsai_v2_0,bonsut_v2_0,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UM,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
VI,WL,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
UY,WL,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
UZ,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
VU,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
VA,WE,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
VE,WL,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
VN,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
WF,WA,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
EH,WF,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
YE,WM,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ZM,WF,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
ZW,WF,bonsai_v2_0,bonsut_v2_0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch
