location_from,location_to,classification_from,classification_to,comment,skos_uri
TW,TW,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TJ,TJ,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TZ,TZ,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TH,TH,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TL,TL,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TG,TG,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TK,TK,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TO,TO,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TT,TT,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TN,TN,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TR,TR,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TM,TM,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TC,TC,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
TV,TV,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UG,UG,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UA,UA,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
AE,AE,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
GB,GB,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
US,US,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UM,UM,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UY,UY,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
UZ,UZ,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VU,VU,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VE,VE,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VN,VN,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VG,VG,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
VI,VI,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
WF,WF,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
EH,EH,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
YE,YE,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZM,ZM,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
ZW,ZW,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
XK,XK,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
BV,BV,bonsai_v2_0,iso_3166_1_alpha2,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
