A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,2,-0.27026,-0.23538,-0.19662,-0.15424,-0.10848,-0.05961,-0.00789,0.04642,0.10278,0.16100,0.22069,0.28138,0.34293,0.40477,0.46640,0.52769,0.58827,0.64766,0.70563,0.76177,0.81584,0.86728,0.91585,0.96140,1.00371,1.04254,1.07768,1.10889,1.13616,1.15921,1.17822,1.19304,1.20362,1.21018,1.21245,1.21079,1.20537,1.19631,1.18372,1.16780,1.14896,1.12737,1.10327,1.07709,1.04914,1.01967,0.98895,0.95737,0.92511,0.89243,0.85959,0.82662,0.79391,0.76148,0.72936,0.69802,0.66718,0.63699,0.60737,0.57837,0.54967,0.52127,0.49301,0.46479,0.43656,0.40805,0.37918,0.34972,0.31973,0.28893,0.25749,0.22516,0.19185,0.15770,0.12291,0.08748,0.05147,0.01498,-0.02165,-0.05824,-0.09444,-0.13030,-0.16504,-0.19854,-0.23057,-0.26074,-0.28851,-0.31364,-0.33600,-0.35521,-0.37088,-0.38306,-0.39114,-0.39523,-0.39492,-0.39045,-0.38142,-0.36801,-0.35013,-0.32774,-0.30114
0,1,3,-1.25319,-1.18920,-1.12518,-1.06135,-0.99791,-0.93540,-0.87416,-0.81455,-0.75693,-0.70182,-0.64960,-0.60058,-0.55523,-0.51389,-0.47693,-0.44455,-0.41708,-0.39485,-0.37801,-0.36674,-0.36120,-0.36156,-0.36772,-0.37958,-0.39730,-0.42063,-0.44930,-0.48315,-0.52186,-0.56517,-0.61270,-0.66381,-0.71830,-0.77554,-0.83521,-0.89665,-0.95959,-1.02329,-1.08732,-1.15119,-1.21472,-1.27722,-1.33830,-1.39773,-1.45528,-1.51044,-1.56316,-1.61335,-1.66094,-1.70570,-1.74776,-1.78697,-1.82358,-1.85732,-1.88879,-1.91790,-1.94471,-1.96950,-1.99245,-2.01364,-2.03297,-2.05096,-2.06763,-2.08301,-2.09736,-2.11046,-2.12266,-2.13370,-2.14358,-2.15233,-2.15991,-2.16626,-2.17113,-2.17448,-2.17615,-2.17604,-2.17379,-2.16935,-2.16273,-2.15352,-2.14181,-2.12735,-2.11010,-2.08996,-2.06671,-2.04053,-2.01112,-1.97866,-1.94325,-1.90489,-1.86335,-1.81906,-1.77204,-1.72230,-1.67015,-1.61549,-1.55904,-1.50059,-1.44056,-1.37919,-1.31661
0,1,3,-0.27994,-0.31613,-0.35172,-0.38679,-0.42101,-0.45411,-0.48567,-0.51576,-0.54402,-0.57021,-0.59421,-0.61590,-0.63499,-0.65123,-0.66444,-0.67465,-0.68168,-0.68547,-0.68597,-0.68318,-0.67695,-0.66744,-0.65464,-0.63870,-0.61960,-0.59758,-0.57280,-0.54542,-0.51568,-0.48368,-0.44958,-0.41377,-0.37657,-0.33796,-0.29830,-0.25796,-0.21722,-0.17614,-0.13503,-0.09409,-0.05360,-0.01382,0.02514,0.06310,0.09989,0.13552,0.16961,0.20228,0.23328,0.26254,0.29001,0.31558,0.33938,0.36150,0.38162,0.39996,0.41631,0.43090,0.44361,0.45461,0.46400,0.47138,0.47712,0.48132,0.48390,0.48493,0.48442,0.48232,0.47899,0.47422,0.46814,0.46063,0.45198,0.44208,0.43079,0.41833,0.40483,0.39026,0.37445,0.35754,0.33954,0.32035,0.30009,0.27868,0.25615,0.23251,0.20766,0.18187,0.15490,0.12647,0.09718,0.06672,0.03528,0.00289,-0.03045,-0.06464,-0.09956,-0.13492,-0.17078,-0.20715,-0.24357
0,1,3,-0.63397,-0.61468,-0.59370,-0.57076,-0.54600,-0.51942,-0.49079,-0.46045,-0.42830,-0.39457,-0.35947,-0.32308,-0.28565,-0.24756,-0.20930,-0.17109,-0.13307,-0.09574,-0.05972,-0.02527,0.00723,0.03736,0.06477,0.08931,0.11040,0.12778,0.14137,0.15087,0.15623,0.15733,0.15425,0.14680,0.13518,0.11948,0.09992,0.07670,0.05026,0.02039,-0.01202,-0.04712,-0.08417,-0.12288,-0.16296,-0.20420,-0.24603,-0.28810,-0.33003,-0.37163,-0.41259,-0.45269,-0.49157,-0.52879,-0.56459,-0.59857,-0.63063,-0.66071,-0.68869,-0.71458,-0.73828,-0.75996,-0.77943,-0.79676,-0.81207,-0.82539,-0.83676,-0.84622,-0.85395,-0.86003,-0.86465,-0.86769,-0.86933,-0.86989,-0.86919,-0.86734,-0.86466,-0.86096,-0.85671,-0.85190,-0.84656,-0.84049,-0.83415,-0.82757,-0.82090,-0.81395,-0.80683,-0.79966,-0.79235,-0.78511,-0.77782,-0.77037,-0.76261,-0.75462,-0.74622,-0.73741,-0.72800,-0.71794,-0.70696,-0.69495,-0.68177,-0.66727,-0.65131
0,1,3,0.65446,0.65636,0.65500,0.65036,0.64257,0.63193,0.61828,0.60184,0.58287,0.56143,0.53787,0.51199,0.48444,0.45512,0.42436,0.39238,0.35937,0.32563,0.29134,0.25663,0.22177,0.18710,0.15272,0.11902,0.08595,0.05375,0.02261,-0.00724,-0.03569,-0.06252,-0.08782,-0.11130,-0.13300,-0.15285,-0.17067,-0.18656,-0.20043,-0.21257,-0.22266,-0.23088,-0.23734,-0.24237,-0.24566,-0.24756,-0.24832,-0.24788,-0.24655,-0.24430,-0.24151,-0.23811,-0.23438,-0.23031,-0.22609,-0.22194,-0.21756,-0.21332,-0.20921,-0.20521,-0.20123,-0.19731,-0.19331,-0.18910,-0.18466,-0.17977,-0.17420,-0.16799,-0.16077,-0.15275,-0.14336,-0.13248,-0.12019,-0.10620,-0.09048,-0.07274,-0.05319,-0.03187,-0.00847,0.01683,0.04385,0.07266,0.10300,0.13474,0.16770,0.20152,0.23617,0.27121,0.30638,0.34135,0.37572,0.40933,0.44175,0.47294,0.50245,0.52995,0.55524,0.57802,0.59827,0.61559,0.63006,0.64140,0.64949
0,1,3,-0.78374,-0.76879,-0.75192,-0.73324,-0.71295,-0.69079,-0.66749,-0.64301,-0.61744,-0.59098,-0.56412,-0.53702,-0.50979,-0.48265,-0.45583,-0.42953,-0.40413,-0.37961,-0.35627,-0.33418,-0.31367,-0.29469,-0.27722,-0.26168,-0.24803,-0.23632,-0.22665,-0.21889,-0.21313,-0.20927,-0.20727,-0.20707,-0.20866,-0.21184,-0.21634,-0.22226,-0.22907,-0.23710,-0.24576,-0.25511,-0.26492,-0.27513,-0.28545,-0.29579,-0.30596,-0.31598,-0.32540,-0.33419,-0.34269,-0.35064,-0.35783,-0.36438,-0.37015,-0.37538,-0.38017,-0.38448,-0.38825,-0.39193,-0.39540,-0.39878,-0.40228,-0.40607,-0.41024,-0.41504,-0.42040,-0.42657,-0.43366,-0.44175,-0.45072,-0.46080,-0.47217,-0.48441,-0.49795,-0.51249,-0.52822,-0.54475,-0.56214,-0.58028,-0.59887,-0.61790,-0.63714,-0.65645,-0.67573,-0.69465,-0.71288,-0.73036,-0.74692,-0.76267,-0.77695,-0.78975,-0.80082,-0.81006,-0.81746,-0.82274,-0.82587,-0.82688,-0.82546,-0.82169,-0.81555,-0.80715,-0.79646
0,1,3,0.03984,0.04577,0.04830,0.04704,0.04182,0.03239,0.01885,0.00085,-0.02161,-0.04874,-0.08031,-0.11651,-0.15700,-0.20169,-0.25034,-0.30289,-0.35924,-0.41870,-0.48125,-0.54608,-0.61322,-0.68187,-0.75202,-0.82309,-0.89445,-0.96578,-1.03657,-1.10648,-1.17533,-1.24234,-1.30735,-1.37008,-1.43035,-1.48746,-1.54161,-1.59236,-1.63955,-1.68313,-1.72298,-1.75892,-1.79092,-1.81886,-1.84286,-1.86264,-1.87852,-1.89028,-1.89797,-1.90153,-1.90113,-1.89690,-1.88879,-1.87695,-1.86106,-1.84161,-1.81854,-1.79221,-1.76243,-1.72955,-1.69354,-1.65464,-1.61325,-1.56937,-1.52318,-1.47515,-1.42521,-1.37394,-1.32136,-1.26787,-1.21344,-1.15882,-1.10380,-1.04892,-0.99442,-0.94021,-0.88668,-0.83402,-0.78215,-0.73143,-0.68202,-0.63399,-0.58723,-0.54172,-0.49779,-0.45519,-0.41413,-0.37432,-0.33599,-0.29895,-0.26343,-0.22935,-0.19666,-0.16552,-0.13583,-0.10787,-0.08160,-0.05729,-0.03486,-0.01468,0.00301,0.01818,0.03057
0,1,3,0.16401,0.15872,0.15322,0.14789,0.14271,0.13777,0.13313,0.12912,0.12565,0.12309,0.12137,0.12090,0.12159,0.12365,0.12730,0.13275,0.13984,0.14849,0.15910,0.17170,0.18610,0.20228,0.22039,0.24025,0.26156,0.28444,0.30861,0.33422,0.36072,0.38807,0.41633,0.44488,0.47369,0.50257,0.53117,0.55949,0.58709,0.61378,0.63958,0.66399,0.68695,0.70834,0.72805,0.74586,0.76170,0.77536,0.78701,0.79616,0.80332,0.80798,0.81010,0.80989,0.80754,0.80296,0.79616,0.78709,0.77598,0.76309,0.74832,0.73186,0.71378,0.69449,0.67395,0.65228,0.62982,0.60662,0.58286,0.55904,0.53492,0.51087,0.48703,0.46360,0.44080,0.41873,0.39744,0.37722,0.35811,0.34005,0.32323,0.30762,0.29336,0.28030,0.26868,0.25813,0.24864,0.24038,0.23318,0.22669,0.22082,0.21575,0.21117,0.20697,0.20299,0.19912,0.19533,0.19143,0.18750,0.18323,0.17875,0.17406,0.16908
0,1,3,-0.50642,-0.50779,-0.50584,-0.50046,-0.49214,-0.48118,-0.46779,-0.45246,-0.43554,-0.41742,-0.39843,-0.37875,-0.35873,-0.33887,-0.31930,-0.30028,-0.28207,-0.26458,-0.24817,-0.23288,-0.21879,-0.20587,-0.19400,-0.18322,-0.17348,-0.16472,-0.15657,-0.14891,-0.14129,-0.13390,-0.12615,-0.11787,-0.10865,-0.09834,-0.08661,-0.07339,-0.05812,-0.04106,-0.02161,0.00019,0.02458,0.05160,0.08121,0.11345,0.14827,0.18545,0.22487,0.26626,0.30926,0.35388,0.39952,0.44579,0.49229,0.53844,0.58393,0.62833,0.67091,0.71125,0.74883,0.78321,0.81406,0.84085,0.86307,0.88041,0.89271,0.89976,0.90117,0.89714,0.88719,0.87156,0.85025,0.82342,0.79124,0.75407,0.71213,0.66590,0.61560,0.56175,0.50481,0.44549,0.38412,0.32146,0.25799,0.19427,0.13093,0.06836,0.00711,-0.05226,-0.10921,-0.16348,-0.21452,-0.26207,-0.30557,-0.34518,-0.38051,-0.41159,-0.43824,-0.46047,-0.47828,-0.49179,-0.50104
1,2,4,-1.14720,-1.17751,-1.20676,-1.23506,-1.26251,-1.28917,-1.31535,-1.34137,-1.36729,-1.39301,-1.41900,-1.44508,-1.47133,-1.49780,-1.52454,-1.55168,-1.57872,-1.60620,-1.63359,-1.66087,-1.68787,-1.71445,-1.74040,-1.76515,-1.78883,-1.81112,-1.83175,-1.85037,-1.86655,-1.88030,-1.89121,-1.89892,-1.90329,-1.90409,-1.90105,-1.89399,-1.88267,-1.86708,-1.84697,-1.82247,-1.79346,-1.76013,-1.72220,-1.67990,-1.63330,-1.58279,-1.52830,-1.47026,-1.40902,-1.34477,-1.27806,-1.20907,-1.13871,-1.06685,-0.99436,-0.92166,-0.84934,-0.77781,-0.70791,-0.63992,-0.57448,-0.51200,-0.45303,-0.39799,-0.34740,-0.30156,-0.26081,-0.22555,-0.19575,-0.17181,-0.15380,-0.14172,-0.13536,-0.13483,-0.14009,-0.15066,-0.16633,-0.18692,-0.21224,-0.24169,-0.27482,-0.31135,-0.35076,-0.39278,-0.43663,-0.48210,-0.52852,-0.57555,-0.62295,-0.67016,-0.71688,-0.76285,-0.80782,-0.85177,-0.89405,-0.93502,-0.97434,-1.01208,-1.04815,-1.08259,-1.11553
1,2,4,-0.97065,-0.96930,-0.96796,-0.96680,-0.96570,-0.96413,-0.96204,-0.95904,-0.95512,-0.94993,-0.94299,-0.93433,-0.92328,-0.90989,-0.89386,-0.87501,-0.85308,-0.82801,-0.79959,-0.76761,-0.73219,-0.69328,-0.65115,-0.60548,-0.55657,-0.50469,-0.45016,-0.39320,-0.33416,-0.27339,-0.21147,-0.14865,-0.08563,-0.02304,0.03858,0.09867,0.15669,0.21203,0.26380,0.31173,0.35528,0.39375,0.42686,0.45394,0.47479,0.48923,0.49679,0.49760,0.49135,0.47814,0.45811,0.43145,0.39829,0.35915,0.31441,0.26426,0.20950,0.15058,0.08828,0.02303,-0.04437,-0.11334,-0.18311,-0.25314,-0.32248,-0.39091,-0.45748,-0.52205,-0.58382,-0.64241,-0.69744,-0.74864,-0.79592,-0.83890,-0.87747,-0.91166,-0.94145,-0.96721,-0.98874,-1.00626,-1.02002,-1.03041,-1.03766,-1.04210,-1.04411,-1.04390,-1.04185,-1.03826,-1.03346,-1.02797,-1.02195,-1.01544,-1.00892,-1.00258,-0.99652,-0.99099,-0.98604,-0.98177,-0.97803,-0.97490,-0.97257
1,2,4,0.33942,0.34809,0.35573,0.36222,0.36776,0.37197,0.37507,0.37700,0.37783,0.37756,0.37634,0.37403,0.37097,0.36745,0.36355,0.35960,0.35572,0.35221,0.34921,0.34723,0.34638,0.34688,0.34884,0.35260,0.35814,0.36562,0.37503,0.38650,0.40005,0.41535,0.43245,0.45126,0.47129,0.49233,0.51409,0.53622,0.55864,0.58074,0.60210,0.62271,0.64186,0.65941,0.67488,0.68808,0.69863,0.70660,0.71172,0.71394,0.71307,0.70905,0.70228,0.69242,0.67988,0.66467,0.64709,0.62749,0.60590,0.58271,0.55846,0.53309,0.50718,0.48097,0.45466,0.42871,0.40304,0.37820,0.35413,0.33123,0.30973,0.28954,0.27101,0.25400,0.23846,0.22472,0.21275,0.20219,0.19339,0.18638,0.18104,0.17718,0.17490,0.17397,0.17455,0.17656,0.17975,0.18423,0.18967,0.19633,0.20387,0.21239,0.22173,0.23167,0.24214,0.25316,0.26440,0.27586,0.28716,0.29834,0.30940,0.31993,0.33005
1,2,4,-1.52357,-1.57368,-1.62324,-1.67202,-1.71958,-1.76589,-1.81061,-1.85348,-1.89433,-1.93294,-1.96870,-2.00188,-2.03181,-2.05865,-2.08173,-2.10100,-2.11645,-2.12793,-2.13516,-2.13805,-2.13659,-2.13075,-2.12060,-2.10600,-2.08690,-2.06343,-2.03563,-2.00349,-1.96745,-1.92719,-1.88271,-1.83440,-1.78232,-1.72656,-1.66743,-1.60499,-1.53935,-1.47099,-1.39991,-1.32623,-1.25076,-1.17355,-1.09486,-1.01513,-0.93483,-0.85419,-0.77407,-0.69439,-0.61600,-0.53911,-0.46456,-0.39280,-0.32395,-0.25882,-0.19783,-0.14116,-0.08955,-0.04319,-0.00220,0.03295,0.06210,0.08520,0.10202,0.11263,0.11731,0.11609,0.10869,0.09581,0.07753,0.05409,0.02608,-0.00632,-0.04280,-0.08257,-0.12534,-0.17098,-0.21858,-0.26810,-0.31904,-0.37119,-0.42411,-0.47757,-0.53110,-0.58485,-0.63875,-0.69241,-0.74582,-0.79885,-0.85173,-0.90432,-0.95667,-1.00885,-1.06079,-1.11238,-1.16411,-1.21575,-1.26726,-1.31881,-1.37031,-1.42159,-1.47275
1,2,4,-0.81861,-0.79794,-0.77652,-0.75445,-0.73150,-0.70767,-0.68288,-0.65716,-0.63029,-0.60188,-0.57143,-0.53891,-0.50403,-0.46661,-0.42620,-0.38279,-0.33590,-0.28542,-0.23107,-0.17292,-0.11082,-0.04465,0.02533,0.09895,0.17634,0.25691,0.34046,0.42666,0.51503,0.60499,0.69618,0.78778,0.87947,0.97034,1.05981,1.14706,1.23161,1.31261,1.38959,1.46176,1.52840,1.58901,1.64299,1.68992,1.72945,1.76094,1.78407,1.79871,1.80450,1.80160,1.78979,1.76928,1.73989,1.70200,1.65560,1.60126,1.53929,1.47010,1.39434,1.31240,1.22494,1.13245,1.03590,0.93578,0.83272,0.72755,0.62104,0.51394,0.40687,0.30060,0.19578,0.09313,-0.00679,-0.10328,-0.19588,-0.28423,-0.36780,-0.44625,-0.51917,-0.58631,-0.64765,-0.70303,-0.75230,-0.79554,-0.83274,-0.86428,-0.89016,-0.91072,-0.92602,-0.93673,-0.94274,-0.94468,-0.94294,-0.93797,-0.92990,-0.91924,-0.90638,-0.89150,-0.87517,-0.85746,-0.83850
1,2,4,0.92013,0.91056,0.89998,0.88828,0.87514,0.86072,0.84462,0.82655,0.80660,0.78456,0.76053,0.73424,0.70578,0.67523,0.64261,0.60816,0.57199,0.53430,0.49532,0.45544,0.41487,0.37393,0.33321,0.29271,0.25327,0.21504,0.17848,0.14411,0.11217,0.08322,0.05736,0.03500,0.01657,0.00217,-0.00790,-0.01358,-0.01487,-0.01156,-0.00371,0.00855,0.02518,0.04595,0.07074,0.09933,0.13122,0.16625,0.20424,0.24451,0.28689,0.33083,0.37610,0.42213,0.46873,0.51546,0.56182,0.60775,0.65282,0.69657,0.73871,0.77924,0.81770,0.85411,0.88830,0.92004,0.94928,0.97594,0.99998,1.02135,1.04019,1.05647,1.07009,1.08126,1.09016,1.09677,1.10137,1.10377,1.10452,1.10342,1.10083,1.09695,1.09192,1.08573,1.07862,1.07096,1.06267,1.05400,1.04505,1.03590,1.02689,1.01786,1.00915,1.00044,0.99194,0.98386,0.97599,0.96825,0.96075,0.95308,0.94538,0.93738,0.92907
1,2,4,-0.66358,-0.64619,-0.63195,-0.62023,-0.61101,-0.60386,-0.59865,-0.59493,-0.59241,-0.59078,-0.58932,-0.58776,-0.58595,-0.58315,-0.57943,-0.57430,-0.56743,-0.55866,-0.54778,-0.53485,-0.51950,-0.50187,-0.48182,-0.45975,-0.43576,-0.41018,-0.38311,-0.35504,-0.32613,-0.29719,-0.26848,-0.24062,-0.21396,-0.18916,-0.16685,-0.14751,-0.13176,-0.11999,-0.11280,-0.11064,-0.11361,-0.12249,-0.13723,-0.15795,-0.18467,-0.21771,-0.25677,-0.30183,-0.35249,-0.40869,-0.46971,-0.53523,-0.60454,-0.67734,-0.75264,-0.82975,-0.90823,-0.98701,-1.06548,-1.14259,-1.21782,-1.29022,-1.35930,-1.42422,-1.48456,-1.53935,-1.58847,-1.63127,-1.66758,-1.69728,-1.71986,-1.73540,-1.74390,-1.74544,-1.73984,-1.72776,-1.70955,-1.68522,-1.65544,-1.62058,-1.58130,-1.53803,-1.49150,-1.44208,-1.39042,-1.33722,-1.28305,-1.22848,-1.17421,-1.12053,-1.06808,-1.01727,-0.96835,-0.92198,-0.87844,-0.83782,-0.80017,-0.76613,-0.73540,-0.70814,-0.68422
1,2,4,0.96406,0.97747,0.98769,0.99505,0.99963,1.00122,1.00040,0.99716,0.99186,0.98457,0.97526,0.96444,0.95224,0.93873,0.92402,0.90838,0.89180,0.87443,0.85635,0.83771,0.81856,0.79864,0.77825,0.75717,0.73560,0.71314,0.68998,0.66602,0.64124,0.61546,0.58864,0.56071,0.53165,0.50137,0.46976,0.43701,0.40297,0.36780,0.33157,0.29415,0.25562,0.21645,0.17655,0.13614,0.09542,0.05454,0.01384,-0.02676,-0.06656,-0.10560,-0.14351,-0.18022,-0.21519,-0.24835,-0.27936,-0.30814,-0.33441,-0.35783,-0.37827,-0.39540,-0.40928,-0.41962,-0.42620,-0.42904,-0.42802,-0.42303,-0.41406,-0.40116,-0.38427,-0.36354,-0.33883,-0.31062,-0.27871,-0.24349,-0.20515,-0.16369,-0.11942,-0.07279,-0.02411,0.02642,0.07847,0.13180,0.18598,0.24075,0.29548,0.34999,0.40406,0.45727,0.50922,0.55956,0.60820,0.65469,0.69901,0.74071,0.77955,0.81543,0.84839,0.87808,0.90450,0.92759,0.94739
1,2,5,-1.03438,-1.09886,-1.15994,-1.21773,-1.27224,-1.32352,-1.37145,-1.41631,-1.45782,-1.49600,-1.53095,-1.56251,-1.59087,-1.61601,-1.63774,-1.65602,-1.67087,-1.68234,-1.69000,-1.69411,-1.69435,-1.69084,-1.68348,-1.67225,-1.65686,-1.63747,-1.61387,-1.58641,-1.55484,-1.51937,-1.47987,-1.43635,-1.38883,-1.33780,-1.28316,-1.22521,-1.16365,-1.09891,-1.03122,-0.96075,-0.88778,-0.81244,-0.73480,-0.65523,-0.57423,-0.49186,-0.40844,-0.32424,-0.23963,-0.15469,-0.06992,0.01433,0.09767,0.17999,0.26052,0.33905,0.41511,0.48849,0.55858,0.62520,0.68756,0.74552,0.79873,0.84673,0.88918,0.92580,0.95610,0.97985,0.99684,1.00698,1.01015,1.00615,0.99488,0.97663,0.95112,0.91874,0.87969,0.83425,0.78256,0.72512,0.66236,0.59467,0.52259,0.44634,0.36679,0.28419,0.19923,0.11252,0.02460,-0.06421,-0.15315,-0.24191,-0.32993,-0.41689,-0.50224,-0.58581,-0.66718,-0.74633,-0.82275,-0.89631,-0.96688
1,2,5,-1.95576,-1.90655,-1.85490,-1.80131,-1.74638,-1.69079,-1.63545,-1.58043,-1.52661,-1.47483,-1.42506,-1.37811,-1.33432,-1.29405,-1.25755,-1.22503,-1.19661,-1.17233,-1.15205,-1.13592,-1.12348,-1.11482,-1.10924,-1.10648,-1.10623,-1.10804,-1.11148,-1.11619,-1.12155,-1.12724,-1.13240,-1.13718,-1.14091,-1.14305,-1.14366,-1.14232,-1.13894,-1.13331,-1.12523,-1.11508,-1.10268,-1.08828,-1.07196,-1.05409,-1.03480,-1.01426,-0.99331,-0.97205,-0.95075,-0.93003,-0.91034,-0.89216,-0.87569,-0.86151,-0.85001,-0.84144,-0.83634,-0.83475,-0.83725,-0.84404,-0.85514,-0.87080,-0.89083,-0.91544,-0.94462,-0.97823,-1.01628,-1.05838,-1.10428,-1.15399,-1.20687,-1.26241,-1.32045,-1.38052,-1.44197,-1.50440,-1.56721,-1.62986,-1.69181,-1.75253,-1.81138,-1.86785,-1.92132,-1.97147,-2.01764,-2.05927,-2.09595,-2.12748,-2.15346,-2.17357,-2.18775,-2.19580,-2.19762,-2.19309,-2.18225,-2.16566,-2.14305,-2.11491,-2.08186,-2.04390,-2.00176
1,2,5,0.50496,0.61400,0.72180,0.82790,0.93179,1.03300,1.13074,1.22462,1.31406,1.39846,1.47747,1.55031,1.61684,1.67628,1.72861,1.77327,1.81003,1.83860,1.85880,1.87051,1.87351,1.86785,1.85355,1.83070,1.79939,1.76004,1.71283,1.65792,1.59611,1.52738,1.45246,1.37185,1.28601,1.19558,1.10122,1.00349,0.90293,0.80052,0.69642,0.59146,0.48596,0.38051,0.27579,0.17219,0.07024,-0.02979,-0.12760,-0.22268,-0.31516,-0.40445,-0.49068,-0.57341,-0.65263,-0.72830,-0.80032,-0.86879,-0.93365,-0.99474,-1.05209,-1.10575,-1.15564,-1.20195,-1.24456,-1.28321,-1.31820,-1.34921,-1.37645,-1.39963,-1.41869,-1.43345,-1.44396,-1.45003,-1.45165,-1.44870,-1.44089,-1.42844,-1.41091,-1.38833,-1.36041,-1.32749,-1.28946,-1.24611,-1.19752,-1.14389,-1.08508,-1.02126,-0.95247,-0.87892,-0.80086,-0.71825,-0.63159,-0.54090,-0.44650,-0.34896,-0.24845,-0.14532,-0.03991,0.06738,0.17606,0.28545,0.39517
1,2,5,-0.39953,-0.36302,-0.33006,-0.30060,-0.27441,-0.25166,-0.23166,-0.21446,-0.19962,-0.18685,-0.17570,-0.16590,-0.15697,-0.14845,-0.13999,-0.13110,-0.12141,-0.11085,-0.09887,-0.08547,-0.07040,-0.05366,-0.03509,-0.01468,0.00714,0.03039,0.05478,0.08000,0.10566,0.13129,0.15651,0.18076,0.20327,0.22366,0.24150,0.25632,0.26730,0.27408,0.27634,0.27352,0.26521,0.25139,0.23163,0.20598,0.17424,0.13653,0.09289,0.04364,-0.01109,-0.07087,-0.13536,-0.20419,-0.27670,-0.35234,-0.43063,-0.51070,-0.59197,-0.67371,-0.75537,-0.83618,-0.91530,-0.99241,-1.06663,-1.13766,-1.20472,-1.26730,-1.32506,-1.37745,-1.42402,-1.46476,-1.49906,-1.52720,-1.54881,-1.56369,-1.57209,-1.57382,-1.56893,-1.55784,-1.54052,-1.51731,-1.48854,-1.45460,-1.41570,-1.37248,-1.32507,-1.27429,-1.22031,-1.16382,-1.10545,-1.04562,-0.98481,-0.92386,-0.86301,-0.80308,-0.74426,-0.68717,-0.63218,-0.57963,-0.52980,-0.48302,-0.43957
1,2,5,-2.41446,-2.34352,-2.26957,-2.19337,-2.11520,-2.03584,-1.95570,-1.87544,-1.79558,-1.71662,-1.63916,-1.56381,-1.49069,-1.42055,-1.35361,-1.29017,-1.23061,-1.17501,-1.12347,-1.07644,-1.03368,-0.99529,-0.96100,-0.93125,-0.90550,-0.88364,-0.86563,-0.85118,-0.84017,-0.83229,-0.82743,-0.82531,-0.82586,-0.82867,-0.83385,-0.84101,-0.85015,-0.86117,-0.87414,-0.88877,-0.90519,-0.92345,-0.94340,-0.96497,-0.98849,-1.01385,-1.04120,-1.07046,-1.10190,-1.13537,-1.17102,-1.20869,-1.24857,-1.29071,-1.33513,-1.38147,-1.42990,-1.48019,-1.53250,-1.58642,-1.64188,-1.69881,-1.75704,-1.81633,-1.87646,-1.93720,-1.99841,-2.05982,-2.12113,-2.18234,-2.24270,-2.30237,-2.36102,-2.41811,-2.47359,-2.52703,-2.57807,-2.62661,-2.67226,-2.71475,-2.75376,-2.78898,-2.82008,-2.84682,-2.86888,-2.88603,-2.89804,-2.90495,-2.90612,-2.90176,-2.89164,-2.87565,-2.85385,-2.82622,-2.79279,-2.75374,-2.70934,-2.65961,-2.60490,-2.54560,-2.48198
1,2,5,-0.64207,-0.65876,-0.67784,-0.69921,-0.72268,-0.74814,-0.77534,-0.80395,-0.83361,-0.86387,-0.89464,-0.92527,-0.95517,-0.98395,-1.01101,-1.03610,-1.05857,-1.07806,-1.09406,-1.10615,-1.11409,-1.11755,-1.11627,-1.11013,-1.09892,-1.08252,-1.06120,-1.03478,-1.00350,-0.96761,-0.92742,-0.88306,-0.83499,-0.78366,-0.72959,-0.67320,-0.61490,-0.55547,-0.49524,-0.43485,-0.37487,-0.31570,-0.25815,-0.20247,-0.14922,-0.09875,-0.05155,-0.00794,0.03165,0.06709,0.09794,0.12442,0.14579,0.16251,0.17427,0.18111,0.18326,0.18074,0.17375,0.16254,0.14709,0.12789,0.10523,0.07939,0.05065,0.01958,-0.01343,-0.04814,-0.08397,-0.12053,-0.15753,-0.19432,-0.23063,-0.26631,-0.30084,-0.33381,-0.36505,-0.39434,-0.42141,-0.44630,-0.46866,-0.48868,-0.50611,-0.52118,-0.53385,-0.54440,-0.55280,-0.55958,-0.56460,-0.56849,-0.57160,-0.57411,-0.57649,-0.57892,-0.58191,-0.58577,-0.59068,-0.59713,-0.60527,-0.61536,-0.62756
