A,B,C,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,2,1.64823,1.74583,1.78512,1.76483,1.68653,1.55586,1.38025,1.16961,0.93476,0.68631,0.43517,0.19025,-0.04055,-0.25133,-0.43824,-0.59989,-0.73654,-0.84978,-0.94288,-1.01898,-1.08131,-1.13289,-1.17495,-1.20778,-1.22995,-1.23926,-1.23274,-1.20776,-1.16239,-1.09632,-1.01119,-0.91049,-0.79959,-0.68531,-0.57489,-0.47532,-0.39257,-0.33092,-0.29189,-0.27489,-0.27659,-0.29248,-0.31638,-0.34178,-0.36316,-0.37619,-0.37855,-0.36994,-0.35258,-0.32935,-0.30567,-0.28653,-0.27644,-0.27987,-0.29917,-0.33544,-0.38847,-0.45581,-0.53452,-0.61948,-0.70545,-0.78680,-0.85725,-0.91138,-0.94481,-0.95422,-0.93767,-0.89633,-0.83308,-0.75301,-0.66352,-0.57288,-0.48993,-0.42307,-0.37989,-0.36513,-0.38189,-0.42975,-0.50582,-0.60455,-0.71815,-0.83754,-0.95313,-1.05540,-1.13574,-1.18692,-1.20387,-1.18248,-1.12155,-1.02091,-0.88221,-0.70785,-0.50111,-0.26713,-0.01148,0.25886,0.53524,0.80805,1.06686,1.30011,1.49701
0,1,2,-0.15019,-0.15289,-0.16861,-0.20252,-0.25770,-0.33449,-0.43096,-0.54237,-0.66192,-0.78156,-0.89250,-0.98642,-1.05555,-1.09386,-1.09675,-1.06156,-0.98835,-0.87946,-0.73922,-0.57443,-0.39325,-0.20547,-0.02179,0.14730,0.29184,0.40327,0.47497,0.50282,0.48520,0.42299,0.31989,0.18137,0.01386,-0.17458,-0.37675,-0.58521,-0.79346,-0.99584,-1.18797,-1.36642,-1.52870,-1.67161,-1.79370,-1.89344,-1.96823,-2.01607,-2.03534,-2.02402,-1.98128,-1.90692,-1.80236,-1.67085,-1.51698,-1.34753,-1.16989,-0.99265,-0.82388,-0.67074,-0.53896,-0.43180,-0.35047,-0.29368,-0.25849,-0.24026,-0.23386,-0.23485,-0.23822,-0.24040,-0.23849,-0.23044,-0.21541,-0.19277,-0.16299,-0.12649,-0.08455,-0.03909,0.00801,0.05471,0.09865,0.13876,0.17369,0.20264,0.22569,0.24276,0.25391,0.25892,0.25741,0.24798,0.22982,0.20213,0.16520,0.11970,0.06778,0.01352,-0.03857,-0.08487,-0.12101,-0.14505,-0.15675,-0.15837,-0.15417
0,1,2,-1.24727,-1.51565,-1.76887,-1.99657,-2.18989,-2.34307,-2.45294,-2.51868,-2.54266,-2.52886,-2.48295,-2.41166,-2.32161,-2.21971,-2.11137,-2.00111,-1.89189,-1.78487,-1.68064,-1.57804,-1.47571,-1.37127,-1.26347,-1.15114,-1.03390,-0.91254,-0.78885,-0.66630,-0.54876,-0.44147,-0.34922,-0.27700,-0.22870,-0.20714,-0.21361,-0.24671,-0.30395,-0.38130,-0.47302,-0.57261,-0.67314,-0.76843,-0.85287,-0.92039,-0.96685,-0.98825,-0.98203,-0.94593,-0.87844,-0.78073,-0.65409,-0.50188,-0.32959,-0.14398,0.04617,0.23122,0.40112,0.54623,0.65768,0.72834,0.75355,0.73096,0.66140,0.54855,0.39869,0.22021,0.02326,-0.18191,-0.38439,-0.57469,-0.74464,-0.88877,-1.00351,-1.08758,-1.14162,-1.16814,-1.17050,-1.15189,-1.11588,-1.06469,-1.00020,-0.92379,-0.83577,-0.73709,-0.62797,-0.51049,-0.38728,-0.26203,-0.13969,-0.02694,0.06916,0.14070,0.18110,0.18349,0.14265,0.05593,-0.07672,-0.25274,-0.46705,-0.71126,-0.97502
0,1,2,-0.37005,-0.37946,-0.36805,-0.33614,-0.28494,-0.21654,-0.13167,-0.03127,0.08441,0.21555,0.36191,0.52309,0.69720,0.88111,1.07095,1.26035,1.44271,1.61117,1.75890,1.87978,1.96954,2.02466,2.04486,2.03040,1.98354,1.90735,1.80520,1.68092,1.53826,1.37977,1.20824,1.02617,0.83550,0.63892,0.43964,0.24114,0.04869,-0.13285,-0.29773,-0.44062,-0.55781,-0.64650,-0.70723,-0.74137,-0.75393,-0.75095,-0.74005,-0.72878,-0.72455,-0.73303,-0.75783,-0.80104,-0.86307,-0.94182,-1.03593,-1.14246,-1.25903,-1.38433,-1.51668,-1.65472,-1.79648,-1.93958,-2.08024,-2.21341,-2.33380,-2.43515,-2.51118,-2.55721,-2.56976,-2.54773,-2.49213,-2.40583,-2.29434,-2.16392,-2.02103,-1.87265,-1.72353,-1.57785,-1.43812,-1.30459,-1.17625,-1.05142,-0.92800,-0.80383,-0.67849,-0.55208,-0.42698,-0.30690,-0.19643,-0.10123,-0.02630,0.02425,0.04814,0.04526,0.01723,-0.03096,-0.09365,-0.16310,-0.23198,-0.29288,-0.34028
0,1,2,-1.23767,-1.15089,-1.06829,-0.99337,-0.92876,-0.87462,-0.83122,-0.79708,-0.77021,-0.74905,-0.73202,-0.71815,-0.70787,-0.70154,-0.70160,-0.71029,-0.73031,-0.76400,-0.81322,-0.87905,-0.96040,-1.05507,-1.16004,-1.27022,-1.38058,-1.48576,-1.58112,-1.66233,-1.72712,-1.77374,-1.80237,-1.81438,-1.81192,-1.79706,-1.77204,-1.73858,-1.69808,-1.65097,-1.59703,-1.53607,-1.46775,-1.39260,-1.31021,-1.22203,-1.12863,-1.03073,-0.92846,-0.82127,-0.70716,-0.58359,-0.44658,-0.29293,-0.11945,0.07558,0.29262,0.52998,0.78312,1.04645,1.31149,1.56950,1.81152,2.02839,2.21344,2.36023,2.46522,2.52737,2.54703,2.52671,2.47042,2.38329,2.27106,2.13899,1.99313,1.83881,1.67995,1.52080,1.36356,1.20985,1.05998,0.91301,0.76688,0.61888,0.46643,0.30639,0.13664,-0.04353,-0.23299,-0.42892,-0.62668,-0.82028,-1.00276,-1.16679,-1.30598,-1.41526,-1.49114,-1.53246,-1.54049,-1.51834,-1.47081,-1.40371,-1.32388
0,1,2,0.22716,0.25902,0.29971,0.34566,0.39233,0.43491,0.46849,0.48859,0.49232,0.47878,0.44869,0.40552,0.35500,0.30394,0.26085,0.23384,0.22988,0.25447,0.30941,0.39410,0.50495,0.63435,0.77306,0.91062,1.03564,1.13775,1.20763,1.23958,1.22956,1.17772,1.08660,0.96269,0.81401,0.65044,0.48263,0.32158,0.17645,0.05586,-0.03523,-0.09423,-0.12108,-0.11911,-0.09350,-0.04998,0.00402,0.06183,0.11763,0.16666,0.20580,0.23405,0.25099,0.25822,0.25678,0.24921,0.23778,0.22497,0.21251,0.20246,0.19623,0.19505,0.19943,0.21011,0.22619,0.24681,0.27015,0.29377,0.31532,0.33188,0.34157,0.34271,0.33359,0.31419,0.28513,0.24738,0.20260,0.15299,0.10144,0.05019,0.00206,-0.03988,-0.07329,-0.09546,-0.10545,-0.10171,-0.08456,-0.05524,-0.01617,0.02933,0.07681,0.12273,0.16292,0.19446,0.21591,0.22662,0.22747,0.22104,0.21077,0.20034,0.19402,0.19503,0.20567
0,1,2,1.41720,1.33778,1.25012,1.15586,1.05648,0.95416,0.84981,0.74545,0.64200,0.53977,0.43969,0.34056,0.24167,0.14134,0.03752,-0.07117,-0.18701,-0.31107,-0.44367,-0.58398,-0.73100,-0.88240,-1.03561,-1.18801,-1.33724,-1.48139,-1.61867,-1.74767,-1.86711,-1.97538,-2.07019,-2.14830,-2.20645,-2.24071,-2.24698,-2.22251,-2.16513,-2.07454,-1.95200,-1.80059,-1.62482,-1.43004,-1.22278,-1.00970,-0.79702,-0.59069,-0.39537,-0.21499,-0.05254,0.08996,0.21151,0.31202,0.39211,0.45281,0.49555,0.52190,0.53400,0.53367,0.52264,0.50293,0.47614,0.44368,0.40754,0.36928,0.33069,0.29367,0.25980,0.23149,0.21050,0.19840,0.19667,0.20722,0.23040,0.26674,0.31651,0.37884,0.45326,0.53761,0.63072,0.73013,0.83401,0.93947,1.04423,1.14612,1.24251,1.33170,1.41208,1.48257,1.54244,1.59170,1.63048,1.65908,1.67785,1.68746,1.68807,1.67958,1.66175,1.63394,1.59558,1.54662,1.48695
0,1,3,0.55559,0.47270,0.37591,0.26821,0.15322,0.03500,-0.08286,-0.19703,-0.30458,-0.40398,-0.49405,-0.57415,-0.64494,-0.70746,-0.76258,-0.81156,-0.85537,-0.89446,-0.92883,-0.95842,-0.98214,-0.99867,-1.00647,-1.00409,-0.99022,-0.96379,-0.92480,-0.87356,-0.81146,-0.74041,-0.66254,-0.58072,-0.49779,-0.41697,-0.34061,-0.27066,-0.20937,-0.15746,-0.11508,-0.08161,-0.05546,-0.03399,-0.01454,0.00681,0.03374,0.06987,0.11855,0.18219,0.26184,0.35849,0.46997,0.59415,0.72610,0.86058,0.99151,1.11235,1.21703,1.30044,1.35840,1.38833,1.38983,1.36316,1.31061,1.23552,1.14206,1.03404,0.91615,0.79240,0.66642,0.54233,0.42316,0.31207,0.21179,0.12455,0.05239,-0.00335,-0.04219,-0.06374,-0.06878,-0.05813,-0.03370,0.00245,0.04779,0.10060,0.15805,0.21832,0.27922,0.33998,0.39907,0.45570,0.50951,0.55945,0.60509,0.64549,0.67861,0.70331,0.71684,0.71720,0.70268,0.67121,0.62216
0,1,3,0.06518,0.27587,0.50547,0.74556,0.98700,1.22026,1.43465,1.62018,1.76722,1.86836,1.91711,1.91102,1.84943,1.73518,1.57326,1.37112,1.13795,0.88343,0.61893,0.35542,0.10345,-0.12637,-0.32531,-0.48560,-0.60088,-0.66750,-0.68342,-0.64985,-0.57063,-0.45245,-0.30395,-0.13564,0.04050,0.21311,0.37183,0.50784,0.61496,0.68957,0.73121,0.74195,0.72556,0.68831,0.63667,0.57765,0.51737,0.46175,0.41540,0.38188,0.36299,0.35975,0.37167,0.39760,0.43447,0.47966,0.52954,0.58019,0.62714,0.66691,0.69580,0.71099,0.71016,0.69239,0.65683,0.60447,0.53698,0.45750,0.36969,0.27840,0.18876,0.10544,0.03335,-0.02389,-0.06390,-0.08522,-0.08886,-0.07673,-0.05206,-0.01920,0.01736,0.05309,0.08393,0.10549,0.11546,0.11176,0.09282,0.05842,0.00881,-0.05434,-0.12835,-0.21010,-0.29454,-0.37617,-0.44937,-0.50799,-0.54559,-0.55713,-0.53807,-0.48590,-0.39844,-0.27614,-0.12040
0,1,3,0.55297,0.41774,0.25535,0.07925,-0.09584,-0.25451,-0.38287,-0.46983,-0.50759,-0.49282,-0.42652,-0.31435,-0.16527,0.00859,0.19336,0.37615,0.54440,0.68733,0.79738,0.87064,0.90649,0.90699,0.87740,0.82457,0.75601,0.68021,0.60443,0.53472,0.47584,0.43019,0.39875,0.38046,0.37280,0.37284,0.37735,0.38302,0.38636,0.38547,0.37824,0.36343,0.34052,0.30925,0.27037,0.22428,0.17217,0.11652,0.05967,0.00523,-0.04264,-0.07882,-0.09871,-0.09767,-0.07210,-0.01974,0.05997,0.16541,0.29253,0.43606,0.58926,0.74464,0.89519,1.03476,1.15840,1.26359,1.34914,1.41592,1.46406,1.49604,1.51331,1.51613,1.50430,1.47628,1.43037,1.36423,1.27634,1.16607,1.03375,0.88160,0.71361,0.53426,0.35039,0.16862,-0.00298,-0.15689,-0.28586,-0.38403,-0.44570,-0.46761,-0.44847,-0.38898,-0.29269,-0.16570,-0.01690,0.14345,0.30349,0.45081,0.57345,0.66089,0.70545,0.70219,0.65013
0,1,3,-1.44688,-1.55939,-1.65972,-1.73949,-1.79133,-1.80937,-1.78954,-1.72921,-1.62753,-1.48590,-1.30763,-1.09777,-0.86318,-0.61274,-0.35539,-0.10178,0.13910,0.35818,0.54898,0.70703,0.83056,0.92042,0.97994,1.01397,1.02762,1.02706,1.01748,1.00230,0.98403,0.96316,0.93945,0.91096,0.87580,0.83171,0.77759,0.71286,0.63839,0.55554,0.46694,0.37556,0.28414,0.19525,0.11062,0.03097,-0.04337,-0.11354,-0.18110,-0.24777,-0.31495,-0.38329,-0.45269,-0.52234,-0.58936,-0.65088,-0.70305,-0.74238,-0.76552,-0.77058,-0.75765,-0.72844,-0.68658,-0.63767,-0.58878,-0.54714,-0.52045,-0.51469,-0.53473,-0.58304,-0.65934,-0.76140,-0.88468,-1.02299,-1.16920,-1.31634,-1.45694,-1.58445,-1.69454,-1.78297,-1.84761,-1.88744,-1.90308,-1.89570,-1.86729,-1.82011,-1.75686,-1.68030,-1.59362,-1.49936,-1.40125,-1.30301,-1.20880,-1.12366,-1.05239,-0.99967,-0.97049,-0.96753,-0.99287,-1.04548,-1.12277,-1.22021,-1.33094
0,1,3,0.83480,0.82739,0.85874,0.92469,1.01800,1.12854,1.24557,1.35716,1.45358,1.52537,1.56665,1.57397,1.54689,1.48667,1.39659,1.28191,1.14903,1.00492,0.85674,0.71224,0.57806,0.46063,0.36549,0.29584,0.25355,0.23854,0.24748,0.27512,0.31393,0.35463,0.38696,0.40057,0.38562,0.33461,0.24306,0.10947,-0.06345,-0.26821,-0.49440,-0.72742,-0.95094,-1.14799,-1.30239,-1.40013,-1.43082,-1.38884,-1.27328,-1.08904,-0.84574,-0.55693,-0.23872,0.09041,0.41241,0.71062,0.97102,1.18327,1.34053,1.44130,1.48725,1.48457,1.44178,1.36857,1.27447,1.16841,1.05770,0.94682,0.83752,0.72941,0.62069,0.50867,0.39123,0.26784,0.13911,0.00879,-0.11754,-0.23288,-0.32908,-0.39774,-0.43120,-0.42424,-0.37319,-0.27769,-0.14026,0.03405,0.23678,0.45748,0.68519,0.90711,1.11122,1.28651,1.42306,1.51453,1.55731,1.55231,1.50331,1.41867,1.30884,1.18676,1.06635,0.96071,0.88076
0,1,3,0.09531,-0.14033,-0.37903,-0.61442,-0.83956,-1.04617,-1.22642,-1.37210,-1.47638,-1.53346,-1.54002,-1.49509,-1.39980,-1.25867,-1.07829,-0.86771,-0.63749,-0.39875,-0.16355,0.05729,0.25427,0.42041,0.54991,0.64091,0.69326,0.71028,0.69754,0.66188,0.61155,0.55583,0.50387,0.46371,0.44265,0.44548,0.47488,0.53150,0.61263,0.71409,0.82966,0.95190,1.07282,1.18522,1.28254,1.35986,1.41498,1.44768,1.45989,1.45532,1.43869,1.41528,1.38970,1.36700,1.35005,1.33967,1.33671,1.33942,1.34517,1.35049,1.35105,1.34293,1.32190,1.28547,1.23090,1.15727,1.06522,0.95713,0.83729,0.71161,0.58780,0.47475,0.38138,0.31607,0.28644,0.29763,0.35190,0.44849,0.58209,0.74539,0.92861,1.12040,1.30893,1.48345,1.63541,1.75782,1.84803,1.90448,1.92897,1.92455,1.89499,1.84440,1.77663,1.69404,1.59855,1.49055,1.36979,1.23512,1.08528,0.91902,0.73608,0.53653,0.32210
0,1,3,-0.71996,-0.75604,-0.76570,-0.75015,-0.71242,-0.65784,-0.59289,-0.52542,-0.46356,-0.41543,-0.38864,-0.38931,-0.42082,-0.48591,-0.58371,-0.71062,-0.86197,-1.03157,-1.21202,-1.39535,-1.57481,-1.74444,-1.89905,-2.03559,-2.15170,-2.24639,-2.31890,-2.36918,-2.39764,-2.40424,-2.38950,-2.35362,-2.29719,-2.22105,-2.12621,-2.01407,-1.88584,-1.74252,-1.58509,-1.41420,-1.22997,-1.03311,-0.82468,-0.60666,-0.38228,-0.15543,0.06745,0.27882,0.46985,0.63096,0.75365,0.82908,0.85038,0.81306,0.71485,0.55714,0.34403,0.08294,-0.21595,-0.54025,-0.87628,-1.20918,-1.52559,-1.81276,-2.06010,-2.26055,-2.41069,-2.50900,-2.55791,-2.56202,-2.52817,-2.46236,-2.37196,-2.26266,-2.13907,-2.00432,-1.86042,-1.70827,-1.54833,-1.38042,-1.20578,-1.02574,-0.84295,-0.66132,-0.48527,-0.32038,-0.17193,-0.04591,0.05314,0.12148,0.15641,0.15744,0.12580,0.06475,-0.02063,-0.12436,-0.23947,-0.35793,-0.47200,-0.57400,-0.65820
0,1,3,-1.19265,-1.10491,-0.99230,-0.85558,-0.69713,-0.52049,-0.32977,-0.13004,0.07347,0.27468,0.46829,0.64923,0.81241,0.95424,1.07134,1.16185,1.22455,1.25955,1.26785,1.25159,1.21301,1.15514,1.08052,0.99157,0.89011,0.77715,0.65378,0.52104,0.37962,0.23096,0.07789,-0.07567,-0.22544,-0.36606,-0.49152,-0.59650,-0.67661,-0.72891,-0.75198,-0.74708,-0.71686,-0.66642,-0.60152,-0.52883,-0.45466,-0.38522,-0.32535,-0.27856,-0.24664,-0.23056,-0.22943,-0.24145,-0.26553,-0.29962,-0.34251,-0.39295,-0.44976,-0.51238,-0.57995,-0.65118,-0.72434,-0.79805,-0.86990,-0.93802,-1.00045,-1.05599,-1.10388,-1.14442,-1.17870,-1.20853,-1.23613,-1.26371,-1.29272,-1.32429,-1.35838,-1.39341,-1.42718,-1.45685,-1.47891,-1.48974,-1.48696,-1.46986,-1.43876,-1.39586,-1.34494,-1.29106,-1.23938,-1.19468,-1.16128,-1.14178,-1.13723,-1.14698,-1.16847,-1.19837,-1.23238,-1.26557,-1.29292,-1.30963,-1.31149,-1.29437,-1.25532
0,1,3,0.41841,0.41808,0.36450,0.25946,0.10870,-0.07850,-0.29124,-0.51660,-0.74107,-0.95301,-1.14068,-1.29583,-1.41198,-1.48618,-1.51772,-1.50829,-1.46241,-1.38504,-1.28281,-1.16230,-1.03015,-0.89161,-0.75138,-0.61320,-0.47946,-0.35095,-0.22879,-0.11311,-0.00358,0.09953,0.19543,0.28366,0.36261,0.43110,0.48682,0.52798,0.55301,0.56046,0.54892,0.51912,0.47303,0.41283,0.34273,0.26799,0.19486,0.12975,0.07836,0.04591,0.03561,0.04881,0.08472,0.14054,0.21196,0.29388,0.38025,0.46615,0.54697,0.62058,0.68539,0.74231,0.79340,0.84129,0.88945,0.94093,0.99825,1.06163,1.13106,1.20372,1.27510,1.34028,1.39277,1.42638,1.43515,1.41499,1.36352,1.27992,1.16617,1.02606,0.86447,0.68749,0.50139,0.31232,0.12591,-0.05344,-0.22134,-0.37374,-0.50735,-0.61846,-0.70244,-0.75547,-0.77459,-0.75707,-0.70189,-0.61052,-0.48732,-0.33980,-0.17755,-0.01268,0.14163,0.27241,0.36780
0,1,3,0.28770,0.35627,0.43077,0.50651,0.57804,0.63943,0.68516,0.71000,0.71035,0.68428,0.63115,0.55173,0.44850,0.32469,0.18433,0.03113,-0.13053,-0.29665,-0.46323,-0.62592,-0.78125,-0.92442,-1.05178,-1.15985,-1.24498,-1.30526,-1.33941,-1.34732,-1.33026,-1.28971,-1.22894,-1.15089,-1.05900,-0.95714,-0.84863,-0.73681,-0.62471,-0.51566,-0.41211,-0.31626,-0.22984,-0.15423,-0.08909,-0.03398,0.01231,0.05210,0.08777,0.12183,0.15657,0.19453,0.23795,0.28792,0.34569,0.41159,0.48487,0.56415,0.64604,0.72681,0.80089,0.86242,0.90454,0.92182,0.90939,0.86461,0.78736,0.68046,0.54982,0.40310,0.24994,0.10012,-0.03671,-0.15261,-0.24213,-0.30194,-0.33195,-0.33456,-0.31392,-0.27561,-0.22552,-0.16964,-0.11332,-0.06025,-0.01348,0.02536,0.05614,0.07923,0.09520,0.10543,0.11116,0.11296,0.11194,0.10896,0.10510,0.10109,0.09884,0.09987,0.10660,0.12078,0.14516,0.18097,0.22873
0,2,4,-0.13560,-0.10267,-0.06693,-0.02355,0.03036,0.09840,0.18255,0.28298,0.39820,0.52437,0.65652,0.78864,0.91427,1.02683,1.12096,1.19316,1.24176,1.26715,1.27262,1.26308,1.24485,1.22464,1.20895,1.20409,1.21430,1.24169,1.28609,1.34533,1.41502,1.49007,1.56400,1.63045,1.68423,1.72164,1.73944,1.73663,1.71365,1.67181,1.61331,1.54094,1.45706,1.36497,1.26688,1.16566,1.06422,0.96511,0.87178,0.78793,0.71713,0.66240,0.62643,0.61097,0.61595,0.63958,0.67891,0.72950,0.78553,0.84105,0.88971,0.92684,0.94828,0.95166,0.93648,0.90358,0.85628,0.79776,0.73219,0.66362,0.59549,0.53019,0.46871,0.41185,0.35902,0.30901,0.25974,0.21001,0.15846,0.10453,0.04798,-0.01110,-0.07218,-0.13396,-0.19541,-0.25557,-0.31334,-0.36661,-0.41431,-0.45461,-0.48557,-0.50581,-0.51386,-0.50922,-0.49228,-0.46403,-0.42693,-0.38343,-0.33672,-0.28984,-0.24555,-0.20528,-0.16882
0,2,4,0.18981,0.26889,0.34300,0.41284,0.47992,0.54481,0.60850,0.67164,0.73407,0.79532,0.85510,0.91218,0.96588,1.01523,1.05959,1.09845,1.13175,1.15987,1.18421,1.20631,1.22848,1.25320,1.28303,1.32073,1.36697,1.42166,1.48308,1.54702,1.60849,1.66033,1.69623,1.71003,1.69742,1.65698,1.59048,1.50317,1.40288,1.29928,1.20316,1.12388,1.06818,1.03921,1.03629,1.05490,1.08703,1.12261,1.15061,1.16171,1.14804,1.10555,1.03357,0.93495,0.81568,0.68390,0.54806,0.41664,0.29682,0.19315,0.10805,0.04211,-0.00736,-0.04362,-0.07151,-0.09566,-0.12102,-0.15129,-0.18938,-0.23714,-0.29549,-0.36428,-0.44266,-0.52876,-0.62027,-0.71459,-0.80862,-0.89803,-0.97972,-1.05001,-1.10598,-1.14555,-1.16788,-1.17332,-1.16310,-1.13967,-1.10558,-1.06363,-1.01617,-0.96438,-0.90890,-0.85001,-0.78650,-0.71737,-0.64136,-0.55853,-0.46926,-0.37473,-0.27670,-0.17746,-0.07955,0.01535,0.10522
0,2,4,-0.69456,-0.62018,-0.54535,-0.46864,-0.38806,-0.30123,-0.20637,-0.10205,0.01231,0.13535,0.26585,0.40042,0.53500,0.66536,0.78649,0.89484,0.98750,1.06352,1.12290,1.16836,1.20350,1.23202,1.25896,1.28773,1.32037,1.35776,1.39784,1.43765,1.47295,1.49870,1.51030,1.50501,1.48168,1.44166,1.38814,1.32708,1.26546,1.20957,1.16656,1.14142,1.13759,1.15564,1.19428,1.24900,1.31454,1.38397,1.45079,1.50783,1.55048,1.57511,1.58099,1.56939,1.54486,1.51238,1.47937,1.45250,1.43879,1.44315,1.46872,1.51619,1.58284,1.66293,1.74831,1.82839,1.89106,1.92415,1.91538,1.85496,1.73611,1.55596,1.31679,1.02545,0.69491,0.34065,-0.01821,-0.36201,-0.67330,-0.93670,-1.14329,-1.28896,-1.37548,-1.41011,-1.40431,-1.37127,-1.32418,-1.27479,-1.23233,-1.20131,-1.18277,-1.17495,-1.17369,-1.17307,-1.16844,-1.15466,-1.12920,-1.09094,-1.04104,-0.98133,-0.91416,-0.84276,-0.76900
0,2,4,1.60906,1.68967,1.76064,1.81654,1.85319,1.86687,1.85571,1.81834,1.75526,1.66868,1.56241,1.44174,1.31386,1.18548,1.06406,0.95668,0.86838,0.80288,0.76204,0.74499,0.74914,0.77012,0.80220,0.83965,0.87634,0.90643,0.92567,0.93041,0.91909,0.89078,0.84653,0.78789,0.71801,0.63977,0.55698,0.47318,0.39150,0.31520,0.24635,0.18664,0.13758,0.09994,0.07418,0.06068,0.05899,0.06748,0.08543,0.11018,0.13875,0.16780,0.19402,0.21431,0.22554,0.22653,0.21662,0.19654,0.16935,0.13806,0.10844,0.08613,0.07715,0.08755,0.12244,0.18531,0.27906,0.40307,0.55535,0.73140,0.92482,1.12761,1.33128,1.52742,1.70878,1.86895,2.00393,2.11135,2.19135,2.24469,2.27362,2.28056,2.26780,2.23747,2.19082,2.12917,2.05388,1.96613,1.86884,1.76439,1.65707,1.55196,1.45400,1.36865,1.30071,1.25375,1.23016,1.23123,1.25581,1.30156,1.36469,1.44075,1.52414
0,2,4,0.94054,0.89523,0.83705,0.77074,0.70294,0.64139,0.59462,0.57171,0.58095,0.62882,0.71985,0.85517,1.03194,1.24413,1.48242,1.73454,1.98699,2.22578,2.43759,2.61165,2.73955,2.81627,2.84004,2.81311,2.73965,2.62666,2.48194,2.31415,2.13161,1.94144,1.74984,1.56206,1.38183,1.21160,1.05300,0.90749,0.77550,0.65727,0.55346,0.46317,0.38615,0.32148,0.26724,0.22201,0.18426,0.15204,0.12417,0.09969,0.07922,0.06223,0.04960,0.04184,0.03952,0.04217,0.04896,0.05775,0.06591,0.07039,0.06751,0.05438,0.02901,-0.01022,-0.06268,-0.12656,-0.19913,-0.27634,-0.35350,-0.42581,-0.48912,-0.53975,-0.57599,-0.59673,-0.60217,-0.59382,-0.57420,-0.54563,-0.51129,-0.47333,-0.43394,-0.39375,-0.35284,-0.31038,-0.26542,-0.21604,-0.16025,-0.09663,-0.02408,0.05796,0.14878,0.24703,0.35049,0.45588,0.56001,0.65939,0.75023,0.82901,0.89366,0.94125,0.97022,0.97945,0.96919
0,2,4,3.40552,3.35760,3.27524,3.16207,3.02233,2.86100,2.68295,2.49339,2.29723,2.09924,1.90276,1.71084,1.52563,1.34863,1.18069,1.02225,0.87367,0.73546,0.60865,0.49468,0.39462,0.31075,0.24425,0.19679,0.16991,0.16427,0.18048,0.21962,0.28083,0.36390,0.46701,0.58876,0.72700,0.87893,1.04187,1.21286,1.38959,1.56915,1.74883,1.92641,2.09789,2.25952,2.40606,2.53206,2.63039,2.69458,2.71786,2.69486,2.62238,2.50087,2.33330,2.12629,1.89017,1.63770,1.38293,1.14008,0.92290,0.74320,0.60945,0.52636,0.49490,0.51190,0.57063,0.66088,0.77140,0.88911,1.00194,1.09847,1.16997,1.20916,1.21357,1.18271,1.11969,1.03031,0.92210,0.80381,0.68542,0.57517,0.48160,0.41149,0.37072,0.36303,0.39046,0.45403,0.55331,0.68684,0.85173,1.04458,1.26091,1.49511,1.74128,1.99271,2.24225,2.48265,2.70661,2.90792,3.08054,3.22041,3.32436,3.39011,3.41689
0,2,4,-0.70749,-0.77958,-0.80650,-0.78821,-0.72794,-0.63165,-0.50781,-0.36688,-0.21991,-0.07784,0.04948,0.15430,0.23108,0.27767,0.29508,0.28742,0.26107,0.22411,0.18510,0.15270,0.13486,0.13720,0.16335,0.21529,0.29194,0.39109,0.50809,0.63875,0.77856,0.92308,1.06884,1.21382,1.35656,1.49671,1.63418,1.76910,1.90048,2.02634,2.14363,2.24780,2.33269,2.39088,2.41499,2.39858,2.33621,2.22468,2.06425,1.85847,1.61412,1.34129,1.05289,0.76378,0.48847,0.24154,0.03513,-0.12147,-0.22369,-0.27041,-0.26570,-0.21697,-0.13507,-0.03221,0.07859,0.18627,0.28082,0.35596,0.40820,0.43771,0.44762,0.44307,0.42996,0.41439,0.40219,0.39710,0.40177,0.41695,0.44293,0.47838,0.52155,0.57059,0.62440,0.68125,0.73986,0.79856,0.85533,0.90731,0.95077,0.98181,0.99522,0.98598,0.94939,0.88243,0.78423,0.65471,0.49734,0.31779,0.12382,-0.07509,-0.26817,-0.44449,-0.59365
