A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,3,-0.30299,-0.34698,-0.38721,-0.42337,-0.45562,-0.48398,-0.50829,-0.52875,-0.54513,-0.55801,-0.56755,-0.57411,-0.57785,-0.57930,-0.57879,-0.57669,-0.57382,-0.57008,-0.56602,-0.56198,-0.55829,-0.55526,-0.55288,-0.55138,-0.55077,-0.55070,-0.55117,-0.55183,-0.55227,-0.55174,-0.55021,-0.54677,-0.54062,-0.53158,-0.51885,-0.50176,-0.47958,-0.45223,-0.41894,-0.37949,-0.33382,-0.28180,-0.22360,-0.15947,-0.08977,-0.01513,0.06393,0.14640,0.23172,0.31883,0.40687,0.49484,0.58131,0.66585,0.74739,0.82503,0.89788,0.96536,1.02690,1.08201,1.13059,1.17218,1.20668,1.23422,1.25486,1.26872,1.27635,1.27782,1.27348,1.26375,1.24919,1.22992,1.20660,1.17953,1.14872,1.11472,1.07792,1.03846,0.99618,0.95155,0.90469,0.85574,0.80473,0.75173,0.69677,0.64004,0.58181,0.52220,0.46114,0.39912,0.33634,0.27312,0.20985,0.14673,0.08433,0.02293,-0.03716,-0.09559,-0.15158,-0.20504,-0.25562
0,3,0.55650,0.58401,0.61863,0.66020,0.70828,0.76246,0.82206,0.88686,0.95589,1.02815,1.10317,1.17949,1.25632,1.33292,1.40816,1.48078,1.54980,1.61452,1.67377,1.72688,1.77306,1.81144,1.84156,1.86318,1.87596,1.87964,1.87413,1.85990,1.83718,1.80635,1.76780,1.72219,1.67020,1.61283,1.55095,1.48512,1.41642,1.34575,1.27393,1.20196,1.13033,1.05989,0.99130,0.92510,0.86188,0.80213,0.74639,0.69450,0.64739,0.60495,0.56732,0.53509,0.50795,0.48624,0.47000,0.45960,0.45457,0.45504,0.46088,0.47192,0.48803,0.50883,0.53407,0.56315,0.59568,0.63086,0.66802,0.70657,0.74569,0.78455,0.82225,0.85793,0.89086,0.92048,0.94590,0.96634,0.98159,0.99115,0.99475,0.99252,0.98430,0.97041,0.95122,0.92709,0.89879,0.86684,0.83207,0.79528,0.75752,0.71948,0.68240,0.64719,0.61441,0.58528,0.56052,0.54072,0.52668,0.51891,0.51761,0.52337,0.53626
0,3,0.85154,0.85972,0.86423,0.86528,0.86278,0.85666,0.84716,0.83443,0.81834,0.79964,0.77859,0.75551,0.73081,0.70516,0.67878,0.65253,0.62692,0.60202,0.57849,0.55663,0.53666,0.51901,0.50386,0.49145,0.48159,0.47458,0.47031,0.46880,0.47020,0.47412,0.48043,0.48893,0.49993,0.51289,0.52794,0.54469,0.56287,0.58241,0.60306,0.62469,0.64691,0.66947,0.69199,0.71431,0.73598,0.75678,0.77633,0.79423,0.81017,0.82409,0.83531,0.84381,0.84957,0.85211,0.85150,0.84771,0.84073,0.83064,0.81781,0.80239,0.78457,0.76472,0.74318,0.72035,0.69660,0.67249,0.64822,0.62442,0.60120,0.57926,0.55874,0.53998,0.52317,0.50853,0.49649,0.48654,0.47948,0.47468,0.47271,0.47327,0.47629,0.48190,0.48983,0.50026,0.51287,0.52793,0.54461,0.56318,0.58358,0.60522,0.62789,0.65146,0.67542,0.69976,0.72373,0.74717,0.76947,0.79032,0.80943,0.82632,0.84045
0,3,-0.12609,-0.04796,0.02265,0.08445,0.13623,0.17732,0.20678,0.22382,0.22799,0.21880,0.19600,0.15966,0.10977,0.04637,-0.02976,-0.11799,-0.21730,-0.32656,-0.44479,-0.57031,-0.70153,-0.83695,-0.97467,-1.11283,-1.24963,-1.38318,-1.51140,-1.63280,-1.74542,-1.84760,-1.93827,-2.01595,-2.07967,-2.12865,-2.16253,-2.18088,-2.18377,-2.17126,-2.14403,-2.10280,-2.04867,-1.98275,-1.90663,-1.82164,-1.72959,-1.63227,-1.53140,-1.42883,-1.32664,-1.22623,-1.12946,-1.03812,-0.95335,-0.87651,-0.80874,-0.75102,-0.70349,-0.66728,-0.64218,-0.62835,-0.62571,-0.63408,-0.65247,-0.68017,-0.71667,-0.76077,-0.81131,-0.86715,-0.92708,-0.98940,-1.05331,-1.11731,-1.18001,-1.24007,-1.29657,-1.34820,-1.39422,-1.43353,-1.46515,-1.48863,-1.50330,-1.50885,-1.50474,-1.49107,-1.46752,-1.43448,-1.39229,-1.34087,-1.28105,-1.21331,-1.13842,-1.05709,-0.97023,-0.87892,-0.78405,-0.68714,-0.58907,-0.49111,-0.39463,-0.30077,-0.21081
0,4,-0.70517,-0.67839,-0.64747,-0.61278,-0.57507,-0.53499,-0.49320,-0.45051,-0.40767,-0.36537,-0.32453,-0.28575,-0.24976,-0.21691,-0.18802,-0.16387,-0.14479,-0.13139,-0.12376,-0.12257,-0.12786,-0.13998,-0.15875,-0.18395,-0.21556,-0.25332,-0.29699,-0.34601,-0.39988,-0.45779,-0.51943,-0.58381,-0.65048,-0.71852,-0.78706,-0.85519,-0.92249,-0.98814,-1.05106,-1.11073,-1.16645,-1.21768,-1.26389,-1.30455,-1.33909,-1.36729,-1.38869,-1.40331,-1.41047,-1.41032,-1.40258,-1.38763,-1.36525,-1.33569,-1.29938,-1.25639,-1.20756,-1.15321,-1.09419,-1.03079,-0.96408,-0.89494,-0.82423,-0.75292,-0.68198,-0.61228,-0.54520,-0.48154,-0.42230,-0.36836,-0.32036,-0.27915,-0.24511,-0.21878,-0.20007,-0.18954,-0.18692,-0.19193,-0.20426,-0.22340,-0.24863,-0.27923,-0.31435,-0.35304,-0.39421,-0.43703,-0.48062,-0.52368,-0.56552,-0.60501,-0.64141,-0.67390,-0.70205,-0.72511,-0.74279,-0.75480,-0.76092,-0.76112,-0.75544,-0.74401,-0.72712
0,4,-0.66483,-0.75527,-0.84482,-0.93305,-1.01925,-1.10285,-1.18303,-1.25908,-1.33056,-1.39657,-1.45662,-1.50986,-1.55618,-1.59482,-1.62556,-1.64826,-1.66300,-1.66963,-1.66840,-1.66013,-1.64482,-1.62352,-1.59688,-1.56582,-1.53126,-1.49423,-1.45583,-1.41668,-1.37815,-1.34079,-1.30540,-1.27236,-1.24215,-1.21520,-1.19142,-1.17070,-1.15288,-1.13741,-1.12388,-1.11170,-1.09989,-1.08778,-1.07437,-1.05892,-1.04030,-1.01807,-0.99138,-0.95954,-0.92223,-0.87898,-0.82968,-0.77436,-0.71321,-0.64635,-0.57416,-0.49740,-0.41662,-0.33236,-0.24591,-0.15797,-0.06931,0.01884,0.10581,0.19066,0.27244,0.35034,0.42400,0.49242,0.55490,0.61133,0.66090,0.70344,0.73893,0.76694,0.78754,0.80073,0.80674,0.80561,0.79752,0.78273,0.76138,0.73377,0.70049,0.66152,0.61730,0.56805,0.51432,0.45627,0.39408,0.32817,0.25855,0.18572,0.10987,0.03120,-0.04993,-0.13337,-0.21877,-0.30583,-0.39428,-0.48378,-0.57430
0,4,1.49915,1.46831,1.43272,1.39339,1.35104,1.30711,1.26243,1.21838,1.17616,1.13670,1.10147,1.07126,1.04725,1.03012,1.02080,1.01949,1.02692,1.04314,1.06806,1.10162,1.14354,1.19314,1.24986,1.31287,1.38073,1.45279,1.52749,1.60350,1.67935,1.75377,1.82518,1.89227,1.95380,2.00814,2.05450,2.09172,2.11876,2.13483,2.13948,2.13241,2.11325,2.08221,2.03935,1.98532,1.92046,1.84579,1.76202,1.67026,1.57186,1.46798,1.35988,1.24893,1.13686,1.02467,0.91420,0.80641,0.70282,0.60452,0.51271,0.42838,0.35207,0.28488,0.22685,0.17883,0.14086,0.11317,0.09577,0.08816,0.09053,0.10241,0.12359,0.15315,0.19063,0.23539,0.28682,0.34431,0.40699,0.47396,0.54438,0.61779,0.69330,0.77014,0.84737,0.92415,0.99965,1.07321,1.14419,1.21159,1.27469,1.33286,1.38550,1.43209,1.47203,1.50490,1.53037,1.54823,1.55831,1.56084,1.55579,1.54357,1.52453
0,4,-0.84711,-0.87470,-0.89764,-0.91628,-0.93055,-0.94071,-0.94709,-0.95006,-0.95000,-0.94723,-0.94210,-0.93501,-0.92637,-0.91626,-0.90520,-0.89304,-0.88022,-0.86651,-0.85201,-0.83665,-0.82024,-0.80296,-0.78400,-0.76343,-0.74077,-0.71591,-0.68856,-0.65840,-0.62539,-0.58896,-0.54941,-0.50664,-0.46054,-0.41140,-0.35928,-0.30444,-0.24734,-0.18861,-0.12878,-0.06809,-0.00735,0.05297,0.11200,0.16901,0.22368,0.27543,0.32376,0.36784,0.40775,0.44281,0.47317,0.49860,0.51909,0.53464,0.54560,0.55234,0.55494,0.55407,0.54996,0.54322,0.53421,0.52332,0.51123,0.49809,0.48451,0.47055,0.45652,0.44240,0.42833,0.41426,0.40004,0.38540,0.37001,0.35399,0.33659,0.31775,0.29694,0.27378,0.24780,0.21901,0.18706,0.15150,0.11250,0.07004,0.02405,-0.02492,-0.07674,-0.13115,-0.18756,-0.24563,-0.30456,-0.36406,-0.42314,-0.48133,-0.53797,-0.59253,-0.64435,-0.69274,-0.73758,-0.77839,-0.81499
0,4,0.20849,0.23865,0.26903,0.29873,0.32750,0.35451,0.37973,0.40233,0.42183,0.43793,0.45022,0.45840,0.46240,0.46189,0.45665,0.44689,0.43251,0.41369,0.39057,0.36354,0.33283,0.29889,0.26207,0.22298,0.18187,0.13918,0.09556,0.05120,0.00644,-0.03802,-0.08209,-0.12562,-0.16813,-0.20948,-0.24955,-0.28839,-0.32589,-0.36209,-0.39668,-0.42977,-0.46131,-0.49130,-0.51985,-0.54661,-0.57135,-0.59409,-0.61494,-0.63343,-0.64937,-0.66265,-0.67272,-0.67948,-0.68298,-0.68291,-0.67910,-0.67154,-0.66024,-0.64512,-0.62656,-0.60453,-0.57953,-0.55170,-0.52153,-0.48936,-0.45571,-0.42127,-0.38640,-0.35164,-0.31751,-0.28449,-0.25289,-0.22346,-0.19625,-0.17143,-0.14937,-0.13013,-0.11339,-0.09946,-0.08814,-0.07880,-0.07167,-0.06614,-0.06180,-0.05834,-0.05551,-0.05262,-0.04928,-0.04536,-0.04003,-0.03335,-0.02485,-0.01443,-0.00153,0.01353,0.03095,0.05055,0.07250,0.09654,0.12250,0.15009,0.17873
0,4,2.22212,2.21366,2.20407,2.19338,2.18094,2.16661,2.15015,2.13089,2.10869,2.08326,2.05409,2.02088,1.98360,1.94187,1.89578,1.84536,1.79040,1.73140,1.66848,1.60180,1.53180,1.45881,1.38352,1.30632,1.22759,1.14803,1.06812,0.98812,0.90874,0.83032,0.75304,0.67735,0.60376,0.53204,0.46264,0.39575,0.33128,0.26935,0.21002,0.15338,0.09929,0.04801,-0.00051,-0.04596,-0.08844,-0.12753,-0.16309,-0.19474,-0.22228,-0.24509,-0.26280,-0.27499,-0.28118,-0.28097,-0.27370,-0.25927,-0.23705,-0.20713,-0.16903,-0.12257,-0.06777,-0.00504,0.06560,0.14380,0.22895,0.32063,0.41789,0.51974,0.62548,0.73437,0.84489,0.95632,1.06753,1.17730,1.28480,1.38914,1.48942,1.58452,1.67420,1.75784,1.83473,1.90484,1.96793,2.02389,2.07274,2.11505,2.15078,2.18022,2.20387,2.22235,2.23604,2.24580,2.25206,2.25521,2.25583,2.25455,2.25174,2.24758,2.24252,2.23643,2.22956
0,4,-0.07048,-0.07455,-0.07890,-0.08369,-0.08947,-0.09661,-0.10552,-0.11649,-0.12927,-0.14455,-0.16219,-0.18233,-0.20494,-0.22985,-0.25708,-0.28654,-0.31831,-0.35186,-0.38709,-0.42394,-0.46233,-0.50200,-0.54270,-0.58437,-0.62683,-0.66998,-0.71368,-0.75775,-0.80194,-0.84618,-0.89029,-0.93392,-0.97715,-1.01909,-1.05992,-1.09903,-1.13622,-1.17084,-1.20258,-1.23095,-1.25521,-1.27540,-1.29073,-1.30083,-1.30523,-1.30356,-1.29558,-1.28122,-1.26018,-1.23238,-1.19789,-1.15674,-1.10921,-1.05575,-0.99661,-0.93227,-0.86336,-0.79057,-0.71454,-0.63635,-0.55642,-0.47572,-0.39522,-0.31572,-0.23811,-0.16327,-0.09206,-0.02493,0.03700,0.09336,0.14377,0.18789,0.22521,0.25580,0.27968,0.29677,0.30752,0.31186,0.31026,0.30333,0.29174,0.27600,0.25673,0.23458,0.21030,0.18484,0.15868,0.13241,0.10659,0.08178,0.05839,0.03673,0.01720,-0.00018,-0.01531,-0.02830,-0.03918,-0.04809,-0.05539,-0.06130,-0.06613
0,4,0.33926,0.38172,0.42015,0.45428,0.48380,0.50838,0.52800,0.54274,0.55232,0.55655,0.55546,0.54904,0.53734,0.52026,0.49760,0.46977,0.43666,0.39861,0.35574,0.30832,0.25706,0.20230,0.14510,0.08565,0.02492,-0.03621,-0.09674,-0.15578,-0.21225,-0.26516,-0.31394,-0.35718,-0.39407,-0.42372,-0.44604,-0.46037,-0.46648,-0.46427,-0.45357,-0.43499,-0.40890,-0.37611,-0.33688,-0.29246,-0.24399,-0.19240,-0.13903,-0.08507,-0.03177,0.01958,0.06785,0.11198,0.15101,0.18408,0.21039,0.22946,0.24083,0.24437,0.23996,0.22768,0.20802,0.18106,0.14764,0.10842,0.06420,0.01583,-0.03590,-0.08984,-0.14536,-0.20076,-0.25550,-0.30863,-0.35916,-0.40604,-0.44850,-0.48614,-0.51775,-0.54365,-0.56270,-0.57468,-0.57935,-0.57712,-0.56774,-0.55115,-0.52791,-0.49814,-0.46265,-0.42176,-0.37626,-0.32636,-0.27313,-0.21715,-0.15923,-0.10001,-0.04018,0.01932,0.07815,0.13532,0.19063,0.24345,0.29302
0,4,-0.25271,-0.19445,-0.13071,-0.06250,0.00938,0.08395,0.16022,0.23726,0.31385,0.38941,0.46317,0.53409,0.60138,0.66462,0.72315,0.77668,0.82491,0.86752,0.90411,0.93489,0.96006,0.97970,0.99400,1.00308,1.00751,1.00752,1.00387,0.99678,0.98675,0.97400,0.95951,0.94359,0.92667,0.90929,0.89133,0.87367,0.85638,0.83982,0.82390,0.80886,0.79492,0.78207,0.77058,0.76001,0.75047,0.74206,0.73445,0.72768,0.72139,0.71553,0.70996,0.70464,0.69941,0.69415,0.68879,0.68297,0.67710,0.67086,0.66419,0.65677,0.64853,0.63942,0.62939,0.61823,0.60554,0.59138,0.57548,0.55760,0.53764,0.51522,0.49010,0.46221,0.43099,0.39666,0.35922,0.31875,0.27510,0.22851,0.17919,0.12773,0.07452,0.02022,-0.03505,-0.09022,-0.14453,-0.19715,-0.24709,-0.29371,-0.33616,-0.37374,-0.40517,-0.43024,-0.44831,-0.45864,-0.46101,-0.45535,-0.44122,-0.41891,-0.38860,-0.35047,-0.30498
0,4,0.45587,0.46601,0.47970,0.49645,0.51557,0.53615,0.55713,0.57821,0.59841,0.61677,0.63288,0.64612,0.65586,0.66167,0.66318,0.65980,0.65159,0.63847,0.62046,0.59755,0.56999,0.53806,0.50227,0.46314,0.42130,0.37733,0.33172,0.28539,0.23913,0.19370,0.14994,0.10864,0.07055,0.03628,0.00693,-0.01732,-0.03592,-0.04823,-0.05420,-0.05351,-0.04620,-0.03198,-0.01149,0.01555,0.04854,0.08687,0.13040,0.17813,0.22977,0.28426,0.34114,0.39986,0.45964,0.51990,0.57997,0.63947,0.69774,0.75483,0.81002,0.86289,0.91344,0.96154,1.00666,1.04903,1.08834,1.12434,1.15705,1.18605,1.21126,1.23253,1.24970,1.26230,1.27021,1.27327,1.27115,1.26383,1.25129,1.23325,1.20993,1.18169,1.14867,1.11107,1.06968,1.02482,0.97722,0.92752,0.87669,0.82531,0.77454,0.72509,0.67776,0.63351,0.59289,0.55669,0.52524,0.49908,0.47825,0.46305,0.45334,0.44919,0.45015
0,4,0.72075,0.70060,0.67618,0.64786,0.61587,0.58071,0.54248,0.50161,0.45861,0.41369,0.36725,0.31962,0.27102,0.22168,0.17198,0.12234,0.07275,0.02355,-0.02507,-0.07264,-0.11901,-0.16374,-0.20649,-0.24692,-0.28445,-0.31883,-0.34946,-0.37616,-0.39816,-0.41549,-0.42757,-0.43430,-0.43544,-0.43069,-0.42022,-0.40416,-0.38268,-0.35594,-0.32454,-0.28885,-0.24972,-0.20767,-0.16338,-0.11761,-0.07135,-0.02523,0.01985,0.06322,0.10437,0.14253,0.17712,0.20778,0.23423,0.25617,0.27355,0.28642,0.29475,0.29896,0.29928,0.29619,0.28988,0.28115,0.27053,0.25849,0.24551,0.23244,0.21974,0.20798,0.19795,0.18984,0.18403,0.18107,0.18126,0.18469,0.19156,0.20214,0.21616,0.23380,0.25484,0.27908,0.30627,0.33590,0.36786,0.40152,0.43637,0.47196,0.50768,0.54291,0.57718,0.60983,0.64022,0.66798,0.69266,0.71365,0.73074,0.74354,0.75170,0.75515,0.75374,0.74751,0.73648
0,4,-0.58714,-0.65404,-0.72241,-0.79123,-0.86029,-0.92902,-0.99649,-1.06218,-1.12575,-1.18667,-1.24430,-1.29850,-1.34882,-1.39513,-1.43710,-1.47475,-1.50770,-1.53606,-1.55971,-1.57890,-1.59355,-1.60369,-1.60966,-1.61162,-1.60971,-1.60399,-1.59480,-1.58225,-1.56658,-1.54796,-1.52649,-1.50228,-1.47575,-1.44707,-1.41617,-1.38332,-1.34866,-1.31221,-1.27425,-1.23471,-1.19370,-1.15130,-1.10758,-1.06286,-1.01681,-0.97006,-0.92219,-0.87366,-0.82453,-0.77492,-0.72515,-0.67493,-0.62520,-0.57581,-0.52730,-0.47953,-0.43297,-0.38790,-0.34450,-0.30321,-0.26410,-0.22741,-0.19333,-0.16194,-0.13340,-0.10755,-0.08442,-0.06398,-0.04605,-0.03033,-0.01693,-0.00567,0.00379,0.01161,0.01809,0.02338,0.02756,0.03078,0.03311,0.03456,0.03503,0.03433,0.03240,0.02902,0.02391,0.01657,0.00667,-0.00605,-0.02180,-0.04092,-0.06410,-0.09121,-0.12249,-0.15827,-0.19807,-0.24229,-0.29101,-0.34379,-0.39992,-0.45954,-0.52220
0,4,-0.43738,-0.36069,-0.28490,-0.21122,-0.14079,-0.07466,-0.01379,0.04094,0.08876,0.12909,0.16166,0.18632,0.20294,0.21153,0.21242,0.20611,0.19344,0.17510,0.15186,0.12468,0.09465,0.06273,0.03018,-0.00217,-0.03328,-0.06229,-0.08838,-0.11089,-0.12938,-0.14307,-0.15217,-0.15624,-0.15527,-0.14928,-0.13867,-0.12375,-0.10491,-0.08265,-0.05755,-0.03024,-0.00144,0.02843,0.05859,0.08842,0.11724,0.14448,0.16980,0.19255,0.21249,0.22903,0.24209,0.25142,0.25700,0.25838,0.25571,0.24895,0.23801,0.22310,0.20419,0.18147,0.15481,0.12473,0.09111,0.05419,0.01417,-0.02889,-0.07463,-0.12328,-0.17403,-0.22698,-0.28171,-0.33798,-0.39540,-0.45368,-0.51221,-0.57054,-0.62856,-0.68526,-0.74030,-0.79299,-0.84271,-0.88848,-0.93017,-0.96677,-0.99763,-1.02221,-1.04022,-1.05078,-1.05364,-1.04879,-1.03563,-1.01440,-0.98513,-0.94796,-0.90301,-0.85117,-0.79314,-0.72930,-0.66088,-0.58865,-0.51373
0,4,-0.63714,-0.62542,-0.60930,-0.58923,-0.56598,-0.54000,-0.51225,-0.48320,-0.45375,-0.42414,-0.39517,-0.36745,-0.34138,-0.31755,-0.29616,-0.27750,-0.26183,-0.24956,-0.24049,-0.23481,-0.23244,-0.23338,-0.23762,-0.24501,-0.25524,-0.26814,-0.28373,-0.30144,-0.32123,-0.34261,-0.36519,-0.38859,-0.41252,-0.43644,-0.45968,-0.48198,-0.50269,-0.52131,-0.53724,-0.54998,-0.55902,-0.56360,-0.56321,-0.55752,-0.54593,-0.52808,-0.50384,-0.47297,-0.43516,-0.39092,-0.34043,-0.28369,-0.22138,-0.15402,-0.08224,-0.00708,0.07063,0.14979,0.22940,0.30808,0.38503,0.45865,0.52810,0.59231,0.64997,0.70067,0.74336,0.77747,0.80214,0.81747,0.82294,0.81856,0.80443,0.78093,0.74820,0.70691,0.65777,0.60128,0.53859,0.47034,0.39760,0.32118,0.24247,0.16218,0.08146,0.00140,-0.07723,-0.15303,-0.22566,-0.29410,-0.35770,-0.41554,-0.46754,-0.51301,-0.55196,-0.58415,-0.60930,-0.62763,-0.63931,-0.64454,-0.64366
0,4,-0.61243,-0.61197,-0.60783,-0.59991,-0.58805,-0.57221,-0.55244,-0.52909,-0.50238,-0.47250,-0.43982,-0.40508,-0.36861,-0.33076,-0.29232,-0.25364,-0.21524,-0.17768,-0.14156,-0.10713,-0.07508,-0.04596,-0.01994,0.00227,0.02059,0.03458,0.04426,0.04929,0.04935,0.04454,0.03449,0.01953,-0.00047,-0.02531,-0.05499,-0.08923,-0.12758,-0.17002,-0.21620,-0.26551,-0.31777,-0.37271,-0.42964,-0.48809,-0.54763,-0.60782,-0.66805,-0.72801,-0.78711,-0.84477,-0.90043,-0.95388,-1.00441,-1.05155,-1.09490,-1.13412,-1.16854,-1.19808,-1.22252,-1.24121,-1.25437,-1.26153,-1.26287,-1.25820,-1.24765,-1.23127,-1.20950,-1.18262,-1.15110,-1.11532,-1.07572,-1.03330,-0.98852,-0.94198,-0.89449,-0.84682,-0.79974,-0.75398,-0.71029,-0.66937,-0.63165,-0.59774,-0.56813,-0.54306,-0.52257,-0.50707,-0.49612,-0.48980,-0.48794,-0.49016,-0.49573,-0.50435,-0.51533,-0.52828,-0.54229,-0.55654,-0.57039,-0.58308,-0.59428,-0.60330,-0.60955
1,5,-2.98468,-2.93845,-2.88779,-2.83304,-2.77482,-2.71362,-2.64991,-2.58437,-2.51738,-2.44958,-2.38147,-2.31356,-2.24628,-2.18002,-2.11537,-2.05238,-1.99153,-1.93298,-1.87697,-1.82359,-1.77314,-1.72559,-1.68083,-1.63923,-1.60071,-1.56513,-1.53241,-1.50258,-1.47552,-1.45112,-1.42941,-1.41016,-1.39305,-1.37798,-1.36490,-1.35358,-1.34388,-1.33555,-1.32843,-1.32218,-1.31708,-1.31299,-1.30974,-1.30715,-1.30545,-1.30478,-1.30527,-1.30713,-1.31045,-1.31562,-1.32285,-1.33260,-1.34466,-1.35996,-1.37837,-1.40022,-1.42572,-1.45504,-1.48821,-1.52529,-1.56625,-1.61068,-1.65877,-1.71025,-1.76454,-1.82155,-1.88092,-1.94219,-2.00516,-2.06932,-2.13426,-2.19954,-2.26500,-2.33003,-2.39443,-2.45803,-2.52041,-2.58123,-2.64025,-2.69750,-2.75267,-2.80554,-2.85574,-2.90303,-2.94723,-2.98805,-3.02525,-3.05847,-3.08750,-3.11197,-3.13183,-3.14651,-3.15604,-3.16001,-3.15835,-3.15074,-3.13735,-3.11806,-3.09298,-3.06233,-3.02606
1,5,-0.35984,-0.27480,-0.19409,-0.11830,-0.04771,0.01707,0.07556,0.12737,0.17239,0.21058,0.24223,0.26711,0.28563,0.29832,0.30572,0.30866,0.30759,0.30362,0.29720,0.28951,0.28130,0.27355,0.26695,0.26237,0.26060,0.26200,0.26715,0.27622,0.28958,0.30683,0.32791,0.35250,0.38001,0.40979,0.44095,0.47257,0.50341,0.53261,0.55920,0.58156,0.59900,0.61035,0.61473,0.61134,0.59939,0.57841,0.54772,0.50752,0.45736,0.39757,0.32833,0.25019,0.16387,0.07013,-0.03024,-0.13626,-0.24686,-0.36083,-0.47700,-0.59440,-0.71190,-0.82833,-0.94253,-1.05356,-1.16051,-1.26278,-1.35928,-1.44943,-1.53257,-1.60840,-1.67640,-1.73636,-1.78808,-1.83120,-1.86593,-1.89214,-1.90983,-1.91907,-1.91995,-1.91276,-1.89738,-1.87434,-1.84380,-1.80601,-1.76124,-1.70977,-1.65203,-1.58818,-1.51875,-1.44427,-1.36503,-1.28160,-1.19460,-1.10458,-1.01218,-0.91818,-0.82314,-0.72784,-0.63319,-0.53981,-0.44845
1,5,1.19811,1.18373,1.16297,1.13639,1.10466,1.06872,1.02943,0.98755,0.94395,0.89948,0.85461,0.81008,0.76655,0.72438,0.68364,0.64478,0.60774,0.57235,0.53861,0.50594,0.47407,0.44220,0.41014,0.37706,0.34224,0.30505,0.26519,0.22219,0.17530,0.12463,0.06941,0.00979,-0.05416,-0.12222,-0.19472,-0.27093,-0.35022,-0.43231,-0.51623,-0.60138,-0.68699,-0.77233,-0.85645,-0.93865,-1.01823,-1.09431,-1.16625,-1.23373,-1.29585,-1.35239,-1.40275,-1.44695,-1.48447,-1.51541,-1.53969,-1.55686,-1.56761,-1.57167,-1.56925,-1.56033,-1.54508,-1.52356,-1.49611,-1.46300,-1.42406,-1.37957,-1.32969,-1.27454,-1.21437,-1.14924,-1.07901,-1.00412,-0.92472,-0.84079,-0.75284,-0.66121,-0.56602,-0.46758,-0.36676,-0.26377,-0.15914,-0.05373,0.05227,0.15790,0.26236,0.36480,0.46460,0.56100,0.65291,0.73972,0.82061,0.89509,0.96241,1.02215,1.07406,1.11737,1.15214,1.17822,1.19550,1.20443,1.20517
1,5,-0.88589,-0.88214,-0.87861,-0.87497,-0.87057,-0.86521,-0.85825,-0.84972,-0.83904,-0.82573,-0.80976,-0.79110,-0.76985,-0.74560,-0.71869,-0.68885,-0.65673,-0.62259,-0.58676,-0.54930,-0.51070,-0.47182,-0.43266,-0.39380,-0.35574,-0.31873,-0.28305,-0.24916,-0.21730,-0.18751,-0.16027,-0.13571,-0.11379,-0.09462,-0.07846,-0.06548,-0.05537,-0.04827,-0.04432,-0.04335,-0.04534,-0.05048,-0.05866,-0.06993,-0.08454,-0.10224,-0.12309,-0.14702,-0.17407,-0.20427,-0.23732,-0.27331,-0.31206,-0.35361,-0.39749,-0.44361,-0.49163,-0.54113,-0.59197,-0.64361,-0.69556,-0.74764,-0.79926,-0.84999,-0.89948,-0.94708,-0.99249,-1.03496,-1.07446,-1.11039,-1.14241,-1.17038,-1.19387,-1.21305,-1.22761,-1.23785,-1.24339,-1.24464,-1.24189,-1.23514,-1.22481,-1.21114,-1.19470,-1.17600,-1.15544,-1.13343,-1.11042,-1.08711,-1.06372,-1.04101,-1.01902,-0.99823,-0.97905,-0.96151,-0.94595,-0.93224,-0.92050,-0.91051,-0.90236,-0.89571,-0.89035
1,5,-0.77876,-0.85101,-0.92342,-0.99531,-1.06575,-1.13388,-1.19907,-1.26061,-1.31796,-1.37033,-1.41753,-1.45892,-1.49432,-1.52338,-1.54610,-1.56244,-1.57218,-1.57591,-1.57367,-1.56565,-1.55239,-1.53437,-1.51187,-1.48576,-1.45661,-1.42478,-1.39116,-1.35670,-1.32158,-1.28656,-1.25271,-1.22008,-1.18954,-1.16170,-1.13685,-1.11527,-1.09761,-1.08419,-1.07486,-1.07000,-1.06934,-1.07320,-1.08110,-1.09302,-1.10861,-1.12738,-1.14904,-1.17325,-1.19943,-1.22679,-1.25491,-1.28295,-1.31050,-1.33680,-1.36128,-1.38302,-1.40161,-1.41656,-1.42717,-1.43318,-1.43352,-1.42840,-1.41753,-1.40060,-1.37743,-1.34809,-1.31279,-1.27155,-1.22516,-1.17356,-1.11732,-1.05745,-0.99430,-0.92842,-0.86106,-0.79297,-0.72490,-0.65779,-0.59252,-0.53012,-0.47151,-0.41753,-0.36869,-0.32568,-0.28937,-0.26022,-0.23857,-0.22464,-0.21891,-0.22139,-0.23185,-0.25035,-0.27664,-0.31041,-0.35119,-0.39847,-0.45137,-0.50949,-0.57222,-0.63865,-0.70761
