A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,4,1.56650,1.63418,1.64773,1.62377,1.58278,1.54636,1.53380,1.55840,1.62642,1.73582,1.87671,2.03347,2.18774,2.32082,2.41680,2.46310,2.45362,2.38597,2.26307,2.09190,1.88192,1.64543,1.39623,1.14761,0.91346,0.70502,0.53175,0.39837,0.30595,0.25246,0.23257,0.23969,0.26690,0.30851,0.35968,0.41607,0.47453,0.53123,0.58239,0.62244,0.64469,0.64266,0.61054,0.54456,0.44504,0.31791,0.17375,0.02856,-0.09969,-0.19339,-0.23865,-0.22774,-0.16187,-0.05031,0.09172,0.24463,0.38907,0.50905,0.59371,0.63920,0.64899,0.63271,0.60387,0.57802,0.57044,0.59235,0.64973,0.74219,0.86313,0.99986,1.13702,1.25885,1.35187,1.40650,1.41811,1.38820,1.32113,1.22397,1.10511,0.97075,0.82540,0.67115,0.50761,0.33422,0.15095,-0.03923,-0.23013,-0.41036,-0.56513,-0.67775,-0.73223,-0.71630,-0.62355,-0.45490,-0.22004,0.06429,0.37679,0.69263,0.98720,1.23985,1.43549
1,5,1.17831,1.41584,1.64170,1.84792,2.02738,2.17385,2.28223,2.34903,2.37293,2.35501,2.29861,2.20992,2.09870,1.97702,1.85946,1.76052,1.69402,1.67009,1.69321,1.76058,1.86250,1.98332,2.10399,2.20448,2.26830,2.28399,2.24827,2.16439,2.04240,1.89611,1.74132,1.59166,1.45757,1.34452,1.25287,1.17817,1.11331,1.05077,0.98336,0.90722,0.82109,0.72782,0.63151,0.53813,0.45237,0.37827,0.31755,0.27081,0.23765,0.21748,0.21042,0.21818,0.24299,0.28754,0.35442,0.44355,0.55326,0.67730,0.80539,0.92398,1.01743,1.07036,1.06931,1.00615,0.87916,0.69393,0.46391,0.20785,-0.05223,-0.29420,-0.49815,-0.64934,-0.73900,-0.76583,-0.73412,-0.65375,-0.53776,-0.40064,-0.25648,-0.11620,0.01138,0.12132,0.21067,0.27842,0.32408,0.34777,0.34843,0.32604,0.28226,0.22140,0.15071,0.08112,0.02564,-0.00292,0.00631,0.06044,0.16208,0.30836,0.49288,0.70640,0.93861
1,5,-0.22473,-0.06925,0.04217,0.10266,0.11026,0.06910,-0.01119,-0.11737,-0.23448,-0.34832,-0.44657,-0.52023,-0.56560,-0.58212,-0.57235,-0.54172,-0.49631,-0.44369,-0.39121,-0.34580,-0.31253,-0.29488,-0.29347,-0.30597,-0.32850,-0.35558,-0.38130,-0.40104,-0.41283,-0.41664,-0.41499,-0.41127,-0.40875,-0.41056,-0.41737,-0.42888,-0.44413,-0.46120,-0.47832,-0.49413,-0.50697,-0.51613,-0.51950,-0.51612,-0.50532,-0.48664,-0.46083,-0.42988,-0.39659,-0.36370,-0.33435,-0.31118,-0.29543,-0.28727,-0.28526,-0.28617,-0.28537,-0.27663,-0.25276,-0.20816,-0.13783,-0.04172,0.07735,0.21113,0.34878,0.47776,0.58499,0.66055,0.69832,0.69758,0.66133,0.59611,0.50982,0.40999,0.30234,0.19017,0.07352,-0.04968,-0.18184,-0.32603,-0.48372,-0.65474,-0.83637,-1.02469,-1.21325,-1.39363,-1.55825,-1.69843,-1.80678,-1.87715,-1.90618,-1.89214,-1.83641,-1.74127,-1.61086,-1.45021,-1.26437,-1.05937,-0.84287,-0.62398,-0.41381
1,5,1.00840,1.23004,1.41368,1.55453,1.65286,1.71392,1.74430,1.75149,1.74171,1.71870,1.68364,1.63652,1.57518,1.49705,1.40025,1.28324,1.14714,0.99447,0.82950,0.65779,0.48528,0.31705,0.15758,0.00898,-0.12692,-0.24876,-0.35507,-0.44341,-0.51078,-0.55390,-0.56976,-0.55800,-0.51967,-0.45953,-0.38396,-0.30166,-0.22150,-0.15177,-0.09895,-0.06800,-0.06058,-0.07706,-0.11526,-0.17169,-0.24313,-0.32589,-0.41652,-0.51150,-0.60782,-0.70196,-0.78882,-0.86377,-0.92147,-0.95567,-0.96101,-0.93367,-0.87062,-0.77113,-0.63570,-0.46604,-0.26473,-0.03471,0.22084,0.49749,0.79063,1.09325,1.39679,1.69063,1.96304,2.20156,2.39609,2.53934,2.62908,2.66711,2.66028,2.61878,2.55307,2.47368,2.38757,2.29921,2.20922,2.11493,2.01185,1.89436,1.75704,1.59593,1.40877,1.19580,0.96157,0.71492,0.46820,0.23787,0.04217,-0.10042,-0.17592,-0.17435,-0.09493,0.05564,0.26225,0.50494,0.76090
1,5,-0.63357,-0.73997,-0.79198,-0.78377,-0.71867,-0.60655,-0.46180,-0.30025,-0.13722,0.01555,0.14989,0.26311,0.35507,0.42787,0.48518,0.53050,0.56712,0.59791,0.62514,0.65056,0.67476,0.69703,0.71595,0.72923,0.73418,0.72899,0.71355,0.68885,0.65846,0.62744,0.60139,0.58571,0.58460,0.60168,0.63718,0.69013,0.75770,0.83623,0.92152,1.00989,1.09758,1.18179,1.25953,1.32794,1.38512,1.42981,1.46244,1.48577,1.50423,1.52518,1.55705,1.60908,1.68807,1.79903,1.94235,2.11215,2.29842,2.48516,2.65415,2.78549,2.86242,2.87228,2.81073,2.68046,2.49267,2.26453,2.01553,1.76421,1.52459,1.30407,1.10297,0.91491,0.72975,0.53678,0.32744,0.09902,-0.14504,-0.39478,-0.63528,-0.85009,-1.02395,-1.14436,-1.20495,-1.20395,-1.14537,-1.03684,-0.88878,-0.71300,-0.52181,-0.32775,-0.14364,0.01790,0.14541,0.22829,0.25886,0.23332,0.15377,0.02696,-0.13389,-0.31139,-0.48473
1,5,-0.93747,-1.13474,-1.25545,-1.28759,-1.22549,-1.07211,-0.83928,-0.54681,-0.22059,0.11156,0.42371,0.69467,0.91089,1.06588,1.15994,1.19811,1.18836,1.13783,1.05351,0.94024,0.80197,0.64219,0.46382,0.26991,0.06416,-0.14981,-0.36794,-0.58488,-0.79452,-0.98942,-1.16148,-1.30212,-1.40521,-1.46723,-1.48856,-1.47516,-1.43657,-1.38502,-1.33415,-1.29542,-1.27724,-1.28252,-1.30984,-1.35321,-1.40393,-1.45216,-1.48817,-1.50383,-1.49360,-1.45392,-1.38409,-1.28481,-1.15808,-1.00739,-0.83644,-0.65026,-0.45499,-0.25799,-0.06706,0.10793,0.25712,0.37019,0.43780,0.45242,0.40910,0.30753,0.15219,-0.04779,-0.27854,-0.52283,-0.76198,-0.97766,-1.15410,-1.27907,-1.34598,-1.35355,-1.30580,-1.21066,-1.07891,-0.92093,-0.74617,-0.56137,-0.36996,-0.17200,0.03352,0.24696,0.46593,0.68344,0.88796,1.06433,1.19615,1.26819,1.26926,1.19460,1.04594,0.83141,0.56420,0.26049,-0.06115,-0.38150,-0.68000
2,6,0.66369,0.83512,0.98458,1.10940,1.20817,1.27953,1.32277,1.33732,1.32395,1.28456,1.22323,1.14573,1.05844,0.96935,0.88527,0.81248,0.75514,0.71614,0.69542,0.69204,0.70400,0.72804,0.76052,0.79792,0.83571,0.86910,0.89207,0.89808,0.87964,0.83044,0.74565,0.62349,0.46687,0.28262,0.08123,-0.12472,-0.32208,-0.50083,-0.65521,-0.78411,-0.89207,-0.98889,-1.08573,-1.19524,-1.32813,-1.49117,-1.68650,-1.91066,-2.15492,-2.40758,-2.65316,-2.87525,-3.05798,-3.18612,-3.24727,-3.23144,-3.13284,-2.95032,-2.68791,-2.35483,-1.96776,-1.54726,-1.11818,-0.70705,-0.34009,-0.03899,0.17977,0.30719,0.34223,0.29229,0.17111,-0.00242,-0.20511,-0.41331,-0.60342,-0.75463,-0.85090,-0.88175,-0.84376,-0.74042,-0.58370,-0.39082,-0.18298,0.01549,0.18231,0.29880,0.35288,0.34072,0.26820,0.14907,0.00467,-0.14116,-0.26438,-0.34443,-0.36846,-0.33098,-0.23586,-0.09285,0.08373,0.27783,0.47488
2,6,-0.48935,-0.32088,-0.13066,0.07619,0.28880,0.49103,0.66309,0.78227,0.82826,0.78445,0.64241,0.40386,0.07968,-0.30903,-0.73476,-1.16704,-1.57658,-1.93892,-2.23594,-2.45658,-2.59617,-2.65496,-2.63474,-2.53845,-2.36940,-2.13047,-1.82668,-1.46501,-1.05589,-0.61330,-0.15420,0.30189,0.73440,1.12334,1.45133,1.70396,1.87250,1.95506,1.95781,1.89448,1.78440,1.65168,1.51987,1.40860,1.33050,1.28897,1.27752,1.28223,1.28461,1.26599,1.21024,1.10707,0.95299,0.75147,0.50981,0.23937,-0.04809,-0.34067,-0.62723,-0.89844,-1.14499,-1.35871,-1.53235,-1.65964,-1.73640,-1.76084,-1.73526,-1.66379,-1.55507,-1.41933,-1.26856,-1.11584,-0.97313,-0.85141,-0.76015,-0.70698,-0.69634,-0.73028,-0.80682,-0.92133,-1.06554,-1.22711,-1.39249,-1.54743,-1.67880,-1.77676,-1.83523,-1.85286,-1.83242,-1.77964,-1.70273,-1.60915,-1.50607,-1.39915,-1.29250,-1.18777,-1.08518,-0.98263,-0.87696,-0.76344,-0.63578
2,6,-0.90548,-0.79431,-0.64924,-0.48192,-0.30780,-0.14427,-0.00778,0.09002,0.14492,0.15977,0.14472,0.11484,0.08675,0.07485,0.08981,0.13583,0.21085,0.30718,0.41337,0.51674,0.60606,0.67445,0.71968,0.74492,0.75787,0.76812,0.78539,0.81721,0.86646,0.93151,1.00502,1.07714,1.13706,1.17363,1.17944,1.15173,1.09180,1.00516,0.90009,0.78693,0.67503,0.57236,0.48511,0.41608,0.36614,0.33465,0.31926,0.31775,0.32713,0.34410,0.36577,0.38856,0.40847,0.42155,0.42398,0.41185,0.38189,0.33077,0.25683,0.15817,0.03461,-0.11214,-0.27890,-0.45843,-0.64107,-0.81394,-0.96230,-1.07108,-1.12824,-1.12531,-1.06063,-0.93926,-0.77444,-0.58331,-0.38556,-0.20064,-0.04418,0.07388,0.15056,0.18892,0.19629,0.18208,0.15542,0.12286,0.08727,0.04859,0.00355,-0.05155,-0.11994,-0.20323,-0.29990,-0.40649,-0.51817,-0.62913,-0.73401,-0.82871,-0.90845,-0.96898,-1.00420,-1.00903,-0.97729
2,6,-1.58772,-1.62346,-1.57884,-1.45434,-1.25966,-1.01314,-0.73807,-0.46046,-0.20401,0.01351,0.18189,0.29946,0.37205,0.41000,0.42559,0.43044,0.43284,0.43741,0.44425,0.45165,0.45591,0.45315,0.43985,0.41371,0.37274,0.31721,0.24741,0.16582,0.07643,-0.01447,-0.09931,-0.16942,-0.21576,-0.23048,-0.20773,-0.14398,-0.03873,0.10532,0.28378,0.48979,0.71536,0.95147,1.18909,1.41942,1.63345,1.82229,1.97847,2.09401,2.16235,2.17768,2.13657,2.03860,1.88733,1.69064,1.46009,1.21014,0.95616,0.71316,0.49283,0.30323,0.14751,0.02326,-0.07522,-0.15614,-0.22936,-0.30362,-0.38672,-0.48313,-0.59465,-0.72078,-0.85871,-1.00418,-1.15258,-1.29881,-1.43738,-1.56218,-1.66677,-1.74361,-1.78452,-1.78312,-1.73380,-1.63455,-1.48741,-1.29938,-1.08112,-0.84768,-0.61497,-0.40053,-0.21908,-0.08335,-0.00178,0.02117,-0.01507,-0.10759,-0.25024,-0.43402,-0.64764,-0.87667,-1.10435,-1.31159,-1.47879
2,6,0.60399,0.78575,0.96270,1.13392,1.29661,1.44444,1.56955,1.66413,1.72104,1.73742,1.71480,1.65960,1.58215,1.49515,1.41180,1.34396,1.29976,1.28312,1.29293,1.32372,1.36635,1.40838,1.43736,1.44034,1.40730,1.33175,1.21171,1.05080,0.85738,0.64288,0.42213,0.20941,0.01766,-0.14257,-0.26377,-0.34293,-0.37935,-0.37537,-0.33545,-0.26553,-0.17274,-0.06416,0.05069,0.16352,0.26460,0.34478,0.39629,0.41385,0.39465,0.34038,0.25555,0.14782,0.02788,-0.09394,-0.20773,-0.30699,-0.38903,-0.45545,-0.51095,-0.56282,-0.61929,-0.68572,-0.76359,-0.84903,-0.93225,-0.99940,-1.03497,-1.02458,-0.95937,-0.83774,-0.66618,-0.45998,-0.23927,-0.02660,0.15723,0.29559,0.37970,0.40701,0.38092,0.30945,0.20209,0.06843,-0.08360,-0.24587,-0.41282,-0.57727,-0.73198,-0.86843,-0.97814,-1.05207,-1.08346,-1.06819,-1.00518,-0.89783,-0.75235,-0.57796,-0.38448,-0.18163,0.02282,0.22296,0.41676
2,7,0.62377,0.76053,0.89322,1.00767,1.09288,1.14160,1.15058,1.12097,1.05606,0.96057,0.83980,0.69776,0.53803,0.36301,0.17389,-0.02746,-0.23887,-0.45611,-0.67496,-0.88804,-1.08810,-1.26750,-1.41993,-1.54014,-1.62612,-1.67711,-1.69429,-1.67997,-1.63623,-1.56525,-1.46885,-1.34972,-1.21336,-1.06683,-0.92120,-0.78796,-0.67950,-0.60456,-0.56789,-0.56748,-0.59507,-0.63880,-0.68520,-0.72243,-0.74419,-0.75067,-0.74855,-0.74836,-0.76118,-0.79488,-0.85035,-0.92136,-0.99352,-1.04779,-1.06317,-1.02043,-0.90830,-0.72306,-0.47179,-0.16923,0.16136,0.49374,0.80139,1.06115,1.25589,1.37697,1.42456,1.40691,1.33911,1.23903,1.12491,1.01224,0.91148,0.82810,0.76162,0.70897,0.66558,0.62771,0.59459,0.56732,0.54949,0.54442,0.55528,0.58095,0.61819,0.66087,0.70097,0.73018,0.74151,0.73048,0.69579,0.63913,0.56634,0.48543,0.40714,0.34233,0.30190,0.29462,0.32538,0.39484,0.49750
2,7,0.85918,0.87236,0.92836,1.03354,1.18799,1.38348,1.60519,1.83211,2.04108,2.20963,2.32008,2.36043,2.32558,2.21730,2.04254,1.81109,1.53454,1.22484,0.89401,0.55304,0.21343,-0.11347,-0.41723,-0.68787,-0.91789,-1.10146,-1.23642,-1.32351,-1.36604,-1.37034,-1.34410,-1.29752,-1.24104,-1.18548,-1.14047,-1.11360,-1.10779,-1.12213,-1.15028,-1.18083,-1.19992,-1.19310,-1.14681,-1.05274,-0.90778,-0.71627,-0.48845,-0.24123,0.00632,0.23267,0.41802,0.54468,0.60030,0.57997,0.48449,0.32284,0.11047,-0.13147,-0.37945,-0.60893,-0.79779,-0.93044,-0.99830,-1.00111,-0.94773,-0.85274,-0.73527,-0.61459,-0.50725,-0.42495,-0.37299,-0.35067,-0.35132,-0.36533,-0.38160,-0.39006,-0.38272,-0.35498,-0.30521,-0.23443,-0.14561,-0.04274,0.07006,0.18830,0.30870,0.42723,0.54088,0.64677,0.74284,0.82692,0.89795,0.95539,0.99933,1.02924,1.04420,1.04420,1.02862,0.99902,0.95902,0.91531,0.87784
2,7,-0.06529,-0.18460,-0.30356,-0.40981,-0.49264,-0.54419,-0.56136,-0.54549,-0.50316,-0.44527,-0.38597,-0.34207,-0.33022,-0.36574,-0.45784,-0.60960,-0.81598,-1.06220,-1.32737,-1.58681,-1.81623,-1.99557,-2.11175,-2.16020,-2.14249,-2.06584,-1.93932,-1.77178,-1.57022,-1.33838,-1.07969,-0.79613,-0.49031,-0.16555,0.17330,0.52070,0.86964,1.21184,1.53702,1.83294,2.08511,2.27877,2.39973,2.43833,2.39140,2.26417,2.07044,1.83161,1.57244,1.31946,1.09498,0.91548,0.78918,0.71673,0.69255,0.70632,0.74560,0.79845,0.85358,0.90172,0.93654,0.95392,0.95338,0.93741,0.91287,0.88829,0.87510,0.88425,0.92459,1.00087,1.11187,1.25096,1.40624,1.56316,1.70627,1.82265,1.90329,1.94396,1.94548,1.91155,1.84830,1.76149,1.65603,1.53599,1.40373,1.26139,1.11186,0.95948,0.81026,0.67070,0.54769,0.44696,0.37163,0.32144,0.29179,0.27457,0.25968,0.23638,0.19561,0.13128,0.04300
2,7,-1.06202,-1.03513,-1.02717,-1.02849,-1.02306,-0.99305,-0.92051,-0.79237,-0.60236,-0.35388,-0.06033,0.25510,0.56260,0.82795,1.01846,1.10605,1.07193,0.90961,0.62612,0.24202,-0.21200,-0.69823,-1.17641,-1.60885,-1.96384,-2.21955,-2.36425,-2.39710,-2.32720,-2.17086,-1.94917,-1.68521,-1.40151,-1.11756,-0.84770,-0.60271,-0.38725,-0.20281,-0.04822,0.07820,0.17730,0.24885,0.28928,0.29519,0.26259,0.18826,0.07343,-0.07682,-0.25256,-0.43932,-0.62012,-0.77717,-0.89555,-0.96507,-0.98115,-0.94598,-0.86712,-0.75529,-0.62233,-0.47935,-0.33507,-0.19572,-0.06583,0.05059,0.14845,0.22172,0.26342,0.26750,0.23108,0.15594,0.04906,-0.07726,-0.20701,-0.32383,-0.41345,-0.46640,-0.47841,-0.45238,-0.39551,-0.31963,-0.23779,-0.16331,-0.10873,-0.08338,-0.09512,-0.14734,-0.23925,-0.36707,-0.52274,-0.69498,-0.87097,-1.03709,-1.18006,-1.28870,-1.35666,-1.38105,-1.36531,-1.31748,-1.24981,-1.17632,-1.11041
2,7,0.50743,0.66167,0.78556,0.85856,0.86814,0.81096,0.69346,0.52863,0.33546,0.13301,-0.06095,-0.23255,-0.37052,-0.46771,-0.51893,-0.52094,-0.47290,-0.37629,-0.23664,-0.06454,0.12540,0.31433,0.48224,0.60983,0.68189,0.69044,0.63621,0.52853,0.38495,0.22778,0.08136,-0.03293,-0.09897,-0.10939,-0.06578,0.02228,0.13924,0.26580,0.38323,0.47476,0.52823,0.53560,0.49329,0.40098,0.26254,0.08291,-0.12965,-0.36520,-0.61157,-0.85693,-1.08793,-1.29319,-1.46384,-1.59511,-1.68481,-1.73473,-1.74901,-1.73284,-1.69236,-1.63319,-1.56062,-1.47971,-1.39418,-1.30807,-1.22355,-1.14081,-1.05862,-0.97154,-0.87171,-0.74886,-0.59114,-0.38754,-0.12971,0.18504,0.55290,0.96267,1.39573,1.82836,2.23447,2.58826,2.86802,3.05774,3.14935,3.14273,3.04456,2.86684,2.62560,2.33814,2.02207,1.69350,1.36725,1.05567,0.76989,0.52056,0.31752,0.16943,0.08337,0.06310,0.10696,0.20684,0.34745
2,8,-0.18635,-0.41862,-0.68920,-0.97471,-1.25081,-1.49607,-1.69322,-1.83036,-1.90184,-1.90728,-1.85270,-1.74798,-1.60637,-1.44260,-1.27121,-1.10378,-0.94912,-0.81105,-0.69027,-0.58406,-0.48932,-0.40257,-0.32188,-0.24825,-0.18429,-0.13405,-0.10165,-0.08964,-0.09756,-0.12170,-0.15517,-0.18885,-0.21443,-0.22497,-0.21714,-0.19323,-0.15960,-0.12615,-0.10416,-0.10484,-0.13557,-0.20002,-0.29731,-0.42142,-0.56262,-0.70991,-0.85067,-0.97252,-1.06505,-1.12068,-1.13479,-1.10602,-1.03752,-0.93590,-0.81152,-0.67851,-0.55232,-0.44972,-0.38646,-0.37501,-0.42233,-0.52834,-0.68471,-0.87461,-1.07411,-1.25520,-1.38935,-1.45194,-1.42623,-1.30710,-1.10158,-0.82954,-0.52098,-0.21211,0.05962,0.26059,0.36665,0.36445,0.25441,0.04898,-0.22773,-0.54652,-0.87536,-1.18406,-1.44776,-1.64837,-1.77540,-1.82518,-1.79982,-1.70495,-1.54890,-1.34301,-1.10061,-0.83740,-0.57245,-0.32638,-0.12033,0.02541,0.09617,0.08323,-0.01366
2,8,-0.49868,-0.53224,-0.53500,-0.51202,-0.46778,-0.40541,-0.32608,-0.22829,-0.11012,0.03041,0.19367,0.37672,0.57352,0.77499,0.96923,1.14375,1.28700,1.38922,1.44490,1.45246,1.41592,1.34262,1.24311,1.12869,1.00885,0.89070,0.77634,0.66308,0.54462,0.41292,0.25928,0.07795,-0.13262,-0.36985,-0.62589,-0.89022,-1.14989,-1.39358,-1.61035,-1.79290,-1.93666,-2.04045,-2.10528,-2.13417,-2.13116,-2.10202,-2.05276,-1.99050,-1.92274,-1.85767,-1.80219,-1.76357,-1.74598,-1.75151,-1.77872,-1.82313,-1.87795,-1.93496,-1.98540,-2.02262,-2.04146,-2.04038,-2.01906,-1.97951,-1.92450,-1.85645,-1.77694,-1.68689,-1.58663,-1.47697,-1.35983,-1.23798,-1.11619,-0.99999,-0.89477,-0.80478,-0.73235,-0.67682,-0.63416,-0.59839,-0.56179,-0.51643,-0.45578,-0.37546,-0.27399,-0.15380,-0.02066,0.11762,0.25037,0.36591,0.45335,0.50250,0.50688,0.46427,0.37744,0.25431,0.10721,-0.04884,-0.19868,-0.32939,-0.43095
2,8,-0.71687,-0.70982,-0.69766,-0.69307,-0.70623,-0.74361,-0.80534,-0.88475,-0.97023,-1.04583,-1.09402,-1.09960,-1.05202,-0.94638,-0.78582,-0.58000,-0.34398,-0.09655,0.14357,0.35943,0.53732,0.66822,0.74902,0.78094,0.76947,0.72361,0.65393,0.57173,0.48797,0.41221,0.35260,0.31452,0.30098,0.31330,0.35019,0.40854,0.48305,0.56744,0.65366,0.73355,0.79807,0.83982,0.85299,0.83382,0.78206,0.69988,0.59376,0.46974,0.33572,0.19881,0.06356,-0.06684,-0.19204,-0.31306,-0.43213,-0.55065,-0.66924,-0.78633,-0.89791,-0.99979,-1.08733,-1.15559,-1.20226,-1.22741,-1.23301,-1.22302,-1.20222,-1.17552,-1.14677,-1.11706,-1.08664,-1.05347,-1.01341,-0.96194,-0.89459,-0.80676,-0.69575,-0.56037,-0.40217,-0.22571,-0.03817,0.15178,0.33278,0.49464,0.62822,0.72590,0.78330,0.79829,0.77187,0.70615,0.60504,0.47384,0.31901,0.14867,-0.02823,-0.20138,-0.36018,-0.49528,-0.59956,-0.66981,-0.70709
2,8,-0.14372,-0.04718,0.05681,0.15659,0.24374,0.31490,0.37064,0.41632,0.45897,0.50555,0.56216,0.63084,0.71006,0.79350,0.87199,0.93540,0.97336,0.97766,0.94344,0.87000,0.76068,0.62309,0.46739,0.30554,0.15120,0.01624,-0.08831,-0.15464,-0.17850,-0.15983,-0.10246,-0.01368,0.09736,0.22083,0.34814,0.47231,0.58794,0.69158,0.78082,0.85328,0.90707,0.93971,0.94901,0.93401,0.89552,0.83619,0.76006,0.67242,0.57806,0.48202,0.38824,0.29909,0.21679,0.14284,0.07917,0.02671,-0.01425,-0.04336,-0.06132,-0.06874,-0.06606,-0.05268,-0.02685,0.01425,0.07382,0.15334,0.25280,0.36833,0.49301,0.61795,0.73330,0.83067,0.90408,0.95159,0.97517,0.97940,0.97089,0.95694,0.94355,0.93541,0.93586,0.94556,0.96405,0.98881,1.01513,1.03711,1.04718,1.03708,0.99951,0.92888,0.82315,0.68459,0.52072,0.34294,0.16559,0.00351,-0.12893,-0.22079,-0.26609,-0.26416,-0.22012
2,8,0.55208,0.52626,0.48989,0.45331,0.42599,0.41257,0.41478,0.43111,0.45772,0.49047,0.52489,0.55681,0.58163,0.59387,0.58692,0.55415,0.48816,0.38396,0.24046,0.06168,-0.14271,-0.35708,-0.56163,-0.73511,-0.85708,-0.91082,-0.88684,-0.78359,-0.60814,-0.37616,-0.10998,0.16431,0.41958,0.63136,0.78026,0.85501,0.85406,0.78444,0.66168,0.50668,0.34233,0.19015,0.06783,-0.01492,-0.05565,-0.05891,-0.03353,0.00838,0.05504,0.09673,0.12594,0.13845,0.13042,0.09916,0.04133,-0.04617,-0.16664,-0.32102,-0.50774,-0.72168,-0.95358,-1.19068,-1.41854,-1.62106,-1.78230,-1.88722,-1.92279,-1.87868,-1.74781,-1.52770,-1.22106,-0.83683,-0.39081,0.09546,0.59516,1.07875,1.51619,1.88044,2.15045,2.31330,2.36536,2.31144,2.16467,1.94362,1.67085,1.36896,1.06015,0.76497,0.50081,0.28214,0.11956,0.01904,-0.01916,0.00054,0.06720,0.16546,0.27692,0.38423,0.47225,0.53046,0.55612
